entry_time,exit_time,type,entry_price,exit_price,reason,pnl_pct,equity
2025-11-07 04:11:00,2025-11-07 04:39:00,long,3331.77,3323.325714285714,SL,-5.268948765542518,1710.90414177163
2025-11-07 04:39:00,2025-11-07 04:42:00,long,3320.14,3332.2771428571427,TP,7.111223537045343,1832.5703597975778
2025-11-07 04:45:00,2025-11-07 05:04:00,long,3330.05,3343.084285714286,TP,7.62828228662389,1972.363999943936
2025-11-07 05:04:00,2025-11-07 05:08:00,short,3347.93,3353.6142857142854,SL,-3.5957016510414372,1901.443675033405
2025-11-07 05:08:00,2025-11-07 05:10:00,short,3355.38,3361.9871428571428,SL,-4.138238206785915,1822.7574063926584
2025-11-07 05:10:00,2025-11-07 05:36:00,short,3357.34,3364.6057142857144,SL,-4.528256468343534,1740.2182762354719
2025-11-07 05:36:00,2025-11-07 06:32:00,long,3359.62,3353.8885714285716,SL,-3.611950501204479,1677.3624534849328
2025-11-07 06:32:00,2025-11-07 06:47:00,long,3356.22,3351.5342857142855,SL,-2.9922569353107433,1627.1714591402315
2025-11-07 06:47:00,2025-11-07 07:09:00,long,3351.21,3359.95,TP,5.016026450147726,1708.79080991996
2025-11-07 07:09:00,2025-11-07 07:17:00,short,3357.96,3362.87,SL,-3.1243945728953615,1655.4014425926862
2025-11-07 07:17:00,2025-11-07 07:24:00,short,3363.74,3352.76,TP,6.3284475018875215,1760.162653832653
2025-11-07 07:24:00,2025-11-07 07:25:00,long,3350.28,3343.678571428572,SL,-4.140822003789645,1687.2774513602626
2025-11-07 07:25:00,2025-11-07 07:49:00,long,3340.99,3356.607142857142,TP,9.148811494283088,1841.643284770757
2025-11-07 07:49:00,2025-11-07 08:20:00,short,3357.49,3347.5957142857146,TP,5.6938586350429405,1946.503849967365
2025-11-07 08:20:00,2025-11-07 08:38:00,long,3345.55,3339.86,SL,-3.60153338016174,1876.399864064657
2025-11-07 08:38:00,2025-11-07 09:03:00,long,3337.74,3332.335714285714,SL,-3.438290408651264,1811.8837875105767
2025-11-07 09:03:00,2025-11-07 09:08:00,long,3331.47,3325.6771428571424,SL,-3.6776582967023144,1745.24889307259
2025-11-07 09:08:00,2025-11-07 09:23:00,long,3322.72,3316.5499999999997,SL,-3.9138248182212605,1676.942908755783
2025-11-07 09:23:00,2025-11-07 09:26:00,long,3317.49,3310.2842857142855,SL,-4.544075964487787,1600.7413491008292
2025-11-07 09:26:00,2025-11-07 09:28:00,long,3313.34,3306.131428571429,SL,-4.551241604285286,1527.8877428435546
2025-11-07 09:28:00,2025-11-07 09:34:00,long,3307.4,3299.147142857143,SL,-5.190540692300302,1448.5821078185913
2025-11-07 09:34:00,2025-11-07 10:16:00,long,3294.74,3282.592857142857,SL,-7.573657925749909,1338.8714541987936
2025-11-07 10:16:00,2025-11-07 10:25:00,long,3283.74,3275.2585714285715,SL,-5.3657126151451076,1267.031459680272
2025-11-07 10:25:00,2025-11-07 11:04:00,long,3281.88,3271.9357142857143,SL,-6.260115369413749,1187.71382853752
2025-11-07 11:04:00,2025-11-07 11:11:00,long,3270.09,3264.094285714286,SL,-3.86700261198576,1141.784903765058
2025-11-07 11:11:00,2025-11-07 11:12:00,long,3266.37,3258.3957142857143,SL,-5.082659168609522,1083.751868668044
2025-11-07 11:12:00,2025-11-07 11:15:00,long,3259.88,3250.875714285715,SL,-5.724305013856515,1021.7146061121155
2025-11-07 11:15:00,2025-11-07 11:20:00,long,3249.91,3238.78,SL,-7.049420445489048,949.6896477743
2025-11-07 11:20:00,2025-11-07 12:05:00,long,3237.68,3267.405714285714,TP,18.162354701955895,1122.175650170824
2025-11-07 12:05:00,2025-11-07 12:12:00,short,3269.76,3248.6085714285714,TP,12.73760310935899,1265.1139306794523
2025-11-07 12:12:00,2025-11-07 12:17:00,long,3250.0,3240.575714285714,SL,-5.9995604395605024,1189.212655779039
2025-11-07 12:17:00,2025-11-07 12:24:00,long,3240.88,3231.2157142857145,SL,-6.163988616848262,1115.9097230467003
2025-11-07 12:24:00,2025-11-07 12:26:00,long,3230.14,3221.0585714285717,SL,-5.8229318676145345,1050.931060169605
2025-11-07 12:26:00,2025-11-07 12:28:00,long,3222.41,3213.5042857142857,SL,-5.727362617242444,990.7404274964613
2025-11-07 12:28:00,2025-11-07 12:31:00,long,3213.12,3201.53,SL,-7.414171895229367,917.2852291663434
2025-11-07 12:31:00,2025-11-07 13:10:00,long,3203.99,3231.844285714285,TP,17.187248845523982,1074.9413241263978
2025-11-07 13:10:00,2025-11-07 13:21:00,short,3234.88,3246.057142857143,SL,-7.11039102355749,998.5087927072044
2025-11-07 13:21:00,2025-11-07 14:30:00,short,3248.25,3223.4728571428573,TP,15.055687128233808,1148.8411524851058
2025-11-07 14:30:00,2025-11-07 14:36:00,long,3223.12,3213.412857142857,SL,-6.223444896338346,1077.3436564137369
2025-11-07 14:36:00,2025-11-07 14:42:00,long,3207.33,3234.895714285714,TP,16.989197423223658,1260.3756971284429
2025-11-07 14:43:00,2025-11-07 14:44:00,short,3248.42,3273.2442857142855,SL,-15.483913849985809,1065.2202099989167
2025-11-07 15:06:00,2025-11-07 15:10:00,long,3267.73,3308.0785714285707,TP,24.495168467756343,1326.1476949907392
2025-11-07 15:10:00,2025-11-07 16:28:00,short,3308.66,3331.098571428571,SL,-13.76354018156675,1143.6228241237675
2025-11-07 16:39:00,2025-11-07 16:56:00,long,3310.16,3298.1857142857143,SL,-7.434868232523832,1058.5959740730975
2025-11-07 16:56:00,2025-11-07 17:13:00,long,3299.89,3327.2299999999996,TP,16.370249311340494,1231.890774228677
2025-11-07 17:13:00,2025-11-07 17:17:00,short,3326.18,3339.315714285714,SL,-8.098378491671605,1132.127596727655
2025-11-07 17:17:00,2025-11-07 17:23:00,short,3339.47,3352.52,SL,-8.015611459303532,1041.3806473504153
2025-11-07 17:42:00,2025-11-07 18:12:00,short,3385.25,3399.3471428571424,SL,-8.528568263580205,952.5657879574217
2025-11-07 18:12:00,2025-11-07 18:19:00,short,3398.87,3409.9185714285713,SL,-6.7013203968209725,888.7313025158926
2025-11-07 18:19:00,2025-11-07 18:40:00,short,3418.49,3431.6914285714283,SL,-7.923543770160832,818.3122887619254
2025-11-07 18:40:00,2025-11-07 19:39:00,short,3432.15,3443.4685714285715,SL,-6.795615825981632,762.7029293608675
2025-11-07 19:39:00,2025-11-07 20:04:00,short,3443.61,3451.2785714285715,SL,-4.653797862459071,727.2082767373588
2025-11-07 20:04:00,2025-11-07 20:07:00,short,3451.74,3435.4057142857137,TP,9.264377800347724,794.579598889706
2025-11-07 20:07:00,2025-11-07 20:33:00,long,3434.19,3455.0157142857142,TP,11.928457823075709,889.3606912140286
2025-11-07 20:33:00,2025-11-07 20:50:00,short,3457.64,3467.715714285714,SL,-6.028087531214461,835.749250279433
2025-11-07 20:50:00,2025-11-07 22:14:00,short,3467.11,3448.761428571429,TP,10.3843607088158,922.5364670496731
2025-11-07 22:14:00,2025-11-07 23:02:00,long,3449.26,3442.198571428572,SL,-4.29446001254079,882.9185073711184
2025-11-07 23:02:00,2025-11-07 23:28:00,long,3441.43,3435.3742857142856,SL,-3.719301154295861,850.0801091349726
2025-11-07 23:28:00,2025-11-07 23:33:00,long,3435.7,3445.568571428571,TP,5.544722431278143,897.2146916300132
2025-11-07 23:33:00,2025-11-07 23:42:00,long,3444.21,3438.9614285714288,SL,-3.2477650483398324,868.0752664666836
2025-11-07 23:42:00,2025-11-08 00:03:00,long,3437.94,3432.404285714286,SL,-3.420367013801416,838.3839063974884
2025-11-08 00:03:00,2025-11-08 00:11:00,long,3429.63,3424.364285714286,SL,-3.2707185823043528,810.9627281798967
2025-11-08 00:11:00,2025-11-08 00:19:00,long,3425.58,3439.2057142857143,TP,7.7552743101690025,873.8551123034779
2025-11-08 00:19:00,2025-11-08 00:31:00,short,3439.53,3424.4471428571433,TP,8.57030125793753,948.7471279857742
2025-11-08 00:31:00,2025-11-08 00:38:00,long,3423.24,3416.5285714285715,SL,-4.121097306311164,909.6483356506479
2025-11-08 00:38:00,2025-11-08 00:42:00,long,3413.7,3427.8514285714286,TP,8.090962047882838,983.2476372573398
2025-11-08 00:42:00,2025-11-08 00:47:00,short,3429.33,3438.152857142857,SL,-5.345528218548331,930.687857349539
2025-11-08 00:47:00,2025-11-08 00:49:00,short,3439.74,3448.332857142857,SL,-5.19622479772143,882.3272241165599
2025-11-08 00:49:00,2025-11-08 00:52:00,short,3447.1,3429.6085714285714,TP,9.948489206247869,970.1054527715823
2025-11-08 00:57:00,2025-11-08 01:05:00,long,3424.27,3441.924285714286,TP,10.111269680419962,1068.195431285776
2025-11-08 01:05:00,2025-11-08 02:12:00,short,3443.87,3452.365714285714,SL,-5.1338182252606845,1013.356219553025
2025-11-08 02:12:00,2025-11-08 02:19:00,short,3449.53,3456.2442857142855,SL,-4.0928698775110375,971.8808680910546
2025-11-08 02:19:00,2025-11-08 03:48:00,short,3454.36,3463.5671428571427,SL,-5.530737304243085,918.1286903667411
2025-11-08 03:48:00,2025-11-08 04:42:00,short,3464.47,3473.9842857142853,SL,-5.6924913272653574,865.8642942944794
2025-11-08 04:42:00,2025-11-08 04:43:00,short,3476.94,3485.17,SL,-4.9340477546348325,823.1421365236579
2025-11-08 04:43:00,2025-11-08 05:10:00,short,3474.19,3455.0128571428572,TP,10.839777822826516,912.3689152888898
2025-11-08 05:10:00,2025-11-08 05:14:00,long,3456.57,3450.457142857143,SL,-3.7369497177011533,878.2741476846085
2025-11-08 05:14:00,2025-11-08 05:24:00,long,3447.31,3440.082857142857,SL,-4.392917293276792,839.692290768592
2025-11-08 05:24:00,2025-11-08 05:59:00,long,3441.93,3433.9285714285716,SL,-4.849384834339036,798.9723801649459
2025-11-08 05:59:00,2025-11-08 06:05:00,long,3431.22,3425.3714285714286,SL,-3.6090331885283824,770.1372017976179
2025-11-08 06:05:00,2025-11-08 06:14:00,long,3427.41,3420.407142857143,SL,-4.286384262668902,737.1261619788062
2025-11-08 06:14:00,2025-11-08 06:18:00,long,3421.55,3443.3585714285714,TP,12.547773043545302,829.6190798285029
2025-11-08 06:18:00,2025-11-08 06:38:00,short,3440.85,3452.822857142857,SL,-7.159243874541038,770.2246266738571
2025-11-08 06:38:00,2025-11-08 07:02:00,short,3454.57,3440.624285714286,TP,7.873777220154215,830.8703978729211
2025-11-08 07:02:00,2025-11-08 07:21:00,long,3440.39,3435.6,SL,-2.9845680286246408,806.0725056186996
2025-11-08 07:21:00,2025-11-08 07:24:00,long,3433.96,3428.03,SL,-3.6537385409264154,776.6207238130979
2025-11-08 07:24:00,2025-11-08 07:38:00,long,3429.35,3441.3471428571424,TP,6.79674448927204,829.4056500614092
2025-11-08 07:38:00,2025-11-08 07:45:00,short,3440.89,3447.312857142857,SL,-3.9332533983109506,796.7830241445859
2025-11-08 07:45:00,2025-11-08 08:07:00,short,3446.91,3451.792857142857,SL,-3.0331793652036865,772.6151658707863
2025-11-08 08:07:00,2025-11-08 08:15:00,long,3453.61,3448.422857142857,SL,-3.2038961302191296,747.8613784699661
2025-11-08 08:15:00,2025-11-08 08:16:00,long,3448.15,3442.2942857142857,SL,-3.5964382557106767,720.965005754987
2025-11-08 08:16:00,2025-11-08 08:27:00,long,3440.04,3453.462857142857,TP,7.603895967987048,775.7864347581881
2025-11-08 08:27:00,2025-11-08 08:37:00,short,3454.51,3461.752857142857,SL,-4.393276118961468,741.703994585814
2025-11-08 08:37:00,2025-11-08 08:48:00,short,3461.02,3467.27,SL,-3.8116520563302148,713.4328190243006
2025-11-08 08:48:00,2025-11-08 08:59:00,long,3462.16,3455.6885714285713,SL,-3.9383763728011028,685.3351494440386
2025-11-08 08:59:00,2025-11-08 09:08:00,long,3454.59,3449.8557142857144,SL,-2.940866912881564,665.1803547916915
2025-11-08 09:08:00,2025-11-08 09:20:00,long,3449.35,3457.684285714286,TP,4.632380427782698,695.9940393565173
2025-11-08 09:20:00,2025-11-08 09:31:00,short,3459.82,3464.2285714285717,SL,-2.748439761936503,676.8650624381348
2025-11-08 09:31:00,2025-11-08 09:48:00,short,3464.33,3453.2042857142856,TP,6.22301067491513,718.986447528431
2025-11-08 09:48:00,2025-11-08 09:53:00,long,3450.37,3445.4685714285715,SL,-3.041103169473633,697.121327884558
2025-11-08 09:53:00,2025-11-08 10:15:00,long,3440.89,3434.744285714286,SL,-3.772165507013531,670.8247576120621
2025-11-08 10:15:00,2025-11-08 10:26:00,long,3437.22,3445.6828571428564,TP,4.724245258003033,702.5161644130602
2025-11-08 10:26:00,2025-11-08 11:12:00,short,3446.81,3452.5942857142854,SL,-3.5563124827219883,677.5324943648989
2025-11-08 11:12:00,2025-11-08 11:31:00,long,3452.43,3447.5414285714287,SL,-3.03195976664039,656.9899817298401
2025-11-08 11:31:00,2025-11-08 11:33:00,long,3446.68,3442.6442857142856,SL,-2.54179806986098,640.290623055051
2025-11-08 11:33:00,2025-11-08 11:36:00,long,3442.07,3437.7928571428574,SL,-2.685215499477195,623.0974400030777
2025-11-08 11:36:00,2025-11-08 11:38:00,long,3437.48,3433.164285714286,SL,-2.710975648273716,606.2054201395774
2025-11-08 11:38:00,2025-11-08 11:39:00,long,3435.21,3430.4257142857145,SL,-2.9854400250846314,588.1075208924981
2025-11-08 11:39:00,2025-11-08 11:42:00,long,3431.88,3426.5628571428574,SL,-3.2986764438982124,568.7077566360235
2025-11-08 11:42:00,2025-11-08 11:48:00,long,3422.39,3416.272857142857,SL,-3.7747783608197083,547.2402993022237
2025-11-08 11:48:00,2025-11-08 11:55:00,long,3415.9,3407.6685714285713,SL,-5.019478656534881,519.771689278791
2025-11-08 11:55:00,2025-11-08 12:13:00,long,3408.73,3398.917142857143,SL,-5.9574857162972465,488.8063651326501
2025-11-08 12:13:00,2025-11-08 13:06:00,long,3403.17,3394.931428571429,SL,-5.041704310140868,464.1621935535144
2025-11-08 13:06:00,2025-11-08 13:08:00,long,3394.56,3404.6571428571424,TP,5.749014221072802,490.8469440697494
2025-11-08 13:08:00,2025-11-08 13:15:00,long,3405.57,3398.474285714286,SL,-4.367122852100628,469.41105500644176
2025-11-08 13:15:00,2025-11-08 14:07:00,long,3397.15,3387.8314285714287,SL,-5.686111257125197,442.71982016553034
2025-11-08 14:07:00,2025-11-08 14:12:00,long,3387.06,3378.6585714285716,SL,-5.160897398586603,419.87150448358017
2025-11-08 14:12:00,2025-11-08 14:34:00,long,3381.73,3401.3614285714284,TP,11.410287380381277,467.7800497734871
2025-11-08 14:34:00,2025-11-08 14:39:00,short,3399.32,3407.7585714285715,SL,-5.164858517922009,443.61987202762134
2025-11-08 14:39:00,2025-11-08 15:21:00,short,3404.22,3386.3571428571427,TP,10.294537452254636,489.2884858991489
2025-11-08 15:21:00,2025-11-08 15:24:00,long,3386.89,3379.4357142857143,SL,-4.601846953568354,466.7721786166382
2025-11-08 15:24:00,2025-11-08 15:44:00,long,3379.8,3370.8114285714287,SL,-5.518996052175575,441.011040506132
2025-11-08 15:44:00,2025-11-08 16:04:00,long,3377.66,3369.4585714285713,SL,-5.0562783533147515,418.7122947292923
2025-11-08 16:04:00,2025-11-08 16:08:00,long,3371.55,3364.837142857143,SL,-4.182059968179055,401.20149546957464
2025-11-08 16:08:00,2025-11-08 16:14:00,long,3365.33,3381.0699999999997,TP,9.154208948305088,437.92831866858427
2025-11-08 16:14:00,2025-11-08 16:51:00,short,3382.16,3363.7000000000003,TP,10.716100953236737,484.85715939992207
2025-11-08 16:51:00,2025-11-08 16:53:00,long,3364.42,3357.7028571428573,SL,-4.193046562048014,464.52687294685995
2025-11-08 16:53:00,2025-11-08 17:16:00,long,3361.81,3377.6899999999996,TP,9.24729178626969,507.4830283138904
2025-11-08 17:16:00,2025-11-08 17:22:00,short,3374.84,3380.96,SL,-3.8268386056819828,488.06247186909036
2025-11-08 17:22:00,2025-11-08 17:23:00,short,3383.19,3389.618571428571,SL,-4.000301743958278,468.53850029530525
2025-11-08 17:23:00,2025-11-08 17:48:00,short,3390.23,3397.392857142857,SL,-4.425587728771714,447.8029179216652
2025-11-08 17:48:00,2025-11-08 18:07:00,long,3397.88,3392.858571428572,SL,-3.1556244313679467,433.67193963935057
2025-11-08 18:07:00,2025-11-08 18:24:00,long,3392.12,3387.7128571428575,SL,-2.7984592863120348,421.5358069723836
2025-11-08 18:24:00,2025-11-08 18:30:00,long,3386.7,3395.931428571428,TP,5.251577388861309,443.67308609729935
2025-11-08 18:30:00,2025-11-08 18:50:00,short,3396.25,3400.782857142857,SL,-2.8693306693307092,430.9426381663435
2025-11-08 18:50:00,2025-11-08 18:54:00,short,3401.2,3404.5214285714283,SL,-2.1530921859511007,421.66404589805245
2025-11-08 18:54:00,2025-11-08 19:17:00,short,3404.98,3397.9171428571435,TP,3.9485454498155645,438.3136423958682
2025-11-08 19:17:00,2025-11-08 19:18:00,long,3397.61,3393.388571428572,SL,-2.684940043988614,426.5451838929165
2025-11-08 19:18:00,2025-11-08 19:19:00,long,3392.45,3387.847142857143,SL,-2.913588788549231,414.11741123691576
2025-11-08 19:19:00,2025-11-08 19:21:00,long,3389.15,3384.161428571429,SL,-3.1438481203670827,401.09818878763116
2025-11-08 19:21:00,2025-11-08 19:23:00,long,3378.87,3373.2342857142858,SL,-3.5358574231705457,386.9159287051811
2025-11-08 19:23:00,2025-11-08 19:39:00,long,3369.05,3382.695714285714,TP,7.900630317575513,417.4847258719915
2025-11-08 19:39:00,2025-11-08 19:47:00,short,3382.58,3388.2671428571425,SL,-3.5626065648957836,402.61138762063877
2025-11-08 19:47:00,2025-11-08 19:58:00,short,3383.99,3388.6071428571427,SL,-2.928815899067598,390.81964128854884
2025-11-08 19:58:00,2025-11-08 20:13:00,long,3389.32,3385.5000000000005,SL,-2.4541394734045228,381.2283822018686
2025-11-08 20:13:00,2025-11-08 20:29:00,long,3381.52,3392.4971428571425,TP,6.2924311298721,405.2169155994468
2025-11-08 20:29:00,2025-11-08 20:36:00,short,3393.05,3397.0428571428574,SL,-2.5535504297651066,394.8694973096762
2025-11-08 20:36:00,2025-11-08 20:42:00,short,3397.97,3401.3014285714285,SL,-2.160834599145172,386.3370205903381
2025-11-08 20:42:00,2025-11-08 21:33:00,short,3401.18,3405.2799999999997,SL,-2.610927972056704,376.25003925333453
2025-11-08 21:33:00,2025-11-08 21:41:00,short,3406.25,3409.2685714285717,SL,-1.9723722149411835,368.8289880203965
2025-11-08 21:41:00,2025-11-08 22:02:00,short,3409.23,3400.65,TP,4.833394637498747,386.6559485489152
2025-11-08 22:02:00,2025-11-08 22:16:00,long,3400.94,3397.2857142857147,SL,-2.348985700591824,377.5734556070135
2025-11-08 22:16:00,2025-11-08 22:17:00,long,3397.87,3395.117142857143,SL,-1.8203428282170955,370.7003242866198
2025-11-08 22:17:00,2025-11-08 22:20:00,long,3395.48,3401.608571428571,TP,3.409840981876448,383.3406158640938
2025-11-08 22:20:00,2025-11-08 22:53:00,long,3401.84,3408.5285714285715,TP,3.7323256993693543,397.64813618611015
2025-11-08 22:53:00,2025-11-08 23:51:00,short,3410.96,3402.5514285714285,TP,4.730325438335,416.4581871271867
2025-11-08 23:51:00,2025-11-09 00:01:00,long,3403.27,3400.0042857142857,SL,-2.1191626204880825,407.63276089562504
2025-11-09 00:01:00,2025-11-09 00:06:00,long,3400.41,3397.7371428571428,SL,-1.7720793332904465,400.4091849840724
2025-11-09 00:06:00,2025-11-09 00:10:00,long,3397.64,3395.11,SL,-1.6892690220269042,393.64519666078604
2025-11-09 00:10:00,2025-11-09 00:13:00,long,3395.82,3391.9957142857147,SL,-2.4523488961637847,383.9916430256735
2025-11-09 00:13:00,2025-11-09 00:15:00,long,3391.71,3387.094285714286,SL,-2.9217623474378103,372.77231978244157
2025-11-09 00:15:00,2025-11-09 00:18:00,long,3385.98,3380.7985714285714,SL,-3.2605193010168807,360.6180063470867
2025-11-09 00:18:00,2025-11-09 00:39:00,long,3377.37,3389.261428571428,TP,6.841827558975268,385.29086848796885
2025-11-09 00:39:00,2025-11-09 01:07:00,short,3390.69,3395.7557142857145,SL,-3.188013817668039,373.00774236235924
2025-11-09 01:07:00,2025-11-09 01:28:00,short,3396.38,3387.005714285715,TP,5.320163064371583,392.8523624987678
2025-11-09 01:28:00,2025-11-09 01:32:00,long,3387.53,3384.07,SL,-2.242786336947591,384.0415233882696
2025-11-09 01:32:00,2025-11-09 01:37:00,long,3380.1,3388.3199999999997,TP,4.663761427176592,401.95230382039307
2025-11-09 01:37:00,2025-11-09 01:45:00,long,3389.84,3400.1971428571424,TP,5.910697175761809,425.7104872902146
2025-11-09 01:45:00,2025-11-09 02:08:00,short,3401.99,3390.9528571428577,TP,6.288639212426871,452.48188392536053
2025-11-09 02:08:00,2025-11-09 02:30:00,long,3394.98,3390.4142857142856,SL,-2.8896855272870066,439.4065804119738
2025-11-09 02:30:00,2025-11-09 02:33:00,long,3389.11,3385.2514285714287,SL,-2.4770411279488687,428.52229869625546
2025-11-09 02:33:00,2025-11-09 02:38:00,long,3383.28,3378.7457142857147,SL,-2.8804081922190825,416.179107299123
2025-11-09 02:38:00,2025-11-09 02:57:00,long,3377.91,3371.8157142857144,SL,-3.8083173999813105,400.3296859407636
2025-11-09 02:57:00,2025-11-09 03:24:00,long,3370.42,3363.097142857143,SL,-4.5453677244124915,382.13322960477024
2025-11-09 03:24:00,2025-11-09 03:49:00,long,3362.48,3374.888571428571,TP,7.180606831012301,409.5727143933383
2025-11-09 03:49:00,2025-11-09 04:12:00,short,3371.89,3379.624285714285,SL,-4.787507726696486,389.9643890453167
2025-11-09 04:12:00,2025-11-09 04:21:00,long,3379.75,3389.0842857142857,TP,5.323654539114235,410.7247459436568
2025-11-09 04:21:00,2025-11-09 04:41:00,short,3387.1,3377.517142857143,TP,5.4584435905978195,433.1439245136175
2025-11-09 04:41:00,2025-11-09 04:48:00,long,3375.25,3370.4357142857143,SL,-3.0526987418921196,419.92134537940814
2025-11-09 04:48:00,2025-11-09 05:07:00,long,3371.78,3381.4200000000005,TP,5.518048033976313,443.0928069223634
2025-11-09 05:07:00,2025-11-09 05:09:00,short,3381.05,3384.5228571428574,SL,-2.2543068826886703,433.1041352792142
2025-11-09 05:09:00,2025-11-09 05:13:00,short,3385.52,3389.522857142857,SL,-2.5646926574688735,421.9963453225141
2025-11-09 05:13:00,2025-11-09 05:16:00,short,3389.81,3394.8928571428573,SL,-3.1989038576542006,408.4970879528325
2025-11-09 05:16:00,2025-11-09 05:28:00,short,3398.54,3405.437142857143,SL,-4.258885790453007,391.09966351959497
2025-11-09 05:28:00,2025-11-09 05:36:00,short,3406.74,3392.888571428571,TP,7.931779103441204,422.12082490427105
2025-11-09 05:36:00,2025-11-09 06:18:00,long,3395.38,3409.382857142857,TP,8.048182614527393,456.0938797465162
2025-11-09 06:18:00,2025-11-09 06:31:00,long,3409.72,3406.2099999999996,SL,-2.2588200790682045,445.7915396114007
2025-11-09 06:31:00,2025-11-09 06:33:00,long,3406.44,3403.8314285714287,SL,-1.7315528402504636,438.07242354566324
2025-11-09 06:33:00,2025-11-09 06:39:00,long,3405.21,3410.3614285714284,TP,2.825615789586174,450.45066711519235
2025-11-09 06:39:00,2025-11-09 06:47:00,long,3412.94,3409.667142857143,SL,-2.1179107413883584,440.91052405170416
2025-11-09 06:47:00,2025-11-09 06:57:00,long,3407.8,3402.651428571429,SL,-3.2216394322268664,426.7059767480163
2025-11-09 06:57:00,2025-11-09 07:04:00,long,3403.81,3412.341428571428,TP,4.812870031774994,447.24278082671435
2025-11-09 07:04:00,2025-11-09 07:34:00,short,3414.23,3418.2671428571425,SL,-2.564892146775407,435.77148586427
2025-11-09 07:34:00,2025-11-09 07:37:00,long,3417.94,3414.3157142857144,SL,-2.3207427364351823,425.6583507586193
