open,close,high,low,volume,time,timestamp,tr,atr,atr_pct
0.010157,0.010123,0.010162,0.010095,336673.8,1748736000000,2025-06-01 00:00:00,,,
0.010123,0.010114,0.010136,0.010108,258470.2,1748736900000,2025-06-01 00:15:00,2.7999999999998512e-05,,
0.010114,0.010278,0.010278,0.010114,293834.9,1748737800000,2025-06-01 00:30:00,0.00016400000000000095,,
0.010278,0.01023,0.010286,0.010189,393659.2,1748738700000,2025-06-01 00:45:00,9.699999999999986e-05,,
0.01023,0.010249,0.010258,0.010181,243160.0,1748739600000,2025-06-01 01:00:00,7.699999999999894e-05,,
0.010249,0.01021,0.010272,0.01018,274406.8,1748740500000,2025-06-01 01:15:00,9.200000000000007e-05,,
0.010217,0.010119,0.010224,0.010118,273622.5,1748741400000,2025-06-01 01:30:00,0.00010600000000000019,,
0.010121,0.010115,0.010165,0.010085,311675.8,1748742300000,2025-06-01 01:45:00,8.000000000000021e-05,,
0.010116,0.010003,0.010116,0.009989,329289.3,1748743200000,2025-06-01 02:00:00,0.00012700000000000038,,
0.010002,0.010126,0.010126,0.010002,278835.3,1748744100000,2025-06-01 02:15:00,0.0001239999999999991,,
0.010129,0.010197,0.010223,0.010129,567835.5,1748745000000,2025-06-01 02:30:00,9.699999999999986e-05,,
0.010197,0.010179,0.010213,0.010155,292109.3,1748745900000,2025-06-01 02:45:00,5.7999999999999025e-05,,
0.010179,0.010156,0.010213,0.010139,266841.6,1748746800000,2025-06-01 03:00:00,7.399999999999941e-05,,
0.010156,0.010153,0.010181,0.010107,261157.2,1748747700000,2025-06-01 03:15:00,7.400000000000115e-05,,
0.010153,0.010213,0.010233,0.010146,341383.3,1748748600000,2025-06-01 03:30:00,8.700000000000027e-05,9.178571428571414e-05,0.898714523506454
0.010213,0.010187,0.010252,0.010185,245209.2,1748749500000,2025-06-01 03:45:00,6.700000000000109e-05,9.45714285714286e-05,0.9283540647043154
0.010187,0.01016,0.010201,0.010128,554901.5,1748750400000,2025-06-01 04:00:00,7.300000000000015e-05,8.807142857142855e-05,0.8668447694038243
0.01016,0.010188,0.010208,0.010158,330320.7,1748751300000,2025-06-01 04:15:00,4.99999999999997e-05,8.471428571428569e-05,0.8315104604857253
0.010188,0.010308,0.010362,0.010188,350456.2,1748752200000,2025-06-01 04:30:00,0.00017400000000000054,9.164285714285722e-05,0.8890459559842572
0.010306,0.010308,0.010355,0.010288,498947.0,1748753100000,2025-06-01 04:45:00,6.699999999999935e-05,8.98571428571429e-05,0.871722379289318
0.010313,0.010342,0.010361,0.010301,360490.8,1748754000000,2025-06-01 05:00:00,6.0000000000001025e-05,8.657142857142867e-05,0.8370859463491458
0.010337,0.010329,0.010356,0.010326,475107.4,1748754900000,2025-06-01 05:15:00,3.0000000000000512e-05,8.30000000000001e-05,0.8035627843934565
0.010329,0.010377,0.010409,0.010323,291518.8,1748755800000,2025-06-01 05:30:00,8.599999999999927e-05,8.00714285714286e-05,0.771624058701249
0.010372,0.010373,0.010377,0.010306,339634.1,1748756700000,2025-06-01 05:45:00,7.100000000000162e-05,7.62857142857145e-05,0.7354257619368986
0.010373,0.010373,0.010381,0.010319,393241.6,1748757600000,2025-06-01 06:00:00,6.199999999999956e-05,7.378571428571448e-05,0.7113247304127492
0.010373,0.01034,0.010373,0.010289,328227.9,1748758500000,2025-06-01 06:15:00,8.400000000000074e-05,7.564285714285746e-05,0.731555678364192
0.01034,0.010395,0.010428,0.010337,241121.2,1748759400000,2025-06-01 06:30:00,9.099999999999907e-05,7.685714285714315e-05,0.7393664536521708
0.010395,0.010347,0.010403,0.010328,284417.8,1748760300000,2025-06-01 06:45:00,7.500000000000041e-05,7.692857142857166e-05,0.743486724930624
0.010347,0.01035,0.01035,0.010263,275392.1,1748761200000,2025-06-01 07:00:00,8.700000000000027e-05,7.692857142857166e-05,0.7432712215320934
0.01035,0.010428,0.010441,0.01035,439230.5,1748762100000,2025-06-01 07:15:00,9.10000000000008e-05,7.864285714285735e-05,0.7541509123787625
0.010428,0.010469,0.010478,0.010397,561004.4,1748763000000,2025-06-01 07:30:00,8.099999999999948e-05,7.921428571428588e-05,0.756655704597248
0.010469,0.010522,0.010529,0.010458,345330.8,1748763900000,2025-06-01 07:45:00,7.099999999999988e-05,8.071428571428589e-05,0.767100225378121
0.010518,0.010495,0.010564,0.010466,286705.9,1748764800000,2025-06-01 08:00:00,9.800000000000086e-05,7.528571428571449e-05,0.7173483971959456
0.010503,0.010417,0.010503,0.0104,976318.4,1748765700000,2025-06-01 08:15:00,0.00010300000000000066,7.785714285714316e-05,0.747404654479631
0.010414,0.010488,0.010504,0.010402,548480.4,1748766600000,2025-06-01 08:30:00,0.00010199999999999966,8.085714285714305e-05,0.7709491119102121
0.010496,0.010402,0.0105,0.010387,510939.8,1748767500000,2025-06-01 08:45:00,0.00011300000000000025,8.678571428571447e-05,0.8343175762902756
0.010408,0.010309,0.010441,0.010287,706263.1,1748768400000,2025-06-01 09:00:00,0.00015400000000000136,9.164285714285748e-05,0.8889597161980548
0.010309,0.010185,0.010316,0.010151,626571.8,1748769300000,2025-06-01 09:15:00,0.00016500000000000022,9.835714285714309e-05,0.965705869976859
0.010185,0.010161,0.010206,0.010137,808365.2,1748770200000,2025-06-01 09:30:00,6.899999999999962e-05,9.885714285714309e-05,0.9729076159545624
0.010161,0.01023,0.010236,0.0101,325394.3,1748771100000,2025-06-01 09:45:00,0.0001360000000000007,0.0001025714285714288,1.0026532607177792
0.01023,0.010292,0.010293,0.010203,491907.6,1748772000000,2025-06-01 10:00:00,8.99999999999998e-05,0.00010250000000000028,0.9959191605130224
0.010292,0.010302,0.010329,0.010248,323607.0,1748772900000,2025-06-01 10:15:00,8.099999999999948e-05,0.00010292857142857164,0.9991125162936482
0.010302,0.010291,0.010319,0.010257,352026.8,1748773800000,2025-06-01 10:30:00,6.199999999999956e-05,0.0001011428571428573,0.9828282688063095
0.010291,0.010301,0.010326,0.010233,513171.2,1748774700000,2025-06-01 10:45:00,9.299999999999933e-05,0.00010128571428571435,0.9832609871441059
0.010301,0.010237,0.010301,0.010223,472759.5,1748775600000,2025-06-01 11:00:00,7.799999999999994e-05,0.00010107142857142867,0.9873149220614308
0.010237,0.010287,0.010314,0.010229,457402.9,1748776500000,2025-06-01 11:15:00,8.5e-05,0.00010207142857142868,0.9922370814759277
0.010282,0.010395,0.010395,0.010259,556172.3,1748777400000,2025-06-01 11:30:00,0.00013599999999999897,0.00010478571428571426,1.0080395794681507
0.010396,0.010326,0.010396,0.010323,997221.0,1748778300000,2025-06-01 11:45:00,7.300000000000015e-05,0.00010264285714285707,0.9940234083174228
0.010327,0.010312,0.010361,0.01027,416738.3,1748779200000,2025-06-01 12:00:00,9.10000000000008e-05,0.00010185714285714287,0.9877535187853266
0.010317,0.010255,0.010356,0.010247,360034.5,1748780100000,2025-06-01 12:15:00,0.00010900000000000146,0.00010157142857142866,0.9904576164936973
0.010255,0.010205,0.01027,0.01018,559512.7,1748781000000,2025-06-01 12:30:00,8.99999999999998e-05,9.699999999999999e-05,0.9505144536991669
