entry_time,exit_time,entry_price,sl_price,tp_price,exit_price,sl_dist_pct,pnl_pct,pnl_dollar,exit_reason,equity_after
2025-11-07 20:00:00,2025-11-07 20:45:00,0.015849,0.015973,0.01458108,0.015973,0.7823837466086352,-0.7823837466086352,-5.0,SL,95.0
2025-11-09 19:30:00,2025-11-09 19:45:00,0.015331,0.015417,0.01410452,0.015417,0.5609549279238211,-0.5609549279238211,-4.75,SL,90.25
2025-12-02 15:15:00,2025-12-02 15:30:00,0.011431,0.011561,0.010516520000000001,0.011561,1.1372583326043206,-1.1372583326043206,-4.5125,SL,85.7375
2025-12-02 17:30:00,2025-12-03 14:00:00,0.012413,0.012775,0.011419960000000002,0.011419960000000002,2.916297430113586,8.0,11.75977444751383,TP,97.49727444751383
2025-12-07 06:45:00,2025-12-07 07:00:00,0.011669,0.011707,0.01073548,0.011707,0.3256491558831077,-0.3256491558831077,-4.874863722375692,SL,92.62241072513814
2025-12-09 18:30:00,2025-12-10 21:45:00,0.012996,0.01343,0.011956320000000001,0.011956320000000001,3.3394890735610847,8.0,11.094201380496768,TP,103.71661210563491
2025-12-13 20:30:00,2025-12-13 20:45:00,0.011703,0.0118,0.01076676,0.0118,0.8288473041100561,-0.8288473041100561,-5.185830605281746,SL,98.53078150035316
