timestamp,open,high,low,close,volume,exchange,symbol
2025-11-29 05:40:00,3039.33,3039.52,3038.79,3038.87,12.1301,bingx,ETH/USDT
2025-11-29 05:41:00,3038.87,3038.88,3037.92,3037.93,21.0299,bingx,ETH/USDT
2025-11-29 05:42:00,3037.93,3037.94,3036.83,3036.84,29.1798,bingx,ETH/USDT
2025-11-29 05:43:00,3036.85,3037.55,3036.75,3036.76,24.6645,bingx,ETH/USDT
2025-11-29 05:44:00,3036.76,3037.3,3036.68,3036.68,16.8132,bingx,ETH/USDT
2025-11-29 05:45:00,3036.69,3036.69,3036.67,3036.68,13.5657,bingx,ETH/USDT
2025-11-29 05:46:00,3036.68,3037.26,3036.67,3037.26,4.3344,bingx,ETH/USDT
2025-11-29 05:47:00,3037.25,3037.26,3036.65,3036.65,7.6146,bingx,ETH/USDT
2025-11-29 05:48:00,3036.66,3036.66,3036.17,3036.17,4.7904,bingx,ETH/USDT
2025-11-29 05:49:00,3036.18,3036.24,3035.19,3035.21,9.9367,bingx,ETH/USDT
2025-11-29 05:50:00,3035.21,3035.21,3033.33,3034.02,24.7475,bingx,ETH/USDT
2025-11-29 05:51:00,3034.03,3034.03,3031.6,3031.62,25.8199,bingx,ETH/USDT
2025-11-29 05:52:00,3031.62,3033.41,3031.62,3033.02,15.451,bingx,ETH/USDT
2025-11-29 05:53:00,3032.91,3033.42,3032.03,3032.63,30.0797,bingx,ETH/USDT
2025-11-29 05:54:00,3032.71,3032.71,3031.39,3032.29,10.35,bingx,ETH/USDT
2025-11-29 05:55:00,3032.57,3033.0,3032.57,3032.7,12.4336,bingx,ETH/USDT
2025-11-29 05:56:00,3032.71,3032.98,3032.69,3032.97,7.6467,bingx,ETH/USDT
2025-11-29 05:57:00,3032.97,3032.98,3032.26,3032.29,3.4692,bingx,ETH/USDT
2025-11-29 05:58:00,3032.3,3032.31,3032.28,3032.3,6.2874,bingx,ETH/USDT
2025-11-29 05:59:00,3032.3,3033.22,3032.29,3033.2,4.0426,bingx,ETH/USDT
2025-11-29 06:00:00,3033.21,3033.49,3032.89,3032.89,3.5014,bingx,ETH/USDT
2025-11-29 06:01:00,3032.9,3032.9,3032.26,3032.27,12.6729,bingx,ETH/USDT
2025-11-29 06:02:00,3032.27,3033.18,3032.04,3033.16,5.0012,bingx,ETH/USDT
2025-11-29 06:03:00,3033.17,3033.33,3032.84,3033.31,4.7119,bingx,ETH/USDT
2025-11-29 06:04:00,3033.45,3033.9,3031.9,3032.52,6.5971,bingx,ETH/USDT
2025-11-29 06:05:00,3032.52,3033.59,3032.28,3033.59,14.4995,bingx,ETH/USDT
2025-11-29 06:06:00,3033.59,3034.3,3033.36,3033.84,10.5849,bingx,ETH/USDT
2025-11-29 06:07:00,3033.84,3034.95,3033.58,3034.7,11.9203,bingx,ETH/USDT
2025-11-29 06:08:00,3034.7,3035.02,3034.0,3035.02,6.6021,bingx,ETH/USDT
2025-11-29 06:09:00,3035.02,3035.41,3035.0,3035.4,10.7371,bingx,ETH/USDT
2025-11-29 06:10:00,3036.33,3037.07,3036.32,3036.32,16.8138,bingx,ETH/USDT
2025-11-29 06:11:00,3036.33,3036.99,3036.31,3036.72,26.8049,bingx,ETH/USDT
2025-11-29 06:12:00,3036.96,3038.45,3036.73,3038.09,8.8045,bingx,ETH/USDT
2025-11-29 06:13:00,3038.1,3038.12,3037.03,3037.03,18.6129,bingx,ETH/USDT
2025-11-29 06:14:00,3037.03,3037.03,3036.48,3036.48,26.5799,bingx,ETH/USDT
2025-11-29 06:15:00,3036.48,3036.98,3036.0,3036.0,9.0281,bingx,ETH/USDT
2025-11-29 06:16:00,3036.02,3036.02,3033.56,3033.57,10.1894,bingx,ETH/USDT
2025-11-29 06:17:00,3033.51,3034.2,3033.44,3033.62,18.1499,bingx,ETH/USDT
2025-11-29 06:18:00,3033.64,3033.64,3032.35,3033.24,17.3425,bingx,ETH/USDT
2025-11-29 06:19:00,3033.24,3034.7,3033.23,3033.29,13.318,bingx,ETH/USDT
2025-11-29 06:20:00,3032.5,3032.51,3030.93,3030.99,13.3656,bingx,ETH/USDT
2025-11-29 06:21:00,3030.91,3031.08,3015.44,3016.34,26.193,bingx,ETH/USDT
2025-11-29 06:22:00,3016.36,3019.05,3015.55,3016.09,743.6199,bingx,ETH/USDT
2025-11-29 06:23:00,3016.08,3016.29,3015.11,3015.63,274.7606,bingx,ETH/USDT
2025-11-29 06:24:00,3015.63,3019.27,3015.26,3015.27,55.2155,bingx,ETH/USDT
2025-11-29 06:25:00,3015.14,3017.88,3015.14,3017.88,86.6884,bingx,ETH/USDT
2025-11-29 06:26:00,3016.79,3018.5,3014.68,3016.33,89.739,bingx,ETH/USDT
2025-11-29 06:27:00,3016.09,3017.52,3015.31,3016.3,97.3262,bingx,ETH/USDT
2025-11-29 06:28:00,3015.99,3016.57,3014.53,3014.53,49.8032,bingx,ETH/USDT
2025-11-29 06:29:00,3014.69,3015.33,3014.5,3014.7,55.1501,bingx,ETH/USDT
2025-11-29 06:30:00,3014.7,3016.27,3014.5,3014.93,50.0279,bingx,ETH/USDT
2025-11-29 06:31:00,3014.67,3014.78,3012.56,3013.72,72.2903,bingx,ETH/USDT
2025-11-29 06:32:00,3013.72,3016.66,3013.72,3016.66,618.9915,bingx,ETH/USDT
2025-11-29 06:33:00,3016.65,3017.09,3011.7,3011.7,114.7623,bingx,ETH/USDT
2025-11-29 06:34:00,3011.96,3012.56,2994.1,2999.1,152.7033,bingx,ETH/USDT
2025-11-29 06:35:00,2999.02,3000.52,2996.88,2999.45,1151.603,bingx,ETH/USDT
2025-11-29 06:36:00,2999.44,3003.14,2999.2,3001.53,400.3398,bingx,ETH/USDT
2025-11-29 06:37:00,3001.91,3006.19,3001.9,3005.04,43.1735,bingx,ETH/USDT
2025-11-29 06:38:00,3004.87,3007.72,3002.09,3003.64,58.7383,bingx,ETH/USDT
2025-11-29 06:39:00,3003.91,3004.11,3001.01,3003.32,89.3826,bingx,ETH/USDT
2025-11-29 06:40:00,3003.33,3005.28,3002.96,3005.05,58.5607,bingx,ETH/USDT
2025-11-29 06:41:00,3005.05,3006.05,3004.66,3005.91,76.0178,bingx,ETH/USDT
2025-11-29 06:42:00,3005.91,3007.91,3005.9,3006.97,21.3121,bingx,ETH/USDT
2025-11-29 06:43:00,3006.96,3008.63,3006.18,3008.63,32.4112,bingx,ETH/USDT
2025-11-29 06:44:00,3008.62,3008.63,3005.78,3006.58,56.1782,bingx,ETH/USDT
2025-11-29 06:45:00,3006.88,3008.63,3004.99,3005.68,57.9089,bingx,ETH/USDT
2025-11-29 06:46:00,3005.7,3008.16,3005.63,3008.15,44.5191,bingx,ETH/USDT
2025-11-29 06:47:00,3008.81,3010.19,3007.75,3007.91,38.5813,bingx,ETH/USDT
2025-11-29 06:48:00,3007.92,3009.12,3007.76,3007.88,37.0662,bingx,ETH/USDT
2025-11-29 06:49:00,3007.88,3008.56,3007.57,3008.27,39.6205,bingx,ETH/USDT
2025-11-29 06:50:00,3008.27,3008.88,3006.99,3007.47,19.8509,bingx,ETH/USDT
2025-11-29 06:51:00,3007.48,3007.49,3003.0,3004.35,43.8399,bingx,ETH/USDT
2025-11-29 06:52:00,3004.35,3004.58,3002.24,3003.57,130.5314,bingx,ETH/USDT
2025-11-29 06:53:00,3003.58,3005.43,3003.57,3005.42,98.8214,bingx,ETH/USDT
2025-11-29 06:54:00,3005.43,3005.44,3004.85,3004.85,26.3577,bingx,ETH/USDT
2025-11-29 06:55:00,3004.85,3005.4,3004.15,3005.27,13.0879,bingx,ETH/USDT
2025-11-29 06:56:00,3005.26,3007.68,3005.25,3007.1,13.5778,bingx,ETH/USDT
2025-11-29 06:57:00,3007.09,3009.38,3006.27,3009.38,97.1872,bingx,ETH/USDT
2025-11-29 06:58:00,3009.38,3009.89,3007.92,3008.64,56.9067,bingx,ETH/USDT
2025-11-29 06:59:00,3008.64,3008.64,3007.61,3007.64,19.706,bingx,ETH/USDT
2025-11-29 07:00:00,3007.64,3008.23,3007.0,3008.22,20.6574,bingx,ETH/USDT
2025-11-29 07:01:00,3008.23,3009.58,3008.1,3008.57,75.8608,bingx,ETH/USDT
2025-11-29 07:02:00,3008.84,3010.27,3008.57,3009.94,72.6171,bingx,ETH/USDT
2025-11-29 07:03:00,3009.95,3010.49,3009.8,3009.82,37.7884,bingx,ETH/USDT
2025-11-29 07:04:00,3009.87,3010.06,3008.55,3009.2,6.5889,bingx,ETH/USDT
2025-11-29 07:05:00,3009.22,3009.74,3009.2,3009.5,28.356,bingx,ETH/USDT
2025-11-29 07:06:00,3009.51,3009.52,3008.11,3008.22,12.314,bingx,ETH/USDT
2025-11-29 07:07:00,3008.23,3009.52,3007.94,3008.61,26.3854,bingx,ETH/USDT
2025-11-29 07:08:00,3008.6,3009.82,3008.59,3009.36,28.9925,bingx,ETH/USDT
2025-11-29 07:09:00,3009.35,3009.36,3005.51,3005.51,14.507,bingx,ETH/USDT
2025-11-29 07:10:00,3005.82,3008.0,3005.25,3008.0,118.3984,bingx,ETH/USDT
2025-11-29 07:11:00,3007.99,3008.49,3007.56,3008.3,47.7378,bingx,ETH/USDT
2025-11-29 07:12:00,3008.32,3009.4,3007.24,3009.39,13.0487,bingx,ETH/USDT
2025-11-29 07:13:00,3009.39,3012.91,3009.39,3011.39,10.7326,bingx,ETH/USDT
2025-11-29 07:14:00,3011.37,3011.83,3011.25,3011.83,49.3789,bingx,ETH/USDT
2025-11-29 07:15:00,3011.82,3014.31,3011.82,3014.31,15.2685,bingx,ETH/USDT
2025-11-29 07:16:00,3014.3,3014.6,3013.9,3014.5,43.9265,bingx,ETH/USDT
2025-11-29 07:17:00,3014.0,3014.0,3010.53,3011.85,22.2731,bingx,ETH/USDT
2025-11-29 07:18:00,3011.85,3012.75,3011.83,3012.66,36.3733,bingx,ETH/USDT
2025-11-29 07:19:00,3012.66,3012.7,3011.99,3012.18,43.2299,bingx,ETH/USDT
2025-11-29 07:20:00,3012.0,3012.22,3010.45,3011.95,22.2352,bingx,ETH/USDT
2025-11-29 07:21:00,3011.82,3011.82,3010.54,3010.9,45.3082,bingx,ETH/USDT
2025-11-29 07:22:00,3010.91,3011.97,3007.57,3008.33,28.7063,bingx,ETH/USDT
2025-11-29 07:23:00,3008.34,3008.6,3007.58,3007.58,58.5071,bingx,ETH/USDT
2025-11-29 07:24:00,3007.59,3008.19,3006.89,3008.17,26.6133,bingx,ETH/USDT
2025-11-29 07:25:00,3008.14,3009.78,3007.84,3009.77,7.911,bingx,ETH/USDT
2025-11-29 07:26:00,3009.77,3009.78,3007.84,3007.85,18.2901,bingx,ETH/USDT
2025-11-29 07:27:00,3007.85,3009.13,3007.84,3009.13,16.1648,bingx,ETH/USDT
2025-11-29 07:28:00,3008.86,3009.06,3007.66,3007.67,39.6315,bingx,ETH/USDT
2025-11-29 07:29:00,3007.67,3008.58,3007.66,3008.58,42.051,bingx,ETH/USDT
2025-11-29 07:30:00,3008.85,3009.86,3008.65,3009.34,38.0819,bingx,ETH/USDT
2025-11-29 07:31:00,3009.34,3009.36,3006.99,3007.0,27.6163,bingx,ETH/USDT
2025-11-29 07:32:00,3007.0,3007.97,3006.28,3007.37,74.8066,bingx,ETH/USDT
2025-11-29 07:33:00,3007.37,3007.38,3006.27,3006.43,43.6281,bingx,ETH/USDT
2025-11-29 07:34:00,3006.26,3006.26,3005.27,3005.31,26.3554,bingx,ETH/USDT
2025-11-29 07:35:00,3004.57,3007.01,3004.57,3006.38,43.5145,bingx,ETH/USDT
2025-11-29 07:36:00,3006.37,3006.38,3003.43,3005.08,60.0016,bingx,ETH/USDT
2025-11-29 07:37:00,3005.09,3005.2,2996.3,2998.57,109.6114,bingx,ETH/USDT
2025-11-29 07:38:00,2998.57,3001.85,2997.87,3001.23,291.62,bingx,ETH/USDT
2025-11-29 07:39:00,3001.0,3001.8,3000.26,3000.72,79.1744,bingx,ETH/USDT
2025-11-29 07:40:00,3001.23,3001.55,2999.88,3001.25,30.9508,bingx,ETH/USDT
2025-11-29 07:41:00,3001.73,3001.95,3000.96,3001.94,61.9234,bingx,ETH/USDT
2025-11-29 07:42:00,3001.94,3002.1,3000.73,3001.62,26.6905,bingx,ETH/USDT
2025-11-29 07:43:00,3001.62,3002.64,3000.92,3002.64,26.2983,bingx,ETH/USDT
2025-11-29 07:44:00,3002.79,3003.95,3002.04,3002.67,40.579,bingx,ETH/USDT
2025-11-29 07:45:00,3002.69,3002.99,3001.51,3001.54,34.4157,bingx,ETH/USDT
2025-11-29 07:46:00,3001.55,3004.1,3001.55,3004.09,37.2499,bingx,ETH/USDT
2025-11-29 07:47:00,3004.08,3004.1,3001.66,3002.14,73.3231,bingx,ETH/USDT
2025-11-29 07:48:00,3002.14,3002.99,3001.46,3002.98,30.3855,bingx,ETH/USDT
2025-11-29 07:49:00,3002.88,3002.89,3001.1,3001.88,27.1989,bingx,ETH/USDT
2025-11-29 07:50:00,3001.87,3002.27,3001.18,3001.64,23.4119,bingx,ETH/USDT
2025-11-29 07:51:00,3001.64,3004.23,3001.49,3004.23,16.5758,bingx,ETH/USDT
2025-11-29 07:52:00,3004.42,3004.99,3003.44,3004.74,20.2192,bingx,ETH/USDT
2025-11-29 07:53:00,3004.74,3004.99,3003.03,3003.61,27.9743,bingx,ETH/USDT
2025-11-29 07:54:00,3003.61,3004.94,3002.82,3004.4,37.3858,bingx,ETH/USDT
2025-11-29 07:55:00,3004.73,3005.71,3004.01,3005.09,46.7549,bingx,ETH/USDT
2025-11-29 07:56:00,3005.4,3007.0,3004.7,3006.8,29.3969,bingx,ETH/USDT
2025-11-29 07:57:00,3006.8,3006.83,3005.41,3005.88,35.8762,bingx,ETH/USDT
2025-11-29 07:58:00,3005.89,3005.96,3004.94,3005.95,23.076,bingx,ETH/USDT
2025-11-29 07:59:00,3005.95,3005.96,3004.53,3004.89,31.2701,bingx,ETH/USDT
2025-11-29 08:00:00,3004.89,3004.9,3003.12,3003.44,45.7774,bingx,ETH/USDT
2025-11-29 08:01:00,3003.45,3003.93,3002.72,3003.71,42.7905,bingx,ETH/USDT
2025-11-29 08:02:00,3003.18,3003.2,3000.48,3001.2,46.237,bingx,ETH/USDT
2025-11-29 08:03:00,3001.21,3002.42,3000.4,3001.47,9.9037,bingx,ETH/USDT
2025-11-29 08:04:00,3001.46,3002.08,3001.02,3002.03,59.4094,bingx,ETH/USDT
2025-11-29 08:05:00,3002.03,3003.13,3002.03,3003.13,33.1398,bingx,ETH/USDT
2025-11-29 08:06:00,3003.12,3007.08,3002.4,3006.93,27.3258,bingx,ETH/USDT
2025-11-29 08:07:00,3006.81,3008.64,3005.87,3005.88,27.6692,bingx,ETH/USDT
2025-11-29 08:08:00,3005.88,3007.29,3005.87,3006.71,64.9952,bingx,ETH/USDT
2025-11-29 08:09:00,3005.65,3006.62,3004.61,3005.52,21.2438,bingx,ETH/USDT
2025-11-29 08:10:00,3005.52,3007.64,3005.03,3007.63,33.5844,bingx,ETH/USDT
2025-11-29 08:11:00,3007.64,3009.69,3007.63,3008.11,20.8585,bingx,ETH/USDT
2025-11-29 08:12:00,3008.1,3008.72,3006.4,3007.45,22.1048,bingx,ETH/USDT
2025-11-29 08:13:00,3007.46,3008.23,3007.12,3007.23,37.3206,bingx,ETH/USDT
2025-11-29 08:14:00,3007.23,3007.35,3006.94,3006.94,25.8359,bingx,ETH/USDT
2025-11-29 08:15:00,3006.61,3009.12,3006.61,3007.55,9.0719,bingx,ETH/USDT
2025-11-29 08:16:00,3007.2,3008.16,3006.44,3008.16,26.6304,bingx,ETH/USDT
2025-11-29 08:17:00,3008.16,3009.68,3008.16,3009.45,28.3364,bingx,ETH/USDT
2025-11-29 08:18:00,3009.64,3010.47,3009.64,3009.99,21.8405,bingx,ETH/USDT
2025-11-29 08:19:00,3009.75,3009.75,3006.49,3006.5,53.8384,bingx,ETH/USDT
2025-11-29 08:20:00,3006.5,3007.57,3006.5,3007.56,35.1807,bingx,ETH/USDT
2025-11-29 08:21:00,3007.56,3008.69,3007.56,3008.64,20.9424,bingx,ETH/USDT
2025-11-29 08:22:00,3008.79,3011.09,3008.78,3011.09,42.2729,bingx,ETH/USDT
2025-11-29 08:23:00,3011.09,3011.79,3009.47,3010.02,55.8345,bingx,ETH/USDT
2025-11-29 08:24:00,3010.02,3010.64,3008.87,3009.64,94.1229,bingx,ETH/USDT
2025-11-29 08:25:00,3009.96,3010.29,3008.69,3008.94,59.5925,bingx,ETH/USDT
2025-11-29 08:26:00,3008.94,3010.29,3008.94,3009.6,36.9182,bingx,ETH/USDT
2025-11-29 08:27:00,3009.12,3009.12,3007.57,3007.75,16.1604,bingx,ETH/USDT
2025-11-29 08:28:00,3007.76,3008.44,3007.75,3007.75,21.2033,bingx,ETH/USDT
2025-11-29 08:29:00,3007.29,3007.65,3005.94,3005.96,15.3827,bingx,ETH/USDT
2025-11-29 08:30:00,3006.38,3006.88,3004.64,3005.59,24.9252,bingx,ETH/USDT
2025-11-29 08:31:00,3005.58,3005.71,3003.44,3003.84,43.0322,bingx,ETH/USDT
2025-11-29 08:32:00,3004.1,3006.11,3003.85,3005.62,41.5409,bingx,ETH/USDT
2025-11-29 08:33:00,3006.35,3006.8,3005.83,3006.65,22.5539,bingx,ETH/USDT
2025-11-29 08:34:00,3006.64,3008.67,3006.63,3008.66,30.586,bingx,ETH/USDT
2025-11-29 08:35:00,3008.68,3008.85,3007.06,3007.98,35.0475,bingx,ETH/USDT
2025-11-29 08:36:00,3007.98,3009.28,3007.96,3008.55,28.5393,bingx,ETH/USDT
2025-11-29 08:37:00,3008.55,3008.9,3007.48,3008.74,22.3858,bingx,ETH/USDT
2025-11-29 08:38:00,3008.74,3009.45,3008.49,3008.89,16.399,bingx,ETH/USDT
2025-11-29 08:39:00,3008.89,3008.9,3007.32,3007.57,14.9013,bingx,ETH/USDT
2025-11-29 08:40:00,3007.68,3008.23,3005.62,3006.31,18.1125,bingx,ETH/USDT
2025-11-29 08:41:00,3006.31,3007.5,3005.56,3007.5,36.7983,bingx,ETH/USDT
2025-11-29 08:42:00,3007.49,3008.69,3007.28,3008.49,17.1994,bingx,ETH/USDT
2025-11-29 08:43:00,3008.49,3008.69,3007.64,3007.66,16.6263,bingx,ETH/USDT
2025-11-29 08:44:00,3007.66,3007.66,3006.17,3006.17,7.4667,bingx,ETH/USDT
2025-11-29 08:45:00,3006.87,3008.03,3006.86,3007.37,7.4053,bingx,ETH/USDT
2025-11-29 08:46:00,3007.37,3007.38,3006.7,3007.02,17.1127,bingx,ETH/USDT
2025-11-29 08:47:00,3007.03,3009.05,3006.99,3006.99,14.0086,bingx,ETH/USDT
2025-11-29 08:48:00,3007.01,3007.34,3006.89,3007.33,14.466,bingx,ETH/USDT
2025-11-29 08:49:00,3007.33,3007.34,3005.44,3005.68,11.501,bingx,ETH/USDT
2025-11-29 08:50:00,3005.69,3007.42,3005.61,3007.32,16.7622,bingx,ETH/USDT
2025-11-29 08:51:00,3007.32,3007.96,3007.24,3007.75,19.2062,bingx,ETH/USDT
2025-11-29 08:52:00,3007.74,3008.0,3007.09,3007.99,8.5072,bingx,ETH/USDT
2025-11-29 08:53:00,3007.98,3008.01,3005.99,3006.21,10.5525,bingx,ETH/USDT
2025-11-29 08:54:00,3006.21,3007.04,3006.04,3006.67,20.6115,bingx,ETH/USDT
2025-11-29 08:55:00,3006.67,3007.93,3006.46,3007.54,13.6596,bingx,ETH/USDT
2025-11-29 08:56:00,3007.45,3007.91,3007.22,3007.33,5.5824,bingx,ETH/USDT
2025-11-29 08:57:00,3007.33,3007.8,3007.32,3007.8,16.3215,bingx,ETH/USDT
2025-11-29 08:58:00,3007.79,3008.45,3007.78,3008.42,5.1548,bingx,ETH/USDT
2025-11-29 08:59:00,3008.42,3008.43,3007.0,3008.27,12.8601,bingx,ETH/USDT
2025-11-29 09:00:00,3008.28,3010.43,3008.28,3009.95,32.453,bingx,ETH/USDT
2025-11-29 09:01:00,3009.96,3009.96,3008.49,3008.49,32.4052,bingx,ETH/USDT
2025-11-29 09:02:00,3008.5,3008.85,3006.52,3008.33,40.7081,bingx,ETH/USDT
2025-11-29 09:03:00,3008.59,3008.6,3007.43,3007.43,38.2234,bingx,ETH/USDT
2025-11-29 09:04:00,3007.44,3010.34,3007.44,3009.66,26.7736,bingx,ETH/USDT
2025-11-29 09:05:00,3009.65,3010.4,3008.73,3008.92,28.4244,bingx,ETH/USDT
2025-11-29 09:06:00,3007.65,3008.84,3007.63,3008.84,47.3533,bingx,ETH/USDT
2025-11-29 09:07:00,3009.0,3009.46,3005.99,3005.99,19.8207,bingx,ETH/USDT
2025-11-29 09:08:00,3006.0,3006.17,3004.63,3004.63,37.2427,bingx,ETH/USDT
2025-11-29 09:09:00,3004.62,3005.98,3003.17,3005.49,56.1237,bingx,ETH/USDT
2025-11-29 09:10:00,3005.49,3007.46,3005.49,3006.69,39.6596,bingx,ETH/USDT
2025-11-29 09:11:00,3006.69,3008.1,3006.69,3007.39,20.0957,bingx,ETH/USDT
2025-11-29 09:12:00,3007.38,3007.56,3007.35,3007.55,32.1662,bingx,ETH/USDT
