timestamp,open,high,low,close,volume,tr,atr,atr_pct
2025-10-20 06:45:00+00:00,25111.25,25125.0,25097.5,25119.25,1182,27.5,26.553571428571427,0.1057100487815975
2025-10-20 07:00:00+00:00,25117.5,25131.75,25099.0,25111.75,1973,32.75,27.785714285714285,0.11064825942323528
2025-10-20 07:15:00+00:00,25133.0,25135.0,25116.75,25118.5,1223,23.25,26.982142857142858,0.1074194034561891
2025-10-20 07:30:00+00:00,25138.25,25152.5,25126.5,25131.75,1971,34.0,26.535714285714285,0.1055864167267074
2025-10-20 07:45:00+00:00,25121.75,25139.0,25111.0,25139.0,1318,28.0,26.821428571428573,0.10669250396367624
2025-10-20 08:00:00+00:00,25117.5,25133.25,25102.25,25121.75,2064,36.75,27.053571428571427,0.10768983621193359
2025-10-20 08:15:00+00:00,25101.0,25121.0,25089.75,25118.0,1658,32.0,27.803571428571427,0.11069182032236415
2025-10-20 08:30:00+00:00,25088.25,25110.75,25083.0,25100.25,1452,35.0,29.357142857142858,0.11695956357862115
2025-10-20 08:45:00+00:00,25074.5,25098.75,25066.5,25089.25,1993,33.75,29.875,0.11907490259772611
2025-10-20 09:00:00+00:00,25083.5,25087.25,25061.75,25073.75,1693,27.5,30.285714285714285,0.12078653685912272
2025-10-20 09:15:00+00:00,25092.25,25099.5,25084.0,25084.25,1549,25.75,30.517857142857142,0.12166142955383216
2025-10-20 09:30:00+00:00,25077.25,25096.5,25072.0,25091.75,1229,24.5,29.946428571428573,0.11934770819663267
2025-10-20 09:45:00+00:00,25087.0,25088.0,25067.5,25076.25,920,24.25,29.803571428571427,0.11885178776161279
2025-10-20 10:00:00+00:00,25073.75,25095.25,25066.5,25087.25,1495,28.75,29.553571428571427,0.11780315271132319
2025-10-20 10:15:00+00:00,25071.5,25081.75,25062.75,25072.5,1131,24.5,29.339285714285715,0.11701779126248166
2025-10-20 10:30:00+00:00,25071.5,25102.75,25069.75,25071.0,1651,33.0,29.357142857142858,0.117096018735363
2025-10-20 10:45:00+00:00,25041.5,25074.25,25040.0,25070.25,2549,34.25,30.142857142857142,0.12023357223345256
2025-10-20 11:00:00+00:00,25070.75,25074.75,25038.0,25040.75,1442,36.75,30.339285714285715,0.12115965262336677
2025-10-20 11:15:00+00:00,25080.75,25084.0,25068.5,25070.75,1189,43.25,31.428571428571427,0.1253595182775602
2025-10-20 11:30:00+00:00,25067.75,25080.75,25065.0,25079.75,1141,15.75,29.928571428571427,0.11933361149362107
2025-10-20 11:45:00+00:00,25084.5,25090.0,25061.75,25067.0,1284,28.25,29.660714285714285,0.11832574414853907
2025-10-20 12:00:00+00:00,25089.5,25093.0,25076.0,25083.5,1223,26.0,29.017857142857142,0.1156850405360382
2025-10-20 12:15:00+00:00,25086.5,25095.75,25077.0,25088.0,1742,18.75,27.946428571428573,0.11139360878279884
2025-10-20 12:30:00+00:00,25101.5,25106.25,25087.0,25087.0,1792,19.25,27.357142857142858,0.10904908062798603
2025-10-20 12:45:00+00:00,25129.5,25132.25,25101.0,25101.0,3833,45.25,28.75,0.11453726943149675
2025-10-20 13:00:00+00:00,25132.75,25145.0,25129.25,25129.5,3826,44.0,30.142857142857142,0.11995008712014621
2025-10-20 13:15:00+00:00,25118.5,25152.0,25118.0,25133.25,6613,34.0,30.839285714285715,0.12270313514681037
2025-10-20 13:30:00+00:00,25189.0,25225.0,25114.75,25119.0,32139,110.25,36.660714285714285,0.14594814397752412
2025-10-20 13:45:00+00:00,25222.0,25240.0,25181.75,25188.5,20356,121.0,43.55357142857143,0.17291054024086958
2025-10-20 14:00:00+00:00,25237.75,25253.0,25212.0,25222.5,20363,64.5,45.80357142857143,0.18159806295399517
2025-10-20 14:15:00+00:00,25281.75,25283.25,25215.25,25238.0,20586,68.0,48.214285714285715,0.1910384567488934
2025-10-20 14:30:00+00:00,25296.75,25304.5,25265.75,25282.0,18257,66.5,50.339285714285715,0.19911116887226374
2025-10-20 14:45:00+00:00,25314.0,25322.0,25294.75,25296.25,15342,40.0,50.107142857142854,0.1980813079296056
2025-10-20 15:00:00+00:00,25291.25,25322.5,25291.25,25314.25,13141,31.25,51.214285714285715,0.20231405518348644
2025-10-20 15:15:00+00:00,25320.5,25327.75,25289.25,25291.25,11396,38.5,51.94642857142857,0.20539288715041198
2025-10-20 15:30:00+00:00,25313.25,25326.75,25307.75,25321.5,9392,35.5,52.625,0.20782734040242484
2025-10-20 15:45:00+00:00,25316.75,25345.5,25298.0,25313.0,21164,47.5,54.67857142857143,0.21600984248635655
2025-10-20 16:00:00+00:00,25301.0,25327.5,25297.0,25319.0,9425,30.5,55.482142857142854,0.219132441475346
2025-10-20 16:15:00+00:00,25311.5,25319.75,25296.25,25300.5,11243,23.5,53.92857142857143,0.21315219631458443
2025-10-20 16:30:00+00:00,25305.25,25315.5,25290.75,25311.75,7559,24.75,52.55357142857143,0.2076251994768099
2025-10-20 16:45:00+00:00,25314.5,25319.5,25297.0,25305.5,5570,22.5,51.732142857142854,0.20443043155496968
2025-10-20 17:00:00+00:00,25332.0,25340.5,25311.75,25314.25,8343,35.0,46.357142857142854,0.18312666919676804
2025-10-20 17:15:00+00:00,25335.75,25350.0,25330.75,25332.0,7280,35.75,40.267857142857146,0.15896043400780493
2025-10-20 17:30:00+00:00,25347.75,25354.5,25333.25,25335.75,5310,22.5,37.267857142857146,0.14709593022846035
2025-10-20 17:45:00+00:00,25336.75,25353.5,25330.75,25347.25,5729,22.75,34.035714285714285,0.13427773934337764
2025-10-20 18:00:00+00:00,25349.75,25353.0,25334.0,25336.25,5565,19.0,30.642857142857142,0.12094472205972527
2025-10-20 18:15:00+00:00,25337.25,25353.25,25331.75,25350.0,5780,21.5,29.321428571428573,0.11566638489715414
2025-10-20 18:30:00+00:00,25324.5,25339.25,25320.0,25337.25,7019,30.0,29.232142857142858,0.11537220044457414
2025-10-20 18:45:00+00:00,25327.25,25332.75,25306.5,25324.25,8443,30.75,28.678571428571427,0.11324549168710397
2025-10-20 19:00:00+00:00,25318.5,25336.5,25317.75,25327.5,6062,18.75,27.482142857142858,0.10850712805110199
2025-10-20 19:15:00+00:00,25321.25,25325.75,25297.0,25319.0,9378,30.5,26.267857142857142,0.10374760907957321
2025-10-20 19:30:00+00:00,25311.75,25330.5,25309.0,25321.75,6917,21.5,25.625,0.10119758705460721
2025-10-20 19:45:00+00:00,25300.0,25335.25,25298.25,25312.0,24253,37.0,26.589285714285715,0.1050461666967672
2025-10-20 20:00:00+00:00,25316.75,25324.25,25289.75,25300.25,10901,34.5,27.285714285714285,0.10784760737824442
2025-10-20 20:15:00+00:00,25320.75,25322.0,25313.5,25316.5,1478,21.75,27.232142857142858,0.10756677604385621
2025-10-20 20:30:00+00:00,25317.5,25322.0,25316.0,25320.5,967,6.0,25.160714285714285,0.09936894723924995
2025-10-20 20:45:00+00:00,25326.75,25327.75,25316.25,25317.5,1581,11.5,23.428571428571427,0.09253903990746096
2025-10-20 22:00:00+00:00,25309.75,25330.0,25308.0,25326.75,729,22.0,23.392857142857142,0.09236422811003048
2025-10-20 22:15:00+00:00,25322.5,25329.25,25308.25,25309.25,881,21.0,23.267857142857142,0.09193420248666849
2025-10-20 22:30:00+00:00,25321.5,25326.0,25312.0,25323.0,678,16.75,23.107142857142858,0.09124962625732677
2025-10-20 22:45:00+00:00,25320.5,25324.75,25316.75,25322.5,433,8.0,22.142857142857142,0.08744340860048234
2025-10-20 23:00:00+00:00,25336.5,25345.0,25320.25,25321.0,1454,24.75,21.767857142857142,0.08596760452927271
2025-10-20 23:15:00+00:00,25339.0,25339.0,25324.25,25336.75,925,18.0,20.857142857142858,0.08231972473637249
2025-10-20 23:30:00+00:00,25329.0,25343.0,25326.25,25339.25,637,16.75,20.714285714285715,0.081747824873608
2025-10-20 23:45:00+00:00,25323.25,25326.75,25316.5,25326.75,828,22.75,20.160714285714285,0.07960245308108732
2025-10-21 00:00:00+00:00,25322.25,25332.0,25310.75,25323.5,1321,21.25,20.142857142857142,0.0795421531101828
2025-10-21 00:15:00+00:00,25334.25,25339.25,25321.25,25322.25,1000,18.0,18.785714285714285,0.07418659197233377
2025-10-21 00:30:00+00:00,25339.25,25342.25,25331.0,25335.0,651,20.0,17.75,0.0700611801855141
2025-10-21 00:45:00+00:00,25341.75,25343.25,25336.75,25339.75,470,8.25,16.785714285714285,0.06624261993790106
2025-10-21 01:00:00+00:00,25345.5,25349.5,25340.0,25341.5,773,9.75,17.053571428571427,0.06729503552896011
2025-10-21 01:15:00+00:00,25340.5,25359.25,25336.75,25346.25,1126,22.5,17.839285714285715,0.07038234734639529
2025-10-21 01:30:00+00:00,25338.5,25342.75,25330.0,25340.25,648,16.25,17.428571428571427,0.06877821421876827
2025-10-21 01:45:00+00:00,25344.5,25351.0,25337.25,25337.75,646,13.75,16.910714285714285,0.06674118375038937
2025-10-21 02:00:00+00:00,25355.5,25356.5,25342.25,25344.25,811,18.75,17.053571428571427,0.06728773362230654
2025-10-21 02:15:00+00:00,25364.75,25365.0,25354.5,25355.5,802,20.75,17.964285714285715,0.0708496606822414
2025-10-21 02:30:00+00:00,25348.25,25368.0,25348.25,25364.5,884,19.75,17.607142857142858,0.06941647916238387
2025-10-21 02:45:00+00:00,25347.5,25353.0,25343.25,25348.25,641,21.25,17.839285714285715,0.07037679411511924
2025-10-21 03:00:00+00:00,25354.25,25355.75,25346.5,25346.5,588,9.25,17.303571428571427,0.06826808998706499
2025-10-21 03:15:00+00:00,25345.5,25355.75,25345.0,25354.5,441,10.75,16.446428571428573,0.06486591560247125
2025-10-21 03:30:00+00:00,25338.5,25351.0,25333.75,25344.75,785,20.75,16.410714285714285,0.06474995525982416
2025-10-21 03:45:00+00:00,25330.0,25338.75,25318.25,25338.5,1079,26.5,17.017857142857142,0.0671620543554557
2025-10-21 04:00:00+00:00,25322.5,25325.75,25315.5,25324.75,796,23.0,17.232142857142858,0.06804467115032867
2025-10-21 04:15:00+00:00,25325.0,25327.75,25318.5,25323.25,486,9.25,17.303571428571427,0.0683307688727609
2025-10-21 04:30:00+00:00,25320.0,25326.5,25313.25,25326.0,570,13.25,17.553571428571427,0.06931047709299308
2025-10-21 04:45:00+00:00,25307.75,25322.75,25295.5,25320.75,1427,30.5,18.125,0.07158160796974813
2025-10-21 05:00:00+00:00,25304.5,25314.0,25290.5,25308.5,1402,30.25,19.125,0.07556749708595926
2025-10-21 05:15:00+00:00,25297.75,25317.5,25293.75,25304.5,823,23.75,19.839285714285715,0.07840220401227337
2025-10-21 05:30:00+00:00,25292.5,25306.25,25292.25,25297.25,678,14.0,19.5,0.07708347745308285
2025-10-21 05:45:00+00:00,25297.0,25298.25,25275.75,25293.0,1428,22.5,19.625,0.077590637725853
2025-10-21 06:00:00+00:00,25270.75,25298.0,25266.25,25297.75,1834,31.75,20.482142857142858,0.08096428677310377
2025-10-21 06:15:00+00:00,25279.0,25290.75,25266.25,25270.25,1240,31.5,21.214285714285715,0.08394964717122196
2025-10-21 06:30:00+00:00,25279.75,25286.75,25272.75,25278.25,890,16.5,21.732142857142858,0.08597170633704018
2025-10-21 06:45:00+00:00,25278.75,25294.25,25276.0,25279.75,924,18.25,22.267857142857142,0.0880857490396746
2025-10-21 07:00:00+00:00,25262.25,25280.5,25261.25,25278.75,1890,19.25,22.160714285714285,0.0876653880659221
2025-10-21 07:15:00+00:00,25286.75,25288.75,25262.5,25262.75,1274,26.25,22.142857142857142,0.08765022470972932
2025-10-21 07:30:00+00:00,25270.5,25291.0,25270.5,25287.25,1283,28.25,22.517857142857142,0.08904826401786332
2025-10-21 07:45:00+00:00,25277.0,25279.5,25262.75,25270.25,1212,24.5,23.607142857142858,0.09341871511814429
2025-10-21 08:00:00+00:00,25275.25,25284.5,25270.5,25278.0,1199,14.25,23.678571428571427,0.09367264589196703
2025-10-21 08:15:00+00:00,25263.5,25274.75,25253.0,25274.5,1620,25.0,23.285714285714285,0.09213125595249871
2025-10-21 08:30:00+00:00,25267.75,25274.0,25256.75,25264.0,1081,17.75,22.392857142857142,0.08863543834253144
2025-10-21 08:45:00+00:00,25267.75,25274.5,25264.0,25269.25,570,10.5,21.446428571428573,0.08487164665128001
2025-10-21 09:00:00+00:00,25284.5,25287.75,25266.0,25267.5,1241,21.75,22.0,0.0870683684575047
2025-10-21 09:15:00+00:00,25289.25,25290.0,25275.0,25284.0,884,22.5,22.0,0.08701154880556874
2025-10-21 09:30:00+00:00,25286.5,25288.0,25281.5,25283.0,1177,6.5,20.196428571428573,0.07988145620151316
2025-10-21 09:45:00+00:00,25281.5,25296.0,25279.5,25286.5,857,16.5,19.125,0.07563324303482095
2025-10-21 10:00:00+00:00,25273.0,25287.0,25272.25,25282.0,835,14.75,19.0,0.07515228225615063
2025-10-21 10:15:00+00:00,25274.5,25275.25,25258.75,25272.75,1248,23.25,19.357142857142858,0.07659294242669618
2025-10-21 10:30:00+00:00,25277.5,25282.0,25267.25,25275.25,1039,14.75,19.035714285714285,0.07531365381436103
2025-10-21 10:45:00+00:00,25279.25,25288.25,25273.0,25277.0,1038,15.25,18.25,0.0722000237369941
2025-10-21 11:00:00+00:00,25294.5,25295.5,25274.0,25279.5,1478,21.5,17.767857142857142,0.07028563517022546
2025-10-21 11:15:00+00:00,25304.0,25305.5,25294.25,25294.25,1856,26.0,17.875,0.07066823487551518
2025-10-21 11:30:00+00:00,25296.5,25305.25,25285.25,25304.75,2519,20.0,18.285714285714285,0.07226198356322147
2025-10-21 11:45:00+00:00,25307.5,25308.5,25295.25,25296.25,1189,13.25,17.446428571428573,0.06896843829195463
2025-10-21 12:00:00+00:00,25307.0,25314.25,25299.25,25306.75,1850,18.0,17.464285714285715,0.06901038542794202
2025-10-21 12:15:00+00:00,25308.0,25315.25,25300.75,25307.0,1698,14.5,17.75,0.07013869680325602
2025-10-21 12:30:00+00:00,25305.25,25311.0,25291.0,25307.5,2852,20.0,17.625,0.06964338634792058
2025-10-21 12:45:00+00:00,25298.25,25310.5,25293.25,25305.75,1750,17.25,17.25,0.0681663258350375
2025-10-21 13:00:00+00:00,25288.5,25305.75,25271.5,25298.5,4136,34.25,19.232142857142858,0.07602088209634111
2025-10-21 13:15:00+00:00,25301.5,25301.5,25275.5,25289.0,6283,26.0,19.910714285714285,0.07873270704936645
2025-10-21 13:30:00+00:00,25256.0,25304.5,25233.0,25301.0,31424,71.5,23.964285714285715,0.09471675314922619
2025-10-21 13:45:00+00:00,25234.75,25270.75,25211.75,25256.0,27154,89.25,28.678571428571427,0.1135515181682429
2025-10-21 14:00:00+00:00,25248.5,25254.0,25212.25,25235.25,18918,43.75,30.75,0.12185335988349628
2025-10-21 14:15:00+00:00,25221.25,25286.0,25205.25,25248.5,23258,80.75,35.42857142857143,0.14031950978700292
2025-10-21 14:30:00+00:00,25247.25,25267.0,25203.25,25220.75,18030,63.75,38.44642857142857,0.15243967198211222
2025-10-21 14:45:00+00:00,25298.0,25301.75,25230.25,25247.25,15517,81.0,42.375,0.1678400617889077
2025-10-21 15:00:00+00:00,25286.25,25303.75,25269.5,25297.75,15592,56.5,44.982142857142854,0.1778108442732767
2025-10-21 15:15:00+00:00,25275.5,25285.75,25242.0,25285.75,13950,55.75,48.017857142857146,0.18990086172194673
2025-10-21 15:30:00+00:00,25282.25,25293.75,25257.5,25275.5,12477,36.25,49.32142857142857,0.19513532302596812
2025-10-21 15:45:00+00:00,25322.75,25326.75,25281.0,25281.25,16381,51.25,51.94642857142857,0.2054741303196186
2025-10-21 16:00:00+00:00,25328.0,25344.0,25316.0,25322.0,10133,62.75,55.0,0.2172024326672459
2025-10-21 16:15:00+00:00,25336.25,25337.5,25315.75,25328.0,7255,21.75,55.32142857142857,0.21842004331739012
2025-10-21 16:30:00+00:00,25333.0,25342.25,25322.25,25336.5,7112,20.0,54.30357142857143,0.21432941183103993
2025-10-21 16:45:00+00:00,25285.5,25348.5,25277.5,25332.75,16207,71.0,57.517857142857146,0.2270494010435391
2025-10-21 17:00:00+00:00,25306.75,25309.75,25250.0,25285.75,14378,82.75,58.32142857142857,0.23064939173814725
2025-10-21 17:15:00+00:00,25283.75,25309.0,25258.0,25306.25,11002,51.0,55.589285714285715,0.21966623152101047
2025-10-21 17:30:00+00:00,25290.5,25304.0,25272.75,25283.75,8492,33.5,54.857142857142854,0.21696600724632562
2025-10-21 17:45:00+00:00,25313.25,25317.5,25285.0,25290.5,6312,33.75,51.5,0.20363377552836043
2025-10-21 18:00:00+00:00,25311.0,25318.5,25306.5,25313.5,4962,28.0,48.94642857142857,0.19336096775012768
2025-10-21 18:15:00+00:00,25316.25,25327.0,25290.0,25311.0,8362,37.0,45.80357142857143,0.18096310469191826
2025-10-21 18:30:00+00:00,25299.5,25321.25,25298.75,25316.0,5515,22.5,43.375,0.17133433401801232
2025-10-21 18:45:00+00:00,25309.75,25316.0,25297.0,25300.0,5626,19.0,40.75,0.16106719367588931
2025-10-21 19:00:00+00:00,25313.0,25315.0,25300.0,25309.25,5078,15.0,39.232142857142854,0.1550110843155876
2025-10-21 19:15:00+00:00,25308.75,25324.25,25305.0,25313.0,5028,19.25,36.94642857142857,0.14595831616729968
2025-10-21 19:30:00+00:00,25312.0,25312.0,25298.75,25308.5,5401,14.25,33.482142857142854,0.13229603831575498
2025-10-21 19:45:00+00:00,25291.5,25334.25,25286.75,25311.5,18781,47.5,35.32142857142857,0.13954695917440124
2025-10-21 20:00:00+00:00,25244.5,25299.25,25228.75,25291.0,16640,82.75,39.80357142857143,0.15738235510091111
2025-10-21 20:15:00+00:00,25258.25,25261.5,25245.0,25245.0,3209,46.0,38.017857142857146,0.15059559177206236
2025-10-21 20:30:00+00:00,25266.0,25272.5,25255.0,25257.5,2269,27.5,34.07142857142857,0.13489628257518982
2025-10-21 20:45:00+00:00,25265.25,25269.25,25256.5,25266.5,1719,12.75,31.339285714285715,0.12403493049803382
2025-10-21 22:00:00+00:00,25262.0,25285.5,25257.75,25283.75,713,27.75,30.928571428571427,0.12232588689799348
2025-10-21 22:15:00+00:00,25274.75,25276.75,25261.75,25261.75,925,22.0,30.089285714285715,0.11911006052346221
2025-10-21 22:30:00+00:00,25268.0,25279.0,25263.75,25275.5,647,17.25,29.321428571428573,0.11600731368886302
2025-10-21 22:45:00+00:00,25270.5,25272.75,25262.25,25268.0,425,13.25,27.625,0.1093280037992718
2025-10-21 23:00:00+00:00,25252.75,25271.75,25246.75,25271.0,931,25.0,27.803571428571427,0.11002165101725862
2025-10-21 23:15:00+00:00,25255.25,25268.5,25249.0,25253.75,840,22.0,28.017857142857142,0.11094533343704259
2025-10-21 23:30:00+00:00,25249.75,25257.0,25247.5,25255.25,480,9.5,27.625,0.10938319755298402
2025-10-21 23:45:00+00:00,25245.75,25253.75,25240.25,25251.0,776,15.0,27.321428571428573,0.10819939238615728
2025-10-22 00:00:00+00:00,25247.0,25255.75,25229.25,25246.5,1643,26.5,28.196428571428573,0.11168450506576584
2025-10-22 00:15:00+00:00,25239.0,25247.5,25227.0,25246.75,1330,20.5,26.267857142857142,0.1040445092649832
2025-10-22 00:30:00+00:00,25223.0,25244.75,25223.0,25240.25,1261,23.75,22.053571428571427,0.08737461565781413
2025-10-22 00:45:00+00:00,25225.0,25230.75,25221.0,25224.0,962,19.25,20.142857142857142,0.0798559195324181
2025-10-22 01:00:00+00:00,25242.0,25245.0,25214.5,25225.5,1317,30.5,20.357142857142858,0.08070065155157621
2025-10-22 01:15:00+00:00,25245.75,25248.5,25236.0,25240.75,802,23.0,21.089285714285715,0.08355253197423101
2025-10-22 01:30:00+00:00,25245.25,25250.0,25239.5,25244.75,574,10.5,19.857142857142858,0.07865850466787296
2025-10-22 01:45:00+00:00,25266.0,25268.75,25242.0,25245.0,966,26.75,20.196428571428573,0.08000169764875648
2025-10-22 02:00:00+00:00,25273.0,25274.0,25253.0,25266.0,852,29.0,21.035714285714285,0.08325700263482262
2025-10-22 02:15:00+00:00,25281.75,25282.0,25270.0,25272.25,922,16.0,21.232142857142858,0.08401366264239574
2025-10-22 02:30:00+00:00,25275.25,25282.25,25271.0,25282.0,485,11.25,20.25,0.08009651135195
2025-10-22 02:45:00+00:00,25273.25,25276.0,25269.5,25275.25,292,12.5,19.571428571428573,0.07743317502864887
2025-10-22 03:00:00+00:00,25259.5,25274.25,25257.25,25273.0,577,18.0,20.178571428571427,0.07984240663384413
2025-10-22 03:15:00+00:00,25252.25,25262.5,25246.0,25259.25,694,27.0,21.035714285714285,0.08327925130680557
2025-10-22 03:30:00+00:00,25250.0,25256.5,25244.0,25252.75,593,15.25,20.232142857142858,0.08011857265898906
2025-10-22 03:45:00+00:00,25289.75,25290.0,25250.0,25250.75,1160,40.0,21.625,0.08564102056374563
2025-10-22 04:00:00+00:00,25320.0,25331.75,25316.75,25316.75,2614,81.0,25.714285714285715,0.10157024781729769
2025-10-22 04:15:00+00:00,25320.0,25333.0,25318.5,25320.5,810,16.25,25.5,0.10070891175134773
2025-10-22 04:30:00+00:00,25323.25,25325.5,25317.5,25319.25,409,8.0,23.892857142857142,0.09436637002619408
2025-10-22 04:45:00+00:00,25317.0,25324.0,25310.75,25322.75,889,13.25,23.196428571428573,0.09160311803192218
2025-10-22 05:00:00+00:00,25322.0,25326.0,25314.25,25317.5,509,11.75,23.285714285714285,0.09197477746900083
2025-10-22 05:15:00+00:00,25311.75,25323.5,25303.25,25322.75,1009,20.25,22.821428571428573,0.09012223621616362
2025-10-22 05:30:00+00:00,25299.0,25316.5,25298.0,25311.75,616,24.75,22.517857142857142,0.08896207153933308
2025-10-22 05:45:00+00:00,25307.5,25313.0,25298.75,25298.75,705,14.25,22.392857142857142,0.08851368997621283
2025-10-22 06:00:00+00:00,25321.25,25324.5,25294.0,25308.75,1060,30.5,23.767857142857142,0.09391162006364258
2025-10-22 06:15:00+00:00,25317.0,25330.5,25316.5,25322.25,1176,21.75,24.428571428571427,0.09647077739368115
2025-10-22 06:30:00+00:00,25333.5,25337.25,25306.75,25318.0,1173,30.5,25.321428571428573,0.10001354203107897
2025-10-22 06:45:00+00:00,25318.0,25338.25,25317.5,25333.5,976,20.75,24.875,0.09819014348589812
2025-10-22 07:00:00+00:00,25280.0,25321.0,25275.75,25318.5,2719,57.75,27.910714285714285,0.11023841967618257
2025-10-22 07:15:00+00:00,25301.5,25302.75,25270.0,25279.25,1669,48.5,28.517857142857142,0.11281132605934568
2025-10-22 07:30:00+00:00,25295.75,25306.25,25293.25,25302.75,1028,27.0,24.660714285714285,0.09746258523565338
2025-10-22 07:45:00+00:00,25298.5,25304.0,25293.25,25295.75,935,10.75,24.267857142857142,0.09593649977904249
2025-10-22 08:00:00+00:00,25268.0,25298.75,25262.75,25297.5,1466,36.0,26.267857142857142,0.10383578275662472
2025-10-22 08:15:00+00:00,25267.5,25269.25,25255.25,25269.0,1374,42.25,28.339285714285715,0.11215040450467259
2025-10-22 08:30:00+00:00,25260.75,25275.5,25255.0,25267.75,1120,20.5,28.964285714285715,0.11462946132633778
2025-10-22 08:45:00+00:00,25267.25,25274.0,25251.25,25260.0,960,22.75,29.142857142857142,0.1153715643026807
2025-10-22 09:00:00+00:00,25246.5,25267.25,25237.5,25267.0,1444,29.75,29.5,0.11675307713618555
2025-10-22 09:15:00+00:00,25257.75,25262.25,25231.5,25246.0,1586,35.5,31.017857142857142,0.1228624619458811
2025-10-22 09:30:00+00:00,25252.75,25268.0,25245.75,25257.75,1272,22.25,30.428571428571427,0.12047221715541341
2025-10-22 09:45:00+00:00,25271.5,25274.0,25246.5,25253.5,1198,27.5,30.839285714285715,0.1221188576406665
2025-10-22 10:00:00+00:00,25271.0,25274.0,25263.5,25272.0,842,20.5,30.125,0.11920307059195949
2025-10-22 10:15:00+00:00,25285.75,25289.25,25270.0,25271.0,1190,19.25,30.017857142857142,0.11878381204881937
2025-10-22 10:30:00+00:00,25304.25,25305.5,25282.5,25285.25,1742,34.5,28.357142857142858,0.11214895188753465
