coin,signal_time,entry_time,exit_time,sl_dist_pct,pnl_pct,result,equity_before,position_size,pnl_dollar,equity_after,month
MOODENG,2025-06-07 06:45:00,2025-06-07 08:30:00,2025-06-07 09:30:00,2.2743948181540192,8.0,WIN,104.09651215301602,228.84441901231665,18.07870910197302,122.17522125498904,2025-06
DOGE,2025-06-07 13:30:00,2025-06-07 16:15:00,2025-06-09 21:00:00,1.2780672732391392,-1.2780672732391392,LOSS,122.17522125498904,477.96866336052733,-6.586729726109979,115.58849152887906,2025-06
MOODENG,2025-06-07 22:45:00,2025-06-08 07:45:00,2025-06-09 10:30:00,4.376349049535741,-4.376349049535741,LOSS,115.58849152887906,132.0604117959251,-5.911484988239879,109.67700654063918,2025-06
FARTCOIN,2025-06-08 17:15:00,2025-06-09 00:15:00,2025-06-09 07:45:00,2.1836559549918864,-2.1836559549918864,LOSS,109.67700654063918,251.13160864447326,-5.734981935676433,103.94202460496275,2025-06
MOODENG,2025-06-09 10:30:00,2025-06-09 14:15:00,2025-06-09 21:00:00,3.257223624716093,-3.257223624716093,LOSS,103.94202460496275,159.55616896586673,-5.356657399214004,98.58536720574875,2025-06
DOGE,2025-06-09 11:30:00,2025-06-09 12:30:00,2025-06-09 17:00:00,0.9636370775089973,-0.9636370775089973,LOSS,98.58536720574875,511.5274697637829,-5.44079583005122,93.14457137569754,2025-06
MOODENG,2025-06-10 00:30:00,2025-06-10 07:15:00,2025-06-11 20:00:00,4.742410562385956,8.0,WIN,93.14457137569754,98.20382498561611,7.758102173863672,100.90267354956121,2025-06
MOODENG,2025-06-10 11:30:00,2025-06-10 13:30:00,2025-06-11 20:00:00,3.195469646309797,8.0,WIN,100.90267354956121,157.88394933759736,12.472831997670191,113.3755055472314,2025-06
FARTCOIN,2025-06-10 11:30:00,2025-06-10 14:30:00,2025-06-10 18:45:00,3.1462806844228837,-3.1462806844228837,LOSS,113.3755055472314,180.17385751460324,-5.8489491348761735,107.52655641235522,2025-06
DOGE,2025-06-11 07:00:00,2025-06-11 18:00:00,2025-06-12 15:45:00,4.40387596563236,6.0,WIN,107.52655641235522,122.08172670107807,7.202821875363606,114.72937828771883,2025-06
FARTCOIN,2025-06-15 14:45:00,2025-06-15 22:00:00,2025-06-16 02:00:00,3.387394785464979,-3.387394785464979,LOSS,114.72937828771883,169.3475156483277,-5.905816430034269,108.82356185768457,2025-06
MELANIA,2025-06-16 07:45:00,2025-06-16 14:00:00,2025-06-18 10:00:00,1.5927905270879197,10.0,WIN,108.82356185768457,341.6129114499614,33.81967823354618,142.64324009123075,2025-06
FARTCOIN,2025-06-16 19:15:00,2025-06-16 22:30:00,2025-06-17 00:00:00,4.155311437642233,10.0,WIN,142.64324009123075,171.63964991775447,16.992325341857693,159.63556543308846,2025-06
MOODENG,2025-06-16 22:15:00,2025-06-16 22:30:00,2025-06-17 00:00:00,2.7601087472489496,8.0,WIN,159.63556543308846,289.18347074585404,22.84549418892247,182.48105962201092,2025-06
FARTCOIN,2025-06-18 17:30:00,2025-06-18 20:30:00,2025-06-19 15:15:00,3.3026867803266913,10.0,WIN,182.48105962201092,276.26152850613414,27.349891322107283,209.8309509441182,2025-06
FARTCOIN,2025-06-22 22:45:00,2025-06-23 17:00:00,2025-06-23 17:15:00,6.748680503194564,-6.748680503194564,LOSS,209.8309509441182,155.46072365167709,-10.647008270857588,199.18394267326062,2025-06
FARTCOIN,2025-06-23 20:15:00,2025-06-23 22:00:00,2025-06-23 22:15:00,3.9003141959440115,-3.9003141959440115,LOSS,199.18394267326062,255.34345781731466,-10.214540591480347,188.96940208178026,2025-06
DOGE,2025-06-23 23:30:00,2025-06-24 02:15:00,2025-06-24 05:15:00,1.396193861390144,-1.396193861390144,LOSS,188.96940208178026,676.7305290027192,-10.125200633091733,178.84420144868852,2025-06
MOODENG,2025-06-23 23:45:00,2025-06-24 03:15:00,2025-06-24 06:30:00,4.349339366273546,-4.349339366273546,LOSS,178.84420144868852,205.5992719670433,-9.14780934440147,169.69639210428704,2025-06
MELANIA,2025-06-24 06:30:00,2025-06-24 09:15:00,2025-06-26 16:00:00,2.0301926080166566,10.0,WIN,169.69639210428704,417.9317554260714,41.37524378718107,211.0716358914681,2025-06
MOODENG,2025-06-24 06:30:00,2025-06-24 14:45:00,2025-06-25 16:45:00,4.701678302823621,8.0,WIN,211.0716358914681,224.46414056519754,17.732667104650606,228.8043029961187,2025-06
FARTCOIN,2025-06-24 06:30:00,2025-06-24 09:15:00,2025-06-25 02:00:00,4.018571341044156,-4.018571341044156,LOSS,228.8043029961187,284.68363950541175,-11.724898789311347,217.07940420680737,2025-06
DOGE,2025-06-24 06:30:00,2025-06-24 07:30:00,2025-06-25 13:45:00,2.11056413738471,-2.11056413738471,LOSS,217.07940420680737,514.2686743360467,-11.368238884676414,205.71116532213097,2025-06
MELANIA,2025-06-26 03:15:00,2025-06-26 05:45:00,2025-06-26 06:15:00,2.11697652327317,-2.11697652327317,LOSS,205.71116532213097,485.860761941918,-10.771419028048467,194.9397462940825,2025-06
DOGE,2025-06-26 20:30:00,2025-06-26 21:30:00,2025-06-28 17:30:00,1.9426852226855795,-1.9426852226855795,LOSS,194.9397462940825,501.72756764113507,-10.248714882345261,184.69103141173724,2025-06
FARTCOIN,2025-06-27 09:30:00,2025-06-27 14:15:00,2025-06-27 16:30:00,2.9576097508359336,-2.9576097508359336,LOSS,184.69103141173724,312.23022469332966,-9.546781795280193,175.14424961645705,2025-06
MOODENG,2025-06-28 11:00:00,2025-06-28 14:15:00,2025-06-28 17:45:00,3.7764984679232887,-3.7764984679232887,LOSS,175.14424961645705,231.88709210938666,-8.98909957293224,166.1551500435248,2025-06
MOODENG,2025-06-29 09:15:00,2025-06-29 12:15:00,2025-06-29 22:00:00,2.4751830632065808,-2.4751830632065808,LOSS,166.1551500435248,335.6421440365548,-8.643399646212796,157.511750397312,2025-06
FARTCOIN,2025-06-29 14:00:00,2025-06-29 17:15:00,2025-06-29 22:15:00,2.3615848858567228,-2.3615848858567228,LOSS,157.511750397312,333.48737820231,-8.20907489806791,149.3026754992441,2025-06
MOODENG,2025-06-30 00:15:00,2025-06-30 00:30:00,2025-06-30 12:45:00,3.64212487032805,8.0,WIN,149.3026754992441,204.96644241332154,16.192348950652402,165.4950244498965,2025-06
DOGE,2025-06-30 00:45:00,2025-06-30 01:00:00,2025-07-01 13:30:00,0.21341918445369318,6.0,WIN,165.4950244498965,3877.2293332843506,228.75653066377666,394.25155511367313,2025-06
MELANIA,2025-07-02 21:00:00,2025-07-02 23:00:00,2025-07-03 05:45:00,1.7717067892886202,-1.7717067892886202,LOSS,394.25155511367313,1112.6320605001856,-20.825209816183843,373.4263452974893,2025-07
DOGE,2025-07-03 06:45:00,2025-07-03 12:30:00,2025-07-04 15:30:00,1.3675100746514945,6.0,WIN,373.4263452974893,1365.3513499440062,80.55572964669636,453.9820749441857,2025-07
FARTCOIN,2025-07-03 10:00:00,2025-07-03 14:00:00,2025-07-07 19:45:00,0.723331431831148,10.0,WIN,453.9820749441857,3138.1331915502997,310.6751859634797,764.6572609076654,2025-07
MOODENG,2025-07-05 03:45:00,2025-07-05 12:30:00,2025-07-06 20:15:00,5.12122007789594,-5.12122007789594,LOSS,764.6572609076654,746.557704293999,-38.979420749677274,725.6778401579882,2025-07
MOODENG,2025-07-05 21:45:00,2025-07-06 06:45:00,2025-07-06 13:30:00,3.554396054431967,-3.554396054431967,LOSS,725.6778401579882,1020.8173611563944,-37.30470936905581,688.3731307889324,2025-07
DOGE,2025-07-06 14:15:00,2025-07-07 17:00:00,2025-07-09 19:45:00,6.115694276040114,-6.115694276040114,LOSS,688.3731307889324,562.7923010195427,-34.981448840466165,653.3916819484662,2025-07
MOODENG,2025-07-06 21:30:00,2025-07-07 01:00:00,2025-07-07 20:00:00,4.012859581330571,8.0,WIN,653.3916819484662,814.1222845029338,64.31566047573178,717.7073424241979,2025-07
DOGE,2025-07-09 12:15:00,2025-07-09 14:15:00,2025-07-09 19:15:00,1.0409807147147623,-1.0409807147147623,LOSS,717.7073424241979,3447.2653156732877,-39.33263243688318,678.3747099873148,2025-07
MOODENG,2025-07-09 12:15:00,2025-07-09 15:00:00,2025-07-09 16:00:00,1.9274425047697576,-1.9274425047697576,LOSS,678.3747099873148,1759.779366462477,-35.67851486582821,642.6961951214865,2025-07
FARTCOIN,2025-07-10 09:00:00,2025-07-10 10:30:00,2025-07-10 17:00:00,1.628378748834904,-1.628378748834904,LOSS,642.6961951214865,1973.4235526634454,-34.10823330873777,608.5879618127487,2025-07
MELANIA,2025-07-10 21:30:00,2025-07-10 21:45:00,2025-07-11 01:45:00,3.097040605643507,-3.097040605643507,LOSS,608.5879618127487,982.5314539043565,-31.411929544541795,577.176032268207,2025-07
FARTCOIN,2025-07-10 23:45:00,2025-07-11 02:30:00,2025-07-11 03:45:00,0.5905660581065224,-0.5905660581065224,LOSS,577.176032268207,4886.633970455002,-33.74543558386535,543.4305966843416,2025-07
DOGE,2025-07-11 00:00:00,2025-07-11 00:15:00,2025-07-11 01:30:00,0.8516396697161566,-0.8516396697161566,LOSS,543.4305966843416,3190.4960278885433,-30.362025862105625,513.068570822236,2025-07
MELANIA,2025-07-11 05:15:00,2025-07-11 07:15:00,2025-07-12 04:45:00,3.3700754179631858,10.0,WIN,513.068570822236,761.212298228515,75.36001752462299,588.428588346859,2025-07
FARTCOIN,2025-07-11 06:00:00,2025-07-11 07:30:00,2025-07-12 12:15:00,2.06169292457298,10.0,WIN,588.428588346859,1427.051966210572,141.2781446548466,729.7067330017056,2025-07
DOGE,2025-07-11 14:30:00,2025-07-11 22:15:00,2025-07-16 21:15:00,6.868740545196632,-6.868740545196632,LOSS,729.7067330017056,531.1794267087258,-37.016516076794005,692.6902169249116,2025-07
FARTCOIN,2025-07-12 19:00:00,2025-07-13 07:30:00,2025-07-13 19:15:00,4.606165950050314,-4.606165950050314,LOSS,692.6902169249116,751.9162622846288,-35.386427108530214,657.3037898163814,2025-07
MELANIA,2025-07-13 00:45:00,2025-07-13 09:15:00,2025-07-15 15:45:00,8.794932233352974,-8.794932233352974,LOSS,657.3037898163814,373.6832600731656,-33.238872750892234,624.0649170654891,2025-07
DOGE,2025-07-13 14:15:00,2025-07-13 16:45:00,2025-07-14 03:30:00,2.1148355866513664,-2.1148355866513664,LOSS,624.0649170654891,1475.445469625453,-32.67869132289991,591.3862257425892,2025-07
FARTCOIN,2025-07-13 20:15:00,2025-07-14 00:30:00,2025-07-14 01:30:00,2.2641737496497383,-2.2641737496497383,LOSS,591.3862257425892,1305.9647605093803,-30.87527604763884,560.5109496949503,2025-07
FARTCOIN,2025-07-14 05:15:00,2025-07-14 08:00:00,2025-07-15 03:00:00,2.9569712540997517,10.0,WIN,560.5109496949503,947.7788276058126,93.83010393297545,654.3410536279258,2025-07
DOGE,2025-07-14 05:15:00,2025-07-14 05:45:00,2025-07-15 01:15:00,2.6902846039388217,6.0,WIN,654.3410536279258,1216.118645346873,71.75100007546551,726.0920537033913,2025-07
MELANIA,2025-07-15 14:15:00,2025-07-15 15:30:00,2025-07-15 15:45:00,1.3731825525040386,-1.3731825525040386,LOSS,726.0920537033913,2643.8293014258784,-38.94843198659545,687.1436217167959,2025-07
FARTCOIN,2025-07-16 18:30:00,2025-07-16 20:15:00,2025-07-16 21:15:00,2.7087102888038266,-2.7087102888038266,LOSS,687.1436217167959,1268.3963001821069,-35.6255773860219,651.518044330774,2025-07
DOGE,2025-07-16 21:15:00,2025-07-17 03:15:00,2025-07-17 22:45:00,5.1205775270375895,-5.1205775270375895,LOSS,651.518044330774,636.176330590289,-33.21207854712899,618.3059657836451,2025-07
FARTCOIN,2025-07-17 00:30:00,2025-07-17 05:30:00,2025-07-17 09:00:00,7.0226248061537735,-7.0226248061537735,LOSS,618.3059657836451,440.2242629008437,-31.3555225520831,586.950443231562,2025-07
MELANIA,2025-07-17 02:30:00,2025-07-17 06:15:00,2025-07-17 09:15:00,3.0986836726350977,-3.0986836726350977,LOSS,586.950443231562,947.096420998055,-30.294618582576152,556.6558246489858,2025-07
