signal_time,entry_time,exit_time,rsi,entry_price,sl_price,tp_price,sl_dist_pct,position_size,pnl_pct,pnl_dollar,exit_reason,equity_before,equity_after
2025-09-24 17:30:00,2025-09-24 22:45:00,2025-09-25 12:15:00,72.06502038452356,0.37509771428571426,0.38108,0.35259185142857136,1.594860615367273,313.507020727863,6.0,18.81042124367178,TP,100.0,118.81042124367178
2025-09-28 16:45:00,2025-09-30 16:45:00,2025-10-01 08:45:00,74.47267436617852,0.35894657142857145,0.37649,0.33740977714285714,4.887476289746258,121.54577761628389,-4.887476289746258,-5.940521062183589,SL,118.81042124367178,112.86990018148819
2025-09-30 20:45:00,2025-09-30 22:45:00,2025-10-01 08:30:00,72.53184890689732,0.3650942857142857,0.36956,0.34318862857142857,1.2231674009844842,461.3836997725872,-1.2231674009844842,-5.64349500907441,SL,112.86990018148819,107.22640517241378
2025-10-19 11:00:00,2025-10-22 00:30:00,2025-10-27 00:30:00,72.73967679746644,0.31180685714285716,0.33275,0.2930984457142857,6.716703747008211,79.8207046277537,-6.716703747008211,-5.361320258620689,SL,107.22640517241378,101.86508491379308
2025-10-24 04:45:00,2025-10-30 04:15:00,2025-10-30 17:30:00,72.57127300580305,0.3113562857142857,0.33769,0.2926749085714285,8.457742944004437,60.22001708269206,6.0,3.6132010249615236,TP,101.86508491379308,105.47828593875461
2025-10-31 01:00:00,2025-11-03 02:15:00,2025-11-03 15:15:00,72.10595867888614,0.2982292857142857,0.31243,0.2803355285714285,4.761676658180069,110.75750571760665,6.0,6.645450343056399,TP,105.47828593875461,112.123736281811
2025-11-18 16:15:00,2025-11-19 05:30:00,2025-11-21 02:45:00,74.30736067273213,0.2482127142857143,0.26011,0.23331995142857143,4.793181424457941,116.9617070091302,6.0,7.017702420547812,TP,112.123736281811,119.14143870235881
2025-12-09 13:15:00,2025-12-11 03:00:00,2025-12-15 14:45:00,73.71012699492474,0.24111000000000002,0.25962,0.2266434,7.67699390319771,77.59641352113923,6.0,4.6557848112683535,TP,119.14143870235881,123.79722351362716
