baseline_pct,step_pct,floor_mult,ceiling_mult,min_position_pct,max_position_pct,max_total_exposure,return,max_dd,return_dd,final_equity
25,20,0.6,5.0,15.0,125.0,125.0,145.26235318667534,-8.592251766850644,16.906203068572207,245.26235318667534
25,25,0.6,5.0,15.0,125.0,141.25,154.94218849169098,-9.29309883303165,16.672822626286955,254.94218849169098
25,25,0.6,4.0,15.0,100.0,141.25,154.94218849169098,-9.29309883303165,16.672822626286955,254.94218849169098
25,25,0.6,3.5,15.0,87.5,141.25,154.94218849169098,-9.29309883303165,16.672822626286955,254.94218849169098
25,25,0.6,2.5,15.0,62.5,141.25,154.94218849169098,-9.29309883303165,16.672822626286955,254.94218849169098
25,25,0.6,3.0,15.0,75.0,141.25,154.94218849169098,-9.29309883303165,16.672822626286955,254.94218849169098
30,20,0.5,3.0,15.0,89.99999999999999,137.99999999999997,161.15549000102885,-9.682183357764789,16.644540187496812,261.15549000102885
30,20,0.5,5.0,15.0,150.0,137.99999999999997,161.15549000102885,-9.682183357764789,16.644540187496812,261.15549000102885
30,20,0.5,3.5,15.0,105.0,137.99999999999997,161.15549000102885,-9.682183357764789,16.644540187496812,261.15549000102885
30,20,0.5,2.0,15.0,60.0,137.99999999999997,161.15549000102885,-9.682183357764789,16.644540187496812,261.15549000102885
30,20,0.5,2.5,15.0,75.0,137.99999999999997,161.15549000102885,-9.682183357764789,16.644540187496812,261.15549000102885
30,20,0.5,4.0,15.0,120.0,137.99999999999997,161.15549000102885,-9.682183357764789,16.644540187496812,261.15549000102885
25,25,0.6,2.0,15.0,50.0,137.5,154.38334520401102,-9.29309883303165,16.612687326133514,254.38334520401102
20,25,0.7,2.5,13.999999999999998,50.0,121.00000000000001,130.84759763464814,-7.929479689972278,16.501410275395457,230.84759763464814
20,25,0.7,3.5,13.999999999999998,70.0,121.00000000000001,130.84759763464814,-7.929479689972278,16.501410275395457,230.84759763464814
20,25,0.7,4.0,13.999999999999998,80.0,121.00000000000001,130.84759763464814,-7.929479689972278,16.501410275395457,230.84759763464814
20,25,0.7,5.0,13.999999999999998,100.0,121.00000000000001,130.84759763464814,-7.929479689972278,16.501410275395457,230.84759763464814
20,25,0.7,3.0,13.999999999999998,60.00000000000001,121.00000000000001,130.84759763464814,-7.929479689972278,16.501410275395457,230.84759763464814
25,30,0.6,5.0,15.0,125.0,157.5,164.76396770523758,-9.989926125101688,16.49301162410352,264.7639677052376
25,30,0.6,3.0,15.0,75.0,157.5,164.76396770523758,-9.989926125101688,16.49301162410352,264.7639677052376
25,30,0.6,4.0,15.0,100.0,157.5,164.76396770523758,-9.989926125101688,16.49301162410352,264.7639677052376
25,30,0.6,3.5,15.0,87.5,157.5,164.76396770523758,-9.989926125101688,16.49301162410352,264.7639677052376
25,30,0.6,2.5,15.0,62.5,152.5,164.71886751229886,-9.989926125101688,16.488497056891116,264.71886751229886
20,20,0.7,3.5,13.999999999999998,70.0,109.99999999999999,123.59970448970276,-7.529231354324062,16.415979091772634,223.59970448970276
20,20,0.7,4.0,13.999999999999998,80.0,109.99999999999999,123.59970448970276,-7.529231354324062,16.415979091772634,223.59970448970276
20,20,0.7,5.0,13.999999999999998,100.0,109.99999999999999,123.59970448970276,-7.529231354324062,16.415979091772634,223.59970448970276
20,20,0.7,3.0,13.999999999999998,60.00000000000001,109.99999999999999,123.59970448970276,-7.529231354324062,16.415979091772634,223.59970448970276
20,20,0.7,2.5,13.999999999999998,50.0,109.99999999999999,123.59970448970276,-7.529231354324062,16.415979091772634,223.59970448970276
20,20,0.7,2.0,13.999999999999998,40.0,109.99999999999999,123.53990615590007,-7.529231354324062,16.40803693526441,223.53990615590007
20,30,0.7,5.0,13.999999999999998,100.0,134.0,138.18979186540986,-8.42912127645942,16.39432953128126,238.18979186540986
20,30,0.7,3.0,13.999999999999998,60.00000000000001,134.0,138.18979186540986,-8.42912127645942,16.39432953128126,238.18979186540986
20,30,0.7,3.5,13.999999999999998,70.0,134.0,138.18979186540986,-8.42912127645942,16.39432953128126,238.18979186540986
20,30,0.7,4.0,13.999999999999998,80.0,134.0,138.18979186540986,-8.42912127645942,16.39432953128126,238.18979186540986
20,25,0.7,2.0,13.999999999999998,40.0,120.0,129.9887317499424,-7.929479689972278,16.39309725634682,229.9887317499424
20,30,0.7,2.5,13.999999999999998,50.0,130.00000000000003,138.06551741914214,-8.42912127645942,16.37958606726031,238.06551741914214
20,15,0.7,3.5,13.999999999999998,70.0,102.0,116.45023542920967,-7.127682006647178,16.337742806232065,216.45023542920967
20,15,0.7,3.0,13.999999999999998,60.00000000000001,102.0,116.45023542920967,-7.127682006647178,16.337742806232065,216.45023542920967
20,15,0.7,4.0,13.999999999999998,80.0,102.0,116.45023542920967,-7.127682006647178,16.337742806232065,216.45023542920967
20,15,0.7,5.0,13.999999999999998,100.0,102.0,116.45023542920967,-7.127682006647178,16.337742806232065,216.45023542920967
20,15,0.7,2.0,13.999999999999998,40.0,102.0,116.45023542920967,-7.127682006647178,16.337742806232065,216.45023542920967
20,15,0.7,2.5,13.999999999999998,50.0,102.0,116.45023542920967,-7.127682006647178,16.337742806232065,216.45023542920967
30,25,0.5,3.0,15.0,89.99999999999999,157.5,170.567045408833,-10.514067139848898,16.22274645387934,270.567045408833
30,25,0.5,2.5,15.0,75.0,157.5,170.567045408833,-10.514067139848898,16.22274645387934,270.567045408833
30,25,0.5,5.0,15.0,150.0,157.5,170.567045408833,-10.514067139848898,16.22274645387934,270.567045408833
30,25,0.5,4.0,15.0,120.0,157.5,170.567045408833,-10.514067139848898,16.22274645387934,270.567045408833
30,25,0.5,3.5,15.0,105.0,157.5,170.567045408833,-10.514067139848898,16.22274645387934,270.567045408833
30,25,0.5,2.0,15.0,60.0,150.0,170.48725893206625,-10.514067139848898,16.21515790839019,270.48725893206625
25,30,0.6,2.0,15.0,50.0,150.0,161.63940166759738,-9.989926125101688,16.180239938055802,261.6394016675974
30,30,0.5,2.5,15.0,75.0,174.0,182.7859345108372,-11.340216385847642,16.11838154507795,282.7859345108372
30,30,0.5,5.0,15.0,150.0,176.99999999999997,182.7770912338919,-11.340216385847642,16.117601729539654,282.7770912338919
30,30,0.5,3.0,15.0,89.99999999999999,176.99999999999997,182.7770912338919,-11.340216385847642,16.117601729539654,282.7770912338919
30,30,0.5,3.5,15.0,105.0,176.99999999999997,182.7770912338919,-11.340216385847642,16.117601729539654,282.7770912338919
30,30,0.5,4.0,15.0,120.0,176.99999999999997,182.7770912338919,-11.340216385847642,16.117601729539654,282.7770912338919
20,15,0.6,3.5,12.0,70.0,90.00000000000001,101.51328407338428,-6.314015094490827,16.077453498956274,201.51328407338428
20,15,0.6,3.0,12.0,60.00000000000001,90.00000000000001,101.51328407338428,-6.314015094490827,16.077453498956274,201.51328407338428
20,15,0.6,5.0,12.0,100.0,90.00000000000001,101.51328407338428,-6.314015094490827,16.077453498956274,201.51328407338428
20,15,0.6,4.0,12.0,80.0,90.00000000000001,101.51328407338428,-6.314015094490827,16.077453498956274,201.51328407338428
20,15,0.6,2.0,12.0,40.0,90.00000000000001,101.51328407338428,-6.314015094490827,16.077453498956274,201.51328407338428
20,15,0.6,2.5,12.0,50.0,90.00000000000001,101.51328407338428,-6.314015094490827,16.077453498956274,201.51328407338428
30,30,0.5,2.0,15.0,60.0,168.0,181.26006921745926,-11.340216385847642,15.983828090235397,281.26006921745926
20,30,0.7,2.0,13.999999999999998,40.0,130.00000000000003,134.40924612440799,-8.42912127645942,15.945819465165584,234.40924612440799
25,15,0.5,4.0,12.5,100.0,100.0,117.43723645970883,-7.375512911851538,15.922585705327924,217.43723645970883
25,15,0.5,5.0,12.5,125.0,100.0,117.43723645970883,-7.375512911851538,15.922585705327924,217.43723645970883
25,15,0.5,2.0,12.5,50.0,100.0,117.43723645970883,-7.375512911851538,15.922585705327924,217.43723645970883
25,15,0.5,2.5,12.5,62.5,100.0,117.43723645970883,-7.375512911851538,15.922585705327924,217.43723645970883
25,15,0.5,3.0,12.5,75.0,100.0,117.43723645970883,-7.375512911851538,15.922585705327924,217.43723645970883
25,15,0.5,3.5,12.5,87.5,100.0,117.43723645970883,-7.375512911851538,15.922585705327924,217.43723645970883
20,20,0.6,2.0,12.0,40.0,100.0,106.87044355859103,-6.8866426020819285,15.518511665798165,206.87044355859103
20,20,0.6,2.5,12.0,50.0,100.0,106.87044355859103,-6.8866426020819285,15.518511665798165,206.87044355859103
20,20,0.6,5.0,12.0,100.0,100.0,106.87044355859103,-6.8866426020819285,15.518511665798165,206.87044355859103
20,20,0.6,4.0,12.0,80.0,100.0,106.87044355859103,-6.8866426020819285,15.518511665798165,206.87044355859103
20,20,0.6,3.5,12.0,70.0,100.0,106.87044355859103,-6.8866426020819285,15.518511665798165,206.87044355859103
20,20,0.6,3.0,12.0,60.00000000000001,100.0,106.87044355859103,-6.8866426020819285,15.518511665798165,206.87044355859103
25,20,0.5,5.0,12.5,125.0,114.99999999999999,124.65389756079259,-8.083761269485363,15.420284370759063,224.6538975607926
25,20,0.5,4.0,12.5,100.0,114.99999999999999,124.65389756079259,-8.083761269485363,15.420284370759063,224.6538975607926
25,20,0.5,3.5,12.5,87.5,114.99999999999999,124.65389756079259,-8.083761269485363,15.420284370759063,224.6538975607926
25,20,0.5,3.0,12.5,75.0,114.99999999999999,124.65389756079259,-8.083761269485363,15.420284370759063,224.6538975607926
25,20,0.5,2.5,12.5,62.5,114.99999999999999,124.65389756079259,-8.083761269485363,15.420284370759063,224.6538975607926
25,20,0.5,2.0,12.5,50.0,114.99999999999999,124.65389756079259,-8.083761269485363,15.420284370759063,224.6538975607926
20,25,0.6,3.5,12.0,70.0,113.00000000000001,113.68122601798893,-7.456651885843102,15.245612609838943,213.68122601798893
20,25,0.6,2.5,12.0,50.0,113.00000000000001,113.68122601798893,-7.456651885843102,15.245612609838943,213.68122601798893
20,25,0.6,4.0,12.0,80.0,113.00000000000001,113.68122601798893,-7.456651885843102,15.245612609838943,213.68122601798893
20,25,0.6,3.0,12.0,60.00000000000001,113.00000000000001,113.68122601798893,-7.456651885843102,15.245612609838943,213.68122601798893
20,25,0.6,5.0,12.0,100.0,113.00000000000001,113.68122601798893,-7.456651885843102,15.245612609838943,213.68122601798893
20,25,0.6,2.0,12.0,40.0,110.00000000000001,113.19270472938821,-7.456651885843102,15.180097778775393,213.1927047293882
20,30,0.6,5.0,12.0,100.0,126.0,120.58482866892692,-8.024050906221373,15.027924184208826,220.58482866892692
20,30,0.6,4.0,12.0,80.0,126.0,120.58482866892692,-8.024050906221373,15.027924184208826,220.58482866892692
20,30,0.6,3.0,12.0,60.00000000000001,126.0,120.58482866892692,-8.024050906221373,15.027924184208826,220.58482866892692
20,30,0.6,3.5,12.0,70.0,126.0,120.58482866892692,-8.024050906221373,15.027924184208826,220.58482866892692
20,30,0.6,2.5,12.0,50.0,122.00000000000001,120.4940915564178,-8.024050906221373,15.016616041530074,220.4940915564178
25,25,0.5,4.0,12.5,100.0,131.25,131.7373791769314,-8.787956800341338,14.990672140288003,231.7373791769314
25,25,0.5,3.5,12.5,87.5,131.25,131.7373791769314,-8.787956800341338,14.990672140288003,231.7373791769314
25,25,0.5,5.0,12.5,125.0,131.25,131.7373791769314,-8.787956800341338,14.990672140288003,231.7373791769314
25,25,0.5,2.5,12.5,62.5,131.25,131.7373791769314,-8.787956800341338,14.990672140288003,231.7373791769314
25,25,0.5,3.0,12.5,75.0,131.25,131.7373791769314,-8.787956800341338,14.990672140288003,231.7373791769314
25,25,0.5,2.0,12.5,50.0,125.0,131.59878404612022,-8.787956800341338,14.974901110234033,231.59878404612022
15,25,0.7,3.0,10.5,44.99999999999999,90.75000000000001,89.07852454127752,-5.994437419403741,14.86019759801547,189.07852454127752
15,25,0.7,2.5,10.5,37.5,90.75000000000001,89.07852454127752,-5.994437419403741,14.86019759801547,189.07852454127752
15,25,0.7,4.0,10.5,60.0,90.75000000000001,89.07852454127752,-5.994437419403741,14.86019759801547,189.07852454127752
15,25,0.7,3.5,10.5,52.5,90.75000000000001,89.07852454127752,-5.994437419403741,14.86019759801547,189.07852454127752
15,25,0.7,5.0,10.5,75.0,90.75000000000001,89.07852454127752,-5.994437419403741,14.86019759801547,189.07852454127752
25,30,0.5,5.0,12.5,125.0,147.5,140.845008895696,-9.488114925870889,14.844361603553006,240.845008895696
25,30,0.5,4.0,12.5,100.0,147.5,140.845008895696,-9.488114925870889,14.844361603553006,240.845008895696
25,30,0.5,3.0,12.5,75.0,147.5,140.845008895696,-9.488114925870889,14.844361603553006,240.845008895696
25,30,0.5,3.5,12.5,87.5,147.5,140.845008895696,-9.488114925870889,14.844361603553006,240.845008895696
25,30,0.5,2.5,12.5,62.5,145.0,140.812757863959,-9.488114925870889,14.840962505630083,240.812757863959
15,20,0.7,4.0,10.5,60.0,82.5,84.39030671099465,-5.6895963252626,14.832389133881069,184.39030671099465
15,20,0.7,3.0,10.5,44.99999999999999,82.5,84.39030671099465,-5.6895963252626,14.832389133881069,184.39030671099465
15,20,0.7,5.0,10.5,75.0,82.5,84.39030671099465,-5.6895963252626,14.832389133881069,184.39030671099465
15,20,0.7,2.5,10.5,37.5,82.5,84.39030671099465,-5.6895963252626,14.832389133881069,184.39030671099465
15,20,0.7,3.5,10.5,52.5,82.5,84.39030671099465,-5.6895963252626,14.832389133881069,184.39030671099465
15,20,0.7,2.0,10.5,30.0,82.5,84.33587474032433,-5.6895963252626,14.82282220372319,184.33587474032433
15,15,0.7,2.0,10.5,30.0,76.49999999999999,79.75636205770371,-5.3840152704761435,14.813546777078576,179.7563620577037
15,15,0.7,2.5,10.5,37.5,76.49999999999999,79.75636205770371,-5.3840152704761435,14.813546777078576,179.7563620577037
15,15,0.7,4.0,10.5,60.0,76.49999999999999,79.75636205770371,-5.3840152704761435,14.813546777078576,179.7563620577037
15,15,0.7,3.0,10.5,44.99999999999999,76.49999999999999,79.75636205770371,-5.3840152704761435,14.813546777078576,179.7563620577037
15,15,0.7,3.5,10.5,52.5,76.49999999999999,79.75636205770371,-5.3840152704761435,14.813546777078576,179.7563620577037
15,15,0.7,5.0,10.5,75.0,76.49999999999999,79.75636205770371,-5.3840152704761435,14.813546777078576,179.7563620577037
20,15,0.5,5.0,10.0,100.0,80.0,87.37234904815617,-5.903693826426197,14.799607096333286,187.37234904815617
20,15,0.5,2.5,10.0,50.0,80.0,87.37234904815617,-5.903693826426197,14.799607096333286,187.37234904815617
20,15,0.5,2.0,10.0,40.0,80.0,87.37234904815617,-5.903693826426197,14.799607096333286,187.37234904815617
20,15,0.5,3.5,10.0,70.0,80.0,87.37234904815617,-5.903693826426197,14.799607096333286,187.37234904815617
20,15,0.5,4.0,10.0,80.0,80.0,87.37234904815617,-5.903693826426197,14.799607096333286,187.37234904815617
20,15,0.5,3.0,10.0,60.00000000000001,80.0,87.37234904815617,-5.903693826426197,14.799607096333286,187.37234904815617
15,30,0.7,4.0,10.5,60.0,100.50000000000001,93.81966422796935,-6.346797991446834,14.782204247622817,193.81966422796935
15,30,0.7,5.0,10.5,75.0,100.50000000000001,93.81966422796935,-6.346797991446834,14.782204247622817,193.81966422796935
15,30,0.7,3.5,10.5,52.5,100.50000000000001,93.81966422796935,-6.346797991446834,14.782204247622817,193.81966422796935
15,30,0.7,3.0,10.5,44.99999999999999,100.50000000000001,93.81966422796935,-6.346797991446834,14.782204247622817,193.81966422796935
15,30,0.7,2.5,10.5,37.5,97.5,93.67932250350117,-6.346797991446834,14.760092038496685,193.67932250350117
15,25,0.7,2.0,10.5,30.0,90.0,88.43504270571918,-5.994437419403741,14.752851104835742,188.43504270571918
15,15,0.6,3.5,9.0,52.5,67.5,70.16121334043902,-4.760855393555369,14.737102377739555,170.16121334043902
15,15,0.6,5.0,9.0,75.0,67.5,70.16121334043902,-4.760855393555369,14.737102377739555,170.16121334043902
15,15,0.6,4.0,9.0,60.0,67.5,70.16121334043902,-4.760855393555369,14.737102377739555,170.16121334043902
15,15,0.6,3.0,9.0,44.99999999999999,67.5,70.16121334043902,-4.760855393555369,14.737102377739555,170.16121334043902
15,15,0.6,2.5,9.0,37.5,67.5,70.16121334043902,-4.760855393555369,14.737102377739555,170.16121334043902
15,15,0.6,2.0,9.0,30.0,67.5,70.16121334043902,-4.760855393555369,14.737102377739555,170.16121334043902
20,30,0.6,2.0,12.0,40.0,120.00000000000001,118.19801879408448,-8.024050906221373,14.730467213566747,218.19801879408448
25,30,0.5,2.0,12.5,50.0,140.0,139.4616772777627,-9.488114925870889,14.698565349108257,239.4616772777627
15,30,0.7,2.0,10.5,30.0,97.5,91.25085650427769,-6.346797991446834,14.377463506361872,191.2508565042777
20,20,0.5,5.0,10.0,100.0,92.0,92.54672722446111,-6.478476207020294,14.285261574963318,192.5467272244611
20,20,0.5,4.0,10.0,80.0,92.0,92.54672722446111,-6.478476207020294,14.285261574963318,192.5467272244611
20,20,0.5,3.0,10.0,60.00000000000001,92.0,92.54672722446111,-6.478476207020294,14.285261574963318,192.5467272244611
20,20,0.5,3.5,10.0,70.0,92.0,92.54672722446111,-6.478476207020294,14.285261574963318,192.5467272244611
20,20,0.5,2.0,10.0,40.0,92.0,92.54672722446111,-6.478476207020294,14.285261574963318,192.5467272244611
20,20,0.5,2.5,10.0,50.0,92.0,92.54672722446111,-6.478476207020294,14.285261574963318,192.5467272244611
15,20,0.6,3.5,9.0,52.5,75.0,73.70714012771901,-5.173907099757972,14.245934205344916,173.70714012771901
15,20,0.6,3.0,9.0,44.99999999999999,75.0,73.70714012771901,-5.173907099757972,14.245934205344916,173.70714012771901
15,20,0.6,5.0,9.0,75.0,75.0,73.70714012771901,-5.173907099757972,14.245934205344916,173.70714012771901
15,20,0.6,4.0,9.0,60.0,75.0,73.70714012771901,-5.173907099757972,14.245934205344916,173.70714012771901
15,20,0.6,2.5,9.0,37.5,75.0,73.70714012771901,-5.173907099757972,14.245934205344916,173.70714012771901
15,20,0.6,2.0,9.0,30.0,75.0,73.70714012771901,-5.173907099757972,14.245934205344916,173.70714012771901
15,25,0.6,3.0,9.0,44.99999999999999,84.75,78.17457938013769,-5.608435936902361,13.938748745575383,178.1745793801377
15,25,0.6,3.5,9.0,52.5,84.75,78.17457938013769,-5.608435936902361,13.938748745575383,178.1745793801377
15,25,0.6,5.0,9.0,75.0,84.75,78.17457938013769,-5.608435936902361,13.938748745575383,178.1745793801377
15,25,0.6,2.5,9.0,37.5,84.75,78.17457938013769,-5.608435936902361,13.938748745575383,178.1745793801377
15,25,0.6,4.0,9.0,60.0,84.75,78.17457938013769,-5.608435936902361,13.938748745575383,178.1745793801377
15,25,0.6,2.0,9.0,30.0,82.5,77.79616163895247,-5.608435936902361,13.871275791360945,177.79616163895247
20,25,0.5,4.0,10.0,80.0,105.0,97.63797027111366,-7.050631302919294,13.84811743463127,197.63797027111366
20,25,0.5,3.5,10.0,70.0,105.0,97.63797027111366,-7.050631302919294,13.84811743463127,197.63797027111366
20,25,0.5,3.0,10.0,60.00000000000001,105.0,97.63797027111366,-7.050631302919294,13.84811743463127,197.63797027111366
20,25,0.5,5.0,10.0,100.0,105.0,97.63797027111366,-7.050631302919294,13.84811743463127,197.63797027111366
20,25,0.5,2.5,10.0,50.0,105.0,97.63797027111366,-7.050631302919294,13.84811743463127,197.63797027111366
20,25,0.5,2.0,10.0,40.0,100.0,97.48667270950975,-7.050631302919294,13.826658709149301,197.48667270950975
15,15,0.5,2.5,7.5,37.5,60.00000000000001,60.94801930227221,-4.429647818868496,13.759111738558191,160.9480193022722
15,15,0.5,2.0,7.5,30.0,60.00000000000001,60.94801930227221,-4.429647818868496,13.759111738558191,160.9480193022722
15,15,0.5,5.0,7.5,75.0,60.00000000000001,60.94801930227221,-4.429647818868496,13.759111738558191,160.9480193022722
15,15,0.5,4.0,7.5,60.0,60.00000000000001,60.94801930227221,-4.429647818868496,13.759111738558191,160.9480193022722
15,15,0.5,3.0,7.5,44.99999999999999,60.00000000000001,60.94801930227221,-4.429647818868496,13.759111738558191,160.9480193022722
15,15,0.5,3.5,7.5,52.5,60.00000000000001,60.94801930227221,-4.429647818868496,13.759111738558191,160.9480193022722
15,30,0.6,5.0,9.0,75.0,94.5,82.69400253922964,-6.041475293833717,13.687716744225037,182.69400253922964
15,30,0.6,4.0,9.0,60.0,94.5,82.69400253922964,-6.041475293833717,13.687716744225037,182.69400253922964
15,30,0.6,3.0,9.0,44.99999999999999,94.5,82.69400253922964,-6.041475293833717,13.687716744225037,182.69400253922964
15,30,0.6,3.5,9.0,52.5,94.5,82.69400253922964,-6.041475293833717,13.687716744225037,182.69400253922964
15,30,0.6,2.5,9.0,37.5,91.5,82.59909839244133,-6.041475293833717,13.672007974069977,182.59909839244133
20,30,0.5,5.0,10.0,100.0,118.0,104.12370199916138,-7.6201671044494965,13.66422816874481,204.1237019991614
20,30,0.5,3.0,10.0,60.00000000000001,118.0,104.12370199916138,-7.6201671044494965,13.66422816874481,204.1237019991614
20,30,0.5,3.5,10.0,70.0,118.0,104.12370199916138,-7.6201671044494965,13.66422816874481,204.1237019991614
20,30,0.5,4.0,10.0,80.0,118.0,104.12370199916138,-7.6201671044494965,13.66422816874481,204.1237019991614
20,30,0.5,2.5,10.0,50.0,116.00000000000001,104.07518983984127,-7.6201671044494965,13.657861883248028,204.07518983984127
20,30,0.5,2.0,10.0,40.0,112.00000000000001,102.97270250738745,-7.6201671044494965,13.513181679081631,202.97270250738745
15,30,0.6,2.0,9.0,30.0,89.99999999999999,81.01648080569032,-6.041475293833717,13.410049179275877,181.01648080569032
15,20,0.5,2.5,7.5,37.5,68.99999999999999,64.4114640851036,-4.866881475469268,13.23464818483031,164.4114640851036
15,20,0.5,2.0,7.5,30.0,68.99999999999999,64.4114640851036,-4.866881475469268,13.23464818483031,164.4114640851036
15,20,0.5,4.0,7.5,60.0,68.99999999999999,64.4114640851036,-4.866881475469268,13.23464818483031,164.4114640851036
15,20,0.5,5.0,7.5,75.0,68.99999999999999,64.4114640851036,-4.866881475469268,13.23464818483031,164.4114640851036
15,20,0.5,3.0,7.5,44.99999999999999,68.99999999999999,64.4114640851036,-4.866881475469268,13.23464818483031,164.4114640851036
15,20,0.5,3.5,7.5,52.5,68.99999999999999,64.4114640851036,-4.866881475469268,13.23464818483031,164.4114640851036
15,25,0.5,5.0,7.5,75.0,78.75,67.82426647813298,-5.302618430669005,12.790712242437541,167.82426647813298
15,25,0.5,2.5,7.5,37.5,78.75,67.82426647813298,-5.302618430669005,12.790712242437541,167.82426647813298
15,25,0.5,3.5,7.5,52.5,78.75,67.82426647813298,-5.302618430669005,12.790712242437541,167.82426647813298
15,25,0.5,3.0,7.5,44.99999999999999,78.75,67.82426647813298,-5.302618430669005,12.790712242437541,167.82426647813298
15,25,0.5,4.0,7.5,60.0,78.75,67.82426647813298,-5.302618430669005,12.790712242437541,167.82426647813298
15,25,0.5,2.0,7.5,30.0,75.0,67.69107339231493,-5.302618430669005,12.765593881092192,167.69107339231493
15,30,0.5,4.0,7.5,60.0,88.49999999999999,72.13027156329332,-5.7368620953418,12.573122791614852,172.13027156329332
15,30,0.5,5.0,7.5,75.0,88.49999999999999,72.13027156329332,-5.7368620953418,12.573122791614852,172.13027156329332
15,30,0.5,3.0,7.5,44.99999999999999,88.49999999999999,72.13027156329332,-5.7368620953418,12.573122791614852,172.13027156329332
15,30,0.5,3.5,7.5,52.5,88.49999999999999,72.13027156329332,-5.7368620953418,12.573122791614852,172.13027156329332
15,30,0.5,2.5,7.5,37.5,87.0,72.08238234934907,-5.7368620953418,12.564775159556008,172.08238234934907
15,30,0.5,2.0,7.5,30.0,84.0,71.26397784969603,-5.7368620953418,12.422117991569076,171.26397784969603
