config,regime,direction,signal_type,pnl,return_pct,leverage,size
Rolling_30day_WinrateAdaptive,WEAK_DOWNTREND_NORMAL,short,ema_rejection,-0.30586974648338944,-0.1697908177125594,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,support_bounce,11.581762853249323,14.254106033529027,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,ema_pullback,16.76164905981453,18.033409263477605,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,ema_pullback,19.644799959156977,17.937679376793724,5,1.25
Rolling_30day_WinrateAdaptive,WEAK_DOWNTREND_LOW,short,ema_rejection,-2.662229240946971,-1.8416400067351715,5,1.25
Rolling_30day_WinrateAdaptive,WEAK_DOWNTREND_LOW,short,ema_rejection,1.277237127638567,1.1999165275458936,5,1.25
Rolling_30day_WinrateAdaptive,WEAK_DOWNTREND_NORMAL,short,ema_rejection,-1.9339340089182528,-1.2990387113535755,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_HIGH,short,ema_rejection,-4.824451786827126,-3.5964588712652032,3,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,-3.805849526657708,-2.9130871869858583,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_HIGH,short,ema_rejection,3.06117133630317,2.784414629663664,3,1.0
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,ema_pullback,-10.123932005567621,-8.131868131868115,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,ema_pullback,6.682051113072541,6.199078993978043,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,ema_pullback,-4.470504713129218,-3.5864240727781604,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,5.838519675408505,5.33971558695046,3,0.5
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,breakdown,0.7970906783262995,0.8673862760215997,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_HIGH,short,ema_rejection,-13.60650221731933,-11.116893931508265,3,1.0
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,ema_pullback,22.106632687161305,20.933014354066955,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,breakout,-10.418564105904455,-7.893226176808307,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_LOW,long,ema_pullback,17.632461154749794,15.1031894934334,10,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_LOW,long,ema_pullback,11.95073060538974,8.990805279549202,10,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_LOW,long,ema_pullback,55.66040321349491,37.834691501746086,10,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_HIGH,long,ema_pullback,5.1430401061758575,2.7265855589950316,3,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,ema_pullback,52.34614617252194,25.282008909326066,5,1.25
Rolling_30day_WinrateAdaptive,WEAK_DOWNTREND_LOW,short,ema_rejection,12.419841073130799,4.95771907505797,5,1.25
Rolling_30day_WinrateAdaptive,WEAK_DOWNTREND_LOW,short,breakdown,8.477836743795507,3.300143320509974,5,1.25
Rolling_30day_WinrateAdaptive,WEAK_UPTREND_NORMAL,long,ema_pullback,-19.423182220665996,-6.689026228519743,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,27.42157800711247,10.645495065265772,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,29.940346577430283,10.52631578947376,5,1.25
