concept,direction,entry_idx,exit_idx,entry_price,exit_price,pnl_pct,exit_reason,bars_held,max_profit_pct
1_EMA_Cross,LONG,70,152,0.2756,0.28719999999999996,4.1089985486211695,TP,82,4.172714078374459
1_EMA_Cross,SHORT,97,100,0.2737,0.27652857142857146,-1.1334568610052826,SL,3,0.18268176835951788
1_EMA_Cross,SHORT,364,563,0.3126,0.3005,3.7707613563659628,TIME,199,4.574536148432495
1_EMA_Cross,LONG,416,504,0.3103,0.3079,-0.8734450531743516,SL,88,1.6757976152110805
1_EMA_Cross,LONG,442,459,0.3117,0.3093285714285714,-0.8608048031532178,SL,17,0.6095604748155319
1_EMA_Cross,SHORT,490,522,0.3117,0.3027857142857143,2.7598927540217044,TP,32,2.7911453320500437
1_EMA_Cross,LONG,1028,1042,0.2818,0.2802,-0.6677785663591165,SL,14,0.7806955287437828
1_EMA_Cross,SHORT,1042,1068,0.2798,0.2815142857142857,-0.7126825283365703,SL,26,1.3938527519656951
1_EMA_Cross,SHORT,1257,1270,0.2911,0.29272857142857145,-0.6594542866957828,SL,13,0.3091721058055692
1_EMA_Cross,LONG,1311,1319,0.2954,0.2936,-0.7093432633716886,SL,8,0.3723764387271462
1_EMA_Cross,LONG,1426,1478,0.2871,0.2845714285714286,-0.9807284669353658,SL,52,0.31347962382443617
1_EMA_Cross,SHORT,1540,1544,0.28,0.2824,-0.9571428571428419,SL,4,0.0357142857143016
1_EMA_Cross,LONG,1839,2038,0.2921,0.2955,1.063984936665511,TIME,199,1.711742553919873
1_EMA_Cross,SHORT,1886,1904,0.2943,0.2955,-0.5077471967380153,SL,18,0.2718314644920227
1_EMA_Cross,LONG,1929,1937,0.2964,0.2951857142857143,-0.5096780412569917,SL,8,0.23616734143049206
1_EMA_Cross,LONG,1965,2000,0.2948,0.2938571428571429,-0.4198294243070333,SL,35,0.6784260515603805
1_EMA_Cross,LONG,2030,2052,0.2951,0.29338571428571425,-0.6809168804763551,SL,22,0.406641816333458
1_EMA_Cross,LONG,2056,2121,0.2948,0.30234285714285714,2.458635394456285,TP,65,2.3744911804613316
1_EMA_Cross,SHORT,2086,2120,0.2962,0.29782857142857144,-0.6498215491463281,SL,34,0.8102633355840692
1_EMA_Cross,LONG,2310,2450,0.297,0.3035142857142857,2.0933621933621867,TP,140,1.6835016835016852
1_EMA_Cross,SHORT,2375,2378,0.2962,0.2978857142857143,-0.6691135333269043,SL,3,0.03376097231601772
1_EMA_Cross,LONG,2376,2452,0.2972,0.3041714285714286,2.245702749471256,TP,76,2.3216689098250205
1_EMA_Cross,SHORT,2407,2424,0.2967,0.299,-0.8751937984496018,SL,17,0.2022244691607836
1_EMA_Cross,LONG,2486,2527,0.3063,0.30401428571428574,-0.8462338510330655,SL,41,1.469147894221353
1_EMA_Cross,SHORT,2505,2511,0.306,0.3085428571428572,-0.9309990662931961,SL,6,0.09803921568626371
1_EMA_Cross,SHORT,2522,2587,0.3061,0.2963285714285713,3.0922340971671707,TP,65,2.9075465534139053
1_EMA_Cross,LONG,2553,2557,0.3067,0.30465714285714285,-0.7660766686850747,SL,4,0.03260515161396951
1_EMA_Cross,LONG,2558,2567,0.3053,0.3033,-0.7550933508024898,SL,9,0.917130691123475
1_EMA_Cross,SHORT,2684,2704,0.3041,0.30729999999999996,-1.1522854324235388,SL,20,0.2959552778691077
1_EMA_Cross,LONG,2906,2916,0.3146,0.3112857142857143,-1.1534919625828717,SL,10,0.06357279084552876
1_EMA_Cross,LONG,2966,2976,0.3134,0.3106857142857143,-0.9660771264472637,SL,10,0.25526483726865584
1_EMA_Cross,SHORT,2969,2998,0.3114,0.3141,-0.9670520231213809,SL,29,0.32113037893384744
1_EMA_Cross,SHORT,3087,3116,0.3082,0.3096285714285714,-0.5635209047928118,SL,29,0.4218040233614432
1_EMA_Cross,LONG,3170,3189,0.3181,0.32747142857142864,2.846063681681434,TP,19,2.703552342030807
1_EMA_Cross,SHORT,3245,3375,0.3338,0.33687142857142854,-1.0201403749037024,SL,130,3.6548831635709975
1_EMA_Cross,LONG,3293,3298,0.3331,0.3304571428571429,-0.8934125316292746,SL,5,0.12008405884119226
1_EMA_Cross,SHORT,3310,3356,0.3314,0.3218,2.7968014484007235,TP,46,2.6252263126131523
1_EMA_Cross,SHORT,3387,3481,0.3244,0.3310571428571429,-2.1521402149022384,SL,94,2.2811344019728783
1_EMA_Cross,LONG,3428,3441,0.3214,0.3192285714285715,-0.7756156102764612,SL,13,0.8400746733042875
1_EMA_Cross,SHORT,3442,3448,0.3186,0.32075714285714285,-0.7770693211371179,SL,6,0.4080351537978556
1_EMA_Cross,LONG,3451,3487,0.3222,0.3319714285714286,2.9327214684756666,TP,36,2.886405959031667
1_EMA_Cross,LONG,3583,3602,0.3379,0.3347142857142857,-1.0427979537479408,SL,19,2.101213376738679
1_EMA_Cross,SHORT,3652,3730,0.3365,0.33885714285714286,-0.8004882190617638,SL,78,1.27786032689451
1_EMA_Cross,LONG,3686,3703,0.336,0.3339142857142857,-0.7207482993197326,SL,17,0.4166666666666538
1_EMA_Cross,LONG,3781,3816,0.3431,0.34004285714285715,-0.9910355165091428,SL,35,1.9236374234916915
1_EMA_Cross,LONG,3863,3876,0.346,0.3434428571428571,-0.8390586292320431,SL,13,0.9537572254335334
1_EMA_Cross,LONG,3924,3929,0.3404,0.33758571428571427,-0.9267584354540875,SL,5,0.14688601645123397
1_EMA_Cross,LONG,3981,4001,0.3365,0.34370000000000006,2.039673105497783,TP,20,2.109955423476967
1_EMA_Cross,SHORT,4046,4146,0.3442,0.3466142857142857,-0.8014194405246083,SL,100,2.1208599651365567
1_EMA_Cross,SHORT,4155,4227,0.341,0.34382857142857143,-0.929493087557596,SL,72,2.4340175953079264
1_EMA_Cross,SHORT,4268,4327,0.3401,0.32787142857142865,3.4955811315999314,TP,59,3.4401646574536864
1_EMA_Cross,LONG,4407,4434,0.3308,0.3280142857142857,-0.9421143548108465,SL,27,0.8464328899637318
1_EMA_Cross,SHORT,4422,4499,0.33,0.3325142857142857,-0.8619047619047548,SL,77,1.636363636363641
1_EMA_Cross,LONG,4457,4520,0.3283,0.3373857142857143,2.6675035899221164,TP,63,2.6195552848004864
1_EMA_Cross,LONG,4467,4520,0.3287,0.3372714285714285,2.507675257507912,TP,53,2.49467599634925
1_EMA_Cross,LONG,4473,4519,0.3284,0.3368,2.457856272837991,TP,46,2.1315468940316533
1_EMA_Cross,SHORT,4532,4650,0.3331,0.3361857142857143,-1.0263627396320332,SL,118,1.2608826178324772
1_EMA_Cross,SHORT,4572,4627,0.3326,0.3345714285714286,-0.6927325831114156,SL,55,1.1124473842453342
1_EMA_Cross,LONG,4589,4611,0.3327,0.33039999999999997,-0.7913134956417265,SL,22,0.48091373609858445
1_EMA_Cross,SHORT,4638,4646,0.3317,0.33362857142857144,-0.6814203884749611,SL,8,0.15073861923424794
1_EMA_Cross,SHORT,4739,4742,0.3295,0.33144285714285715,-0.6896379796228027,SL,3,0.09104704097117525
1_EMA_Cross,LONG,4741,4808,0.3308,0.33885714285714275,2.3356538262221167,TP,67,1.9649334945586474
1_EMA_Cross,SHORT,4805,4808,0.3341,0.33664285714285713,-0.8611065976824677,SL,3,0.11972463334331382
1_EMA_Cross,LONG,5092,5095,0.3412,0.3385714285714286,-0.8703902193937352,SL,3,0.08792497069168302
1_EMA_Cross,SHORT,5133,5199,0.3361,0.3257571428571429,2.9773154248310316,TP,66,2.767033620946156
1_EMA_Cross,LONG,5273,5285,0.3101,0.3059571428571428,-1.4359745704150824,SL,12,1.2254111576910758
1_EMA_Cross,SHORT,5308,5465,0.3064,0.2972000000000001,2.902610966057418,TP,157,2.8720626631853885
1_EMA_Cross,LONG,5343,5349,0.3071,0.3039571428571428,-1.1233986137600684,SL,6,0.2605014653207499
1_EMA_Cross,SHORT,5422,5425,0.3003,0.30234285714285714,-0.7802721088435312,SL,3,0.29970029970030365
1_EMA_Cross,LONG,5426,5436,0.3028,0.30055714285714286,-0.8407057935459569,SL,10,0.39630118890355975
1_EMA_Cross,LONG,5487,5502,0.3003,0.2984714285714286,-0.7089148946291713,SL,15,0.29970029970030365
1_EMA_Cross,LONG,5520,5719,0.3001,0.2985,-0.6331556147950651,TIME,199,1.5661446184605257
1_EMA_Cross,SHORT,5588,5606,0.3021,0.3036285714285714,-0.6059819359720074,SL,18,0.6951340615690139
1_EMA_Cross,LONG,5605,5617,0.3029,0.3013142857142857,-0.6235108239400137,SL,12,0.5612413337735158
1_EMA_Cross,LONG,5651,5715,0.3013,0.2994,-0.7306007301692706,SL,64,1.1616329239960181
1_EMA_Cross,SHORT,5928,5955,0.3108,0.31332857142857146,-0.9135686707115299,SL,27,1.5444015444015529
1_EMA_Cross,LONG,5955,5965,0.3126,0.30994285714285713,-0.950013709898547,SL,10,0.22392834293027317
1_EMA_Cross,SHORT,5968,5995,0.3081,0.31120000000000003,-1.1061668289516544,SL,27,0.5517689061992793
1_EMA_Cross,SHORT,6024,6088,0.3109,0.30204285714285717,2.748871938611399,TP,64,2.669668703763277
1_EMA_Cross,SHORT,6048,6087,0.3103,0.30315714285714285,2.2019198011141388,TP,39,2.0947470190138593
1_EMA_Cross,LONG,6136,6155,0.3029,0.30082857142857145,-0.7838654907324388,SL,19,0.3631561571475701
1_EMA_Cross,LONG,6150,6156,0.3029,0.3005857142857143,-0.8640428241286606,SL,6,0.26411356883460646
1_EMA_Cross,SHORT,6201,6206,0.292,0.2945857142857143,-0.9855185909980488,SL,5,0.37671232876711985
1_EMA_Cross,SHORT,6291,6332,0.2957,0.28861428571428577,2.296251026619631,TP,41,2.0629015894487637
1_EMA_Cross,SHORT,6461,6495,0.2901,0.2916714285714286,-0.6416851332052936,SL,34,0.9996552912788739
1_EMA_Cross,LONG,6537,6687,0.2904,0.2956571428571429,1.7103109012200084,TP,150,1.5840220385674908
1_EMA_Cross,LONG,6619,6693,0.2913,0.2970714285714286,1.8812662449119788,TP,74,1.8194301407483595
1_EMA_Cross,LONG,6803,6868,0.2956,0.3045142857142858,2.915658225401157,TP,65,2.6725304465493975
1_EMA_Cross,SHORT,6984,6988,0.3047,0.30632857142857145,-0.63448356697454,SL,4,0.06563833278635821
1_EMA_Cross,SHORT,7002,7141,0.3047,0.3065857142857143,-0.7188757091284109,SL,139,0.9517558254020392
1_EMA_Cross,LONG,7052,7118,0.3041,0.3025,-0.6261427162117693,SL,66,0.7563301545544309
1_EMA_Cross,LONG,7088,7102,0.3056,0.30411428571428567,-0.5861630516080866,SL,14,0.2617801047120494
1_EMA_Cross,SHORT,7102,7129,0.304,0.30529999999999996,-0.5276315789473579,SL,27,0.5921052631578844
1_EMA_Cross,SHORT,7190,7208,0.3067,0.29835714285714277,2.620201220364267,TP,18,2.5758069775024333
1_EMA_Cross,SHORT,7431,7467,0.2806,0.2736857142857143,2.3641075246919834,TP,36,2.316464718460444
1_EMA_Cross,LONG,7501,7573,0.2754,0.28505714285714284,3.406587820313313,TP,72,3.4858387799564268
1_EMA_Cross,SHORT,7608,7807,0.2839,0.2802,1.2032758013384928,TIME,199,1.8316308559351826
1_EMA_Cross,LONG,7612,7635,0.2849,0.28328571428571425,-0.6666148523291453,SL,23,0.14040014040014442
1_EMA_Cross,LONG,7818,7950,0.281,0.27952857142857146,-0.6236400610066077,SL,132,1.4590747330960825
1_EMA_Cross,SHORT,7910,7912,0.2819,0.2831571428571429,-0.5459534789439167,SL,2,0.035473572188715496
1_EMA_Cross,SHORT,8030,8095,0.2806,0.2824714285714286,-0.7669381936666355,SL,65,0.5702066999287208
1_EMA_Cross,LONG,8196,8215,0.2866,0.2852,-0.588485694347527,SL,19,0.06978367062106698
1_EMA_Cross,LONG,8268,8307,0.28,0.2789142857142857,-0.48775510204082173,SL,39,0.24999999999999228
1_EMA_Cross,SHORT,8350,8365,0.2788,0.2802,-0.6021520803443373,SL,15,0.4304160688665635
1_EMA_Cross,LONG,8361,8560,0.28,0.2825,0.7928571428571237,TIME,199,1.6428571428571404
1_EMA_Cross,LONG,8443,8452,0.2814,0.2798857142857143,-0.6381256980404016,SL,9,0.10660980810235342
1_EMA_Cross,SHORT,8450,8477,0.2809,0.2822142857142857,-0.5678838427503426,SL,27,0.5695977216091102
1_EMA_Cross,SHORT,8484,8511,0.2809,0.28227142857142856,-0.5882266185221,SL,27,0.39159843360626195
1_EMA_Cross,SHORT,8636,8639,0.2788,0.2811571428571428,-0.9454601352736137,SL,3,0.35868005738880954
1_EMA_Cross,LONG,8640,8780,0.2822,0.27921428571428575,-1.1580135668725224,SL,140,2.6931254429482623
1_EMA_Cross,SHORT,8681,8801,0.2843,0.2738428571428571,3.5782071252700978,TP,120,3.3767147379528657
1_EMA_Cross,SHORT,8776,8801,0.2822,0.273,3.160099220411051,TP,25,2.6576895818568413
1_EMA_Cross,LONG,8858,8866,0.2663,0.26307142857142857,-1.3123813100155517,SL,8,0.07510326699212673
1_EMA_Cross,SHORT,8892,8906,0.2599,0.2641428571428572,-1.7324960149508115,SL,14,0.26933435936900113
1_EMA_Cross,LONG,8904,8911,0.2633,0.2603,-1.239384732244589,SL,7,0.3418154196733809
1_EMA_Cross,LONG,8990,9119,0.2552,0.2669714285714285,4.512628750559775,TP,129,4.388714733542337
1_EMA_Cross,SHORT,9039,9048,0.2553,0.25738571428571433,-0.9169660343573449,SL,9,0.07833920877400449
1_EMA_Cross,LONG,9042,9103,0.2562,0.26419999999999993,3.022560499609661,TP,61,3.0444964871194498
1_EMA_Cross,SHORT,9137,9146,0.2649,0.26657142857142857,-0.7309658631289339,SL,9,0.3775009437523597
1_EMA_Cross,LONG,9232,9238,0.2652,0.26315714285714287,-0.8703081232492926,SL,6,0.3016591251885456
1_EMA_Cross,SHORT,9287,9310,0.2623,0.2642142857142857,-0.8298077446762111,SL,23,0.41936713686617993
1_EMA_Cross,LONG,9296,9319,0.2635,0.26142857142857145,-0.886120899972887,SL,23,0.3795066413662242
1_EMA_Cross,SHORT,9317,9324,0.2623,0.2641428571428571,-0.8025761124121793,SL,7,0.38124285169653105
1_EMA_Cross,LONG,9502,9608,0.2517,0.24869999999999998,-1.291895113230037,SL,106,1.668653158522065
1_EMA_Cross,LONG,9538,9607,0.252,0.2496142857142857,-1.0467120181405938,SL,69,1.5476190476190534
1_EMA_Cross,SHORT,9565,9610,0.253,0.25455714285714287,-0.7154714850367067,SL,45,1.8577075098814269
1_EMA_Cross,LONG,9577,9586,0.2534,0.2515428571428572,-0.8328898410192719,SL,9,0.15785319652723417
1_EMA_Cross,SHORT,9581,9610,0.2522,0.2540571428571428,-0.8363770250368101,SL,29,1.5463917525773145
1_EMA_Cross,LONG,9610,9667,0.2529,0.2635285714285715,4.102677512286077,TP,57,3.914590747330947
1_EMA_Cross,SHORT,9674,9766,0.2588,0.26108571428571425,-0.9831971737690416,SL,92,2.0479134466769597
1_EMA_Cross,LONG,9718,9727,0.2566,0.2552285714285714,-0.6344616412426262,SL,9,0.3117692907248725
1_EMA_Cross,LONG,9851,9855,0.255,0.2534,-0.727450980392153,SL,4,0.07843137254901096
1_EMA_Cross,LONG,9878,9892,0.2541,0.25215714285714286,-0.8646033620059563,SL,14,0.5116096025187027
1_EMA_Cross,LONG,9908,9923,0.2543,0.2518714285714286,-1.0550025279478752,SL,15,0.07864726700746283
1_EMA_Cross,LONG,9962,10017,0.2508,0.24794285714285716,-1.2392116655274577,SL,55,2.033492822966504
1_EMA_Cross,SHORT,9967,9969,0.2496,0.2526,-1.301923076923078,SL,2,0.20032051282051302
1_EMA_Cross,LONG,9969,10017,0.2509,0.24752857142857143,-1.4437339862210365,SL,48,1.99282582702272
1_EMA_Cross,LONG,10031,10069,0.252,0.2488857142857143,-1.3358276643990907,SL,38,0.39682539682539714
1_EMA_Cross,SHORT,10166,10187,0.254,0.2569142857142857,-1.247356580427442,SL,21,0.47244094488188143
1_EMA_Cross,LONG,10184,10250,0.2559,0.2533857142857143,-1.0825266566180896,SL,66,1.3286440015630943
1_EMA_Cross,SHORT,10204,10272,0.2553,0.24661428571428576,3.302159923899047,TP,68,3.0160595377986836
1_EMA_Cross,SHORT,10235,10241,0.254,0.2557857142857143,-0.8030371203599524,SL,6,0.0
1_EMA_Cross,LONG,10242,10246,0.2561,0.2543714285714286,-0.7749595582082829,SL,4,0.11714174150723251
1_EMA_Cross,SHORT,10318,10349,0.251,0.25302857142857144,-0.9081957882754722,SL,31,0.2788844621513858
1_EMA_Cross,SHORT,10408,10441,0.2547,0.24790000000000004,2.5698076168040616,TP,33,2.5127601099332506
1_EMA_Cross,LONG,10518,10529,0.2522,0.2507857142857143,-0.6607794267588031,SL,11,0.11895321173672581
1_EMA_Cross,SHORT,10521,10576,0.2518,0.24659999999999999,1.9651310563939783,TP,55,2.0651310563939673
1_EMA_Cross,SHORT,10569,10583,0.2494,0.24357142857142863,2.2370374613357566,TP,14,2.0048115477145165
1_EMA_Cross,SHORT,10633,10642,0.2344,0.23705714285714286,-1.2335933690882501,SL,9,0.46928327645050766
1_EMA_Cross,SHORT,10926,10934,0.2511,0.2521428571428571,-0.5153154690789021,SL,8,0.1592990840302714
1_EMA_Cross,LONG,10961,11121,0.2511,0.25,-0.5380724810832298,SL,160,1.3142174432497113
1_EMA_Cross,LONG,10984,11099,0.2515,0.2504571428571429,-0.514654927577385,SL,115,1.153081510934399
1_EMA_Cross,SHORT,11001,11007,0.2511,0.2521857142857143,-0.5323832280821589,SL,6,0.0
1_EMA_Cross,LONG,11190,11348,0.2457,0.24411428571428573,-0.745386359672069,SL,158,0.8954008954008984
1_EMA_Cross,SHORT,11226,11258,0.2457,0.24678571428571427,-0.5418861561718654,SL,32,0.610500610500611
1_EMA_Cross,LONG,11255,11336,0.2459,0.24465714285714288,-0.6054319409748389,SL,81,0.8133387555917045
1_EMA_Cross,SHORT,11369,11371,0.2446,0.24550000000000002,-0.46794766966476364,SL,2,0.0
1_EMA_Cross,LONG,11474,11496,0.2505,0.2490857142857143,-0.6645851154833139,SL,22,0.39920159680638756
1_EMA_Cross,LONG,11491,11496,0.25,0.2488285714285714,-0.5685714285714404,SL,5,0.12000000000000899
1_EMA_Cross,SHORT,11496,11516,0.2489,0.24994285714285716,-0.5189863972909405,SL,20,0.6830052229811198
1_EMA_Cross,LONG,11797,11805,0.2459,0.24487142857142857,-0.5182885028757358,SL,8,0.04066693777958072
1_EMA_Cross,LONG,11894,11897,0.2429,0.2416,-0.6351996706463546,SL,3,0.16467682173733375
1_EMA_Cross,SHORT,11897,11906,0.242,0.2434285714285714,-0.6903187721369496,SL,9,0.08264462809917593
1_EMA_Cross,SHORT,12075,12111,0.2438,0.23980000000000004,1.540689089417534,TP,36,1.5176374077112311
1_EMA_Cross,LONG,12151,12171,0.2421,0.24031428571428573,-0.8375936743966458,SL,20,0.3717472118959042
1_EMA_Cross,SHORT,12165,12218,0.2409,0.2424,-0.7226650062266506,SL,53,2.3246160232461577
1_EMA_Cross,SHORT,12308,12382,0.2457,0.24677142857142859,-0.5360718646432985,SL,74,0.7733007733007785
1_EMA_Cross,LONG,12416,12437,0.2476,0.2465285714285714,-0.532725594276488,SL,21,0.16155088852989155
1_EMA_Cross,SHORT,12435,12558,0.2467,0.2476857142857143,-0.4995599050321379,SL,123,0.48642075395217127
1_EMA_Cross,SHORT,12461,12473,0.2464,0.24747142857142856,-0.5348330241187323,SL,12,0.1217532467532446
1_EMA_Cross,SHORT,12533,12549,0.2461,0.24718571428571431,-0.5411679340570097,SL,16,0.24380333197887735
1_EMA_Cross,LONG,12568,12573,0.2485,0.24692857142857141,-0.7323656223052655,SL,5,0.442655935613678
1_EMA_Cross,SHORT,12574,12671,0.2461,0.24811428571428573,-0.918482614500495,SL,97,0.44697277529460283
1_EMA_Cross,SHORT,12622,12649,0.2454,0.24665714285714285,-0.6122831528699452,SL,27,0.16299918500407964
1_EMA_Cross,LONG,12648,12697,0.2463,0.2503571428571429,1.5472362391972787,TP,49,1.3398294762484764
1_EMA_Cross,SHORT,12831,12905,0.2438,0.23837142857142854,2.126649478495262,TP,74,2.214930270713695
1_EMA_Cross,SHORT,12856,12870,0.2418,0.24347142857142856,-0.7912442396313374,SL,14,0.620347394540932
1_EMA_Cross,LONG,13046,13065,0.2364,0.23357142857142857,-1.2965192168237862,SL,19,0.3807106598984822
1_EMA_Cross,LONG,13080,13087,0.2352,0.23364285714285715,-0.7620505344995069,SL,7,0.25510204081633386
1_EMA_Cross,SHORT,13088,13115,0.234,0.2358714285714286,-0.8997557997558031,SL,27,0.17094017094017583
1_EMA_Cross,LONG,13100,13120,0.235,0.23322857142857142,-0.8537993920972607,SL,20,0.6382978723404261
1_EMA_Cross,SHORT,13118,13171,0.2343,0.23600000000000002,-0.8255655142979116,SL,53,2.8595817328211743
1_EMA_Cross,LONG,13161,13207,0.2346,0.23184285714285713,-1.2752527097795716,SL,46,1.705029838022167
1_EMA_Cross,LONG,13194,13197,0.2362,0.23434285714285713,-0.8862586186040909,SL,3,0.08467400508044273
1_EMA_Cross,LONG,13230,13280,0.2349,0.23288571428571428,-0.95750775405948,SL,50,1.106853980417195
1_EMA_Cross,SHORT,13404,13413,0.2325,0.23391428571428574,-0.7082949308755824,SL,9,0.3440860215053862
1_EMA_Cross,LONG,13413,13484,0.2342,0.2419714285714286,3.2182871782359506,TP,71,3.2877882152006883
1_EMA_Cross,LONG,13449,13461,0.2386,0.23687142857142857,-0.824464136031618,SL,12,0.838222967309305
1_EMA_Cross,SHORT,13462,13468,0.2346,0.23735714285714285,-1.2752527097795598,SL,6,0.5115089514066524
1_EMA_Cross,LONG,13547,13746,0.2438,0.247,1.2125512715340478,TIME,199,2.830188679245279
1_EMA_Cross,LONG,13609,13633,0.2463,0.24474285714285712,-0.732213908705996,SL,24,0.4060089321965087
1_EMA_Cross,LONG,13644,13843,0.2459,0.2454,-0.30333468889792614,TIME,199,1.179341195607965
1_EMA_Cross,SHORT,13793,13934,0.2469,0.2482,-0.6265289590927483,SL,141,1.0125556905629818
1_EMA_Cross,LONG,14071,14082,0.2516,0.25015714285714286,-0.6734726322961584,SL,11,0.5564387917329143
1_EMA_Cross,SHORT,14148,14180,0.2519,0.2534428571428572,-0.7124879487325045,SL,32,0.714569273521248
1_EMA_Cross,SHORT,14227,14325,0.2533,0.2482714285714285,1.8852236196492382,TP,98,1.9739439399921166
1_EMA_Cross,LONG,14307,14308,0.2514,0.2503,-0.5375497215592641,SL,1,0.0
1_EMA_Cross,SHORT,14384,14392,0.2443,0.24648571428571428,-0.9946845213730212,SL,8,0.16373311502250665
1_EMA_Cross,LONG,14392,14439,0.2485,0.24565714285714285,-1.2440068985340633,SL,47,4.346076458752505
1_EMA_Cross,LONG,14450,14455,0.251,0.24738571428571426,-1.5399544678429231,SL,5,0.239043824701191
1_EMA_Cross,LONG,14502,14568,0.2453,0.24237142857142854,-1.293873391182816,SL,66,2.0383204239706614
1_EMA_Cross,SHORT,14546,14615,0.2465,0.2372428571428571,3.6554332077658853,TP,69,3.732251521298169
1_EMA_Cross,LONG,14606,14612,0.2414,0.23929999999999998,-0.9699254349627251,SL,6,0.0414250207125058
1_EMA_Cross,SHORT,14751,14771,0.2351,0.2375142857142857,-1.1269186364464918,SL,20,0.8507018290089331
1_EMA_Cross,SHORT,14907,14921,0.2381,0.2395,-0.6879882402351888,SL,14,0.377992440151202
1_EMA_Cross,LONG,15009,15208,0.241,0.2497,3.509958506224072,TIME,199,4.190871369294605
1_EMA_Cross,SHORT,15083,15089,0.2413,0.2428142857142857,-0.7275531348055193,SL,6,0.24865312888520075
1_EMA_Cross,LONG,15089,15093,0.2429,0.24104285714285714,-0.8645709580662259,SL,4,0.12350761630300316
1_EMA_Cross,LONG,15101,15258,0.2441,0.25501428571428575,4.371235442149012,TP,157,4.424416222859485
1_EMA_Cross,LONG,15223,15226,0.2506,0.24835714285714286,-0.9949948694561572,SL,3,0.039904229848359535
1_EMA_Cross,LONG,15318,15321,0.2609,0.2588857142857143,-0.8720527843180322,SL,3,0.22997316979685295
1_EMA_Cross,SHORT,15460,15659,0.2574,0.2536,1.376301476301486,TIME,199,3.885003885003888
1_EMA_Cross,SHORT,15537,15542,0.2509,0.25272857142857147,-0.8288048738826054,SL,5,0.0
1_EMA_Cross,SHORT,15581,15591,0.2533,0.25511428571428574,-0.8162596582257057,SL,10,0.4342676667982808
1_EMA_Cross,SHORT,15804,15826,0.2517,0.2531714285714286,-0.6845961745842764,SL,22,0.27810885975366645
1_EMA_Cross,LONG,15870,15952,0.2532,0.26485714285714285,4.5039268788084,TP,82,3.9889415481832535
1_EMA_Cross,LONG,15915,16114,0.2576,0.2628,1.9186335403726638,TIME,199,3.649068322981374
1_EMA_Cross,LONG,15928,15953,0.258,0.2663428571428572,3.1336655592469795,TP,25,3.1007751937984525
1_EMA_Cross,SHORT,16097,16111,0.2612,0.26271428571428573,-0.6797418507985244,SL,14,0.26799387442571915
1_EMA_Cross,LONG,16361,16369,0.2593,0.25767142857142855,-0.7280645694452078,SL,8,0.07713073659854744
1_EMA_Cross,LONG,16465,16506,0.2559,0.2543714285714286,-0.6973315469212328,SL,41,0.8206330597889764
1_EMA_Cross,LONG,16553,16613,0.2562,0.2548285714285714,-0.6352960856473767,SL,60,1.5612802498048415
1_EMA_Cross,SHORT,16806,16810,0.2453,0.2467,-0.6707297187117865,SL,4,0.16306563391764523
1_EMA_Cross,SHORT,16941,16990,0.2499,0.25107142857142856,-0.5687589321442759,SL,49,0.6002400960384159
1_EMA_Cross,LONG,16971,17150,0.2505,0.25632857142857146,2.2267750213858126,TP,179,1.9560878243513036
1_EMA_Cross,LONG,17124,17130,0.2548,0.2535428571428572,-0.59338416685355,SL,6,0.15698587127156824
1_EMA_Cross,SHORT,17186,17190,0.2549,0.25624285714285716,-0.6268172392534899,SL,4,0.0
1_EMA_Cross,LONG,17191,17202,0.2558,0.25431428571428577,-0.6808109013738298,SL,11,0.19546520719309807
1_EMA_Cross,LONG,17463,17506,0.2413,0.23878571428571427,-1.1419750162808617,SL,43,1.3675922088686387
1_EMA_Cross,SHORT,17498,17636,0.241,0.2433857142857143,-1.0899229401304136,SL,138,2.4066390041493775
1_EMA_Cross,LONG,17570,17655,0.2384,0.246,3.0879194630872466,TP,85,3.0201342281879247
1_EMA_Cross,SHORT,17602,17612,0.2382,0.2401285714285714,-0.909643756747027,SL,10,0.16792611251048856
1_EMA_Cross,SHORT,17841,17855,0.2672,0.26875714285714286,-0.6827630453378997,SL,14,0.3368263473053937
1_EMA_Cross,LONG,17893,17964,0.2716,0.27845714285714285,2.424721228697658,TP,71,2.0250368188512535
1_EMA_Cross,SHORT,17927,17935,0.2727,0.2745285714285714,-0.7705432448006606,SL,8,0.1833516685001835
1_EMA_Cross,LONG,18054,18056,0.2859,0.28385714285714286,-0.8145355518912641,SL,2,0.10493179433369099
1_EMA_Cross,LONG,18085,18097,0.285,0.2835285714285714,-0.6162907268170414,SL,12,0.24561403508773122
1_EMA_Cross,LONG,18119,18197,0.2845,0.2918142857142857,2.470926437358776,TP,78,2.2847100175746946
1_EMA_Cross,LONG,18177,18200,0.2851,0.2931571428571429,2.7260760635366093,TP,23,2.7358821466152135
1_EMA_Cross,LONG,18239,18243,0.2929,0.29085714285714287,-0.7974589084524152,SL,4,0.0341413451689959
1_EMA_Cross,SHORT,18243,18259,0.2914,0.2935285714285714,-0.8304637709579356,SL,16,0.8579272477693899
1_EMA_Cross,LONG,18650,18655,0.3056,0.3032285714285714,-0.875991024682127,SL,5,3.0759162303664986
1_EMA_Cross,LONG,18698,18745,0.3072,0.30357142857142855,-1.2811755952380943,SL,47,1.8554687500000124
1_EMA_Cross,LONG,18897,19096,0.2639,0.2736,3.575634710117463,TIME,199,6.2523683213338215
