entry_idx,entry_time,entry_price,exit_idx,exit_time,exit_price,exit_reason,stop_loss,take_profit,pnl_pct,fees_pct,net_pnl_pct,equity,drawdown_pct
5867,2025-11-04 16:15:00,0.22432,5870,2025-11-04 17:00:00,0.218785,take_profit,0.22801,0.218785,2.4674572039942873,0.009876627139800287,2.457580576854487,1.2221816482548333,2.304142394988793
5901,2025-11-05 00:45:00,0.21373,5902,2025-11-05 01:00:00,0.206575,take_profit,0.2185,0.206575,3.347681654423803,0.00983261591727881,3.337849038506524,1.2629762266499107,0.0
5927,2025-11-05 07:15:00,0.2167,5931,2025-11-05 08:15:00,0.21431499999999998,take_profit,0.21829,0.21431499999999998,1.1005999077065187,0.009944970004614674,1.090654937701904,1.276750939227869,0.0
5939,2025-11-05 10:15:00,0.2164,5947,2025-11-05 12:15:00,0.21819,stop_loss,0.21819,0.21371500000000004,-0.8271719038816941,0.010041358595194085,-0.8372132624768882,1.2660618110358552,0.8372132624768793
5985,2025-11-05 21:45:00,0.2244,5988,2025-11-05 22:30:00,0.22598,stop_loss,0.22598,0.22203,-0.7040998217468798,0.010035204991087343,-0.7141350267379671,1.257020420183095,1.5453694560590143
6014,2025-11-06 05:00:00,0.22149,6054,2025-11-06 15:00:00,0.2172,take_profit,0.22435,0.2172,1.9368820262765762,0.009903155898686171,1.9269788703778898,1.2812429380763586,0.0
6076,2025-11-06 20:30:00,0.21507,6095,2025-11-07 01:15:00,0.21897,stop_loss,0.21897,0.20922000000000002,-1.8133630910866168,0.010090668154554332,-1.8234537592411713,1.2578800655569933,1.8234537592411646
6127,2025-11-07 09:15:00,0.2183,6141,2025-11-07 12:45:00,0.21347,take_profit,0.22152,0.21347,2.212551534585433,0.009889372423270728,2.2026621621621625,1.2855869138063978,0.0
6183,2025-11-07 23:15:00,0.22714,6250,2025-11-08 16:00:00,0.221785,take_profit,0.23071,0.221785,2.357576824865721,0.009882121158756715,2.3476947037069644,1.3157685696933805,0.0
6283,2025-11-09 00:15:00,0.2235,6295,2025-11-09 03:15:00,0.21939000000000003,take_profit,0.22624,0.21939000000000003,1.838926174496633,0.009908053691275169,1.8290181208053577,1.339834215260934,0.0
6321,2025-11-09 09:45:00,0.22127,6335,2025-11-09 13:15:00,0.22353,stop_loss,0.22353,0.21787999999999996,-1.0213765987255443,0.010051068829936277,-1.0314276675554808,1.3260147944653577,1.031427667555485
6370,2025-11-09 22:00:00,0.22654,6371,2025-11-09 22:15:00,0.22573,take_profit,0.22708,0.22573,0.3575527500662158,0.00998212236249669,0.3475706277037191,1.3306236324099252,0.6874419794701959
6407,2025-11-10 07:15:00,0.22802,6408,2025-11-10 07:30:00,0.22862,stop_loss,0.22862,0.22712000000000002,-0.26313481273572026,0.010013156740636787,-0.27314796947635706,1.3269890609766248,0.9587122151383107
6420,2025-11-10 10:30:00,0.22781,6424,2025-11-10 11:30:00,0.229,stop_loss,0.229,0.22602500000000003,-0.5223651288354315,0.010026118256441771,-0.5323912470918732,1.3199242873661188,1.4859993623119772
6438,2025-11-10 15:00:00,0.2287,6468,2025-11-10 22:30:00,0.23275,stop_loss,0.23275,0.22262499999999996,-1.7708788806296571,0.010088543944031483,-1.7809674245736886,1.2964168657790918,3.2405016223135195
6494,2025-11-11 05:00:00,0.23181,6550,2025-11-11 19:00:00,0.22687499999999997,take_profit,0.2351,0.22687499999999997,2.1288986670117866,0.00989355506664941,2.119005111945137,1.3238880054370696,1.1901629053978713
6623,2025-11-12 13:15:00,0.22745,6624,2025-11-12 13:30:00,0.22835,stop_loss,0.22835,0.22610000000000002,-0.3956913607386169,0.010019784568036932,-0.40571114530665375,1.3185168442476336,1.5910454271500118
6628,2025-11-12 14:30:00,0.2263,6629,2025-11-12 14:45:00,0.223105,take_profit,0.22843,0.223105,1.4118426866990736,0.009929407865665046,1.4019132788334085,1.3370013069707964,0.21143722543208684
6678,2025-11-13 03:00:00,0.22441,6680,2025-11-13 03:30:00,0.22627,stop_loss,0.22627,0.22161999999999998,-0.828840069515619,0.010041442003475782,-0.8388815115190946,1.3257854501978497,1.0485450291585716
6700,2025-11-13 08:30:00,0.22622,6719,2025-11-13 13:15:00,0.22463,take_profit,0.22728,0.22463,0.7028556272654973,0.009964857218636726,0.6928907700468606,1.3349716952128947,0.36291953083854034
6767,2025-11-14 01:15:00,0.21795,6780,2025-11-14 04:30:00,0.21393,take_profit,0.22063,0.21393,1.8444597384721249,0.009907777013076395,1.8345519614590484,1.359462444632346,0.0
6844,2025-11-14 20:30:00,0.21395,6869,2025-11-15 02:45:00,0.21912,stop_loss,0.21912,0.206195,-2.416452442159387,0.010120822622107969,-2.4265732647814944,1.3264740924061527,2.4265732647814877
6891,2025-11-15 08:15:00,0.21796,6914,2025-11-15 14:00:00,0.21975,stop_loss,0.21975,0.21527499999999997,-0.8212516057992355,0.010041062580289962,-0.8312926683795254,1.3154472105280264,3.2376940075180327
6921,2025-11-15 15:45:00,0.21858,6927,2025-11-15 17:15:00,0.21928,stop_loss,0.21928,0.21753,-0.32024887912892586,0.010016012443956447,-0.3302648915728823,1.3111027502244774,3.557265932487529
6939,2025-11-15 20:15:00,0.21847,6945,2025-11-15 21:45:00,0.217465,take_profit,0.21914,0.217465,0.46001739369250055,0.009976999130315373,0.45004039456218514,1.3170032422147033,3.123234671563536
7008,2025-11-16 13:30:00,0.22524,7013,2025-11-16 14:45:00,0.22807,stop_loss,0.22807,0.220995,-1.2564375776949028,0.010062821878884746,-1.2665003995737876,1.3003233908896543,4.350179291542348
7018,2025-11-16 16:00:00,0.22618,7025,2025-11-16 17:45:00,0.22165,take_profit,0.2292,0.22165,2.0028296047395786,0.009899858519763022,1.9929297462198157,1.3262379225437484,2.443945562437576
7075,2025-11-17 06:15:00,0.22714,7103,2025-11-17 13:15:00,0.225055,take_profit,0.22853,0.225055,0.9179360746676074,0.00995410319626662,0.9079819714713407,1.3382799237792617,1.5581541760657367
7114,2025-11-17 16:00:00,0.22526,7123,2025-11-17 18:15:00,0.221045,take_profit,0.22807,0.221045,1.8711710911835198,0.009906441445440825,1.861264649738079,1.363188854915107,0.0
7154,2025-11-18 02:00:00,0.22388,7180,2025-11-18 08:30:00,0.22624,stop_loss,0.22624,0.22033999999999998,-1.054136144363052,0.010052706807218153,-1.0641888511702702,1.3486819511007049,1.0641888511702613
7191,2025-11-18 11:15:00,0.22437,7204,2025-11-18 14:30:00,0.2265,stop_loss,0.2265,0.221175,-0.9493247760395742,0.01004746623880198,-0.9593722422783761,1.3357430708252263,2.013351561005092
7246,2025-11-19 01:00:00,0.22755,7247,2025-11-19 01:15:00,0.22822,stop_loss,0.22822,0.226545,-0.294440782245662,0.010014722039112283,-0.3044555042847743,1.3316763275229964,2.311677305641784
7253,2025-11-19 02:45:00,0.2275,7261,2025-11-19 04:45:00,0.22612,take_profit,0.22842,0.22612,0.6065934065934154,0.009969670329670331,0.5966237362637451,1.3396214245832039,1.7288455848893207
7276,2025-11-19 08:30:00,0.22631,7282,2025-11-19 10:00:00,0.22742,stop_loss,0.22742,0.224645,-0.4904776633820864,0.010024523883169104,-0.5005021872652555,1.332916590052091,2.2206948621877673
7311,2025-11-19 17:15:00,0.23208,7312,2025-11-19 17:30:00,0.23056500000000002,take_profit,0.23309,0.23056500000000002,0.6527921406411533,0.009967360392967943,0.6428247802481853,1.3414849081929847,1.592145258807438
7315,2025-11-19 18:15:00,0.23116,7324,2025-11-19 20:30:00,0.23425,stop_loss,0.23425,0.22652499999999998,-1.3367364595950897,0.010066836822979755,-1.3468032964180694,1.3234177452284908,2.9175054903961195
7371,2025-11-20 08:15:00,0.24844,7402,2025-11-20 16:00:00,0.23806000000000002,take_profit,0.25536,0.23806000000000002,4.178071164063748,0.009791096441796814,4.16828006762195,1.378581503314222,0.0
7443,2025-11-21 02:15:00,0.24531,7450,2025-11-21 04:00:00,0.23853000000000002,take_profit,0.24983,0.23853000000000002,2.763849822673344,0.009861807508866333,2.7539880151644778,1.41654747269477,0.0
7497,2025-11-21 15:45:00,0.23079,7520,2025-11-21 21:30:00,0.23501,stop_loss,0.23501,0.22446,-1.8285021014775342,0.010091425105073878,-1.8385935265826083,1.3905029225608343,1.8385935265826163
7525,2025-11-21 22:45:00,0.23106,7532,2025-11-22 00:30:00,0.23598,stop_loss,0.23598,0.22368,-2.1293170605037686,0.010106465853025189,-2.139423526356794,1.360754175900889,3.938681750477631
7548,2025-11-22 04:30:00,0.23593,7555,2025-11-22 06:15:00,0.241,stop_loss,0.241,0.228325,-2.148942482939851,0.010107447124146993,-2.1590499300639983,1.331374813817758,6.012693574962499
7566,2025-11-22 09:00:00,0.23841,7568,2025-11-22 09:30:00,0.24,stop_loss,0.24,0.23602500000000004,-0.6669183339624932,0.010033345916698126,-0.6769516798791915,1.3223620496501303,6.648942224679984
7572,2025-11-22 10:30:00,0.23834,7574,2025-11-22 11:00:00,0.2399,stop_loss,0.2399,0.236,-0.654527146093818,0.010032726357304692,-0.6645598724511227,1.3135741620996333,7.269315895163425
7585,2025-11-22 13:45:00,0.23892,7587,2025-11-22 14:15:00,0.24038,stop_loss,0.24038,0.23672999999999997,-0.6110832077682977,0.010030554160388417,-0.6211137619286862,1.3054153722056931,7.8452789356691754
7599,2025-11-22 17:15:00,0.23937,7613,2025-11-22 20:45:00,0.23767500000000003,take_profit,0.2405,0.23767500000000003,0.7081087855620898,0.009964594560721896,0.6981441910013678,1.314529053795186,7.2019061038250465
7645,2025-11-23 04:45:00,0.23945,7683,2025-11-23 14:15:00,0.24155,stop_loss,0.24155,0.2363,-0.8770098141574404,0.010043850490707874,-0.8870536646481483,1.302868475650631,8.0250749964547
7696,2025-11-23 17:30:00,0.2412,7753,2025-11-24 07:45:00,0.24331,stop_loss,0.24331,0.238035,-0.8747927031509124,0.010043739635157546,-0.8848364427860699,1.2913402205765028,8.838902651111233
7755,2025-11-24 08:15:00,0.24123,7780,2025-11-24 14:30:00,0.235425,take_profit,0.2451,0.235425,2.4064171122994673,0.009879679144385029,2.3965374331550824,1.322287672352006,6.654192828670171
7814,2025-11-24 23:00:00,0.23853,7839,2025-11-25 05:15:00,0.241,stop_loss,0.241,0.234825,-1.0355091602733408,0.010051775458013668,-1.0455609357313544,1.308462348991902,7.630180123596715
7877,2025-11-25 14:45:00,0.23841,7882,2025-11-25 16:00:00,0.2415,stop_loss,0.2415,0.23377500000000004,-1.2960865735497595,0.010064804328677488,-1.306151377878437,1.2913718499915237,8.836669798656194
7895,2025-11-25 19:15:00,0.23858,7902,2025-11-25 21:00:00,0.2428,stop_loss,0.2428,0.23224999999999998,-1.7687987257942837,0.010088439936289715,-1.7788871657305731,1.268399801890167,10.45836257946048
7917,2025-11-26 00:45:00,0.24086,7918,2025-11-26 01:00:00,0.24184,stop_loss,0.24184,0.23939,-0.4068753632815779,0.010020343768164078,-0.41689570704974205,1.2631118975678595,10.831657821888754
7977,2025-11-26 15:45:00,0.2507,7979,2025-11-26 16:15:00,0.25245,stop_loss,0.25245,0.24807499999999993,-0.6980454726765175,0.010034902273633827,-0.7080803749501514,1.254168050107521,11.46304135352036
8009,2025-11-26 23:45:00,0.25452,8015,2025-11-27 01:15:00,0.25656,stop_loss,0.25656,0.25146,-0.801508722300796,0.010040075436115039,-0.811548797736911,1.243989864375273,12.181561976968693
8021,2025-11-27 02:45:00,0.25413,8025,2025-11-27 03:45:00,0.250215,take_profit,0.25674,0.250215,1.5405501121473268,0.009922972494392633,1.530627139652934,1.2630307108539325,10.83738913096889
8114,2025-11-28 02:00:00,0.2713,8137,2025-11-28 07:45:00,0.25525,take_profit,0.282,0.25525,5.9159601916697415,0.009704201990416515,5.906255989679325,1.3376285378652324,5.571217085962259
8160,2025-11-28 13:30:00,0.25938,8162,2025-11-28 14:00:00,0.26123,stop_loss,0.26123,0.25660499999999997,-0.7132392628575905,0.01003566196314288,-0.7232749248207334,1.327953806063607,6.254196794592904
8170,2025-11-28 16:00:00,0.2581,8178,2025-11-28 18:00:00,0.253,take_profit,0.2615,0.253,1.975978302983337,0.009901201084850833,1.9660771018984864,1.3540624017684129,4.4110820237805815
8228,2025-11-29 06:30:00,0.24606,8277,2025-11-29 18:45:00,0.239385,take_profit,0.25051,0.239385,2.7127529870763287,0.009864362350646184,2.7028886247256825,1.3906612003974985,1.827420033302993
8295,2025-11-29 23:15:00,0.24235,8305,2025-11-30 01:45:00,0.2441,stop_loss,0.2441,0.23972500000000002,-0.7220961419434708,0.010036104807097174,-0.732132246750568,1.3804797213063398,2.546173148706178
8332,2025-11-30 08:30:00,0.24594,8384,2025-11-30 21:30:00,0.24290999999999996,take_profit,0.24796,0.24290999999999996,1.2320078067821554,0.009938399609660895,1.2220694071724945,1.3973501416526446,1.3552197446376677
8423,2025-12-01 07:15:00,0.22982,8445,2025-12-01 12:45:00,0.22447999999999999,take_profit,0.23338,0.22447999999999999,2.323557566791407,0.00988382212166043,2.3136737446697464,1.4296802650011675,0.0
8510,2025-12-02 05:00:00,0.23082,8523,2025-12-02 08:15:00,0.22875,take_profit,0.2322,0.22875,0.8968027034052459,0.009955159864829737,0.8868475435404162,1.4423593493118125,0.0
8584,2025-12-02 23:30:00,0.23398,8587,2025-12-03 00:15:00,0.23633,stop_loss,0.23633,0.23045499999999997,-1.004359346952739,0.010050217967347638,-1.0144095649200868,1.4277279181118745,1.0144095649200788
8591,2025-12-03 01:15:00,0.23472,8594,2025-12-03 02:00:00,0.23609,stop_loss,0.23609,0.23266500000000004,-0.5836741649625009,0.010029183708248126,-0.593703348670749,1.4192514496521371,1.6020903300346616
8602,2025-12-03 04:00:00,0.23501,8604,2025-12-03 04:30:00,0.23625,stop_loss,0.23625,0.23315000000000002,-0.5276371218245994,0.010026381856091228,-0.5376635036806907,1.4116206525818986,2.1311399787147463
8607,2025-12-03 05:15:00,0.23513,8609,2025-12-03 05:45:00,0.23648,stop_loss,0.23648,0.233105,-0.5741504699527878,0.01002870752349764,-0.5841791774762854,1.4033742586645603,2.7028694801925055
8619,2025-12-03 08:15:00,0.23539,8622,2025-12-03 09:00:00,0.234085,take_profit,0.23626,0.234085,0.5543990823739329,0.009972280045881304,0.5444268023280516,1.4110146042657028,2.173157823746567
