entry_time,entry_price,direction,exit_price,exit_reason,pnl_pct,hours_held,volume_ratio,cumulative,running_max,drawdown
2025-11-18 15:02:00,3047.5,LONG,3138.925,TP,2.900000000000006,12,6.778217539446523,2.900000000000006,2.900000000000006,0.0
2025-12-01 21:02:00,2761.33,SHORT,2802.7499499999994,SL,-1.5999999999999828,12,6.123018241708454,1.3000000000000234,2.900000000000006,-1.5999999999999828
2025-12-02 03:43:00,2804.92,LONG,2889.0676000000003,TP,2.9000000000000083,12,7.672125589904762,4.200000000000031,4.200000000000031,0.0
