timestamp,direction,signal_price,entry,exit,exit_reason,pnl_pct,bars_held,equity,atr,stop_loss,take_profit
2025-12-02 08:09:00,LONG,0.20693,0.2089993,0.20316072857142858,SL,-2.8935842027085332,7,9710.641579729147,0.0029192857142857137,0.20316072857142858,0.23235358571428572
2025-12-02 08:09:00,LONG,0.2074,0.209474,0.20345971428571427,SL,-2.9711370930453054,7,9422.125105781133,0.003007142857142857,0.20345971428571427,0.23353114285714285
2025-12-02 08:14:00,SHORT,0.21081,0.2087019,0.20214,TIME,3.0441496220206954,200,9708.948691575086,0.003782142857142855,0.2162661857142857,0.17844475714285715
2025-12-02 08:15:00,SHORT,0.20901,0.2069199,0.20123,TIME,2.6498080174985574,200,9966.217192419264,0.0038635714285714245,0.21464704285714284,0.1760113285714286
2025-12-02 10:12:00,LONG,0.19362,0.19555619999999999,0.20827,TIME,6.401353575084823,200,10604.189992966913,0.0036057142857142837,0.18834477142857142,0.22440191428571427
2025-12-02 17:36:00,SHORT,0.20997,0.20787029999999998,0.21229315714285713,SL,-2.2277003703064584,2,10367.960413225588,0.0022114285714285704,0.21229315714285713,0.19017887142857143
2025-12-02 17:38:00,LONG,0.21001,0.2121101,0.23120152857142856,TP,8.90071640691724,57,11290.783166788242,0.0023864285714285693,0.20733724285714286,0.23120152857142856
2025-12-02 17:38:00,LONG,0.20601,0.2080701,0.23132724285714287,TP,11.077551631465965,57,12541.52550168608,0.002907142857142858,0.2022558142857143,0.23132724285714287
2025-12-02 17:39:00,LONG,0.21287,0.21499870000000001,0.2424558428571429,TP,12.670841338641988,62,14130.642299450044,0.003432142857142858,0.2081344142857143,0.2424558428571429
2025-12-02 18:47:00,SHORT,0.23709,0.23471909999999999,0.22157,TIME,5.5020579492678685,200,14908.118427369542,0.004567142857142857,0.2438533857142857,0.19818195714285713
2025-12-02 18:48:00,SHORT,0.22935,0.2270565,0.22102,TIME,2.558589381937976,200,15289.555962498958,0.005157857142857143,0.23737221428571428,0.18579364285714284
2025-12-02 18:49:00,SHORT,0.228,0.22572,0.2367942857142857,SL,-5.006204906204902,6,14524.12946176739,0.005537142857142856,0.2367942857142857,0.18142285714285716
2025-12-02 18:51:00,LONG,0.2279,0.230179,0.21901328571428572,SL,-4.950883132568253,124,13805.056786092373,0.005582857142857141,0.21901328571428572,0.27484185714285714
2025-12-02 18:53:00,LONG,0.23068,0.2329868,0.2214368,SL,-5.057362391345778,42,13106.88503608861,0.005775000000000001,0.2214368,0.2791868
2025-12-02 20:57:00,SHORT,0.22315,0.2209185,0.22705564285714286,SL,-2.878012188722479,5,12729.667287188136,0.0030685714285714305,0.22705564285714286,0.19636992857142854
2025-12-02 20:57:00,SHORT,0.22244,0.22021559999999998,0.22656988571428568,SL,-2.985483914075888,5,12349.625118013753,0.0031771428571428567,0.22656988571428568,0.19479845714285712
2025-12-02 21:01:00,LONG,0.22281,0.22503810000000002,0.2178795285714286,SL,-3.281048644016916,70,11944.42791053799,0.0035792857142857154,0.2178795285714286,0.25367238571428574
2025-12-03 01:25:00,LONG,0.21089,0.2129989,0.20718032857142857,SL,-2.83173778295166,49,11606.193032437863,0.0029092857142857154,0.20718032857142857,0.2362731857142857
2025-12-03 01:27:00,LONG,0.21287,0.21499870000000001,0.2090701285714286,SL,-2.8574917562624433,10,11274.547023320045,0.002964285714285717,0.2090701285714286,0.23871298571428576
2025-12-03 04:08:00,LONG,0.1977,0.199677,0.195707,SL,-2.0882109607015336,16,11039.110696609627,0.0019849999999999985,0.195707,0.21555699999999997
2025-12-03 04:08:00,LONG,0.19803,0.2000103,0.1959603,SL,-2.1248957178705288,15,10804.54110612638,0.002024999999999999,0.1959603,0.2162103
2025-12-03 04:09:00,LONG,0.19887,0.2008587,0.19656584285714285,SL,-2.237252278769679,14,10562.816264018962,0.002146428571428571,0.19656584285714285,0.21803012857142856
2025-12-03 13:51:00,SHORT,0.19144,0.1895256,0.1924413142857143,SL,-1.6384276771656703,14,10389.75215886112,0.0014578571428571496,0.1924413142857143,0.1778627428571428
2025-12-03 14:00:00,SHORT,0.19032,0.1884168,0.19352822857142857,SL,-2.8128305816830412,5,10097.5060327756,0.002555714285714286,0.19352822857142857,0.1679710857142857
2025-12-03 14:00:00,SHORT,0.1898,0.18790199999999999,0.19316342857142857,SL,-2.9000918411877383,5,9804.669084155636,0.0026307142857142857,0.19316342857142857,0.1668562857142857
2025-12-03 14:01:00,SHORT,0.18818,0.1862982,0.19186677142857142,SL,-3.089063463077702,4,9501.796633801308,0.0027842857142857153,0.19186677142857142,0.16402391428571428
2025-12-03 17:12:00,LONG,0.16024,0.1618424,0.20664239999999998,TP,27.581250401625272,93,12122.510956023249,0.005599999999999998,0.1506424,0.20664239999999998
2025-12-03 17:14:00,LONG,0.1668,0.168468,0.15586228571428573,SL,-7.5825570943528,6,11203.314641513613,0.0063028571428571396,0.15586228571428573,0.2188908571428571
2025-12-03 17:16:00,SHORT,0.16612,0.1644588,0.17749594285714285,SL,-8.02730024610593,45,10303.990937723369,0.006518571428571425,0.17749594285714285,0.11231022857142858
2025-12-03 17:17:00,SHORT,0.16406,0.16241940000000002,0.17534797142857145,SL,-8.059992112131573,44,9473.490080908114,0.00646428571428571,0.17534797142857145,0.11070511428571433
2025-12-03 17:20:00,SHORT,0.16176,0.1601424,0.17322954285714284,SL,-8.272191035692517,14,8689.824883668012,0.006543571428571425,0.17322954285714284,0.1077938285714286
2025-12-04 07:39:00,LONG,0.19942,0.2014142,0.1989484857142857,SL,-1.3242008188669385,9,8574.754151400377,0.0012328571428571447,0.1989484857142857,0.21127705714285713
2025-12-04 15:55:00,LONG,0.18406,0.1859006,0.17851345714285716,SL,-4.073705763802184,8,8225.443897302914,0.003693571428571427,0.17851345714285716,0.21544917142857142
2025-12-05 17:12:00,SHORT,0.17274,0.17101260000000001,0.17352117142857146,SL,-1.56689274858779,17,8096.560013336917,0.0012542857142857158,0.17352117142857146,0.1609783142857143
2025-12-06 01:42:00,LONG,0.20419,0.20623190000000002,0.2015876142857143,SL,-2.351972519423868,23,7906.131146804571,0.00232214285714286,0.2015876142857143,0.2248090428571429
2025-12-06 04:25:00,LONG,0.22197,0.2241897,0.23003,TIME,2.505070616535916,200,8104.185315067965,0.003092857142857141,0.2180039857142857,0.2489325571428571
2025-12-06 04:25:00,LONG,0.22255,0.2247755,0.23003,TIME,2.2376658043247697,200,8285.52989858235,0.003133571428571426,0.21850835714285713,0.2498440714285714
2025-12-06 04:28:00,SHORT,0.22448,0.22223520000000002,0.22872234285714288,SL,-3.0190438135555744,85,8035.386120758902,0.003243571428571427,0.22872234285714288,0.19628662857142862
