direction,total_trades,win_rate,total_return,avg_win,avg_loss,profit_factor,max_drawdown,rr_ratio,version,coin
LONG,3,33.33333333333333,22.163912814033296,23.52198554042885,0.5512479814778435,21.335212400568473,1.0994583032759522,42.670424801136946,Conservative,MOODENG
SHORT,6,16.666666666666664,0.443226523509324,8.4887247067767,1.5287960555874356,1.11051106859573,7.415976365297642,5.55255534297865,Conservative,MOODENG
LONG,3,0.0,-8.547116357278085,0.0,2.88364715713705,0.0,8.547116357278085,0.0,Baseline,MOODENG
SHORT,5,20.0,2.8460100026512407,10.51633124381389,1.7815629592513955,1.4757170367182537,6.940441430543763,5.902868146873015,Baseline,MOODENG
LONG,2,0.0,-8.727180390793507,0.0,4.394325544452047,0.0,8.727180390793507,0.0,Aggressive,MOODENG
SHORT,5,20.0,3.075514218926017,11.58066616074613,1.9618710553243264,1.475717036718256,7.622424416759947,5.902868146873024,Aggressive,MOODENG
