entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,position_size,pnl_gross,fees,pnl_net,return_pct,exit_reason,bars_held
2025-11-11 21:32:00,2025-11-11 21:47:00,SHORT,0.2916,0.29558571428571434,0.29558571428571434,0.27167142857142845,25089.605734766843,-100.0,14.732258064516026,-114.73225806451603,-1.1606388522770759,SL,15
2025-11-13 17:47:00,2025-11-20 02:40:00,SHORT,0.2677,0.2810928571428571,0.2810928571428571,0.20073571428571446,7380.999913978521,-98.85267741935485,4.050640031363455,-102.9033174507183,-1.0519268449369612,SL,9173
2025-11-25 17:04:00,2025-11-25 17:40:00,SHORT,0.2995,0.30445,0.30445,0.27475,19762.352372696456,-97.82364424484766,11.935472715490025,-109.75911696033768,-1.1347420211073311,SL,36
