entry_time,exit_time,entry,exit,stop,target,pnl,pnl_pct,result,balance
2025-11-07 06:30:00,2025-11-07 06:53:00,3355.49,3349.6739285714284,3349.6739285714284,3367.122142857142,-17.33300182259931,-0.17333001822599312,STOP,9982.666998177401
2025-11-07 07:25:00,2025-11-07 09:06:00,3340.99,3331.2292857142857,3331.2292857142857,3360.5114285714276,-29.164397492550755,-0.2921503591963499,STOP,9953.502600684851
2025-11-07 14:36:00,2025-11-07 14:43:00,3207.33,3241.7871428571425,3190.1014285714286,3241.7871428571425,106.93295078483912,1.0743248389514821,TP,10060.43555146969
2025-11-07 22:13:00,2025-11-07 22:33:00,3456.16,3448.3707142857143,3448.3707142857143,3471.738571428571,-22.673605076314118,-0.2253739906221239,STOP,10037.761946393377
2025-11-08 13:06:00,2025-11-08 13:41:00,3394.56,3407.181428571428,3388.249285714286,3407.181428571428,37.321742854273836,0.37181338881705345,TP,10075.08368924765
2025-11-08 15:12:00,2025-11-08 15:21:00,3393.49,3387.520357142857,3387.520357142857,3405.429285714285,-17.72353871107138,-0.17591455572707873,STOP,10057.360150536579
2025-11-08 19:18:00,2025-11-08 19:21:00,3392.45,3386.6964285714284,3386.6964285714284,3403.957142857142,-17.05721234181184,-0.16959929928433365,STOP,10040.302938194767
2025-11-09 01:32:00,2025-11-09 01:39:00,3380.1,3390.3749999999995,3374.9625,3390.3749999999995,30.521023842474357,0.3039850891985336,TP,10070.823962037242
2025-11-09 03:24:00,2025-11-09 03:57:00,3362.48,3377.894285714285,3354.7728571428574,3377.894285714285,46.16668587742118,0.45842014567477407,TP,10116.990647914663
2025-11-09 17:20:00,2025-11-09 18:44:00,3510.62,3524.7807142857137,3503.539642857143,3524.7807142857137,40.80869305033235,0.403367903268191,TP,10157.799340964995
2025-11-10 14:03:00,2025-11-10 14:16:00,3604.29,3597.3060714285716,3597.3060714285716,3618.2578571428567,-19.682474229377075,-0.19376711006684674,STOP,10138.116866735618
2025-11-11 04:11:00,2025-11-11 04:41:00,3588.93,3578.921071428571,3578.921071428571,3608.947857142857,-28.273520956930152,-0.27888335998274966,STOP,10109.843345778687
2025-11-11 07:38:00,2025-11-11 09:04:00,3548.59,3566.8257142857146,3539.472142857143,3566.8257142857146,51.9530897418276,0.5138861994683661,TP,10161.796435520515
2025-11-11 09:44:00,2025-11-11 09:53:00,3565.79,3558.341785714286,3558.341785714286,3580.686428571428,-21.225937977155926,-0.20887977939570557,STOP,10140.570497543358
2025-11-11 10:34:00,2025-11-11 11:04:00,3551.41,3566.3564285714283,3543.9367857142856,3566.3564285714283,42.677503474694944,0.42085899886040873,TP,10183.248001018053
2025-11-11 11:50:00,2025-11-11 12:05:00,3568.39,3580.9364285714287,3562.1167857142855,3580.9364285714287,35.80421245153085,0.3515991405487855,TP,10219.052213469584
2025-11-12 02:20:00,2025-11-12 02:32:00,3437.68,3428.255,3428.255,3456.5299999999997,-28.01731607128879,-0.27416746177653906,STOP,10191.034897398295
2025-11-12 06:40:00,2025-11-12 06:56:00,3446.16,3441.41,3441.41,3455.6599999999994,-14.046769669035072,-0.13783457529540127,STOP,10176.988127729259
2025-11-12 14:48:00,2025-11-12 15:18:00,3501.24,3480.279285714286,3480.279285714286,3543.1614285714277,-60.9261120158675,-0.5986654524029758,STOP,10116.06201571339
2025-11-12 19:28:00,2025-11-12 19:43:00,3381.88,3406.7407142857146,3369.449642857143,3406.7407142857146,74.36471059565083,0.7351152106436211,TP,10190.426726309042
2025-11-13 00:21:00,2025-11-13 00:35:00,3408.19,3424.454285714285,3400.0578571428573,3424.454285714285,48.62992140320133,0.4772118254641041,TP,10239.056647712243
2025-11-13 03:10:00,2025-11-13 03:15:00,3410.5,3401.3250000000003,3401.3250000000003,3428.8499999999995,-27.54532905519925,-0.2690221375164852,STOP,10211.511318657043
2025-11-13 03:15:00,2025-11-13 03:17:00,3379.06,3413.499285714285,3361.8403571428576,3413.499285714285,104.07543987910469,1.0191972239109468,TP,10315.586758536148
2025-11-13 14:35:00,2025-11-13 14:51:00,3412.58,3443.1371428571424,3397.301428571429,3443.1371428571424,92.36848901295689,0.8954264180515176,TP,10407.955247549105
2025-11-13 19:55:00,2025-11-13 20:19:00,3180.53,3161.169285714286,3161.169285714286,3219.2514285714283,-63.35593371114133,-0.6087260389216275,STOP,10344.599313837964
2025-11-14 04:32:00,2025-11-14 04:34:00,3192.55,3180.3625,3180.3625,3216.925,-39.49031468180613,-0.38174813237067545,STOP,10305.108999156157
2025-11-14 04:38:00,2025-11-14 05:40:00,3134.23,3183.4121428571425,3109.6389285714286,3183.4121428571425,161.70713156179434,1.569193800619051,TP,10466.81613071795
2025-11-14 12:34:00,2025-11-14 13:02:00,3091.75,3134.510714285714,3070.369642857143,3134.510714285714,144.7622007105148,1.3830586006538086,TP,10611.578331428465
2025-11-14 17:47:00,2025-11-14 17:51:00,3191.43,3177.7710714285713,3177.7710714285713,3218.747857142857,-45.416252419479726,-0.42798772247639877,STOP,10566.162079008986
2025-11-14 22:14:00,2025-11-14 22:29:00,3144.7,3169.274999999999,3132.4125,3169.274999999999,82.57176617535508,0.7814735904855588,TP,10648.73384518434
2025-11-15 05:12:00,2025-11-15 05:17:00,3161.42,3172.7414285714285,3155.759285714286,3172.7414285714285,38.134407830787126,0.3581121322515971,TP,10686.868253015127
2025-11-15 08:22:00,2025-11-15 08:24:00,3159.95,3153.6142857142854,3153.6142857142854,3172.6214285714286,-21.427220006701265,-0.20050045999824057,STOP,10665.441033008427
2025-11-15 12:43:00,2025-11-15 13:08:00,3156.53,3167.812142857143,3150.888928571429,3167.812142857143,38.120667115102414,0.3574223231568477,TP,10703.56170012353
2025-11-15 16:06:00,2025-11-15 16:07:00,3176.41,3169.452857142857,3169.452857142857,3190.324285714286,-23.44351259063033,-0.21902534172676155,STOP,10680.118187532898
2025-11-15 16:07:00,2025-11-15 16:47:00,3165.09,3182.8078571428573,3156.2310714285713,3182.8078571428573,59.78623303461778,0.559789994687581,TP,10739.904420567516
2025-11-15 20:16:00,2025-11-15 20:37:00,3189.62,3184.464642857143,3184.464642857143,3199.9307142857137,-17.358821103507942,-0.16162919541690549,STOP,10722.545599464009
2025-11-16 01:00:00,2025-11-16 01:11:00,3138.46,3153.820714285714,3130.7796428571432,3153.820714285714,52.479865720419255,0.4894347637285178,TP,10775.025465184428
2025-11-16 01:33:00,2025-11-16 02:11:00,3140.68,3159.908571428571,3131.065714285714,3159.908571428571,65.96926359959414,0.6122422987560429,TP,10840.994728784022
2025-11-16 06:57:00,2025-11-16 07:41:00,3202.35,3212.4178571428565,3197.3160714285714,3212.4178571428565,34.08296601428922,0.31438965581078304,TP,10875.077694798312
2025-11-16 11:06:00,2025-11-16 11:10:00,3228.4,3224.0017857142857,3224.0017857142857,3237.1964285714284,-14.815674041480607,-0.1362351098288441,STOP,10860.262020756832
2025-11-16 11:10:00,2025-11-16 11:14:00,3215.26,3208.1332142857145,3208.1332142857145,3229.513571428571,-24.07231770461151,-0.2216550361179403,STOP,10836.189703052221
2025-11-16 15:54:00,2025-11-16 15:58:00,3128.05,3113.071428571429,3113.071428571429,3158.007142857143,-51.88876184227118,-0.47884693110951826,STOP,10784.30094120995
2025-11-16 17:55:00,2025-11-16 17:59:00,3035.09,3065.675714285714,3019.797142857143,3065.675714285714,108.6773530139151,1.0077366498428035,TP,10892.978294223865
2025-11-16 21:04:00,2025-11-16 21:13:00,3080.32,3070.448571428572,3070.448571428572,3100.0628571428565,-34.90846962703496,-0.32046763230535036,STOP,10858.06982459683
2025-11-17 00:16:00,2025-11-17 00:28:00,3082.65,3116.985714285714,3065.482142857143,3116.985714285714,120.94126261226184,1.11383758408233,TP,10979.011087209092
2025-11-17 06:10:00,2025-11-17 06:53:00,3176.55,3193.8749999999995,3167.8875000000007,3193.8749999999995,59.87985930833467,0.5454030315908568,TP,11038.890946517426
2025-11-17 09:01:00,2025-11-17 09:11:00,3181.09,3194.29,3174.4900000000002,3194.29,45.806110639443716,0.41495210761090756,TP,11084.697057156869
2025-11-17 12:36:00,2025-11-17 13:09:00,3186.89,3181.2828571428568,3181.2828571428568,3198.1042857142857,-19.502863270345845,-0.17594403500412997,STOP,11065.194193886524
2025-11-17 16:02:00,2025-11-17 16:15:00,3093.05,3072.8178571428575,3072.8178571428575,3133.514285714286,-72.3792339835236,-0.6541162560302181,STOP,10992.814959903
2025-11-17 21:20:00,2025-11-17 22:09:00,2987.37,3016.998571428571,2972.555714285714,3016.998571428571,109.02613443950668,0.9917945024744481,TP,11101.841094342508
2025-11-17 23:07:00,2025-11-18 00:06:00,3016.39,3032.407857142857,3008.3810714285714,3032.407857142857,58.953817202643314,0.5310273917781633,TP,11160.794911545152
2025-11-18 03:30:00,2025-11-18 03:38:00,2959.02,2994.116428571428,2941.471785714286,2994.116428571428,132.3762737032539,1.186082844030391,TP,11293.171185248406
2025-11-18 09:05:00,2025-11-18 09:23:00,3049.45,3039.105357142857,3039.105357142857,3070.1392857142855,-38.30980099230068,-0.33922979085221416,STOP,11254.861384256104
2025-11-18 13:21:00,2025-11-18 13:37:00,3038.0,3029.475,3029.475,3055.0499999999997,-31.582519190514912,-0.28061224489796216,STOP,11223.27886506559
2025-11-18 21:32:00,2025-11-18 21:54:00,3107.12,3098.4592857142857,3098.4592857142857,3124.4414285714283,-31.28350742785217,-0.27873768266800836,STOP,11191.995357637737
