timestamp,capital,regime,peak,drawdown
2025-01-25 16:15:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 16:30:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 16:45:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 17:00:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 17:15:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 17:30:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 17:45:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 18:00:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 18:15:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 18:30:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 18:45:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 19:00:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 19:15:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 19:30:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 19:45:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 20:00:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 20:15:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 20:30:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 20:45:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 21:00:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 21:15:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 21:30:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 21:45:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 22:00:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 22:15:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 22:30:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 22:45:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 23:00:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 23:15:00,10169.436501453376,BULL_RUN,10169.436501453376,0.0
2025-01-25 23:30:00,10075.877685640005,BULL_RUN,10169.436501453376,-0.9199999999999948
2025-01-25 23:45:00,10075.877685640005,BULL_RUN,10169.436501453376,-0.9199999999999948
2025-01-26 00:00:00,10075.877685640005,BULL_RUN,10169.436501453376,-0.9199999999999948
2025-01-26 00:15:00,10075.877685640005,BULL_RUN,10169.436501453376,-0.9199999999999948
2025-01-26 00:30:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 00:45:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 01:00:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 01:15:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 01:30:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 01:45:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 02:00:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 02:15:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 02:30:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 02:45:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 03:00:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 03:15:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 03:30:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 03:45:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 04:00:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 04:15:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 04:30:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 04:45:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 05:00:00,10075.877685640005,HIGH_VOL_BULL,10169.436501453376,-0.9199999999999948
2025-01-26 05:15:00,10075.877685640005,HIGH_VOL_BULL,10169.436501453376,-0.9199999999999948
2025-01-26 05:30:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 05:45:00,10075.877685640005,CHOP_ZONE,10169.436501453376,-0.9199999999999948
2025-01-26 06:00:00,9983.179610932117,CHOP_ZONE,10169.436501453376,-1.8315360000000016
2025-01-26 06:15:00,9983.179610932117,CHOP_ZONE,10169.436501453376,-1.8315360000000016
2025-01-26 06:30:00,9983.179610932117,CHOP_ZONE,10169.436501453376,-1.8315360000000016
2025-01-26 06:45:00,9983.179610932117,CHOP_ZONE,10169.436501453376,-1.8315360000000016
2025-01-26 07:00:00,9983.179610932117,CHOP_ZONE,10169.436501453376,-1.8315360000000016
2025-01-26 07:15:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 07:30:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 07:45:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 08:00:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 08:15:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 08:30:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 08:45:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 09:00:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 09:15:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 09:30:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 09:45:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 10:00:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 10:15:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 10:30:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 10:45:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 11:00:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 11:15:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 11:30:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 11:45:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 12:00:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 12:15:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 12:30:00,9983.179610932117,BEAR_TREND,10169.436501453376,-1.8315360000000016
2025-01-26 12:45:00,9983.179610932117,CHOP_ZONE,10169.436501453376,-1.8315360000000016
2025-01-26 13:00:00,9983.179610932117,CHOP_ZONE,10169.436501453376,-1.8315360000000016
2025-01-26 13:15:00,9983.179610932117,CHOP_ZONE,10169.436501453376,-1.8315360000000016
2025-01-26 13:30:00,9891.334358511542,CHOP_ZONE,10169.436501453376,-2.7346858687999966
2025-01-26 13:45:00,9891.334358511542,CHOP_ZONE,10169.436501453376,-2.7346858687999966
2025-01-26 14:00:00,9891.334358511542,TRANSITION,10169.436501453376,-2.7346858687999966
2025-01-26 14:15:00,9891.334358511542,CHOP_ZONE,10169.436501453376,-2.7346858687999966
2025-01-26 14:30:00,9891.334358511542,TRANSITION,10169.436501453376,-2.7346858687999966
2025-01-26 14:45:00,9891.334358511542,TRANSITION,10169.436501453376,-2.7346858687999966
2025-01-26 15:00:00,9891.334358511542,TRANSITION,10169.436501453376,-2.7346858687999966
2025-01-26 15:15:00,9891.334358511542,TRANSITION,10169.436501453376,-2.7346858687999966
2025-01-26 15:30:00,9891.334358511542,TRANSITION,10169.436501453376,-2.7346858687999966
2025-01-26 15:45:00,9891.334358511542,TRANSITION,10169.436501453376,-2.7346858687999966
2025-01-26 16:00:00,9891.334358511542,BEAR_TREND,10169.436501453376,-2.7346858687999966
2025-01-26 16:15:00,9891.334358511542,TRANSITION,10169.436501453376,-2.7346858687999966
2025-01-26 16:30:00,9891.334358511542,BEAR_TREND,10169.436501453376,-2.7346858687999966
2025-01-26 16:45:00,9891.334358511542,BEAR_TREND,10169.436501453376,-2.7346858687999966
2025-01-26 17:00:00,9891.334358511542,TRANSITION,10169.436501453376,-2.7346858687999966
2025-01-26 17:15:00,9800.334082413236,TRANSITION,10169.436501453376,-3.629526758807036
2025-01-26 17:30:00,9800.334082413236,BEAR_TREND,10169.436501453376,-3.629526758807036
2025-01-26 17:45:00,9800.334082413236,CHOP_ZONE,10169.436501453376,-3.629526758807036
2025-01-26 18:00:00,9800.334082413236,CHOP_ZONE,10169.436501453376,-3.629526758807036
2025-01-26 18:15:00,9800.334082413236,CHOP_ZONE,10169.436501453376,-3.629526758807036
2025-01-26 18:30:00,9800.334082413236,CHOP_ZONE,10169.436501453376,-3.629526758807036
2025-01-26 18:45:00,9800.334082413236,CHOP_ZONE,10169.436501453376,-3.629526758807036
2025-01-26 19:00:00,9800.334082413236,CHOP_ZONE,10169.436501453376,-3.629526758807036
