trade_num,entry_time,exit_time,signal_price,stop,target,result,min_price_during_trade,dip_below_signal_pct,limit_price,filled,actual_entry,exit_price,entry_improvement_pct,gross_pnl_pct,entry_fee_type,entry_fee_pct,exit_fee_type,exit_fee_pct,total_fees_pct,profit_after_fees_pct,profit_after_fees_dollar,running_balance
12,2025-11-11 04:11:00,2025-11-11 04:41:00,3588.93,3578.921071428571,3608.947857142857,STOP,3576.04,0.3591599724709001,3587.6738745,YES,3587.6738745,3578.921071428571,0.034999999999999996,-0.2439687490449139,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.4139687490449139,-41.28079809219115,9930.679207930472
13,2025-11-11 07:38:00,2025-11-11 09:04:00,3548.59,3539.472142857143,3566.825714285714,TP,3542.05,0.18429855238277637,3547.3479935000005,YES,3547.3479935000005,3566.825714285714,0.034999999999999996,0.5490783769002588,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.3790783769002588,37.64505755659431,9968.324265487066
14,2025-11-11 09:44:00,2025-11-11 09:53:00,3565.79,3558.341785714286,3580.686428571428,STOP,3552.67,0.3679409051009704,3564.5419735,YES,3564.5419735,3558.341785714286,0.034999999999999996,-0.1739406586262269,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.3439406586262269,-34.28512013271421,9934.039145354353
15,2025-11-11 10:34:00,2025-11-11 11:04:00,3551.41,3543.9367857142856,3566.3564285714283,TP,3549.04,0.06673405774044369,3550.1670065,YES,3550.1670065,3566.3564285714283,0.034999999999999996,0.45601860537228933,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.2860186053722893,28.41320022067981,9962.452345575033
16,2025-11-11 11:50:00,2025-11-11 12:05:00,3568.39,3562.116785714285,3580.9364285714287,TP,3566.96,0.0400740950400555,3567.1410635,YES,3567.1410635,3580.9364285714287,0.034999999999999996,0.38673449762294426,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.21673449762294425,21.592071042107275,9984.04441661714
17,2025-11-12 02:20:00,2025-11-12 02:32:00,3437.68,3428.255,3456.53,STOP,3424.93,0.3708896697772917,3436.476812,YES,3436.476812,3428.255,0.034999999999999996,-0.23925119969643413,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.40925119969643414,-40.85982155323049,9943.184595063909
18,2025-11-12 06:40:00,2025-11-12 06:56:00,3446.16,3441.41,3455.6599999999994,STOP,3440.54,0.16308006592845053,3444.953844,YES,3444.953844,3441.41,0.034999999999999996,-0.10287057999840833,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.27287057999840836,-27.13202547486328,9916.052569589046
19,2025-11-12 14:48:00,2025-11-12 15:18:00,3501.24,3480.279285714286,3543.161428571428,STOP,3477.74,0.6711907781243217,3500.014566,YES,3500.014566,3480.279285714286,0.034999999999999996,-0.5638628043845118,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.7338628043845118,-72.77022147142863,9843.282348117618
20,2025-11-12 19:28:00,2025-11-12 19:43:00,3381.88,3369.449642857143,3406.7407142857146,TP,3372.64,0.27322081209268917,3380.696342,YES,3380.696342,3406.7407142857146,0.034999999999999996,0.7703848453394877,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.6003848453394877,59.09757550207505,9902.379923619694
21,2025-11-13 00:21:00,2025-11-13 00:35:00,3408.19,3400.0578571428573,3424.454285714285,TP,3404.64,0.10416085957649608,3406.9971335,YES,3406.9971335,3424.454285714285,0.034999999999999996,0.5123911623709351,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.34239116237093503,33.90487372286758,9936.284797342561
22,2025-11-13 03:10:00,2025-11-13 03:15:00,3410.5,3401.3250000000003,3428.8499999999995,STOP,3377.57,0.9655475736695451,3409.306325,YES,3409.306325,3401.3250000000003,0.034999999999999996,-0.23410407394236546,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.40410407394236547,-40.1529316645772,9896.131865677984
23,2025-11-13 03:15:00,2025-11-13 03:17:00,3379.06,3361.8403571428576,3413.499285714285,TP,3377.57,0.044095103371937214,3377.877329,YES,3377.877329,3413.499285714285,0.034999999999999996,1.0545663221236907,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.8845663221236907,87.53784967673832,9983.669715354723
24,2025-11-13 14:35:00,2025-11-13 14:51:00,3412.58,3397.301428571429,3443.1371428571424,TP,3393.59,0.5564704710219184,3411.385597,YES,3411.385597,3443.1371428571424,0.034999999999999996,0.9307521813149768,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.7607521813149768,75.95098513484379,10059.620700489566
25,2025-11-13 19:55:00,2025-11-13 20:19:00,3180.53,3161.169285714286,3219.2514285714283,STOP,3159.57,0.6590096619116951,3179.4168145000003,YES,3179.4168145000003,3161.169285714286,0.034999999999999996,-0.5739269133413009,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.7439269133413009,-74.83622577099457,9984.784474718572
26,2025-11-14 04:32:00,2025-11-14 04:34:00,3192.55,3180.3625,3216.925,STOP,3180.0,0.39310269220529614,3191.4326075000004,YES,3191.4326075000004,3180.3625,0.034999999999999996,-0.34686953670852894,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.516869536708529,-51.608309255823016,9933.176165462748
27,2025-11-14 04:38:00,2025-11-14 05:40:00,3134.23,3109.638928571429,3183.4121428571425,TP,3110.17,0.7676526611001728,3133.1330195,YES,3133.1330195,3183.4121428571425,0.034999999999999996,1.604755465031811,MAKER,0.06999999999999999,TAKER,0.1,0.17,1.434755465031811,142.51678788521406,10075.692953347962
28,2025-11-14 12:34:00,2025-11-14 13:02:00,3091.75,3070.369642857143,3134.510714285714,TP,3070.19,0.6973396943478595,3090.6678875000002,YES,3090.6678875000002,3134.510714285714,0.034999999999999996,1.4185550949370291,MAKER,0.06999999999999999,TAKER,0.1,0.17,1.2485550949370292,125.80057771923721,10201.493531067199
29,2025-11-14 17:47:00,2025-11-14 17:51:00,3191.43,3177.7710714285718,3218.747857142857,STOP,3170.8,0.6464186900542909,3190.3129995,YES,3190.3129995,3177.7710714285718,0.034999999999999996,-0.39312531633710557,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.5631253163371056,-57.447192717931536,10144.046338349268
30,2025-11-14 22:14:00,2025-11-14 22:29:00,3144.7,3132.4125,3169.274999999999,TP,3142.23,0.07854485324513626,3143.599355,YES,3143.599355,3169.274999999999,0.034999999999999996,0.8167594562952616,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.6467594562952615,65.60757894424711,10209.653917293515
31,2025-11-15 05:12:00,2025-11-15 05:17:00,3161.42,3155.759285714286,3172.7414285714285,TP,3161.4,0.0006326271106016225,3160.3135030000003,NO,,,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,10209.653917293515
32,2025-11-15 08:22:00,2025-11-15 08:24:00,3159.95,3153.6142857142854,3172.6214285714286,STOP,3153.27,0.21139574993274693,3158.8440175,YES,3158.8440175,3153.6142857142854,0.034999999999999996,-0.16555840544015238,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.33555840544015236,-34.259351885828174,10175.394565407687
33,2025-11-15 12:43:00,2025-11-15 13:08:00,3156.53,3150.888928571429,3167.812142857143,TP,3154.51,0.06399432287987067,3155.4252145000005,YES,3155.4252145000005,3167.812142857143,0.034999999999999996,0.3925597190585088,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.22255971905850877,22.646329557866117,10198.040894965554
34,2025-11-15 16:06:00,2025-11-15 16:07:00,3176.41,3169.452857142857,3190.324285714286,STOP,3164.91,0.362043942690018,3175.2982564999998,YES,3175.2982564999998,3169.452857142857,0.034999999999999996,-0.18408977314735991,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.3540897731473599,-36.11021987045852,10161.930675095095
35,2025-11-15 16:07:00,2025-11-15 16:47:00,3165.09,3156.231071428572,3182.8078571428573,TP,3163.67,0.04486444303321778,3163.9822185000003,YES,3163.9822185000003,3182.8078571428573,0.034999999999999996,0.5949982440730025,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.42499824407300246,43.188026933069956,10205.118702028165
36,2025-11-15 20:16:00,2025-11-15 20:37:00,3189.62,3184.464642857143,3199.9307142857137,STOP,3182.09,0.23607827891722982,3188.503633,YES,3188.503633,3184.464642857143,0.034999999999999996,-0.1266735311528064,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.2966735311528064,-30.275886011642402,10174.842816016522
37,2025-11-16 01:00:00,2025-11-16 01:11:00,3138.46,3130.7796428571432,3153.820714285714,TP,3137.19,0.04046570611063967,3137.361539,YES,3137.361539,3153.820714285714,0.034999999999999996,0.5246183801615757,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.35461838016157565,36.08186277814424,10210.924678794667
38,2025-11-16 01:33:00,2025-11-16 02:11:00,3140.68,3131.065714285714,3159.908571428571,TP,3131.98,0.27701007425143026,3139.580762,YES,3139.580762,3159.908571428571,0.034999999999999996,0.6474689128755424,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.4774689128755424,48.75399105838137,10259.678669853049
39,2025-11-16 06:57:00,2025-11-16 07:41:00,3202.35,3197.3160714285714,3212.4178571428565,TP,3198.29,0.12678189454619096,3201.2291775,YES,3201.2291775,3212.4178571428565,0.034999999999999996,0.34951198500553593,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.17951198500553592,18.41735283544277,10278.09602268849
40,2025-11-16 11:06:00,2025-11-16 11:10:00,3228.4,3224.0017857142857,3237.1964285714284,STOP,3213.94,0.4478998884896554,3227.2700600000003,YES,3227.2700600000003,3224.0017857142857,0.034999999999999996,-0.10127055452293311,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.27127055452293314,-27.881448075146604,10250.214574613345
41,2025-11-16 11:10:00,2025-11-16 11:14:00,3215.26,3208.1332142857145,3229.513571428571,STOP,3198.66,0.5162879518297234,3214.1346590000003,YES,3214.1346590000003,3208.1332142857145,0.034999999999999996,-0.18672038825383117,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.3567203882538312,-36.56460522741151,10213.649969385933
42,2025-11-16 15:54:00,2025-11-16 15:58:00,3128.05,3113.071428571429,3158.007142857143,STOP,3100.48,0.8813797733412242,3126.9551825000003,YES,3126.9551825000003,3113.071428571429,0.034999999999999996,-0.4440023319256966,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.6140023319256966,-62.71204898675783,10150.937920399176
43,2025-11-16 17:55:00,2025-11-16 17:59:00,3035.09,3019.797142857143,3065.675714285714,TP,3026.24,0.2915893762623304,3034.0277185000004,YES,3034.0277185000004,3065.675714285714,0.034999999999999996,1.0431017354502012,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.8731017354502012,88.62801514747777,10239.565935546654
44,2025-11-16 21:04:00,2025-11-16 21:13:00,3080.32,3070.448571428572,3100.0628571428565,STOP,3067.63,0.41197018491585463,3079.2418880000005,YES,3079.2418880000005,3070.448571428572,0.034999999999999996,-0.2855675809586959,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.4555675809586959,-46.64814283324055,10192.917792713413
45,2025-11-17 00:16:00,2025-11-17 00:28:00,3082.65,3065.482142857143,3116.985714285714,TP,3069.07,0.44053006341945816,3081.5710725000004,YES,3081.5710725000004,3116.985714285714,0.034999999999999996,1.1492398180186278,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.9792398180186278,99.81310964415516,10292.730902357569
46,2025-11-17 06:10:00,2025-11-17 06:53:00,3176.55,3167.8875000000007,3193.8749999999995,TP,3171.38,0.16275519037950203,3175.4382075000003,YES,3175.4382075000003,3193.8749999999995,0.034999999999999996,0.5806062437761742,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.41060624377617416,42.26259574015993,10334.993498097729
47,2025-11-17 09:01:00,2025-11-17 09:11:00,3181.09,3174.49,3194.29,TP,3179.87,0.03835163418828938,3179.9766185000003,YES,3179.9766185000003,3194.29,0.034999999999999996,0.45010964598699765,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.2801096459869976,28.94931370030077,10363.94281179803
48,2025-11-17 12:36:00,2025-11-17 13:09:00,3186.89,3181.2828571428568,3198.1042857142857,STOP,3176.82,0.31598203891567356,3185.7745885,YES,3185.7745885,3181.2828571428568,0.034999999999999996,-0.14099338268807277,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.31099338268807275,-32.231176330268056,10331.711635467762
49,2025-11-17 16:02:00,2025-11-17 16:15:00,3093.05,3072.817857142857,3133.514285714286,STOP,3070.92,0.715475016569409,3091.9674325,YES,3091.9674325,3072.817857142857,0.034999999999999996,-0.6193330225881356,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.7893330225881356,-81.55161173732778,10250.160023730434
50,2025-11-17 21:20:00,2025-11-17 22:09:00,2987.37,2972.555714285714,3016.998571428571,TP,2985.48,0.06326635133913351,2986.3244205,YES,2986.3244205,3016.998571428571,0.034999999999999996,1.0271540063766733,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.8571540063766733,87.85965730342558,10338.019681033858
51,2025-11-17 23:07:00,2025-11-18 00:06:00,3016.39,3008.3810714285714,3032.407857142857,TP,3006.15,0.33947864831801533,3015.3342635,YES,3015.3342635,3032.407857142857,0.034999999999999996,0.5662255707279169,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.39622557072791686,40.96187748314078,10378.981558517
52,2025-11-18 03:30:00,2025-11-18 03:38:00,2959.02,2941.471785714286,2994.116428571428,TP,2953.68,0.18046515400369534,2957.984343,YES,2957.984343,2994.116428571428,0.034999999999999996,1.221510372660819,MAKER,0.06999999999999999,TAKER,0.1,0.17,1.051510372660819,109.13606766435979,10488.11762618136
53,2025-11-18 09:05:00,2025-11-18 09:23:00,3049.45,3039.105357142857,3070.139285714285,STOP,3038.4,0.3623604256505182,3048.3826925,YES,3048.3826925,3039.105357142857,0.034999999999999996,-0.3043363085602112,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.47433630856021125,-49.74894998548152,10438.368676195878
54,2025-11-18 13:21:00,2025-11-18 13:37:00,3038.0,3029.475,3055.05,STOP,3026.76,0.3699802501645748,3036.9367,YES,3036.9367,3029.475,0.034999999999999996,-0.24569823928171736,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.41569823928171734,-43.39211479668057,10394.976561399197
55,2025-11-18 21:32:00,2025-11-18 21:54:00,3107.12,3098.4592857142857,3124.4414285714283,STOP,3097.13,0.3215196065810069,3106.0325080000002,YES,3106.0325080000002,3098.4592857142857,0.034999999999999996,-0.24382302072527323,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.4138230207252732,-43.01680601006629,10351.95975538913
56,2025-11-18 23:09:00,2025-11-19 00:05:00,3113.9,3105.9714285714285,3129.7571428571428,STOP,3103.54,0.3327017566395879,3112.810135,YES,3112.810135,3105.9714285714285,0.034999999999999996,-0.2196955847604769,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.38969558476047694,-40.341130102932915,10311.618625286197
57,2025-11-19 04:59:00,2025-11-19 05:08:00,3048.9,3039.096428571429,3068.5071428571423,STOP,3036.44,0.4086719800583829,3047.8328850000003,YES,3047.8328850000003,3039.096428571429,0.034999999999999996,-0.2866448640136407,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.4566448640136407,-47.0874768490434,10264.531148437154
58,2025-11-19 05:26:00,2025-11-19 05:35:00,3025.64,3012.8078571428573,3051.304285714285,STOP,3010.08,0.514271360769951,3024.581026,YES,3024.581026,3012.8078571428573,0.034999999999999996,-0.38924957724516707,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.5592495772451671,-57.404347053833284,10207.126801383321
59,2025-11-20 06:43:00,2025-11-20 07:07:00,3012.06,3005.786785714286,3024.6064285714283,TP,3007.32,0.15736738311985093,3011.005779,YES,3011.005779,3024.6064285714283,0.034999999999999996,0.45169788999691657,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.2816978899969166,28.75326082880658,10235.880062212129
60,2025-11-20 09:46:00,2025-11-20 10:11:00,3002.89,2995.165,3018.3399999999992,STOP,2993.89,0.2997112781353963,3001.8389885,YES,3001.8389885,2995.165,0.034999999999999996,-0.22232999589811867,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.3923299958981187,-40.15842782821319,10195.721634383915
61,2025-11-20 12:13:00,2025-11-20 12:53:00,3015.45,3008.130357142857,3030.089285714285,TP,3010.67,0.1585169709330198,3014.3945925,YES,3014.3945925,3030.089285714285,0.034999999999999996,0.5206582195089661,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.35065821950896603,35.75213594922109,10231.473770333136
62,2025-11-20 18:50:00,2025-11-20 19:02:00,2812.83,2800.512142857143,2837.465714285714,STOP,2791.26,0.7668433570460963,2811.8455095,YES,2811.8455095,2800.512142857143,0.034999999999999996,-0.40305794200167006,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.57305794200167,-58.63227302471174,10172.841497308424
63,2025-11-20 19:02:00,2025-11-20 19:22:00,2792.0,2775.7535714285714,2824.492857142857,TP,2791.26,0.026504297994261523,2791.0228,NO,,,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,10172.841497308424
64,2025-11-20 22:35:00,2025-11-20 23:07:00,2886.48,2873.8871428571438,2911.665714285714,STOP,2870.86,0.5411435381502693,2885.469732,YES,2885.469732,2873.8871428571438,0.034999999999999996,-0.40141086958579986,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.5714108695857999,-58.12872206135517,10114.712775247068
65,2025-11-20 23:37:00,2025-11-21 00:38:00,2839.84,2827.5257142857145,2864.468571428571,TP,2827.06,0.45002535354105155,2838.8460560000003,YES,2838.8460560000003,2864.468571428571,0.034999999999999996,0.9025679773799875,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.7325679773799875,74.09714679542265,10188.80992204249
66,2025-11-21 04:32:00,2025-11-21 04:45:00,2785.5,2772.489285714286,2811.5214285714283,TP,2783.12,0.08544246993358856,2784.525075,YES,2784.525075,2811.5214285714283,0.034999999999999996,0.9695137534873247,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.7995137534873247,81.46093664341088,10270.2708586859
67,2025-11-21 05:37:00,2025-11-21 06:03:00,2810.37,2800.911071428572,2829.287857142857,STOP,2800.1,0.36543230962471074,2809.3863705,YES,2809.3863705,2800.911071428572,0.034999999999999996,-0.3016779450638329,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.47167794506383287,-48.44260253873932,10221.82825614716
68,2025-11-21 07:33:00,2025-11-21 07:34:00,2715.0,2693.633928571429,2757.732142857142,STOP,2660.0,2.0257826887661143,2714.04975,YES,2714.04975,2693.633928571429,0.034999999999999996,-0.7522272363861876,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.9222272363861876,-94.2684842348084,10127.559771912353
69,2025-11-21 07:34:00,2025-11-21 07:39:00,2660.0,2630.089285714286,2719.821428571428,TP,2660.0,0.0,2659.069,NO,,,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,10127.559771912353
70,2025-11-21 22:23:00,2025-11-21 22:30:00,2749.82,2741.4825,2766.4950000000003,STOP,2740.06,0.35493232284295767,2748.8575630000005,YES,2748.8575630000005,2741.4825,0.034999999999999996,-0.2682955675575835,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.4382955675575835,-44.38864558203675,10083.171126330315
71,2025-11-22 02:06:00,2025-11-22 02:18:00,2764.09,2757.222142857144,2777.825714285714,STOP,2753.65,0.3777011602371867,2763.1225685000004,YES,2763.1225685000004,2757.222142857144,0.034999999999999996,-0.21354194381828376,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.38354194381828377,-38.67319053645123,10044.497935793865
72,2025-11-22 10:17:00,2025-11-22 10:25:00,2718.35,2711.9660714285715,2731.117857142857,STOP,2708.67,0.35609836849558874,2717.3985775,YES,2717.3985775,2711.9660714285715,0.034999999999999996,-0.19991568835023552,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.3699156883502355,-37.15617368051707,10007.341762113347
73,2025-11-22 14:46:00,2025-11-22 16:21:00,2733.71,2724.86,2751.4099999999994,TP,2725.98,0.28276591152682684,2732.7532015,YES,2732.7532015,2751.4099999999994,0.034999999999999996,0.6827106995889193,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.5127106995889192,51.308711958785416,10058.650474072132
74,2025-11-22 18:31:00,2025-11-22 19:08:00,2745.39,2740.8132142857144,2754.543571428571,TP,2743.17,0.08086282823204717,2744.4291135,YES,2744.4291135,2754.543571428571,0.034999999999999996,0.3685450602027739,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.19854506020277388,19.970953639333114,10078.621427711465
75,2025-11-23 07:03:00,2025-11-23 07:17:00,2799.99,2794.097142857143,2811.775714285714,STOP,2789.34,0.38035850128034876,2799.0100035,YES,2799.0100035,2794.097142857143,0.034999999999999996,-0.1755213677948236,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.3455213677948236,-34.823790611890836,10043.797637099575
76,2025-11-23 14:50:00,2025-11-23 15:40:00,2817.91,2808.536785714286,2836.656428571428,TP,2810.34,0.26863881387268257,2816.9237315,YES,2816.9237315,2836.656428571428,0.034999999999999996,0.7005051947544357,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.5305051947544357,53.28286821543651,10097.08050531501
77,2025-11-24 06:05:00,2025-11-24 06:13:00,2848.35,2840.1267857142857,2864.7964285714284,STOP,2835.96,0.43498867765548027,2847.3530775,YES,2847.3530775,2840.1267857142857,0.034999999999999996,-0.25378980368879944,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.4237898036887995,-42.790397651774526,10054.290107663237
78,2025-11-24 19:42:00,2025-11-24 20:13:00,2956.56,2945.6760714285715,2978.327857142857,TP,2952.44,0.13935113780880115,2955.525204,YES,2955.525204,2978.327857142857,0.034999999999999996,0.771526262472597,MAKER,0.06999999999999999,TAKER,0.1,0.17,0.601526262472597,60.47919550277872,10114.769303166016
79,2025-11-25 03:33:00,2025-11-25 03:39:00,2916.56,2910.429642857143,2928.8207142857136,STOP,2908.19,0.28698192391035643,2915.539204,YES,2915.539204,2910.429642857143,0.034999999999999996,-0.17525269891233722,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.34525269891233723,-34.921514007937276,10079.847789158079
80,2025-11-25 05:27:00,2025-11-25 05:33:00,2919.41,2913.7457142857143,2930.738571428571,TP,2918.9,0.017469283177072203,2918.3882065,NO,,,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,10079.847789158079
81,2025-11-25 07:49:00,2025-11-25 08:03:00,2908.97,2901.9985714285717,2922.912857142857,STOP,2899.65,0.32038831613937957,2907.9518605,YES,2907.9518605,2901.9985714285717,0.034999999999999996,-0.20472447127802504,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.37472447127802505,-37.77165633355231,10042.076132824526
82,2025-11-25 13:35:00,2025-11-25 13:39:00,2920.21,2911.36,2937.91,STOP,2909.44,0.36880909249677185,2919.1879265000002,YES,2919.1879265000002,2911.36,0.034999999999999996,-0.26815425032897766,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.4381542503289777,-43.999783397242496,9998.076349427283
83,2025-11-25 14:30:00,2025-11-25 14:43:00,2901.25,2891.725,2920.3,STOP,2881.88,0.6676432572167131,2900.2345625000003,YES,2900.2345625000003,2891.725,0.034999999999999996,-0.2934094576359065,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.46340945763590646,-46.33203138490481,9951.744318042378
84,2025-11-25 14:43:00,2025-11-25 14:48:00,2883.76,2864.9671428571432,2921.345714285714,STOP,2860.31,0.8131744666685256,2882.7506840000005,YES,2882.7506840000005,2864.9671428571432,0.034999999999999996,-0.6168948720248504,MAKER,0.06999999999999999,TAKER,0.1,0.17,-0.7868948720248504,-78.30976571569988,9873.434552326678
