entry_time,signal_price,exit_price,result,gross_pnl_pct,entry_fee_pct,exit_fee_pct,total_fee_pct,profit_after_fees_pct,profit_after_fees_dollar,running_balance
2025-11-17 21:20:00,2987.37,3016.998571428571,TP,0.9917945024744481,0.05,0.05,0.1,0.8917945024744481,93.35195685880393,10561.229545224927
2025-11-17 23:07:00,3016.39,3032.407857142857,TP,0.5310273917781633,0.05,0.05,0.1,0.4310273917781633,45.52179224848778,10606.751337473415
2025-11-18 03:30:00,2959.02,2994.116428571428,TP,1.186082844030391,0.05,0.05,0.1,1.086082844030391,115.19810658526279,10721.949444058679
2025-11-18 09:05:00,3049.45,3039.105357142857,STOP,-0.33922979085221416,0.05,0.05,0.1,-0.43922979085221414,-47.09399611841907,10674.85544794026
2025-11-18 13:21:00,3038.0,3029.475,STOP,-0.28061224489796216,0.05,0.05,0.1,-0.3806122448979622,-40.62980696001784,10634.225640980241
2025-11-18 21:32:00,3107.12,3098.4592857142857,STOP,-0.27873768266800836,0.05,0.05,0.1,-0.37873768266800834,-40.27581976233572,10593.949821217906
2025-11-18 23:09:00,3113.9,3105.9714285714285,STOP,-0.2546186913058081,0.05,0.05,0.1,-0.35461869130580814,-37.56812621359694,10556.38169500431
2025-11-19 04:59:00,3048.9,3039.096428571429,STOP,-0.3215445383112304,0.05,0.05,0.1,-0.4215445383112304,-44.49985047857715,10511.881844525733
2025-11-19 05:26:00,3025.64,3012.8078571428573,STOP,-0.4241133398931324,0.05,0.05,0.1,-0.5241133398931324,-55.09417502096363,10456.787669504769
2025-11-20 06:43:00,3012.06,3024.6064285714283,TP,0.416539795735422,0.05,0.05,0.1,0.316539795735422,33.09989432953719,10489.887563834307
2025-11-20 09:46:00,3002.89,2995.165,STOP,-0.25725218039954545,0.05,0.05,0.1,-0.3572521803995454,-37.47535204325882,10452.412211791048
2025-11-20 12:13:00,3015.45,3030.089285714285,TP,0.4854759891321379,0.05,0.05,0.1,0.3854759891321379,40.29153936156992,10492.703751152618
2025-11-20 18:50:00,2812.83,2800.512142857143,STOP,-0.4379168717219692,0.05,0.05,0.1,-0.5379168717219692,-56.44202377725389,10436.261727375364
2025-11-20 19:02:00,2792.0,2824.492857142857,TP,1.1637842816209454,0.05,0.05,0.1,1.0637842816209453,111.01931184464166,10547.281039220006
2025-11-20 22:35:00,2886.48,2873.8871428571438,STOP,-0.43627037578144473,0.05,0.05,0.1,-0.5362703757814448,-56.5619436637502,10490.719095556256
2025-11-20 23:37:00,2839.84,2864.468571428571,TP,0.8672520785879106,0.05,0.05,0.1,0.7672520785879107,80.49026031947425,10571.209355875731
2025-11-21 04:32:00,2785.5,2811.5214285714283,TP,0.9341744236736047,0.05,0.05,0.1,0.8341744236736047,88.18232471970657,10659.391680595438
2025-11-21 05:37:00,2810.37,2800.911071428572,STOP,-0.33657235778306077,0.05,0.05,0.1,-0.4365723577830608,-46.53595758530693,10612.85572301013
2025-11-21 07:33:00,2715.0,2693.633928571429,STOP,-0.7869639568534476,0.05,0.05,0.1,-0.8869639568534475,-94.13220505595821,10518.723517954173
2025-11-21 07:34:00,2660.0,2719.821428571428,TP,2.248925886143909,0.05,0.05,0.1,2.148925886143909,226.03957256922448,10744.763090523398
2025-11-21 22:23:00,2749.82,2741.4825,STOP,-0.3032016641089268,0.05,0.05,0.1,-0.40320166410892677,-43.32306358555209,10701.440026937846
2025-11-22 02:06:00,2764.09,2757.222142857144,STOP,-0.24846720413793824,0.05,0.05,0.1,-0.34846720413793825,-37.291008864368536,10664.149018073476
2025-11-22 10:17:00,2718.35,2711.9660714285715,STOP,-0.23484571785930586,0.05,0.05,0.1,-0.33484571785930584,-35.70844633315424,10628.440571740322
2025-11-22 14:46:00,2733.71,2751.4099999999994,TP,0.6474717508440677,0.05,0.05,0.1,0.5474717508440677,58.187709685527985,10686.62828142585
2025-11-22 18:31:00,2745.39,2754.543571428571,TP,0.3334160694317024,0.05,0.05,0.1,0.23341606943170237,24.944307689280905,10711.57258911513
2025-11-23 07:03:00,2799.99,2794.097142857143,STOP,-0.21045993531608626,0.05,0.05,0.1,-0.3104599353160863,-33.255141331502465,10678.317447783627
2025-11-23 14:50:00,2817.91,2836.656428571428,TP,0.665260017936278,0.05,0.05,0.1,0.565260017936278,60.36025912063443,10738.677706904262
2025-11-24 06:05:00,2848.35,2840.1267857142857,STOP,-0.2887009772575077,0.05,0.05,0.1,-0.38870097725750774,-41.74134519127099,10696.936361712991
2025-11-24 19:42:00,2956.56,2978.327857142857,TP,0.7362562282807344,0.05,0.05,0.1,0.6362562282807345,68.0599238366255,10764.996285549616
2025-11-25 03:33:00,2916.56,2910.429642857143,STOP,-0.21019136046771078,0.05,0.05,0.1,-0.3101913604677108,-33.392088432444886,10731.60419711717
2025-11-25 05:27:00,2919.41,2930.738571428571,TP,0.3880431809362575,0.05,0.05,0.1,0.28804318093625747,30.91165409486521,10762.515851212036
2025-11-25 07:49:00,2908.97,2901.9985714285717,STOP,-0.2396528177130764,0.05,0.05,0.1,-0.3396528177130764,-36.55518834545817,10725.960662866579
2025-11-25 13:35:00,2920.21,2911.36,STOP,-0.3030603963413559,0.05,0.05,0.1,-0.40306039634135593,-43.23209955916796,10682.728563307412
2025-11-25 14:30:00,2901.25,2891.725,STOP,-0.3283067643257248,0.05,0.05,0.1,-0.4283067643257248,-45.75484905120196,10636.97371425621
2025-11-25 14:43:00,2883.76,2864.9671428571432,STOP,-0.6516789588196303,0.05,0.05,0.1,-0.7516789588196303,-79.95589326523884,10557.017820990972
2025-11-26 12:03:00,2904.96,2898.736785714286,STOP,-0.2142271936864611,0.05,0.05,0.1,-0.3142271936864611,-33.17302083587952,10523.844800155091
2025-11-26 12:04:00,2897.45,2912.9642857142853,TP,0.535446192834579,0.05,0.05,0.1,0.43544619283457897,45.82568152209515,10569.670481677187
2025-11-27 12:54:00,2996.73,2990.7478571428574,STOP,-0.19962235026654593,0.05,0.05,0.1,-0.29962235026654593,-31.669095112630533,10538.001386564556
2025-11-28 01:10:00,3002.48,2996.1692857142857,STOP,-0.21018339125370733,0.05,0.05,0.1,-0.3101833912537073,-32.68713007120864,10505.314256493348
2025-11-28 11:14:00,3034.38,3026.947857142857,STOP,-0.2449311838709369,0.05,0.05,0.1,-0.3449311838709369,-36.236104834284816,10469.078151659063
2025-11-28 11:15:00,3022.89,3042.7971428571427,TP,0.6585467171198041,0.05,0.05,0.1,0.5585467171198041,58.47469232879837,10527.552843987862
2025-11-28 13:07:00,3029.03,3037.88,TP,0.292172741768814,0.05,0.05,0.1,0.19217274176881402,20.23108694145223,10547.783930929314
2025-11-28 16:21:00,3041.72,3032.659285714285,STOP,-0.2978812739408876,0.05,0.05,0.1,-0.39788127394088757,-41.96765707691379,10505.8162738524
2025-11-29 06:21:00,3016.23,3010.999642857143,STOP,-0.17340710565364623,0.05,0.05,0.1,-0.27340710565364623,-28.723648199629594,10477.092625652771
2025-11-29 07:37:00,2998.64,3009.0721428571424,TP,0.347895808004378,0.05,0.05,0.1,0.24789580800437802,25.97227341972904,10503.0648990725
2025-11-29 12:12:00,2996.42,2994.0807142857147,STOP,-0.07806935323770782,0.05,0.05,0.1,-0.17806935323770784,-18.702739735915113,10484.362159336586
2025-11-29 17:33:00,2980.58,2974.547857142857,STOP,-0.20238151155623552,0.05,0.05,0.1,-0.3023815115562355,-31.70277277443194,10452.659386562154
2025-11-29 19:31:00,2993.97,2990.1467857142857,STOP,-0.1276971474568593,0.05,0.05,0.1,-0.22769714745685932,-23.800407256583675,10428.85897930557
2025-11-29 22:13:00,2984.03,2992.7942857142857,TP,0.29370635396713524,0.05,0.05,0.1,0.19370635396713523,20.201362489187016,10449.060341794759
2025-11-30 02:37:00,2999.27,2996.2253571428573,STOP,-0.10151279668528215,0.05,0.05,0.1,-0.20151279668528216,-21.05619372208332,10428.004148072676
2025-11-30 03:19:00,2979.11,2990.3921428571425,TP,0.37870850210775664,0.05,0.05,0.1,0.27870850210775666,29.063734160828087,10457.067882233505
2025-11-30 06:09:00,2988.39,2993.911428571428,TP,0.18476265050506327,0.05,0.05,0.1,0.08476265050506326,8.863687902094807,10465.931570135599
2025-11-30 14:38:00,3029.09,3039.8507142857143,TP,0.3552457763128243,0.05,0.05,0.1,0.2552457763128243,26.71384828456157,10492.645418420161
2025-11-30 23:25:00,3011.31,3005.0475,STOP,-0.20796596829950478,0.05,0.05,0.1,-0.3079659682995048,-32.31377706307128,10460.33164135709
2025-12-01 00:07:00,2955.57,2941.002142857144,STOP,-0.49289501324130897,0.05,0.05,0.1,-0.592895013241309,-62.01878467010895,10398.312856686982
2025-12-01 00:08:00,2925.0,2904.3250000000003,STOP,-0.7068376068375976,0.05,0.05,0.1,-0.8068376068375975,-83.89749860437946,10314.415358082602
2025-12-01 02:38:00,2838.59,2828.668571428572,STOP,-0.34951960555868755,0.05,0.05,0.1,-0.44951960555868753,-46.3653192333376,10268.050038849266
2025-12-01 12:02:00,2831.34,2826.7257142857147,STOP,-0.16297179831053196,0.05,0.05,0.1,-0.26297179831053197,-27.00207583858719,10241.047963010678
2025-12-01 15:15:00,2790.74,2778.115,STOP,-0.45238897210058987,0.05,0.05,0.1,-0.5523889721005899,-56.57041957520308,10184.477543435476
2025-12-02 05:06:00,2799.12,2806.009285714285,TP,0.24612327139547616,0.05,0.05,0.1,0.14612327139547615,14.881891761005543,10199.359435196482
2025-12-02 08:06:00,2801.02,2797.2092857142857,STOP,-0.13604737865899963,0.05,0.05,0.1,-0.23604737865899963,-24.075320586790646,10175.28411460969
2025-12-03 14:01:00,3071.11,3062.592142857143,STOP,-0.2773543488464216,0.05,0.05,0.1,-0.3773543488464216,-38.39687711395877,10136.887237495732
2025-12-03 14:02:00,3050.43,3038.3425,STOP,-0.39625560986482683,0.05,0.05,0.1,-0.49625560986482686,-50.304871581744244,10086.582365913988
2025-12-04 14:51:00,3157.17,3191.034285714285,TP,1.0726152128103636,0.05,0.05,0.1,0.9726152128103637,98.10363454352695,10184.686000457516
2025-12-04 23:00:00,3136.99,3147.9078571428568,TP,0.34803608372538564,0.05,0.05,0.1,0.24803608372538563,25.261696295262432,10209.947696752777
2025-12-05 08:04:00,3164.53,3159.087142857143,STOP,-0.17199575111808277,0.05,0.05,0.1,-0.2719957511180828,-27.770623926546108,10182.17707282623
2025-12-05 11:24:00,3126.6,3120.0910714285715,STOP,-0.2081791265729048,0.05,0.05,0.1,-0.3081791265729048,-31.379344369142444,10150.797728457088
2025-12-05 13:04:00,3116.13,3127.676428571428,TP,0.37053744777746417,0.05,0.05,0.1,0.27053744777746414,27.46170910362061,10178.259437560708
2025-12-05 19:00:00,2991.26,3018.5314285714285,TP,0.9117037158731858,0.05,0.05,0.1,0.8117037158731858,82.61731006589349,10260.876747626602
2025-12-05 23:00:00,3022.92,3018.430714285714,STOP,-0.1485082540816783,0.05,0.05,0.1,-0.24850825408167831,-25.499125658999766,10235.377621967602
2025-12-06 02:05:00,3019.22,3026.845,TP,0.25254867151118504,0.05,0.05,0.1,0.15254867151118504,15.6139325864647,10250.991554554066
2025-12-06 07:26:00,3033.37,3029.7092857142857,STOP,-0.12068142975351576,0.05,0.05,0.1,-0.22068142975351576,-22.622034726502065,10228.369519827564
