entry_time,entry_idx,exit_idx,entry_price,exit_price,pnl_pct,winner,exit_reason,equity,drawdown,bars_held,regime,regime_confidence
2025-01-25 09:45:00,271,292,1.1969,1.2567450000000002,-5.010000000000012,False,SL,0.9498999999999999,5.010000000000014,21,Favorable,Medium
2025-01-25 23:30:00,326,330,1.3358,1.4025900000000002,-5.01000000000001,False,SL,0.9023100099999998,9.768999000000022,4,Caution,Medium
2025-01-26 05:00:00,348,361,1.359,1.257075,7.490000000000004,True,TP,0.9698930297489997,3.0106970251000287,13,Caution,Medium
2025-01-26 16:45:00,395,399,1.2703,1.333815,-5.009999999999999,False,SL,0.9213013889585748,7.869861104142517,4,Favorable,Low
2025-01-26 19:45:00,407,409,1.2956,1.3603800000000001,-5.010000000000005,False,SL,0.8751441893717502,12.48558106282498,2,Favorable,Low
2025-01-26 21:30:00,414,420,1.2655,1.1705875000000001,7.489999999999995,True,TP,0.9406924891556943,5.930751084430574,6,Caution,Low
2025-01-27 16:45:00,491,498,0.9465,0.8755125,7.489999999999998,True,TP,1.0111503565934556,0.0,7,Favorable,Medium
2025-01-28 06:00:00,544,553,1.0124,0.93647,7.489999999999994,True,TP,1.0868855183023054,0.0,9,Caution,Medium
2025-01-29 19:00:00,692,694,0.9036,0.94878,-5.010000000000001,False,SL,1.0324325538353598,5.010000000000008,2,Highly Favorable,High
2025-01-30 00:00:00,712,734,0.988,1.0374,-5.010000000000011,False,SL,0.9807076828882081,9.768999000000026,22,Caution,Medium
2025-01-31 17:00:00,876,880,1.0675,0.9874375,7.489999999999994,True,TP,1.054162688336535,3.010697025100023,4,Caution,Medium
2025-02-01 03:00:00,916,965,0.9031,0.8353675,7.489999999999997,True,TP,1.1331194736929413,0.0,49,Highly Favorable,High
2025-02-02 07:30:00,1030,1042,0.6401,0.5920925,7.489999999999997,True,TP,1.2179901222725427,0.0,12,Highly Favorable,High
2025-02-02 16:00:00,1064,1067,0.594,0.54945,7.489999999999997,True,TP,1.3092175824307561,0.0,3,Highly Favorable,High
2025-02-02 21:45:00,1087,1088,0.5929,0.622545,-5.010000000000006,False,SL,1.2436257815509753,5.010000000000001,1,Favorable,Medium
2025-02-03 01:30:00,1102,1103,0.6061,0.5606425,7.489999999999989,True,TP,1.3367733525891432,0.0,1,Favorable,Medium
2025-02-03 05:00:00,1116,1117,0.617,0.64785,-5.010000000000008,False,SL,1.269801007624427,5.010000000000006,1,Favorable,Medium
2025-02-03 08:30:00,1130,1132,0.6376,0.66948,-5.010000000000004,False,SL,1.2061839771424432,9.76899900000001,2,Caution,Medium
2025-02-03 12:30:00,1146,1154,0.6528,0.60384,7.489999999999999,True,TP,1.2965271570304122,3.010697025100009,8,Caution,Medium
2025-02-04 17:45:00,1263,1268,0.7346,0.7713300000000001,-5.010000000000005,False,SL,1.2315711464631884,7.869861104142507,5,Favorable,Low
2025-02-04 19:45:00,1271,1277,0.6919,0.6400075,7.490000000000001,True,TP,1.3238158253332812,0.9693137008427829,6,Favorable,Low
2025-02-05 04:15:00,1305,1311,0.6581,0.6910050000000001,-5.010000000000011,False,SL,1.2574926524840837,5.93075108443057,6,Highly Favorable,High
2025-02-05 08:45:00,1323,1325,0.6736,0.70728,-5.010000000000007,False,SL,1.194492270594631,10.643620455100605,2,Favorable,Low
2025-02-05 10:00:00,1328,1346,0.6728,0.70644,-5.010000000000002,False,SL,1.13464820783784,15.12037507030007,18,Favorable,Medium
2025-02-05 14:45:00,1347,1353,0.6667,0.6166975,7.489999999999992,True,TP,1.2196333586048942,8.762891163065541,6,Favorable,Low
2025-02-06 08:15:00,1417,1429,0.5089,0.47073250000000005,7.489999999999992,True,TP,1.3109838971644008,1.9292317111791504,12,Highly Favorable,High
2025-02-06 21:15:00,1469,1487,0.4439,0.46609500000000004,-5.010000000000005,False,SL,1.2453036039164642,6.842577202449081,18,Highly Favorable,High
2025-02-07 05:45:00,1503,1512,0.4516,0.47418000000000005,-5.0100000000000104,False,SL,1.1829138933602492,11.509764084606394,9,Favorable,Medium
2025-02-07 15:45:00,1543,1549,0.5197,0.48072250000000005,7.489999999999998,True,TP,1.2715141439729318,4.881845414543416,6,Caution,Medium
2025-02-08 15:45:00,1639,1644,0.471,0.49455,-5.010000000000004,False,SL,1.207811285359888,9.647264959274793,5,Caution,Medium
2025-02-09 06:00:00,1696,1705,0.5341,0.560805,-5.009999999999996,False,SL,1.1472999399633577,14.173936984815116,9,Caution,Medium
2025-02-09 11:30:00,1718,1735,0.5395,0.4990375,7.489999999999992,True,TP,1.233232705466613,7.745564864977779,17,Favorable,Low
2025-02-10 03:00:00,1780,1782,0.4933,0.517965,-5.009999999999999,False,SL,1.1714477469227356,12.367512065242401,2,Favorable,Low
2025-02-12 01:00:00,1964,2003,0.5651,0.5227175000000001,7.489999999999997,True,TP,1.2591891831672484,5.8038387189290646,39,Highly Favorable,High
2025-02-12 12:30:00,2010,2013,0.5361,0.5629050000000001,-5.010000000000014,False,SL,1.196103805090569,10.523066399110734,3,Highly Favorable,High
2025-02-12 13:30:00,2014,2027,0.504,0.5292,-5.010000000000001,False,SL,1.1361790044555315,15.005860772515284,13,Highly Favorable,High
2025-02-13 02:45:00,2067,2070,0.5608,0.58884,-5.010000000000012,False,SL,1.0792564363323092,19.264067147812288,3,Caution,Medium
2025-02-13 04:45:00,2075,2098,0.5539,0.5123575,7.489999999999987,True,TP,1.160092743413599,13.216945777183433,23,Caution,Medium
2025-02-13 19:30:00,2134,2178,0.4787,0.502635,-5.010000000000008,False,SL,1.1019720969685778,17.56477679374654,44,Highly Favorable,High
2025-02-14 19:00:00,2228,2241,0.5384,0.49802,7.489999999999994,True,TP,1.1845098070315243,11.39037857559815,13,Caution,Medium
2025-02-15 14:15:00,2305,2360,0.4357,0.457485,-5.010000000000001,False,SL,1.125165865699245,15.829720608960685,55,Highly Favorable,High
2025-02-16 07:15:00,2373,2427,0.4437,0.4104225,7.489999999999991,True,TP,1.2094407890401184,9.525366682571835,54,Favorable,Low
2025-02-16 22:30:00,2434,2444,0.4191,0.440055,-5.010000000000002,False,SL,1.1488478055092084,14.058145811774994,10,Highly Favorable,High
2025-02-17 05:00:00,2460,2481,0.4204,0.44142000000000003,-5.01000000000001,False,SL,1.0912905304531968,18.363832706605084,21,Favorable,Low
2025-02-17 15:15:00,2501,2509,0.4384,0.40552000000000005,7.489999999999991,True,TP,1.1730281911841411,12.249283776329815,8,Caution,Medium
2025-02-18 03:45:00,2551,2559,0.3609,0.33383250000000003,7.489999999999991,True,TP,1.2608880027038334,5.676755131176912,8,Favorable,Medium
2025-02-18 13:00:00,2588,2598,0.3304,0.30562000000000006,7.4899999999999896,True,TP,1.3553285141063505,0.0,10,Highly Favorable,High
2025-02-18 20:15:00,2617,2620,0.3022,0.31731000000000004,-5.010000000000004,False,SL,1.2874265555496223,5.010000000000003,3,Highly Favorable,High
2025-02-19 04:15:00,2649,2720,0.3187,0.2947975,7.489999999999998,True,TP,1.383854804560289,0.0,71,Favorable,Medium
2025-02-20 15:45:00,2791,2797,0.3301,0.346605,-5.009999999999998,False,SL,1.3145236788518184,5.010000000000005,6,Caution,Medium
2025-02-21 02:15:00,2833,2857,0.3515,0.369075,-5.0100000000000025,False,SL,1.2486660425413423,9.768999000000008,24,Caution,Medium
2025-02-22 02:45:00,2931,2956,0.3189,0.33484500000000006,-5.010000000000013,False,SL,1.1861078738100208,14.289572150100025,25,Highly Favorable,High
2025-02-22 23:30:00,3014,3061,0.3638,0.336515,7.490000000000001,True,TP,1.2749473535583913,7.8698611041425215,47,Caution,Medium
2025-02-23 18:45:00,3091,3109,0.3235,0.339675,-5.009999999999999,False,SL,1.2110724911451158,12.485581062824984,18,Highly Favorable,High
2025-02-24 03:15:00,3125,3145,0.3275,0.3029375,7.489999999999995,True,TP,1.301781820731885,5.930751084430579,20,Favorable,Low
2025-02-24 14:00:00,3168,3196,0.3102,0.286935,7.489999999999994,True,TP,1.399285279104703,0.0,28,Favorable,Medium
2025-02-25 09:00:00,3244,3255,0.2736,0.28728000000000004,-5.01000000000001,False,SL,1.3291810866215572,5.010000000000014,11,Favorable,Medium
2025-02-25 15:00:00,3268,3271,0.2753,0.289065,-5.0100000000000104,False,SL,1.262589114181817,9.76899900000002,3,Favorable,Medium
2025-02-25 19:00:00,3284,3287,0.286,0.3003,-5.010000000000013,False,SL,1.1993333995613078,14.289572150100039,3,Favorable,Low
2025-02-25 23:30:00,3302,3317,0.2904,0.30492,-5.010000000000011,False,SL,1.1392467962432862,18.583664585380035,15,Caution,Medium
2025-02-26 05:30:00,3326,3365,0.2945,0.30922499999999997,-5.009999999999996,False,SL,1.0821705317514976,22.66262298965249,39,Caution,Medium
2025-02-26 18:15:00,3377,3379,0.2935,0.308175,-5.009999999999999,False,SL,1.0279537881107474,26.53722557787091,2,Caution,Medium
2025-02-27 13:45:00,3455,3506,0.314,0.29045000000000004,7.489999999999987,True,TP,1.1049475268402424,21.034863773653438,51,Favorable,Low
2025-02-28 22:45:00,3587,3599,0.2953,0.31006500000000004,-5.01000000000001,False,SL,1.0495896557455462,24.991017098593407,12,Caution,Medium
2025-03-01 08:30:00,3626,3647,0.2988,0.27639,7.489999999999995,True,TP,1.1282039209608876,19.372844279278052,21,Favorable,Low
2025-03-02 06:00:00,3712,3747,0.2577,0.2383725,7.489999999999999,True,TP,1.212706394640858,13.33387031579598,35,Highly Favorable,High
