entry_idx,exit_idx,direction,entry_price,exit_price,exit_type,pnl_pct,position_size,timestamp,weighted_pnl,size_mult
9727,9745,LONG,3271.87,3254.8585714285714,SL,-0.5199298435276615,78.0,2025-11-13 17:59:00,-0.40554527795157597,0.78
9746,9750,LONG,3260.56,3247.3128571428574,SL,-0.4062842842070851,42.0,2025-11-13 18:04:00,-0.17063939936697575,0.42
9751,9763,LONG,3237.85,3223.7785714285715,SL,-0.43459173746246554,60.0,2025-11-13 18:17:00,-0.2607550424774793,0.6
9780,9797,LONG,3212.58,3194.595714285714,SL,-0.559808182653374,78.0,2025-11-13 18:51:00,-0.4366503824696317,0.78
9810,9861,SHORT,3222.38,3186.4714285714285,TP,1.1143493761931111,60.0,2025-11-13 19:55:00,0.6686096257158667,0.6
9871,9906,LONG,3171.19,3204.932857142857,TP,1.0640440069140227,78.0,2025-11-13 20:40:00,0.8299543253929377,0.78
9916,9995,LONG,3168.88,3198.374285714285,TP,0.9307479524085819,60.0,2025-11-13 22:09:00,0.5584487714451492,0.6
9997,10022,SHORT,3209.57,3219.7228571428573,SL,-0.31633075903803626,78.0,2025-11-13 22:36:00,-0.2467379920496683,0.78
10028,10061,SHORT,3232.47,3242.0171428571425,SL,-0.2953513213469179,42.0,2025-11-13 23:15:00,-0.1240475549657055,0.42
10062,10065,SHORT,3244.88,3254.7085714285713,SL,-0.30289475815966055,60.0,2025-11-13 23:19:00,-0.18173685489579633,0.6
10066,10080,SHORT,3253.49,3263.238571428571,SL,-0.29963428283385746,60.0,2025-11-13 23:34:00,-0.17978056970031447,0.6
10082,10097,SHORT,3267.7,3245.9285714285716,TP,0.6662615470033437,60.0,2025-11-13 23:51:00,0.3997569282020062,0.6
10098,10106,LONG,3233.19,3220.918571428572,SL,-0.3795455439188003,60.0,2025-11-14 00:00:00,-0.22772732635128018,0.6
10107,10121,LONG,3224.21,3210.0014285714287,SL,-0.44068380870263735,42.0,2025-11-14 00:15:00,-0.18508719965510767,0.42
10123,10138,LONG,3203.85,3236.0585714285708,TP,1.0053083455396117,60.0,2025-11-14 00:32:00,0.603185007323767,0.6
10164,10231,LONG,3195.35,3226.0699999999997,TP,0.9613970300592988,60.0,2025-11-14 02:05:00,0.5768382180355792,0.6
10232,10242,SHORT,3227.2,3240.5642857142852,SL,-0.4141139599121659,42.0,2025-11-14 02:16:00,-0.17392786316310965,0.42
10243,10327,SHORT,3244.88,3217.865714285715,TP,0.832520330930113,60.0,2025-11-14 03:41:00,0.4995121985580678,0.6
10328,10331,LONG,3216.82,3208.271428571429,SL,-0.2657460295748905,100.0,2025-11-14 03:45:00,-0.2657460295748905,1.0
10332,10377,LONG,3214.62,3205.6357142857146,SL,-0.27948204497842066,70.0,2025-11-14 04:31:00,-0.19563743148489446,0.7
10378,10380,LONG,3192.55,3182.7914285714287,SL,-0.30566698809952814,78.0,2025-11-14 04:34:00,-0.23842025071763195,0.78
10381,10382,LONG,3185.35,3173.597142857143,SL,-0.36896595799070775,60.0,2025-11-14 04:36:00,-0.22137957479442463,0.6
10383,10384,LONG,3169.68,3155.2957142857144,SL,-0.4538087666352881,60.0,2025-11-14 04:38:00,-0.2722852599811728,0.6
10385,10389,LONG,3110.17,3157.1128571428567,TP,1.5093341245930805,60.0,2025-11-14 04:43:00,0.9056004747558483,0.6
10409,10455,SHORT,3182.28,3201.7585714285715,SL,-0.6120948322765842,42.0,2025-11-14 05:49:00,-0.2570798295561654,0.42
10469,10478,LONG,3181.76,3172.938571428572,SL,-0.27724996767287413,70.0,2025-11-14 06:12:00,-0.19407497737101187,0.7
10479,10504,LONG,3166.69,3156.5771428571434,SL,-0.3193510303457769,60.0,2025-11-14 06:38:00,-0.19161061820746614,0.6
10513,10515,LONG,3144.41,3172.7071428571426,TP,0.899918994569497,60.0,2025-11-14 06:49:00,0.5399513967416981,0.6
10522,10525,SHORT,3199.11,3223.192857142857,SL,-0.7527986578409913,42.0,2025-11-14 06:59:00,-0.3161754362932163,0.42
10526,10680,SHORT,3214.32,3157.271428571429,TP,1.7748255129722925,60.0,2025-11-14 09:34:00,1.0648953077833754,0.6
10681,10741,LONG,3159.79,3189.2528571428566,TP,0.9324308622679544,60.0,2025-11-14 10:35:00,0.5594585173607726,0.6
10743,10763,SHORT,3195.46,3176.7257142857147,TP,0.5862782107829642,78.0,2025-11-14 10:57:00,0.4572970044107121,0.78
10764,10774,LONG,3175.45,3168.24,SL,-0.22705443322993704,100.0,2025-11-14 11:08:00,-0.22705443322993704,1.0
10784,10794,LONG,3161.56,3151.73,SL,-0.3109224560027305,60.0,2025-11-14 11:28:00,-0.1865534736016383,0.6
10802,10810,LONG,3136.42,3121.5814285714287,SL,-0.4731053694521592,60.0,2025-11-14 11:44:00,-0.2838632216712955,0.6
10850,10860,LONG,3113.21,3098.4528571428573,SL,-0.47401694254941856,60.0,2025-11-14 12:34:00,-0.28441016552965115,0.6
10866,10880,LONG,3084.39,3126.0728571428567,TP,1.3514133148809602,60.0,2025-11-14 12:54:00,0.8108479889285761,0.6
10883,10920,SHORT,3131.63,3080.724285714286,TP,1.6255341239454886,42.0,2025-11-14 13:34:00,0.6827243320571051,0.42
10921,10937,LONG,3078.59,3114.7214285714285,TP,1.1736356114789037,60.0,2025-11-14 13:51:00,0.7041813668873422,0.6
10939,10952,SHORT,3125.4,3144.4542857142856,SL,-0.6096591064915041,78.0,2025-11-14 14:06:00,-0.47553410306337324,0.78
10970,10975,SHORT,3162.26,3134.0428571428574,TP,0.8923093881319939,78.0,2025-11-14 14:29:00,0.6960013227429552,0.78
10989,11093,SHORT,3199.34,3234.714285714286,SL,-1.1056744739316744,60.0,2025-11-14 16:27:00,-0.6634046843590046,0.6
11094,11172,SHORT,3241.58,3204.394285714286,TP,1.147147819449585,78.0,2025-11-14 17:46:00,0.8947752991706763,0.78
11173,11176,LONG,3191.43,3180.502857142857,SL,-0.342390177981119,78.0,2025-11-14 17:50:00,-0.2670643388252728,0.78
11177,11198,LONG,3172.72,3197.8057142857137,TP,0.7906690248655396,78.0,2025-11-14 18:12:00,0.6167218393951209,0.78
11200,11224,SHORT,3203.04,3173.442857142857,TP,0.9240328830468211,60.0,2025-11-14 18:38:00,0.5544197298280926,0.6
11228,11233,LONG,3168.03,3155.9685714285715,SL,-0.3807233066425721,60.0,2025-11-14 18:47:00,-0.22843398398554324,0.6
11234,11255,LONG,3156.19,3179.4957142857143,TP,0.7384129056144972,60.0,2025-11-14 19:09:00,0.44304774336869834,0.6
11256,11261,SHORT,3182.83,3196.6271428571426,SL,-0.433486641044062,60.0,2025-11-14 19:15:00,-0.2600919846264372,0.6
11262,11266,SHORT,3196.45,3210.328571428571,SL,-0.4341870333830148,78.0,2025-11-14 19:20:00,-0.33866588603875153,0.78
11267,11291,SHORT,3216.59,3187.4042857142863,TP,0.9073495312027289,78.0,2025-11-14 19:45:00,0.7077326343381285,0.78
11298,11317,SHORT,3215.01,3192.607142857143,TP,0.696820760833002,60.0,2025-11-14 20:11:00,0.4180924564998012,0.6
11320,11328,LONG,3189.55,3178.2942857142857,SL,-0.3528934892293419,60.0,2025-11-14 20:22:00,-0.2117360935376051,0.6
11335,11344,LONG,3170.1,3159.094285714286,SL,-0.3471724641403748,60.0,2025-11-14 20:38:00,-0.20830347848422487,0.6
11345,11346,LONG,3156.06,3144.4385714285713,SL,-0.3682258439772572,78.0,2025-11-14 20:40:00,-0.28721615830226066,0.78
11347,11349,LONG,3138.26,3125.0057142857145,SL,-0.4223450483479935,78.0,2025-11-14 20:43:00,-0.32942913771143495,0.78
11350,11373,LONG,3130.4,3162.982857142857,TP,1.040852834872762,78.0,2025-11-14 21:07:00,0.8118652112007543,0.78
11374,11430,SHORT,3163.71,3178.88,SL,-0.479500333469252,60.0,2025-11-14 22:04:00,-0.2877002000815512,0.6
11431,11437,SHORT,3179.15,3165.372857142858,TP,0.4333593211123187,70.0,2025-11-14 22:11:00,0.30335152477862304,0.7
11440,11454,LONG,3144.7,3164.359999999999,TP,0.625178872388444,60.0,2025-11-14 22:28:00,0.3751073234330664,0.6
11455,11458,SHORT,3169.36,3180.3357142857144,SL,-0.3463069605760871,42.0,2025-11-14 22:32:00,-0.1454489234419566,0.42
11459,11480,SHORT,3182.48,3156.9742857142855,TP,0.8014414634409164,42.0,2025-11-14 22:54:00,0.33660541464518484,0.42
11482,11489,LONG,3150.7,3141.59,SL,-0.2891420954073594,70.0,2025-11-14 23:03:00,-0.20239946678515158,0.7
11490,11492,LONG,3118.07,3103.802857142857,SL,-0.4575632637222054,78.0,2025-11-14 23:06:00,-0.3568993457033202,0.78
11493,11557,LONG,3106.03,3144.618571428571,TP,1.2423760050151142,60.0,2025-11-15 00:11:00,0.7454256030090686,0.6
11559,11647,SHORT,3144.16,3158.7685714285712,SL,-0.4646255733986628,42.0,2025-11-15 01:41:00,-0.19514274082743835,0.42
11648,11656,SHORT,3159.54,3167.0157142857142,SL,-0.23660767977978675,100.0,2025-11-15 01:50:00,-0.23660767977978675,1.0
11657,11659,SHORT,3164.15,3171.62,SL,-0.2360823601915143,100.0,2025-11-15 01:53:00,-0.2360823601915143,1.0
11661,11707,SHORT,3178.91,3188.495714285714,SL,-0.3015409145183081,60.0,2025-11-15 02:41:00,-0.18092454871098487,0.6
11710,11765,SHORT,3188.78,3171.9457142857145,TP,0.5279224566851796,70.0,2025-11-15 03:39:00,0.3695457196796257,0.7
11766,11802,LONG,3170.68,3183.965714285714,TP,0.41901782222470324,100.0,2025-11-15 04:16:00,0.41901782222470324,1.0
11805,11811,SHORT,3187.98,3176.7400000000002,TP,0.3525743574300899,91.0,2025-11-15 04:25:00,0.32084266526138183,0.91
11816,11826,LONG,3170.04,3164.091428571429,SL,-0.18764972771861194,130.0,2025-11-15 04:40:00,-0.24394464603419552,1.3
11840,11858,SHORT,3171.97,3162.564285714286,TP,0.296525953452071,91.0,2025-11-15 05:12:00,0.2698386176413846,0.91
11895,11898,SHORT,3178.24,3182.0099999999998,SL,-0.11861910994764341,91.0,2025-11-15 05:52:00,-0.10794339005235551,0.91
11899,11943,SHORT,3180.89,3185.1342857142854,SL,-0.13343076039364846,91.0,2025-11-15 06:37:00,-0.1214219919582201,0.91
11980,12007,SHORT,3182.57,3173.9442857142863,TP,0.2710298370723633,130.0,2025-11-15 07:41:00,0.35233878819407227,1.3
12009,12013,LONG,3174.4,3169.8328571428574,SL,-0.14387420794930375,130.0,2025-11-15 07:47:00,-0.18703647033409487,1.3
12014,12027,LONG,3172.88,3167.864285714286,SL,-0.15808080626163734,91.0,2025-11-15 08:01:00,-0.14385353369808998,0.91
12032,12048,LONG,3165.42,3159.9528571428573,SL,-0.17271461155684836,130.0,2025-11-15 08:22:00,-0.2245289950239029,1.3
12049,12062,LONG,3155.08,3166.697142857143,TP,0.36820438331652067,169.0,2025-11-15 08:36:00,0.6222654078049199,1.69
12076,12079,LONG,3144.15,3135.4157142857143,SL,-0.2777948162233278,100.0,2025-11-15 08:53:00,-0.2777948162233278,1.0
12080,12097,LONG,3140.22,3158.182857142857,TP,0.5720254358884743,70.0,2025-11-15 09:11:00,0.400417805121932,0.7
12098,12109,SHORT,3157.96,3165.0614285714287,SL,-0.2248739240341436,70.0,2025-11-15 09:23:00,-0.15741174682390052,0.7
12110,12135,SHORT,3164.06,3152.491428571429,TP,0.36562427477895415,130.0,2025-11-15 09:49:00,0.4753115572126404,1.3
12136,12167,LONG,3147.81,3158.0271428571427,TP,0.32457940146142206,130.0,2025-11-15 10:21:00,0.4219532218998487,1.3
12170,12188,SHORT,3158.27,3163.502857142857,SL,-0.16568745366472873,130.0,2025-11-15 10:42:00,-0.21539368976414736,1.3
12193,12209,SHORT,3167.38,3171.9371428571426,SL,-0.14387736416667657,130.0,2025-11-15 11:03:00,-0.18704057341667954,1.3
12212,12217,LONG,3163.23,3169.661428571428,TP,0.20331839832791526,169.0,2025-11-15 11:11:00,0.3436080931741768,1.69
12236,12238,SHORT,3166.19,3160.0071428571428,TP,0.19527751470560206,91.0,2025-11-15 11:32:00,0.17770253838209787,0.91
12257,12282,LONG,3150.15,3160.9614285714283,TP,0.3432036116193903,130.0,2025-11-15 12:16:00,0.4461646951052074,1.3
12286,12335,SHORT,3164.53,3170.701428571429,SL,-0.19501880441736388,70.0,2025-11-15 13:09:00,-0.13651316309215472,0.7
12343,12347,SHORT,3172.17,3178.035714285714,SL,-0.1849117255920757,130.0,2025-11-15 13:21:00,-0.2403852432696984,1.3
12349,12380,SHORT,3178.39,3184.155714285714,SL,-0.18140361270058863,169.0,2025-11-15 13:54:00,-0.30657210546399477,1.69
12385,12417,SHORT,3192.5,3176.04,TP,0.5155833985904474,100.0,2025-11-15 14:31:00,0.5155833985904474,1.0
12485,12496,LONG,3180.61,3188.21,TP,0.23894787477873455,91.0,2025-11-15 15:50:00,0.21744256604864845,0.91
12497,12512,SHORT,3187.22,3179.4371428571426,TP,0.24418951760020366,130.0,2025-11-15 16:06:00,0.3174463728802648,1.3
12513,12548,LONG,3165.09,3179.2728571428574,TP,0.4481028072774329,130.0,2025-11-15 16:42:00,0.5825336494606628,1.3
12550,12553,SHORT,3179.85,3184.9885714285715,SL,-0.161597919039313,130.0,2025-11-15 16:47:00,-0.21007729475110692,1.3
12555,12566,SHORT,3184.36,3189.941428571429,SL,-0.17527630580175166,130.0,2025-11-15 17:00:00,-0.22785919754227715,1.3
12570,12581,SHORT,3191.18,3196.1442857142856,SL,-0.1555626982585056,169.0,2025-11-15 17:15:00,-0.26290096005687447,1.69
12587,12589,SHORT,3202.2,3210.33,SL,-0.25388795203298076,130.0,2025-11-15 17:23:00,-0.330054337642875,1.3
12590,12607,SHORT,3213.08,3193.2257142857143,TP,0.6179206778009154,78.0,2025-11-15 17:41:00,0.48197812868471407,0.78
12613,12628,SHORT,3210.08,3217.328571428571,SL,-0.2258065664585078,100.0,2025-11-15 18:02:00,-0.2258065664585078,1.0
12629,12634,SHORT,3218.29,3223.3942857142856,SL,-0.15860241663385374,130.0,2025-11-15 18:08:00,-0.20618314162400989,1.3
12637,12651,SHORT,3227.5,3213.9314285714286,TP,0.4204050016598429,130.0,2025-11-15 18:25:00,0.5465265021577957,1.3
12652,12680,LONG,3212.76,3206.1100000000006,SL,-0.20698713878408706,100.0,2025-11-15 18:54:00,-0.20698713878408706,1.0
12681,12711,LONG,3206.61,3202.5614285714287,SL,-0.12625705740864807,130.0,2025-11-15 19:25:00,-0.1641341746312425,1.3
12712,12721,LONG,3199.15,3194.9585714285718,SL,-0.13101694423294727,169.0,2025-11-15 19:35:00,-0.22141863575368087,1.69
12764,12783,LONG,3187.53,3183.145714285715,SL,-0.13754492394692433,130.0,2025-11-15 20:37:00,-0.17880840113100163,1.3
12788,12789,LONG,3180.08,3176.074285714286,SL,-0.12596268916863793,130.0,2025-11-15 20:43:00,-0.1637514959192293,1.3
12799,12812,LONG,3169.23,3183.9614285714283,TP,0.46482674250301476,100.0,2025-11-15 21:06:00,0.46482674250301476,1.0
12813,12845,SHORT,3184.46,3173.834285714286,TP,0.33367397567292134,130.0,2025-11-15 21:39:00,0.43377616837479777,1.3
12846,12847,LONG,3167.09,3162.0428571428574,SL,-0.15936215444280763,169.0,2025-11-15 21:41:00,-0.2693220410083449,1.69
12848,12857,LONG,3160.16,3154.0271428571427,SL,-0.19406793146097412,130.0,2025-11-15 21:51:00,-0.25228831089926634,1.3
12858,12880,LONG,3153.5,3168.9142857142856,TP,0.4887992933022229,100.0,2025-11-15 22:14:00,0.4887992933022229,1.0
12920,12928,SHORT,3169.7,3172.7014285714286,SL,-0.09469125063661334,91.0,2025-11-15 23:02:00,-0.08616903807931814,0.91
12929,12993,SHORT,3173.39,3163.1642857142856,TP,0.32223314139498377,91.0,2025-11-16 00:07:00,0.29323215866943525,0.91
12994,13005,LONG,3157.92,3153.0685714285714,SL,-0.15362734240983436,130.0,2025-11-16 00:19:00,-0.19971554513278467,1.3
13006,13037,LONG,3149.84,3163.2714285714287,TP,0.4264162170595512,70.0,2025-11-16 00:51:00,0.2984913519416858,0.7
13046,13056,LONG,3138.46,3150.7485714285713,TP,0.3915478109828142,130.0,2025-11-16 01:10:00,0.5090121542776584,1.3
13079,13086,LONG,3140.68,3132.9885714285715,SL,-0.24489691950241138,100.0,2025-11-16 01:40:00,-0.24489691950241138,1.0
13121,13134,SHORT,3163.17,3171.4514285714286,SL,-0.26180788801830057,100.0,2025-11-16 02:28:00,-0.26180788801830057,1.0
13135,13148,SHORT,3177.91,3185.255714285714,SL,-0.23114922341142974,130.0,2025-11-16 02:42:00,-0.3004939904348587,1.3
13150,13153,SHORT,3190.22,3197.104285714285,SL,-0.21579344729471314,100.0,2025-11-16 02:47:00,-0.21579344729471314,1.0
13154,13187,SHORT,3199.83,3208.0714285714284,SL,-0.25755832564319087,130.0,2025-11-16 03:21:00,-0.33482582333614813,1.3
13188,13201,SHORT,3207.8,3196.014285714286,TP,0.36740801439348525,130.0,2025-11-16 03:35:00,0.47763041871153084,1.3
13202,13226,LONG,3194.83,3204.0699999999997,TP,0.28921726664641884,91.0,2025-11-16 04:00:00,0.26318771264824115,0.91
13257,13258,LONG,3193.48,3189.0214285714287,SL,-0.13961482234337788,130.0,2025-11-16 04:32:00,-0.18149926904639124,1.3
13259,13288,LONG,3188.99,3199.3185714285714,TP,0.3238822143867384,130.0,2025-11-16 05:02:00,0.42104687870276,1.3
13289,13296,SHORT,3200.84,3204.4357142857143,SL,-0.11233658307551037,91.0,2025-11-16 05:10:00,-0.10222629059871444,0.91
13297,13303,SHORT,3208.79,3213.2442857142855,SL,-0.13881512078651334,169.0,2025-11-16 05:17:00,-0.23459755412920755,1.69
13357,13403,SHORT,3215.38,3203.9600000000005,TP,0.3551679739253095,91.0,2025-11-16 06:57:00,0.32320285627203166,0.91
13404,13415,LONG,3199.63,3208.3757142857144,TP,0.2733351758082733,130.0,2025-11-16 07:09:00,0.35533572855075535,1.3
13418,13451,SHORT,3209.3,3214.0257142857145,SL,-0.14725062430169428,91.0,2025-11-16 07:45:00,-0.1339980681145418,0.91
13454,13464,SHORT,3214.99,3218.928571428571,SL,-0.12250649080001251,130.0,2025-11-16 07:58:00,-0.15925843804001627,1.3
13465,13466,SHORT,3219.56,3223.2699999999995,SL,-0.11523313744734005,130.0,2025-11-16 08:00:00,-0.14980307868154208,1.3
13467,13473,SHORT,3221.76,3211.891428571429,TP,0.30630994948634155,169.0,2025-11-16 08:07:00,0.5176638146319172,1.69
13480,13572,LONG,3210.84,3223.2514285714287,TP,0.3865477124811135,70.0,2025-11-16 09:46:00,0.27058339873677945,0.7
13577,13652,SHORT,3243.13,3229.3328571428574,TP,0.4254267592462441,130.0,2025-11-16 11:06:00,0.5530547870201173,1.3
13653,13655,LONG,3230.17,3226.5585714285717,SL,-0.11180304972891225,130.0,2025-11-16 11:09:00,-0.14534396464758592,1.3
13656,13660,LONG,3215.26,3209.5585714285717,SL,-0.17732402889435225,169.0,2025-11-16 11:14:00,-0.2996776088314553,1.69
13661,13667,LONG,3201.7,3191.6728571428575,SL,-0.3131818364350901,60.0,2025-11-16 11:21:00,-0.18790910186105406,0.6
13668,13674,LONG,3185.48,3172.1400000000003,SL,-0.4187751924356672,60.0,2025-11-16 11:28:00,-0.2512651154614003,0.6
13675,13690,LONG,3173.27,3161.077142857143,SL,-0.38423636005940454,60.0,2025-11-16 11:44:00,-0.23054181603564272,0.6
13738,13740,LONG,3164.39,3158.6228571428574,SL,-0.18225132986586726,130.0,2025-11-16 12:34:00,-0.23692672882562743,1.3
13741,13749,LONG,3158.57,3171.45,TP,0.40777946982335844,100.0,2025-11-16 12:43:00,0.40777946982335844,1.0
13755,13771,SHORT,3175.8,3160.148571428572,TP,0.4928342015060258,70.0,2025-11-16 13:05:00,0.34498394105421804,0.7
13785,13795,SHORT,3172.05,3160.144285714286,TP,0.3753318606489214,91.0,2025-11-16 13:29:00,0.3415519931905185,0.91
13796,13804,LONG,3159.66,3154.877142857143,SL,-0.15137252561531164,169.0,2025-11-16 13:38:00,-0.2558195682898767,1.69
13806,13813,LONG,3150.28,3143.0400000000004,SL,-0.22982084132203429,130.0,2025-11-16 13:47:00,-0.29876709371864457,1.3
13814,13829,LONG,3141.45,3159.5099999999993,TP,0.5748937592512849,130.0,2025-11-16 14:03:00,0.7473618870266705,1.3
13830,13863,SHORT,3159.46,3165.3914285714286,SL,-0.18773551719055057,130.0,2025-11-16 14:37:00,-0.24405617234771573,1.3
13864,13866,SHORT,3162.19,3167.71,SL,-0.1745625658167277,130.0,2025-11-16 14:40:00,-0.226931335561746,1.3
13867,13893,SHORT,3170.94,3178.46,SL,-0.237153651598579,130.0,2025-11-16 15:07:00,-0.3082997470781527,1.3
13903,13918,SHORT,3177.91,3166.447142857143,TP,0.36070427239465713,169.0,2025-11-16 15:32:00,0.6095902203469705,1.69
13935,13939,LONG,3160.61,3154.784285714286,SL,-0.18432246578078865,130.0,2025-11-16 15:53:00,-0.23961920551502525,1.3
13940,13942,LONG,3128.05,3116.067142857143,SL,-0.3830775448876146,78.0,2025-11-16 15:56:00,-0.2988004850123394,0.78
13943,13944,LONG,3122.0,3104.86,SL,-0.5490070467648902,78.0,2025-11-16 15:58:00,-0.4282254964766144,0.78
13945,13967,LONG,3105.39,3083.825714285714,SL,-0.6944147341971763,78.0,2025-11-16 16:21:00,-0.5416434926737975,0.78
13968,13974,LONG,3086.48,3072.6,SL,-0.44970322179311417,60.0,2025-11-16 16:28:00,-0.2698219330758685,0.6
13976,14004,LONG,3074.09,3059.111428571429,SL,-0.48725220889991133,60.0,2025-11-16 16:58:00,-0.2923513253399468,0.6
14037,14061,SHORT,3068.9,3037.188571428572,TP,1.033315799518665,42.0,2025-11-16 17:55:00,0.4339926357978393,0.42
14062,14064,LONG,3029.19,3055.7614285714285,TP,0.8771793308253508,78.0,2025-11-16 17:58:00,0.6841998780437737,0.78
14066,14068,SHORT,3091.38,3111.6314285714284,SL,-0.6550934718937264,60.0,2025-11-16 18:02:00,-0.3930560831362358,0.6
14075,14368,SHORT,3099.31,3039.761428571429,TP,1.9213493141560862,42.0,2025-11-16 23:02:00,0.8069667119455561,0.42
14369,14379,LONG,3025.18,3070.291428571428,TP,1.4911981624705952,60.0,2025-11-16 23:13:00,0.8947188974823571,0.6
14389,14390,SHORT,3080.12,3097.37,SL,-0.5600431152033037,42.0,2025-11-16 23:24:00,-0.23521810838538756,0.42
14391,14453,SHORT,3094.17,3113.1114285714284,SL,-0.6121650901995795,60.0,2025-11-17 00:27:00,-0.3672990541197477,0.6
14455,14465,SHORT,3122.07,3137.727142857143,SL,-0.5014987766815877,42.0,2025-11-17 00:39:00,-0.21062948620626684,0.42
14466,14560,SHORT,3136.31,3153.0299999999997,SL,-0.5331105662386626,60.0,2025-11-17 02:14:00,-0.31986633974319756,0.6
14561,14620,SHORT,3153.59,3166.9671428571432,SL,-0.4241877624276808,60.0,2025-11-17 03:14:00,-0.25451265745660845,0.6
14621,14692,SHORT,3176.04,3184.2914285714287,SL,-0.2598024134276877,130.0,2025-11-17 04:26:00,-0.337743137455994,1.3
14693,14797,SHORT,3191.2,3174.2314285714288,TP,0.5317301149589831,100.0,2025-11-17 06:11:00,0.5317301149589831,1.0
14798,14814,LONG,3174.9,3190.345714285714,TP,0.48649451276305,100.0,2025-11-17 06:28:00,0.48649451276305,1.0
14815,14839,SHORT,3190.49,3195.9571428571426,SL,-0.1713574672587217,91.0,2025-11-17 06:53:00,-0.15593529520543675,0.91
14840,14853,SHORT,3194.63,3198.83,SL,-0.13147062414113114,130.0,2025-11-17 07:07:00,-0.1709118113834705,1.3
14864,14967,SHORT,3200.13,3183.3728571428574,TP,0.5236394414334028,70.0,2025-11-17 09:01:00,0.36654760900338196,0.7
14981,14983,SHORT,3199.94,3206.37,SL,-0.20094126764876327,100.0,2025-11-17 09:17:00,-0.20094126764876327,1.0
14984,15001,SHORT,3214.06,3198.977142857143,TP,0.46927739814617453,100.0,2025-11-17 09:35:00,0.46927739814617453,1.0
15002,15035,LONG,3195.81,3204.2414285714285,TP,0.26382759211056256,130.0,2025-11-17 10:09:00,0.34297586974373134,1.3
15037,15057,SHORT,3203.66,3192.6914285714283,TP,0.3423762642905777,130.0,2025-11-17 10:31:00,0.44508914357775103,1.3
15086,15088,LONG,3196.71,3193.674285714286,SL,-0.09496370598878912,91.0,2025-11-17 11:02:00,-0.0864169724497981,0.91
15089,15095,LONG,3193.65,3200.352857142857,TP,0.20988076786300405,130.0,2025-11-17 11:09:00,0.2728449982219053,1.3
15097,15114,SHORT,3202.84,3206.2414285714285,SL,-0.10620039001100175,91.0,2025-11-17 11:28:00,-0.0966423549100116,0.91
15117,15119,SHORT,3213.58,3217.612857142857,SL,-0.1254942196197764,169.0,2025-11-17 11:33:00,-0.2120852311574221,1.69
15120,15126,SHORT,3220.61,3209.361428571429,TP,0.3492683506718065,130.0,2025-11-17 11:40:00,0.4540488558733485,1.3
15133,15157,LONG,3197.15,3190.3728571428574,SL,-0.2119745040784053,100.0,2025-11-17 12:11:00,-0.2119745040784053,1.0
15158,15182,LONG,3193.11,3187.08,SL,-0.18884410496350582,130.0,2025-11-17 12:36:00,-0.24549733645255756,1.3
15183,15214,LONG,3185.42,3180.362857142857,SL,-0.158759060253999,169.0,2025-11-17 13:08:00,-0.2683028118292583,1.69
15219,15231,LONG,3163.06,3154.2585714285715,SL,-0.27825676943935496,130.0,2025-11-17 13:25:00,-0.3617338002711615,1.3
15232,15237,LONG,3153.12,3144.1242857142856,SL,-0.28529565274122953,100.0,2025-11-17 13:31:00,-0.28529565274122953,1.0
15239,15245,LONG,3143.44,3131.434285714286,SL,-0.3819291694994662,60.0,2025-11-17 13:39:00,-0.22915750169967972,0.6
15246,15252,LONG,3128.9,3116.051428571429,SL,-0.41064180474195966,78.0,2025-11-17 13:46:00,-0.32030060769872853,0.78
15253,15256,LONG,3119.95,3108.4928571428572,SL,-0.3672220021840918,60.0,2025-11-17 13:50:00,-0.22033320131045506,0.6
15257,15258,LONG,3108.69,3096.357142857143,SL,-0.39672200003399943,78.0,2025-11-17 13:52:00,-0.30944316002651956,0.78
15259,15270,LONG,3099.63,3127.615714285714,TP,0.9028727391886785,78.0,2025-11-17 14:04:00,0.7042407365671692,0.78
15286,15298,SHORT,3129.22,3144.4814285714283,SL,-0.4877071145981586,42.0,2025-11-17 14:32:00,-0.20483698813122658,0.42
15301,15302,SHORT,3157.98,3175.1871428571426,SL,-0.5448781454329213,78.0,2025-11-17 14:36:00,-0.4250049534376787,0.78
15303,15321,SHORT,3197.19,3149.204285714286,TP,1.5008715242357833,78.0,2025-11-17 14:55:00,1.1706797889039111,0.78
15327,15334,LONG,3156.82,3133.897142857143,SL,-0.7261376050220502,42.0,2025-11-17 15:08:00,-0.30497779410926107,0.42
15343,15388,LONG,3116.3,3092.7857142857147,SL,-0.7545578318610373,60.0,2025-11-17 16:02:00,-0.45273469911662234,0.6
15390,15392,LONG,3094.49,3079.3985714285714,SL,-0.4876871009900961,60.0,2025-11-17 16:06:00,-0.29261226059405765,0.6
15393,15402,LONG,3082.92,3067.17,SL,-0.5108792962516057,78.0,2025-11-17 16:16:00,-0.39848585107625245,0.78
15403,15425,LONG,3072.23,3102.7814285714285,TP,0.9944381954290029,60.0,2025-11-17 16:39:00,0.5966629172574017,0.6
15426,15437,SHORT,3111.18,3127.3771428571426,SL,-0.5206109211663359,60.0,2025-11-17 16:51:00,-0.3123665526998015,0.6
15438,15476,SHORT,3135.84,3097.594285714286,TP,1.2196321969779789,60.0,2025-11-17 17:30:00,0.7317793181867873,0.6
15479,15487,LONG,3094.16,3082.292857142857,SL,-0.38353358769885465,60.0,2025-11-17 17:41:00,-0.2301201526193128,0.6
