entry_time,exit_time,entry_price,exit_price,stop_loss,size_pct,pnl_pct,pnl_dollars,capital_after,trade_num_today
2025-09-26 11:15:00,2025-09-26 12:00:00,0.5591,0.553,0.553,0.1,-0.011910391700947941,-11.636431153701652,9758.345485373455,2
2025-09-26 12:30:00,2025-10-10 20:45:00,0.5583,0.5404,0.5404,0.1,-0.033061615618842966,-32.26266675132888,9726.082818622126,0
2025-10-10 21:30:00,2025-11-03 15:30:00,0.3512,0.2689,0.2689,0.1,-0.23533940774487483,-228.8930570212134,9497.189761600912,0
2025-11-03 16:00:00,2025-11-03 20:00:00,0.2732,0.2659,0.2659,0.1,-0.027720351390922306,-26.326543741784693,9470.863217859127,1
2025-11-03 20:30:00,2025-11-03 20:45:00,0.2656,0.2641,0.2641,0.1,-0.006647590361445788,-6.295841904161178,9464.567375954966,2
2025-11-04 00:30:00,2025-11-04 01:15:00,0.2666,0.2595,0.2595,0.1,-0.0276316579144786,-26.152168804092202,9438.415207150874,1
2025-11-04 01:15:00,2025-11-04 01:45:00,0.2612,0.2595,0.2595,0.1,-0.00750842266462473,-7.086761065951034,9431.328446084923,2
2025-11-04 02:00:00,2025-11-04 02:45:00,0.2623,0.2595,0.2595,0.1,-0.011674799847502741,-11.010887190410052,9420.317558894512,3
2025-11-05 00:45:00,2025-11-05 01:00:00,0.2508,0.2493,0.2493,0.1,-0.006980861244019254,-6.576192975324076,9413.741365919188,1
2025-11-05 01:45:00,2025-11-14 23:00:00,0.2462,0.2382,0.2382,0.1,-0.033493907392363964,-31.530298152576314,9382.211067766611,0
2025-11-14 23:30:00,2025-11-16 15:45:00,0.2345,0.233,0.233,0.1,-0.007396588486140613,-6.939635435838355,9375.271432330774,0
2025-11-16 16:00:00,2025-11-16 17:15:00,0.2343,0.2323,0.2323,0.1,-0.009536064874093052,-8.940319659093754,9366.33111267168,1
2025-11-16 17:45:00,2025-11-21 07:30:00,0.2327,0.2276,0.2276,0.1,-0.022916630855178314,-21.464475257646846,9344.866637414034,0
2025-11-21 08:15:00,2025-11-21 08:30:00,0.2382,0.2373,0.2373,0.1,-0.00477833753148608,-4.46529269802876,9340.401344716005,1
2025-11-21 08:30:00,2025-11-21 11:30:00,0.2406,0.2365,0.2365,0.1,-0.01804073150457199,-16.850767280496463,9323.550577435508,2
2025-11-22 00:00:00,2025-11-22 00:45:00,0.2255,0.2215,0.2215,0.1,-0.01873835920177385,-17.470803975589256,9306.079773459918,1
2025-11-22 01:00:00,2025-11-22 01:30:00,0.223,0.2218,0.2218,0.1,-0.006381165919282541,-5.938363909252702,9300.141409550666,2
2025-11-22 02:45:00,2025-11-22 03:15:00,0.2171,0.2151,0.2151,0.1,-0.01021234454168574,-9.497624836073026,9290.643784714593,3
2025-11-23 00:00:00,2025-11-23 00:30:00,0.2137,0.2096,0.2096,0.1,-0.020185774450163747,-18.753883993506445,9271.889900721088,1
2025-11-23 00:45:00,2025-12-03 14:45:00,0.2114,0.337,0.2094,0.1,0.5931343424787134,549.9476319799227,9821.83753270101,0
