entry_time,exit_time,entry_price,exit_price,stop_loss,size_pct,pnl_pct,pnl_dollars,capital_after,trade_num_today
2025-09-24 04:15:00,2025-09-25 16:45:00,0.5657,0.556,0.556,0.05,-0.018146897648930408,-8.90271865604505,9802.932701675189,0
2025-09-25 17:15:00,2025-09-25 17:45:00,0.558,0.5454,0.5454,0.05,-0.02358064516129042,-11.557973878910634,9791.374727796278,1
2025-09-25 18:00:00,2025-09-25 23:30:00,0.5544,0.5471,0.5471,0.05,-0.01416738816738812,-6.9359103230522035,9784.438817473225,2
2025-09-26 00:00:00,2025-09-26 11:00:00,0.5612,0.5519,0.5519,0.05,-0.0175716322166787,-8.596428017361708,9775.842389455864,1
2025-09-26 11:15:00,2025-09-26 12:00:00,0.5591,0.553,0.553,0.05,-0.011910391700947941,-5.821705603257511,9770.020683852606,2
2025-09-26 12:30:00,2025-10-10 20:45:00,0.5583,0.5404,0.5404,0.05,-0.033061615618842966,-16.15063342188401,9753.870050430722,0
2025-10-10 21:30:00,2025-11-03 15:30:00,0.3512,0.2689,0.2689,0.05,-0.23533940774487483,-114.77350004444193,9639.096550386279,0
2025-11-03 16:00:00,2025-11-03 20:00:00,0.2732,0.2659,0.2659,0.05,-0.027720351390922306,-13.359957173386736,9625.736593212892,1
2025-11-03 20:30:00,2025-11-03 20:45:00,0.2656,0.2641,0.2641,0.05,-0.006647590361445788,-3.199397689942902,9622.53719552295,2
2025-11-04 00:30:00,2025-11-04 01:15:00,0.2666,0.2595,0.2595,0.05,-0.0276316579144786,-13.294332802801822,9609.242862720148,1
2025-11-04 01:15:00,2025-11-04 01:45:00,0.2612,0.2595,0.2595,0.05,-0.00750842266462473,-3.607512845016569,9605.635349875132,2
2025-11-04 02:00:00,2025-11-04 02:45:00,0.2623,0.2595,0.2595,0.05,-0.011674799847502741,-5.6071935058944575,9600.028156369237,3
2025-11-05 00:45:00,2025-11-05 01:00:00,0.2508,0.2493,0.2493,0.05,-0.006980861244019254,-3.3508232249145813,9596.677333144322,1
2025-11-05 01:45:00,2025-11-14 23:00:00,0.2462,0.2382,0.2382,0.05,-0.033493907392363964,-16.071511093536714,9580.605822050786,0
2025-11-14 23:30:00,2025-11-16 15:45:00,0.2345,0.233,0.233,0.05,-0.007396588486140613,-3.5431899356816285,9577.062632115105,0
2025-11-16 16:00:00,2025-11-16 17:15:00,0.2343,0.2323,0.2323,0.05,-0.009536064874093052,-4.5663745281551,9572.49625758695,1
2025-11-16 17:45:00,2025-11-21 07:30:00,0.2327,0.2276,0.2276,0.05,-0.022916630855178314,-10.968468154884803,9561.527789432066,0
2025-11-21 08:15:00,2025-11-21 08:30:00,0.2382,0.2373,0.2373,0.05,-0.00477833753148608,-2.2844103547295185,9559.243379077336,1
2025-11-21 08:30:00,2025-11-21 11:30:00,0.2406,0.2365,0.2365,0.05,-0.01804073150457199,-8.622787159439584,9550.620591917896,2
2025-11-22 00:00:00,2025-11-22 00:45:00,0.2255,0.2215,0.2215,0.05,-0.01873835920177385,-8.948147962560776,9541.672443955335,1
2025-11-22 01:00:00,2025-11-22 01:30:00,0.223,0.2218,0.2218,0.05,-0.006381165919282541,-3.0443497506162567,9538.628094204718,2
2025-11-22 02:45:00,2025-11-22 03:15:00,0.2171,0.2151,0.2151,0.05,-0.01021234454168574,-4.87058782765109,9533.757506377067,3
2025-11-23 00:00:00,2025-11-23 00:30:00,0.2137,0.2096,0.2096,0.05,-0.020185774450163747,-9.622313934314153,9524.135192442753,1
2025-11-23 00:45:00,2025-12-03 14:45:00,0.2114,0.337,0.2094,0.05,0.5931343424787134,282.45458325239537,9806.589775695147,0
