entry_time,entry_idx,exit_idx,entry_price,exit_price,pnl_pct,winner,exit_reason,equity,drawdown,bars_held,regime,regime_confidence
2025-07-22 19:45:00,17399,17408,1.5647,1.642935,-5.010000000000004,False,SL,0.7161463168552592,38.948925333812426,9,Favorable,Low
2025-07-23 12:00:00,17464,17497,1.622,1.50035,7.490000000000001,True,TP,0.7697856759877181,34.376199841314985,33,Favorable,Low
2025-07-23 23:45:00,17511,17537,1.5218,1.4076650000000002,7.489999999999991,True,TP,0.8274426231191981,29.46097720942948,26,Highly Favorable,High
2025-07-24 15:45:00,17575,17610,1.4035,1.2982375,7.490000000000002,True,TP,0.8894180755908261,24.17760440241575,35,Favorable,Medium
2025-07-25 13:15:00,17661,17670,1.3636,1.26133,7.4899999999999896,True,TP,0.9560354894525789,18.498506972156694,9,Favorable,Low
2025-07-27 01:45:00,17807,17911,1.3308,1.39734,-5.010000000000003,False,SL,0.9081381114310046,22.581731772851647,104,Favorable,Low
2025-07-29 10:15:00,18033,18058,1.16,1.073,7.489999999999997,True,TP,0.9761576559771868,16.78310348263824,25,Favorable,Medium
2025-07-29 19:45:00,18071,18164,1.1104,1.02712,7.490000000000001,True,TP,1.0492718644098782,10.550157933487839,93,Highly Favorable,High
2025-07-31 04:15:00,18201,18272,1.0589,0.9794825,7.489999999999992,True,TP,1.127862327054178,3.8503647627060746,71,Favorable,Low
2025-08-01 05:30:00,18302,18344,0.9845,1.033725,-5.009999999999996,False,SL,1.071356424468764,8.66746148809449,42,Favorable,Medium
2025-08-01 17:45:00,18351,18369,0.9971,0.9223175,7.489999999999997,True,TP,1.1516010206614742,1.8266543535527786,18,Favorable,Low
2025-08-02 06:30:00,18402,18580,0.933,0.9796500000000001,-5.010000000000009,False,SL,1.0939058095263343,6.745138970439784,178,Favorable,Medium
2025-08-05 06:45:00,18691,18751,0.9877,0.9136225000000001,7.4899999999999896,True,TP,1.1758393546598567,0.0,60,Favorable,Low
2025-08-06 01:00:00,18764,18822,0.927,0.97335,-5.010000000000001,False,SL,1.1169298029913979,5.009999999999998,58,Favorable,Medium
2025-08-06 16:45:00,18827,18901,0.9493,0.9967650000000001,-5.01000000000001,False,SL,1.0609716198615287,9.768999000000015,74,Favorable,Low
2025-08-08 14:30:00,19010,19043,1.0175,1.068375,-5.010000000000001,False,SL,1.007816941706466,14.289572150100021,33,Favorable,Low
2025-08-10 02:45:00,19155,19272,1.0973,1.0150025,7.489999999999992,True,TP,1.0833024306402803,7.86986110414251,117,Favorable,Low
2025-08-11 16:15:00,19305,19326,0.9991,0.9241675,7.489999999999995,True,TP,1.1644417826952373,0.9693137008427805,21,Highly Favorable,High
2025-08-13 21:15:00,19517,19526,1.0808,1.13484,-5.010000000000008,False,SL,1.1061032493822058,5.930751084430567,9,Favorable,Low
2025-08-15 10:00:00,19664,19687,1.0292,0.9520099999999999,7.489999999999998,True,TP,1.1889503827609331,0.0,23,Favorable,Low
2025-08-15 23:15:00,19717,19874,0.9327,0.9793350000000001,-5.0100000000000104,False,SL,1.12938396858461,5.010000000000023,157,Highly Favorable,High
2025-08-18 00:15:00,19913,20022,0.9509,0.8795825,7.489999999999992,True,TP,1.2139748278315974,0.0,109,Favorable,Low
2025-08-19 07:00:00,20036,20344,0.9,0.8325,7.489999999999999,True,TP,1.304901542436184,0.0,308,Favorable,Low
2025-08-23 07:15:00,20421,20625,0.9521,0.8806925,7.489999999999995,True,TP,1.4026386679646543,0.0,204,Favorable,Low
2025-08-26 09:30:00,20718,20759,0.7846,0.82383,-5.009999999999999,False,SL,1.332366470699625,5.01000000000001,41,Favorable,Medium
2025-08-27 03:00:00,20788,20849,0.8004,0.8404200000000001,-5.010000000000008,False,SL,1.2656149105175738,9.768999000000008,61,Favorable,Low
2025-08-29 13:15:00,21021,21032,0.8037,0.7434225,7.489999999999998,True,TP,1.36040946731534,3.0106970251000167,11,Favorable,Medium
2025-08-29 20:45:00,21051,21076,0.7511,0.788655,-5.010000000000002,False,SL,1.2922529530028415,7.869861104142502,25,Highly Favorable,High
2025-08-30 12:30:00,21114,21319,0.7814,0.722795,7.490000000000002,True,TP,1.3890426991827542,0.9693137008427796,205,Favorable,Low
2025-09-01 19:15:00,21333,21388,0.7265,0.7628250000000001,-5.010000000000008,False,SL,1.3194516599536983,5.930751084430554,55,Favorable,Medium
2025-09-04 00:30:00,21546,21698,0.7908,0.73149,7.489999999999997,True,TP,1.4182785892842302,0.0,152,Favorable,Low
2025-09-05 22:15:00,21729,21964,0.7452,0.78246,-5.0100000000000104,False,SL,1.3472228319610902,5.01000000000001,235,Favorable,Low
2025-09-11 08:15:00,22249,22314,0.8775,0.9213749999999999,-5.010000000000001,False,SL,1.2797269680798395,9.768999000000008,65,Favorable,Low
2025-09-14 10:00:00,22544,22630,0.9177,0.8488725,7.489999999999992,True,TP,1.3755785179890194,3.0106970251000167,86,Favorable,Low
2025-09-16 01:45:00,22703,22870,0.8209,0.861945,-5.010000000000001,False,SL,1.3066620342377695,7.86986110414251,167,Favorable,Low
2025-09-20 17:00:00,23148,23241,0.7661,0.7086425000000001,7.489999999999991,True,TP,1.4045310206021784,0.9693137008427872,93,Favorable,Medium
2025-09-22 19:00:00,23348,23478,0.6091,0.5634175,7.489999999999994,True,TP,1.5097303940452815,0.0,130,Favorable,Medium
2025-09-25 20:00:00,23640,23762,0.5664,0.59472,-5.010000000000002,False,SL,1.4340929013036128,5.0100000000000104,122,Highly Favorable,High
2025-09-27 20:45:00,23835,23936,0.5906,0.6201300000000001,-5.01000000000001,False,SL,1.3622448469483015,9.768999000000028,101,Favorable,Low
2025-09-29 16:30:00,24010,24024,0.6002,0.6302099999999999,-5.009999999999998,False,SL,1.2939963801161916,14.28957215010003,14,Favorable,Low
2025-10-04 07:45:00,24455,24532,0.6494,0.68187,-5.010000000000001,False,SL,1.2291671614723703,18.583664585380024,77,Favorable,Low
2025-10-06 11:45:00,24663,24691,0.6735,0.707175,-5.010000000000002,False,SL,1.1675858866826045,22.66262298965248,28,Favorable,Low
2025-10-09 13:30:00,24958,25071,0.6391,0.5911675000000001,7.4899999999999896,True,TP,1.2550380695951315,16.870053451577462,113,Favorable,Low
2025-10-11 09:30:00,25134,25141,0.3696,0.34188,7.489999999999991,True,TP,1.3490404210078069,10.643620455100613,7,Highly Favorable,High
2025-10-11 19:00:00,25172,25175,0.3556,0.32893000000000006,7.489999999999991,True,TP,1.4500835485412915,3.9508276271876546,3,Highly Favorable,High
2025-10-12 09:00:00,25228,25251,0.3465,0.363825,-5.010000000000011,False,SL,1.3774343627593726,8.762891163065568,23,Favorable,Medium
2025-10-13 07:45:00,25319,25342,0.4276,0.44898,-5.0100000000000025,False,SL,1.3084249011851279,13.333870315795993,23,Favorable,Low
2025-10-15 03:00:00,25492,25514,0.4178,0.43869,-5.010000000000005,False,SL,1.242872813635753,17.67584341297461,22,Favorable,Low
2025-10-15 10:15:00,25521,25614,0.4219,0.39025750000000003,7.489999999999991,True,TP,1.3359639873770708,11.509764084606417,93,Favorable,Low
2025-10-16 13:45:00,25631,25639,0.4006,0.370555,7.489999999999997,True,TP,1.4360276900316133,4.88184541454344,8,Favorable,Low
2025-10-17 01:30:00,25678,25702,0.3768,0.34854,7.490000000000001,True,TP,1.543586164014981,0.0,24,Favorable,Medium
2025-10-17 14:30:00,25730,25796,0.3552,0.37296,-5.009999999999999,False,SL,1.4662524971978304,5.01000000000001,66,Highly Favorable,High
2025-10-18 08:30:00,25802,25932,0.3634,0.38157,-5.010000000000005,False,SL,1.392793247088219,9.768999000000015,130,Favorable,Low
