entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,bars_held,pnl_pct,exit_reason,cumulative_pnl,running_max,drawdown
2025-12-02 14:11:00,2025-12-02 15:11:00,SHORT,0.20741,0.20442,0.21025464285714288,0.2017207142857143,60,1.3626748850406156,Time,-3.737857588941018,1.5480488329962072,-5.285906421937225
2025-12-02 15:45:00,2025-12-02 15:50:00,LONG,0.20421,0.2015775,0.2015775,0.209475,5,-1.3891141472014201,SL,-5.126971736142439,1.5480488329962072,-6.6750205691386455
2025-12-02 16:00:00,2025-12-02 16:02:00,SHORT,0.19989,0.20238,0.20238,0.19491000000000003,2,-1.330358731099912,SL,-6.45733046724235,1.5480488329962072,-8.005379300238557
2025-12-02 16:04:00,2025-12-02 16:24:00,LONG,0.20312,0.20794142857142855,0.20070928571428573,0.20794142857142855,20,2.273684802790743,TP,-4.183645664451607,1.5480488329962072,-5.731694497447814
2025-12-02 16:45:00,2025-12-02 17:06:00,SHORT,0.20596,0.20244571428571428,0.20771714285714285,0.20244571428571428,21,1.6359150954047608,TP,-2.547730569046846,1.5480488329962072,-4.095779402043053
2025-12-02 17:16:00,2025-12-02 17:33:00,LONG,0.20602,0.20963928571428572,0.20421035714285715,0.20963928571428572,17,1.6567642531238325,TP,-0.8909663159230137,1.5480488329962072,-2.439015148919221
2025-12-02 18:01:00,2025-12-02 18:17:00,SHORT,0.21342,0.21700285714285714,0.21700285714285714,0.20625428571428572,16,-1.7510645021131976,SL,-2.6420308180362113,1.5480488329962072,-4.190079651032418
2025-12-02 19:05:00,2025-12-02 19:15:00,SHORT,0.23016,0.23439000000000002,0.23439000000000002,0.2217,10,-1.9046845001919888,SL,-4.5467153182282,1.5480488329962072,-6.094764151224407
2025-12-02 19:22:00,2025-12-02 19:35:00,SHORT,0.22924,0.22236785714285714,0.2326760714285714,0.22236785714285714,13,2.990438944477447,TP,-1.556276373750753,1.5480488329962072,-3.10432520674696
2025-12-02 19:51:00,2025-12-02 20:40:00,LONG,0.22774,0.22442071428571428,0.22442071428571428,0.23437857142857144,49,-1.5574891166618587,SL,-3.1137654904126117,1.5480488329962072,-4.661814323408819
2025-12-02 21:15:00,2025-12-02 21:31:00,LONG,0.22641,0.2233542857142857,0.2233542857142857,0.23252142857142857,16,-1.4496375097011183,SL,-4.5634030001137305,1.5480488329962072,-6.111451833109937
2025-12-02 21:43:00,2025-12-02 21:54:00,LONG,0.22611,0.22304464285714287,0.22304464285714287,0.23224071428571427,11,-1.455692867567615,SL,-6.0190958676813455,1.5480488329962072,-7.567144700677552
2025-12-02 22:29:00,2025-12-02 22:39:00,LONG,0.22169,0.22748,0.218795,0.22748,9,2.511755153592843,TP,-3.5073407140885027,1.5480488329962072,-5.05538954708471
2025-12-02 23:03:00,2025-12-03 00:03:00,SHORT,0.22602,0.22095642857142858,0.22855178571428572,0.22095642857142858,60,2.1916606053552834,TP,-1.3156801087332193,1.5480488329962072,-2.8637289417294265
2025-12-03 00:42:00,2025-12-03 00:47:00,LONG,0.22145,0.22631214285714285,0.21901892857142857,0.22631214285714285,5,2.0955939747766217,TP,0.7799138660434024,1.5480488329962072,-0.7681349669528048
2025-12-03 01:11:00,2025-12-03 01:20:00,SHORT,0.22101,0.2164221428571429,0.22330392857142858,0.2164221428571429,9,2.0198649464835516,TP,2.799778812526954,1.5480488329962072,1.2517299795307468
2025-12-03 01:53:00,2025-12-03 02:00:00,LONG,0.21655,0.2137867857142857,0.2137867857142857,0.22207642857142856,7,-1.3760167562753667,SL,1.4237620562515874,1.5480488329962072,-0.12428677674461985
2025-12-03 02:03:00,2025-12-03 02:30:00,SHORT,0.21074,0.20448285714285716,0.21386857142857144,0.20448285714285716,27,2.95998407131578,TP,4.383746127567367,1.5480488329962072,2.8356972945711596
2025-12-03 02:36:00,2025-12-03 02:54:00,LONG,0.20932,0.2061882142857143,0.2061882142857143,0.21558357142857146,18,-1.596171275695446,SL,2.787574851871921,1.5480488329962072,1.2395260188757136
2025-12-03 03:34:00,2025-12-03 03:39:00,LONG,0.20606,0.20437142857142857,0.20437142857142857,0.20943714285714282,5,-0.9194561916778697,SL,1.868118660194051,1.5480488329962072,0.3200698271978437
2025-12-03 03:48:00,2025-12-03 04:01:00,SHORT,0.20304,0.19911642857142856,0.2050017857142857,0.19911642857142856,13,1.8704910623002502,TP,3.738609722494301,1.5480488329962072,2.190560889498094
2025-12-03 04:31:00,2025-12-03 04:32:00,LONG,0.20037,0.20448428571428573,0.19831285714285712,0.20448428571428573,1,1.9533441704275734,TP,5.691953892921875,1.5480488329962072,4.143905059925668
2025-12-03 04:46:00,2025-12-03 05:15:00,SHORT,0.19843,0.19366,0.200815,0.19366,29,2.363079624083453,TP,8.055033517005327,1.5480488329962072,6.506984684009121
2025-12-03 05:52:00,2025-12-03 06:00:00,LONG,0.19358,0.1908007142857143,0.1908007142857143,0.19913857142857141,8,-1.5357297831830263,SL,6.519303733822301,1.5480488329962072,4.971254900826095
2025-12-03 06:02:00,2025-12-03 06:06:00,SHORT,0.18838,0.19098892857142857,0.19098892857142857,0.18316214285714286,4,-1.4660103708330152,SL,5.053293362989287,1.5480488329962072,3.5052445299930794
2025-12-03 06:08:00,2025-12-03 06:15:00,LONG,0.19343,0.19058107142857142,0.19058107142857142,0.19912785714285713,7,-1.572847320182269,SL,3.4804460428070176,1.5480488329962072,1.9323972098108104
2025-12-03 06:54:00,2025-12-03 07:02:00,SHORT,0.19702,0.19282,0.19912000000000002,0.19282,8,2.0781972824395756,TP,5.558643325246593,1.5480488329962072,4.010594492250386
2025-12-03 07:36:00,2025-12-03 07:48:00,LONG,0.19278,0.19663714285714287,0.19085142857142856,0.19663714285714287,12,1.9008003201280599,TP,7.4594436453746535,1.5480488329962072,5.911394812378447
2025-12-03 09:04:00,2025-12-03 09:21:00,SHORT,0.20963,0.21265035714285715,0.21265035714285715,0.20358928571428572,17,-1.5203395580606016,SL,5.9391040873140515,1.5480488329962072,4.391055254317845
2025-12-03 09:25:00,2025-12-03 10:00:00,SHORT,0.20899,0.2051307142857143,0.21091964285714287,0.2051307142857143,35,1.7813787724203611,TP,7.720482859734412,1.5480488329962072,6.172434026738205
2025-12-03 10:27:00,2025-12-03 10:35:00,LONG,0.20204,0.1995660714285714,0.1995660714285714,0.20698785714285714,8,-1.3244746443419997,SL,6.3960082153924125,1.5480488329962072,4.847959382396205
2025-12-03 10:48:00,2025-12-03 11:00:00,LONG,0.20121,0.1992525,0.1992525,0.205125,12,-1.0728641717608456,SL,5.323144043631567,1.5480488329962072,3.7750952106353597
2025-12-03 11:18:00,2025-12-03 11:23:00,LONG,0.20161,0.1997875,0.1997875,0.20525500000000002,5,-1.0039730172114458,SL,4.319171026420121,1.5480488329962072,2.771122193423914
2025-12-03 11:25:00,2025-12-03 11:31:00,SHORT,0.1986,0.20011392857142857,0.20011392857142857,0.19557214285714286,6,-0.8565333319055733,SL,3.4626376945145476,1.5480488329962072,1.9145888615183404
2025-12-03 11:34:00,2025-12-03 11:47:00,LONG,0.20002,0.19850714285714285,0.19850714285714285,0.2030457142857143,13,-0.856352936134963,SL,2.6062847583795845,3.127484155136363,-0.5211993967567783
2025-12-03 11:47:00,2025-12-03 11:50:00,SHORT,0.19819,0.19999642857142857,0.19999642857142857,0.19457714285714287,3,-1.0032304148288373,SL,1.6030543435507472,4.73053849868711,-3.1274841551363632
2025-12-03 12:17:00,2025-12-03 12:59:00,LONG,0.20004,0.20279571428571427,0.19866214285714284,0.20279571428571427,42,1.2775816265318318,TP,2.880635970082579,7.61117446876969,-4.73053849868711
2025-12-03 13:02:00,2025-12-03 13:48:00,SHORT,0.19974,0.19688357142857144,0.20116821428571427,0.19688357142857144,46,1.3508211887373611,TP,4.23145715881994,11.842631627589629,-7.611174468769689
2025-12-03 14:18:00,2025-12-03 14:27:00,LONG,0.19175,0.18923964285714287,0.18923964285714287,0.19677071428571427,9,-1.4091823430806394,SL,2.8222748157393007,14.66490644332893,-11.842631627589629
2025-12-03 14:41:00,2025-12-03 14:54:00,LONG,0.19422,0.19208142857142857,0.19208142857142857,0.19849714285714284,13,-1.2011077276137594,SL,1.6211670881255413,16.28607353145447,-14.664906443328928
2025-12-03 14:57:00,2025-12-03 15:58:00,SHORT,0.19204,0.18975,0.19397392857142856,0.18817214285714284,60,1.1068511198945807,Time,2.728018208020122,19.01409173947459,-16.28607353145447
2025-12-03 17:32:00,2025-12-03 18:01:00,LONG,0.16452,0.17406857142857143,0.15974571428571427,0.17406857142857143,29,5.703897051161822,TP,8.431915259181944,27.446006998656536,-19.014091739474594
2025-12-03 19:03:00,2025-12-03 20:03:00,SHORT,0.19927,0.19863,0.2042092857142857,0.18939142857142857,60,0.22220711876354002,Time,8.654122377945484,36.10012937660202,-27.446006998656536
2025-12-03 20:26:00,2025-12-03 20:43:00,LONG,0.19971,0.1976132142857143,0.1976132142857143,0.20390357142857143,17,-1.1499152342324903,SL,7.504207143712994,43.604336520315016,-36.10012937660202
2025-12-03 20:49:00,2025-12-03 21:00:00,LONG,0.20021,0.19841857142857142,0.19841857142857142,0.20379285714285716,11,-0.9947747722034771,SL,6.509432371509517,50.113768891824535,-43.604336520315016
2025-12-03 21:27:00,2025-12-03 21:34:00,SHORT,0.20151,0.2034932142857143,0.2034932142857143,0.1975435714285714,7,-1.0745849721208733,SL,5.4348473993886435,55.54861629121318,-50.113768891824535
2025-12-03 21:35:00,2025-12-03 22:08:00,LONG,0.20359,0.20174607142857143,0.20174607142857143,0.20727785714285712,33,-1.0057068477963393,SL,4.429140551592305,59.97775684280548,-55.54861629121318
2025-12-03 22:24:00,2025-12-03 22:35:00,LONG,0.20304,0.20578714285714286,0.20166642857142855,0.20578714285714286,11,1.2530057413036144,TP,5.6821462928959185,65.6599031357014,-59.977756842805476
2025-12-03 23:02:00,2025-12-03 23:27:00,SHORT,0.20582,0.2002657142857143,0.20859714285714287,0.2002657142857143,25,2.673458119926375,TP,8.355604412822293,74.01550754852369,-65.6599031357014
2025-12-03 23:41:00,2025-12-03 23:54:00,LONG,0.20429,0.20188571428571428,0.20188571428571428,0.2090985714285714,13,-1.2768983867471384,SL,7.078706026075155,81.09421357459884,-74.01550754852369
2025-12-03 23:54:00,2025-12-04 00:15:00,SHORT,0.20172,0.19808357142857144,0.20353821428571428,0.19808357142857144,21,1.7358052337216878,TP,8.814511259796843,89.90872483439568,-81.09421357459884
2025-12-04 00:51:00,2025-12-04 01:00:00,LONG,0.19906,0.1972975,0.1972975,0.202585,9,-0.9854114337385699,SL,7.829099826058274,97.73782466045395,-89.90872483439568
2025-12-04 01:02:00,2025-12-04 01:12:00,SHORT,0.19651,0.1981975,0.1981975,0.19313499999999997,10,-0.9514234538780751,SL,6.877676372180199,104.61550103263416,-97.73782466045395
2025-12-04 01:12:00,2025-12-04 01:22:00,LONG,0.19892,0.19741357142857144,0.19741357142857144,0.20193285714285716,10,-0.8573037258337911,SL,6.020372646346408,110.63587367898056,-104.61550103263416
2025-12-04 01:23:00,2025-12-04 01:49:00,SHORT,0.19642,0.19855,0.19855,0.19216,26,-1.172777637874589,SL,4.847595008471819,115.48346868745237,-110.63587367898056
2025-12-04 02:00:00,2025-12-04 02:15:00,SHORT,0.19535,0.19191714285714287,0.19706642857142856,0.19191714285714287,15,1.688718345714657,TP,6.5363133541864755,122.01978204163885,-115.48346868745237
2025-12-04 02:44:00,2025-12-04 03:41:00,LONG,0.19193,0.19486785714285712,0.1904610714285714,0.19486785714285712,57,1.4306919933606665,TP,7.967005347547142,129.986787389186,-122.01978204163885
2025-12-04 03:41:00,2025-12-04 03:48:00,LONG,0.1953,0.1937925,0.1937925,0.198315,7,-0.8718894009216548,SL,7.095115946625487,137.0819033358115,-129.986787389186
2025-12-04 03:51:00,2025-12-04 04:24:00,SHORT,0.19251,0.18941357142857143,0.19405821428571426,0.18941357142857143,33,1.534744832735624,TP,8.629860779361112,145.7117641151726,-137.0819033358115
2025-12-04 04:38:00,2025-12-04 05:13:00,LONG,0.18991,0.18832428571428572,0.18832428571428572,0.19308142857142857,35,-0.9349819839472805,SL,7.694878795413831,153.40664291058644,-145.7117641151726
2025-12-04 05:19:00,2025-12-04 05:30:00,LONG,0.19059,0.19394357142857147,0.18891321428571428,0.19394357142857147,11,1.6595736547413087,TP,9.35445245015514,162.7610953607416,-153.40664291058644
2025-12-04 06:41:00,2025-12-04 06:46:00,SHORT,0.19669,0.19792964285714285,0.19792964285714285,0.1942107142857143,5,-0.7263048016701411,SL,8.628147648485,171.3892430092266,-162.7610953607416
2025-12-04 06:48:00,2025-12-04 07:00:00,LONG,0.19928,0.19815500000000003,0.19815500000000003,0.20153000000000001,12,-0.6645323163388172,SL,7.9636153321461824,179.35285834137278,-171.3892430092266
2025-12-04 07:01:00,2025-12-04 07:38:00,SHORT,0.19663,0.19834857142857143,0.19834857142857143,0.19319285714285714,37,-0.9664400334188027,SL,6.99717529872738,186.35003364010015,-179.35285834137278
2025-12-04 07:38:00,2025-12-04 07:58:00,LONG,0.19942,0.203185,0.19753749999999998,0.203185,19,1.7879751278708444,TP,8.785150426598225,195.13518406669837,-186.35003364010015
2025-12-04 08:07:00,2025-12-04 08:47:00,SHORT,0.19916,0.19538000000000003,0.20105,0.19538000000000003,40,1.8346913706622892,TP,10.619841797260515,205.75502586395888,-195.13518406669837
2025-12-04 09:33:00,2025-12-04 09:45:00,LONG,0.19446,0.196755,0.1933125,0.196755,12,1.080191298981814,TP,11.70003309624233,217.4550589602012,-205.75502586395888
2025-12-04 10:29:00,2025-12-04 10:32:00,SHORT,0.20003,0.20131892857142858,0.20131892857142858,0.19745214285714288,3,-0.7402421176065709,SL,10.959790978635759,228.41484993883697,-217.4550589602012
2025-12-04 10:33:00,2025-12-04 10:42:00,LONG,0.20142,0.2038435714285714,0.20020821428571428,0.2038435714285714,9,1.10324269117833,TP,12.06303366981409,240.47788360865104,-228.41484993883694
2025-12-04 11:04:00,2025-12-04 11:06:00,SHORT,0.20251,0.20379142857142857,0.20379142857142857,0.19994714285714285,2,-0.7287941452745804,SL,11.334239524539509,251.81212313319054,-240.47788360865104
2025-12-04 11:06:00,2025-12-04 11:09:00,LONG,0.20384,0.20250714285714286,0.20250714285714286,0.20650571428571426,3,-0.7538741870374509,SL,10.580365337502059,262.39248847069257,-251.8121231331905
2025-12-04 11:18:00,2025-12-04 11:47:00,LONG,0.20409,0.2026382142857143,0.2026382142857143,0.20699357142857142,29,-0.8113458348207646,SL,9.769019502681294,272.1615079733739,-262.39248847069257
2025-12-04 11:56:00,2025-12-04 12:00:00,LONG,0.2041,0.2030607142857143,0.2030607142857143,0.20617857142857143,4,-0.6092041716245554,SL,9.15981533105674,281.3213233044306,-272.1615079733739
2025-12-04 12:00:00,2025-12-04 12:07:00,SHORT,0.2029,0.20402071428571428,0.20402071428571428,0.20065857142857144,7,-0.6493139702201111,SL,8.510501360836628,289.8318246652673,-281.3213233044306
2025-12-04 12:07:00,2025-12-04 12:09:00,LONG,0.20422,0.20294500000000001,0.20294500000000001,0.20677,2,-0.7243267064929947,SL,7.786174654343633,297.61799931961093,-289.8318246652673
2025-12-04 12:09:00,2025-12-04 12:34:00,SHORT,0.20275,0.2040957142857143,0.2040957142857143,0.20005857142857145,25,-0.7593545045391891,SL,7.026820149804444,304.6448194694154,-297.61799931961093
2025-12-04 13:00:00,2025-12-04 13:08:00,SHORT,0.20362,0.2048242857142857,0.2048242857142857,0.20121142857142857,8,-0.6879604120605064,SL,6.338859737743938,310.9836792071593,-304.6448194694154
2025-12-04 13:08:00,2025-12-04 13:11:00,LONG,0.20507,0.2039942857142857,0.2039942857142857,0.20722142857142856,3,-0.6245595580603113,SL,5.714300179683627,316.6979793868429,-310.9836792071593
2025-12-04 13:11:00,2025-12-04 13:43:00,SHORT,0.20378,0.2016242857142857,0.20485785714285712,0.2016242857142857,32,0.9691739232093545,TP,6.683474102892982,323.3814534897359,-316.6979793868429
2025-12-04 14:13:00,2025-12-04 14:18:00,LONG,0.20036,0.19906678571428574,0.19906678571428574,0.20294642857142858,5,-0.7454453412429006,SL,5.938028761650081,329.319482251386,-323.3814534897359
2025-12-04 14:19:00,2025-12-04 14:51:00,SHORT,0.19776,0.1950728571428571,0.19910357142857144,0.1950728571428571,32,1.2775073049629992,TP,7.21553606661308,336.53501831799906,-329.319482251386
2025-12-04 15:57:00,2025-12-04 16:03:00,LONG,0.18766,0.18146071428571428,0.18146071428571428,0.20005857142857142,6,-3.403466755987272,SL,3.8120693106258075,340.3470876286249,-336.53501831799906
2025-12-04 16:05:00,2025-12-04 16:49:00,SHORT,0.17715,0.18389464285714285,0.18389464285714285,0.16366071428571427,44,-3.7676668511667177,SL,0.044402459459089716,340.39149008808397,-340.3470876286249
2025-12-04 17:04:00,2025-12-04 17:37:00,SHORT,0.18143,0.18369928571428573,0.18369928571428573,0.1768914285714286,33,-1.3353263680160543,SL,-1.2909239085569646,340.39149008808397,-341.68241399664095
2025-12-04 18:00:00,2025-12-04 18:12:00,SHORT,0.18241,0.18391749999999998,0.18391749999999998,0.179395,12,-0.9196609893022621,SL,-2.210584897859227,340.39149008808397,-342.6020749859432
2025-12-04 18:13:00,2025-12-04 18:23:00,LONG,0.18424,0.18279142857142855,0.18279142857142855,0.18713714285714284,10,-0.8862415482910556,SL,-3.0968264461502826,340.39149008808397,-343.48831653423423
2025-12-04 18:32:00,2025-12-04 18:42:00,LONG,0.18552,0.1844657142857143,0.1844657142857143,0.18762857142857142,10,-0.6682868231380422,SL,-3.765113269288325,340.39149008808397,-344.1566033573723
2025-12-04 18:48:00,2025-12-04 19:48:00,SHORT,0.18381,0.18241,0.18542785714285714,0.18057428571428571,60,0.6675017817005747,Time,-3.0976114875877503,340.39149008808397,-343.4891015756717
2025-12-04 19:52:00,2025-12-04 20:22:00,LONG,0.1828,0.18151535714285713,0.18151535714285713,0.1853692857142857,30,-0.8027586745858127,SL,-3.900370162173563,340.39149008808397,-344.2918602502575
2025-12-04 20:55:00,2025-12-04 21:07:00,LONG,0.18008,0.17860464285714284,0.17860464285714284,0.18303071428571427,12,-0.9192787332614082,SL,-4.819648895434971,340.39149008808397,-345.21113898351894
2025-12-04 21:07:00,2025-12-04 21:12:00,SHORT,0.17722,0.1791517857142857,0.1791517857142857,0.17335642857142858,5,-1.1782955394966321,SL,-5.997944434931604,340.39149008808397,-346.38943452301555
2025-12-04 21:15:00,2025-12-04 21:33:00,LONG,0.18048,0.18351214285714285,0.17896392857142857,0.18351214285714285,18,1.5800436930091144,TP,-4.417900741922489,340.39149008808397,-344.80939083000646
2025-12-04 21:42:00,2025-12-04 22:00:00,SHORT,0.17968,0.17708928571428573,0.18097535714285715,0.17708928571428573,18,1.3629424221034525,TP,-3.0549583198190366,340.39149008808397,-343.446448407903
2025-12-04 22:34:00,2025-12-04 22:54:00,LONG,0.17759,0.17955714285714286,0.17660642857142855,0.17955714285714286,20,1.0076878524370003,TP,-2.0472704673820363,340.39149008808397,-342.438760555466
2025-12-04 23:01:00,2025-12-04 23:12:00,SHORT,0.17614,0.17767642857142857,0.17767642857142857,0.17306714285714284,11,-0.9647340470437914,SL,-3.012004514425828,340.39149008808397,-343.4034946025098
2025-12-04 23:14:00,2025-12-04 23:23:00,LONG,0.17764,0.18006357142857143,0.17642821428571429,0.18006357142857143,9,1.2643162736835412,TP,-1.7476882407422867,340.39149008808397,-342.13917832882623
2025-12-04 23:56:00,2025-12-05 00:02:00,SHORT,0.18117,0.18229392857142857,0.18229392857142857,0.17892214285714286,6,-0.7165474518193714,SL,-2.464235692561658,340.39149008808397,-342.8557257806456
2025-12-05 00:04:00,2025-12-05 00:32:00,LONG,0.18283,0.18566285714285716,0.18141357142857142,0.18566285714285716,28,1.4494487462982986,TP,-1.0147869462633596,340.39149008808397,-341.40627703434734
2025-12-05 00:56:00,2025-12-05 01:07:00,SHORT,0.1844,0.18233000000000002,0.18543500000000002,0.18233000000000002,11,1.035304118905278,TP,0.020517172641918435,340.39149008808397,-340.37097291544205
2025-12-05 01:30:00,2025-12-05 01:34:00,LONG,0.18407,0.18309928571428571,0.18309928571428571,0.1860114285714286,4,-0.6273614851492914,SL,-0.6068443125073729,340.39149008808397,-340.9983344005913
2025-12-05 01:36:00,2025-12-05 01:42:00,SHORT,0.1813,0.18246035714285713,0.18246035714285713,0.1789792857142857,6,-0.7359502749129442,SL,-1.342794587420317,340.39149008808397,-341.7342846755043
2025-12-05 01:43:00,2025-12-05 02:01:00,LONG,0.1824,0.18121285714285715,0.18121285714285715,0.18477428571428572,18,-0.7508458646616533,SL,-2.0936404520819702,340.39149008808397,-342.4851305401659
2025-12-05 02:21:00,2025-12-05 02:33:00,LONG,0.18117,0.18328714285714284,0.1801114285714286,0.18328714285714284,12,1.068594611217566,TP,-1.0250458408644043,340.39149008808397,-341.41653592894835
2025-12-05 03:00:00,2025-12-05 03:02:00,SHORT,0.1813,0.18227285714285713,0.18227285714285713,0.17935428571428572,2,-0.6337367055670006,SL,-1.658782546431405,340.39149008808397,-342.05027263451535
2025-12-05 03:05:00,2025-12-05 03:25:00,LONG,0.18312,0.18189857142857144,0.18189857142857144,0.18556285714285714,20,-0.767009923235351,SL,-2.425792469666756,340.39149008808397,-342.81728255775073
2025-12-05 03:25:00,2025-12-05 03:42:00,SHORT,0.18189,0.17915571428571428,0.18325714285714287,0.17915571428571428,17,1.426206253139728,TP,-0.9995862165270282,340.39149008808397,-341.391076304611
2025-12-05 04:16:00,2025-12-05 04:35:00,LONG,0.17835,0.17685964285714287,0.17685964285714287,0.1813307142857143,19,-0.9356361888742003,SL,-1.9352224054012286,340.39149008808397,-342.3267124934852
2025-12-05 04:36:00,2025-12-05 04:42:00,SHORT,0.17692,0.17815535714285713,0.17815535714285713,0.17444928571428572,6,-0.7934156584842643,SL,-2.728638063885493,340.39149008808397,-343.1201281519695
2025-12-05 04:43:00,2025-12-05 04:48:00,LONG,0.17804,0.17688714285714285,0.17688714285714285,0.18034571428571428,5,-0.7475270404724509,SL,-3.476165104357944,340.39149008808397,-343.86765519244193
2025-12-05 05:04:00,2025-12-05 05:34:00,LONG,0.17811,0.17717678571428572,0.17717678571428572,0.17997642857142856,30,-0.6239538968695001,SL,-4.100119001227444,340.39149008808397,-344.4916090893114
2025-12-05 06:54:00,2025-12-05 07:21:00,LONG,0.17328,0.1719675,0.1719675,0.17590499999999998,27,-0.8574445983379418,SL,-4.957563599565386,340.39149008808397,-345.34905368764936
2025-12-05 07:43:00,2025-12-05 07:45:00,LONG,0.17343,0.1724967857142857,0.1724967857142857,0.1752964285714286,2,-0.638092766945919,SL,-5.595656366511305,340.39149008808397,-345.9871464545953
2025-12-05 07:46:00,2025-12-05 08:03:00,SHORT,0.17177,0.16989714285714286,0.1727064285714286,0.16989714285714286,17,1.0023476389075747,TP,-4.5933087276037305,340.39149008808397,-344.9847988156877
2025-12-05 08:03:00,2025-12-05 08:28:00,SHORT,0.1679,0.16955642857142855,0.16955642857142855,0.16458714285714285,25,-1.0769187670349845,SL,-5.670227494638715,340.39149008808397,-346.0617175827227
2025-12-05 08:28:00,2025-12-05 08:40:00,LONG,0.17021,0.16889535714285714,0.16889535714285714,0.17283928571428572,12,-0.8723652295064109,SL,-6.542592724145125,340.39149008808397,-346.9340828122291
2025-12-05 09:20:00,2025-12-05 10:20:00,SHORT,0.17367,0.17232,0.17531892857142856,0.17037214285714283,60,0.683426183844016,Time,-5.859166540301109,340.39149008808397,-346.25065662838506
2025-12-05 10:22:00,2025-12-05 10:46:00,SHORT,0.17183,0.17353357142857143,0.17353357142857143,0.16842285714285715,24,-1.081695596158827,SL,-6.940862136459936,340.39149008808397,-347.3323522245439
2025-12-05 11:04:00,2025-12-05 11:08:00,SHORT,0.17297,0.1738775,0.1738775,0.17115500000000003,4,-0.6219191672297896,SL,-7.562781303689725,340.39149008808397,-347.9542713917737
2025-12-05 11:30:00,2025-12-05 11:42:00,SHORT,0.17276,0.17138214285714284,0.17344892857142857,0.17138214285714284,12,0.7039677412632562,TP,-6.858813562426469,340.39149008808397,-347.25030365051043
2025-12-05 12:48:00,2025-12-05 12:50:00,LONG,0.16792,0.16693535714285715,0.16693535714285715,0.16988928571428574,2,-0.6863761655209965,SL,-7.545189727947465,340.39149008808397,-347.9366798160314
