entry_time,exit_time,entry_price,exit_price,sl_price,tp_price,direction,pnl_pct,pnl_after_fees,hold_candles,exit_reason,winner
2025-11-10 12:03:00,2025-11-10 12:20:00,6.15e-06,6.190714285714286e-06,6.129642857142858e-06,6.190714285714286e-06,LONG,0.6620209059233406,0.5920209059233406,17,TP,True
2025-11-10 14:52:00,2025-11-10 15:05:00,6.06e-06,6.128571428571428e-06,6.025714285714286e-06,6.128571428571428e-06,LONG,1.1315417256011306,1.0615417256011308,13,TP,True
2025-11-10 16:40:00,2025-11-10 16:43:00,6.08e-06,6.0596428571428575e-06,6.0596428571428575e-06,6.120714285714286e-06,LONG,-0.3348214285714263,-0.40482142857142633,3,SL,False
2025-11-10 23:36:00,2025-11-10 23:37:00,6.23e-06,6.2171428571428564e-06,6.2171428571428564e-06,6.255714285714285e-06,LONG,-0.20637468470534864,-0.27637468470534865,1,SL,False
2025-11-11 00:36:00,2025-11-11 00:37:00,6.15e-06,6.133928571428572e-06,6.133928571428572e-06,6.182142857142858e-06,LONG,-0.2613240418118471,-0.3313240418118471,1,SL,False
2025-11-11 02:02:00,2025-11-11 02:11:00,6.15e-06,6.190714285714286e-06,6.129642857142858e-06,6.190714285714286e-06,LONG,0.6620209059233406,0.5920209059233406,9,TP,True
2025-11-11 04:11:00,2025-11-11 04:12:00,6.26e-06,6.250357142857143e-06,6.250357142857143e-06,6.279285714285714e-06,LONG,-0.1540392514833385,-0.2240392514833385,1,SL,False
2025-11-11 05:03:00,2025-11-11 05:07:00,6.15e-06,6.138214285714286e-06,6.138214285714286e-06,6.1735714285714285e-06,LONG,-0.191637630662024,-0.26163763066202395,4,SL,False
2025-11-11 06:45:00,2025-11-11 06:46:00,6.07e-06,6.058214285714286e-06,6.058214285714286e-06,6.0935714285714284e-06,LONG,-0.19416333254883814,-0.26416333254883817,1,SL,False
2025-11-11 07:38:00,2025-11-11 07:50:00,6.01e-06,5.996071428571429e-06,5.996071428571429e-06,6.037857142857142e-06,LONG,-0.23175659614926977,-0.30175659614926975,12,SL,False
2025-11-11 12:38:00,2025-11-11 12:49:00,5.96e-06,5.9985714285714285e-06,5.940714285714286e-06,5.9985714285714285e-06,LONG,0.6471716203259867,0.5771716203259867,11,TP,True
2025-11-11 15:30:00,2025-11-11 16:18:00,5.94e-06,5.9849999999999994e-06,5.9175e-06,5.9849999999999994e-06,LONG,0.7575757575757504,0.6875757575757503,48,TP,True
2025-11-11 19:08:00,2025-11-11 19:10:00,5.89e-06,5.915714285714286e-06,5.877142857142858e-06,5.915714285714286e-06,LONG,0.43657530924084187,0.36657530924084186,2,TP,True
2025-11-11 20:34:00,2025-11-11 20:59:00,5.86e-06,5.848214285714285e-06,5.848214285714285e-06,5.883571428571429e-06,LONG,-0.2011214041930798,-0.27112140419307984,25,SL,False
2025-11-11 23:00:00,2025-11-11 23:04:00,5.87e-06,5.8614285714285715e-06,5.8614285714285715e-06,5.887142857142857e-06,LONG,-0.14602092966658003,-0.21602092966658,4,SL,False
2025-11-12 02:05:00,2025-11-12 02:06:00,5.84e-06,5.852857142857142e-06,5.833571428571428e-06,5.852857142857142e-06,LONG,0.2201565557729858,0.15015655577298578,1,TP,True
2025-11-12 02:33:00,2025-11-12 02:39:00,5.82e-06,5.843571428571428e-06,5.808214285714286e-06,5.843571428571428e-06,LONG,0.4050073637702423,0.3350073637702423,6,TP,True
2025-11-12 06:57:00,2025-11-12 06:58:00,5.88e-06,5.897142857142857e-06,5.871428571428571e-06,5.897142857142857e-06,LONG,0.2915451895043766,0.2215451895043766,1,TP,True
2025-11-12 14:28:00,2025-11-12 14:35:00,6.06e-06,6.047142857142856e-06,6.047142857142856e-06,6.085714285714285e-06,LONG,-0.21216407355021816,-0.28216407355021816,7,SL,False
2025-11-12 15:03:00,2025-11-12 15:07:00,5.96e-06,5.981428571428571e-06,5.949285714285714e-06,5.981428571428571e-06,LONG,0.35953978906999107,0.28953978906999106,4,TP,True
2025-11-12 15:26:00,2025-11-12 15:28:00,5.97e-06,5.9657142857142855e-06,5.9657142857142855e-06,5.978571428571429e-06,LONG,-0.07178750897343592,-0.14178750897343592,2,SL,False
2025-11-12 15:55:00,2025-11-12 16:08:00,5.83e-06,5.812857142857143e-06,5.812857142857143e-06,5.864285714285715e-06,LONG,-0.2940455770644484,-0.3640455770644484,13,SL,False
2025-11-13 04:05:00,2025-11-13 04:08:00,5.8e-06,5.83e-06,5.7850000000000005e-06,5.83e-06,LONG,0.5172413793103399,0.44724137931033986,3,TP,True
2025-11-13 09:06:00,2025-11-13 09:07:00,5.88e-06,5.870357142857143e-06,5.870357142857143e-06,5.899285714285714e-06,LONG,-0.16399416909620732,-0.2339941690962073,1,SL,False
2025-11-13 09:09:00,2025-11-13 09:17:00,5.84e-06,5.865714285714286e-06,5.827142857142857e-06,5.865714285714286e-06,LONG,0.4403131115459862,0.3703131115459861,8,TP,True
2025-11-13 13:29:00,2025-11-13 13:32:00,5.89e-06,5.878214285714286e-06,5.878214285714286e-06,5.9135714285714285e-06,LONG,-0.20009701673539007,-0.27009701673539005,3,SL,False
2025-11-13 19:20:00,2025-11-13 19:27:00,5.35e-06,5.388571428571428e-06,5.330714285714286e-06,5.388571428571428e-06,LONG,0.7209612817089497,0.6509612817089497,7,TP,True
2025-11-14 04:34:00,2025-11-14 04:38:00,5.26e-06,5.242857142857142e-06,5.242857142857142e-06,5.2942857142857135e-06,LONG,-0.3259098316132575,-0.39590983161325743,4,SL,False
2025-11-14 04:43:00,2025-11-14 04:51:00,5.14e-06,5.182857142857143e-06,5.1185714285714285e-06,5.182857142857143e-06,LONG,0.833796553640913,0.763796553640913,8,TP,True
2025-11-14 09:49:00,2025-11-14 09:54:00,5.24e-06,5.221785714285714e-06,5.221785714285714e-06,5.276428571428571e-06,LONG,-0.3476008724100398,-0.4176008724100398,5,SL,False
2025-11-14 12:12:00,2025-11-14 12:20:00,5.17e-06,5.149642857142857e-06,5.149642857142857e-06,5.210714285714285e-06,LONG,-0.39375518098922097,-0.46375518098922097,8,SL,False
2025-11-14 15:03:00,2025-11-14 15:04:00,5.15e-06,5.1424999999999995e-06,5.1424999999999995e-06,5.165e-06,LONG,-0.1456310679611719,-0.21563106796117187,1,SL,False
2025-11-14 17:48:00,2025-11-14 18:02:00,5.06e-06,5.038571428571428e-06,5.038571428571428e-06,5.102857142857143e-06,LONG,-0.4234895539243373,-0.4934895539243373,14,SL,False
2025-11-14 20:27:00,2025-11-14 20:37:00,5.07e-06,5.048571428571428e-06,5.048571428571428e-06,5.112857142857143e-06,LONG,-0.4226542688081157,-0.4926542688081157,10,SL,False
2025-11-14 22:53:00,2025-11-14 23:03:00,4.96e-06,4.947142857142857e-06,4.947142857142857e-06,4.9857142857142855e-06,LONG,-0.25921658986175844,-0.32921658986175845,10,SL,False
2025-11-15 08:24:00,2025-11-15 08:25:00,5e-06,4.990357142857143e-06,4.990357142857143e-06,5.019285714285714e-06,LONG,-0.19285714285713978,-0.2628571428571398,1,SL,False
2025-11-15 08:27:00,2025-11-15 08:32:00,4.98e-06,5.003571428571429e-06,4.968214285714285e-06,5.003571428571429e-06,LONG,0.47332185886403516,0.40332185886403515,5,TP,True
2025-11-15 11:45:00,2025-11-15 12:12:00,4.99e-06,5.013571428571429e-06,4.978214285714285e-06,5.013571428571429e-06,LONG,0.4723733180647085,0.4023733180647085,27,TP,True
2025-11-15 16:07:00,2025-11-15 16:09:00,4.99e-06,5.017857142857143e-06,4.9760714285714285e-06,5.017857142857143e-06,LONG,0.5582593758946508,0.48825937589465085,2,TP,True
2025-11-15 18:33:00,2025-11-15 18:35:00,5.07e-06,5.087142857142857e-06,5.0614285714285715e-06,5.087142857142857e-06,LONG,0.3381234150464959,0.2681234150464959,2,TP,True
2025-11-15 20:52:00,2025-11-15 20:53:00,4.99e-06,4.975e-06,4.975e-06,5.019999999999999e-06,LONG,-0.30060120240480676,-0.37060120240480676,1,SL,False
2025-11-15 21:41:00,2025-11-15 22:14:00,4.96e-06,4.99e-06,4.945e-06,4.99e-06,LONG,0.6048387096774136,0.5348387096774136,33,TP,True
2025-11-16 00:08:00,2025-11-16 00:15:00,4.96e-06,4.950357142857143e-06,4.950357142857143e-06,4.979285714285714e-06,LONG,-0.19441244239631028,-0.2644124423963103,7,SL,False
2025-11-16 00:31:00,2025-11-16 00:37:00,4.93e-06,4.940714285714286e-06,4.924642857142857e-06,4.940714285714286e-06,LONG,0.21732831063459904,0.14732831063459903,6,TP,True
2025-11-16 01:02:00,2025-11-16 01:06:00,4.94e-06,4.932500000000001e-06,4.932500000000001e-06,4.955e-06,LONG,-0.1518218623481681,-0.2218218623481681,4,SL,False
2025-11-16 01:32:00,2025-11-16 01:35:00,4.88e-06,4.865e-06,4.865e-06,4.9100000000000004e-06,LONG,-0.30737704918032493,-0.37737704918032494,3,SL,False
2025-11-16 01:36:00,2025-11-16 01:37:00,4.85e-06,4.831785714285714e-06,4.831785714285714e-06,4.8864285714285715e-06,LONG,-0.3755522827687852,-0.4455522827687852,1,SL,False
2025-11-16 01:38:00,2025-11-16 01:57:00,4.82e-06,4.873571428571428e-06,4.793214285714285e-06,4.873571428571428e-06,LONG,1.111440426793126,1.0414404267931259,19,TP,True
2025-11-16 04:32:00,2025-11-16 04:46:00,4.95e-06,4.967142857142857e-06,4.941428571428572e-06,4.967142857142857e-06,LONG,0.34632034632035036,0.27632034632035035,14,TP,True
2025-11-16 11:14:00,2025-11-16 11:22:00,4.97e-06,4.953928571428571e-06,4.953928571428571e-06,5.002142857142857e-06,LONG,-0.3233687841333722,-0.39336878413337223,8,SL,False
2025-11-16 13:47:00,2025-11-16 13:49:00,4.81e-06,4.8442857142857135e-06,4.792857142857142e-06,4.8442857142857135e-06,LONG,0.7128007128007036,0.6428007128007035,2,TP,True
2025-11-16 15:50:00,2025-11-16 15:53:00,4.83e-06,4.817142857142857e-06,4.817142857142857e-06,4.855714285714286e-06,LONG,-0.2661934338953047,-0.3361934338953047,3,SL,False
2025-11-16 16:52:00,2025-11-16 16:58:00,4.75e-06,4.735e-06,4.735e-06,4.78e-06,LONG,-0.3157894736842075,-0.3857894736842075,6,SL,False
2025-11-16 20:45:00,2025-11-16 20:47:00,4.82e-06,4.839285714285714e-06,4.810357142857143e-06,4.839285714285714e-06,LONG,0.40011855364553583,0.33011855364553583,2,TP,True
2025-11-16 20:49:00,2025-11-16 20:59:00,4.81e-06,4.798214285714285e-06,4.798214285714285e-06,4.833571428571429e-06,LONG,-0.24502524502524897,-0.315025245025249,10,SL,False
2025-11-16 21:03:00,2025-11-16 21:07:00,4.78e-06,4.771428571428572e-06,4.771428571428572e-06,4.797142857142857e-06,LONG,-0.17931858936042358,-0.2493185893604236,4,SL,False
2025-11-16 21:24:00,2025-11-16 21:26:00,4.77e-06,4.761428571428572e-06,4.761428571428572e-06,4.787142857142857e-06,LONG,-0.17969451931715402,-0.24969451931715403,2,SL,False
2025-11-17 00:18:00,2025-11-17 00:27:00,4.82e-06,4.847857142857143e-06,4.8060714285714285e-06,4.847857142857143e-06,LONG,0.5779490219324289,0.507949021932429,9,TP,True
2025-11-17 04:59:00,2025-11-17 05:05:00,4.92e-06,4.932857142857143e-06,4.913571428571429e-06,4.932857142857143e-06,LONG,0.26132404181183677,0.19132404181183676,6,TP,True
2025-11-17 06:12:00,2025-11-17 06:17:00,4.89e-06,4.913571428571428e-06,4.878214285714285e-06,4.913571428571428e-06,LONG,0.4820333041191841,0.4120333041191841,5,TP,True
2025-11-17 13:44:00,2025-11-17 13:49:00,4.88e-06,4.861785714285715e-06,4.861785714285715e-06,4.916428571428571e-06,LONG,-0.3732435597189598,-0.44324355971895973,5,SL,False
2025-11-17 14:55:00,2025-11-17 15:19:00,4.94e-06,4.928214285714286e-06,4.928214285714286e-06,4.963571428571429e-06,LONG,-0.23857721226142664,-0.30857721226142665,24,SL,False
2025-11-17 15:56:00,2025-11-17 16:03:00,4.84e-06,4.830357142857143e-06,4.830357142857143e-06,4.859285714285714e-06,LONG,-0.1992325855962188,-0.2692325855962188,7,SL,False
2025-11-17 17:32:00,2025-11-17 17:40:00,4.83e-06,4.809642857142858e-06,4.809642857142858e-06,4.870714285714286e-06,LONG,-0.4214729370008845,-0.4914729370008845,8,SL,False
2025-11-17 18:12:00,2025-11-17 18:19:00,4.77e-06,4.757142857142858e-06,4.757142857142858e-06,4.795714285714286e-06,LONG,-0.26954177897573106,-0.33954177897573107,7,SL,False
2025-11-17 19:47:00,2025-11-17 19:52:00,4.62e-06,4.647857142857143e-06,4.606071428571429e-06,4.647857142857143e-06,LONG,0.602968460111322,0.5329684601113219,5,TP,True
2025-11-17 22:59:00,2025-11-17 23:03:00,4.69e-06,4.700714285714286e-06,4.684642857142857e-06,4.700714285714286e-06,LONG,0.22844958879074057,0.15844958879074056,4,TP,True
2025-11-18 00:34:00,2025-11-18 00:41:00,4.66e-06,4.647142857142858e-06,4.647142857142858e-06,4.685714285714286e-06,LONG,-0.2759043531575616,-0.34590435315756163,7,SL,False
2025-11-18 00:43:00,2025-11-18 00:51:00,4.62e-06,4.654285714285714e-06,4.6028571428571425e-06,4.654285714285714e-06,LONG,0.7421150278293038,0.6721150278293039,8,TP,True
2025-11-18 01:53:00,2025-11-18 01:58:00,4.71e-06,4.733571428571428e-06,4.698214285714285e-06,4.733571428571428e-06,LONG,0.5004549590536753,0.43045495905367526,5,TP,True
2025-11-18 02:58:00,2025-11-18 02:59:00,4.73e-06,4.711785714285714e-06,4.711785714285714e-06,4.766428571428571e-06,LONG,-0.3850800362428169,-0.4550800362428169,1,SL,False
2025-11-18 03:00:00,2025-11-18 03:02:00,4.71e-06,4.6875e-06,4.6875e-06,4.755e-06,LONG,-0.47770700636943114,-0.5477070063694311,2,SL,False
2025-11-18 04:07:00,2025-11-18 04:14:00,4.79e-06,4.778214285714285e-06,4.778214285714285e-06,4.813571428571428e-06,LONG,-0.2460483149418471,-0.3160483149418471,7,SL,False
2025-11-18 05:38:00,2025-11-18 05:44:00,4.82e-06,4.803928571428571e-06,4.803928571428571e-06,4.852142857142857e-06,LONG,-0.33343212803793776,-0.4034321280379377,6,SL,False
2025-11-18 08:22:00,2025-11-18 08:33:00,4.77e-06,4.802142857142857e-06,4.7539285714285715e-06,4.802142857142857e-06,LONG,0.6738544474393543,0.6038544474393542,11,TP,True
2025-11-18 11:15:00,2025-11-18 11:25:00,4.81e-06,4.837857142857143e-06,4.7960714285714286e-06,4.837857142857143e-06,LONG,0.5791505791505838,0.5091505791505837,10,TP,True
2025-11-18 12:02:00,2025-11-18 12:03:00,4.79e-06,4.781428571428572e-06,4.781428571428572e-06,4.807142857142857e-06,LONG,-0.17894422904860643,-0.2489442290486064,1,SL,False
2025-11-18 13:09:00,2025-11-18 13:38:00,4.77e-06,4.757142857142858e-06,4.757142857142858e-06,4.795714285714286e-06,LONG,-0.26954177897573106,-0.33954177897573107,29,SL,False
2025-11-18 20:46:00,2025-11-18 20:47:00,4.87e-06,4.861428571428572e-06,4.861428571428572e-06,4.887142857142857e-06,LONG,-0.17600469345848557,-0.24600469345848558,1,SL,False
2025-11-18 23:08:00,2025-11-18 23:10:00,4.88e-06,4.874642857142857e-06,4.874642857142857e-06,4.890714285714286e-06,LONG,-0.109777517564403,-0.179777517564403,2,SL,False
2025-11-18 23:11:00,2025-11-18 23:46:00,4.87e-06,4.861428571428572e-06,4.861428571428572e-06,4.887142857142857e-06,LONG,-0.17600469345848557,-0.24600469345848558,35,SL,False
2025-11-19 00:17:00,2025-11-19 00:18:00,4.82e-06,4.809285714285714e-06,4.809285714285714e-06,4.841428571428571e-06,LONG,-0.22228808535862515,-0.29228808535862516,1,SL,False
2025-11-19 00:19:00,2025-11-19 00:27:00,4.8e-06,4.825714285714285e-06,4.7871428571428566e-06,4.825714285714285e-06,LONG,0.5357142857142831,0.4657142857142831,8,TP,True
2025-11-19 01:05:00,2025-11-19 01:06:00,4.82e-06,4.841428571428571e-06,4.809285714285714e-06,4.841428571428571e-06,LONG,0.4445761707172503,0.3745761707172503,1,TP,True
2025-11-19 01:11:00,2025-11-19 01:21:00,4.81e-06,4.8528571428571435e-06,4.788571428571428e-06,4.8528571428571435e-06,LONG,0.8910008910009102,0.8210008910009102,10,TP,True
2025-11-19 03:16:00,2025-11-19 03:19:00,4.85e-06,4.858571428571428e-06,4.845714285714286e-06,4.858571428571428e-06,LONG,0.17673048600882985,0.10673048600882985,3,TP,True
2025-11-19 03:37:00,2025-11-19 04:33:00,4.81e-06,4.7971428571428565e-06,4.7971428571428565e-06,4.835714285714285e-06,LONG,-0.26730026730027484,-0.33730026730027485,56,SL,False
2025-11-19 05:07:00,2025-11-19 05:08:00,4.77e-06,4.789285714285714e-06,4.760357142857143e-06,4.789285714285714e-06,LONG,0.4043126684636055,0.33431266846360547,1,TP,True
2025-11-19 05:37:00,2025-11-19 05:45:00,4.72e-06,4.703928571428571e-06,4.703928571428571e-06,4.752142857142857e-06,LONG,-0.3404963680387415,-0.4104963680387415,8,SL,False
2025-11-19 09:01:00,2025-11-19 09:03:00,4.77e-06,4.785e-06,4.7625000000000006e-06,4.785e-06,LONG,0.31446540880502843,0.24446540880502843,2,TP,True
2025-11-19 13:54:00,2025-11-19 14:04:00,4.76e-06,4.750357142857143e-06,4.750357142857143e-06,4.779285714285714e-06,LONG,-0.20258103241296196,-0.272581032412962,10,SL,False
2025-11-19 16:20:00,2025-11-19 16:35:00,4.64e-06,4.615357142857143e-06,4.615357142857143e-06,4.689285714285713e-06,LONG,-0.5310960591132942,-0.6010960591132941,15,SL,False
2025-11-19 17:05:00,2025-11-19 17:37:00,4.56e-06,4.538571428571429e-06,4.538571428571429e-06,4.6028571428571425e-06,LONG,-0.46992481203007597,-0.5399248120300759,32,SL,False
2025-11-20 13:27:00,2025-11-20 13:29:00,4.87e-06,4.902142857142857e-06,4.853928571428571e-06,4.902142857142857e-06,LONG,0.660017600469347,0.5900176004693469,2,TP,True
2025-11-20 14:09:00,2025-11-20 14:18:00,4.84e-06,4.889285714285714e-06,4.815357142857143e-06,4.889285714285714e-06,LONG,1.0182998819362332,0.9482998819362333,9,TP,True
2025-11-20 14:40:00,2025-11-20 15:06:00,4.9e-06,4.87e-06,4.87e-06,4.959999999999999e-06,LONG,-0.6122448979591778,-0.6822448979591779,26,SL,False
2025-11-20 15:59:00,2025-11-20 16:03:00,4.83e-06,4.810714285714286e-06,4.810714285714286e-06,4.868571428571429e-06,LONG,-0.3992901508429395,-0.4692901508429395,4,SL,False
2025-11-20 16:05:00,2025-11-20 16:08:00,4.78e-06,4.751071428571428e-06,4.751071428571428e-06,4.837857142857143e-06,LONG,-0.6052002390914606,-0.6752002390914607,3,SL,False
2025-11-20 16:14:00,2025-11-20 16:56:00,4.71e-06,4.666071428571428e-06,4.666071428571428e-06,4.797857142857142e-06,LONG,-0.9326660600546004,-1.0026660600546002,42,SL,False
2025-11-20 17:13:00,2025-11-20 17:47:00,4.59e-06,4.549285714285715e-06,4.549285714285715e-06,4.671428571428571e-06,LONG,-0.8870214752567634,-0.9570214752567634,34,SL,False
2025-11-20 20:13:00,2025-11-20 20:22:00,4.48e-06,4.5078571428571425e-06,4.466071428571429e-06,4.5078571428571425e-06,LONG,0.6218112244897818,0.5518112244897818,9,TP,True
2025-11-20 21:58:00,2025-11-20 22:03:00,4.54e-06,4.563571428571428e-06,4.528214285714285e-06,4.563571428571428e-06,LONG,0.5191944619257292,0.44919446192572915,5,TP,True
2025-11-20 23:03:00,2025-11-20 23:06:00,4.57e-06,4.560357142857143e-06,4.560357142857143e-06,4.589285714285714e-06,LONG,-0.21100343857455117,-0.2810034385745512,3,SL,False
2025-11-20 23:09:00,2025-11-20 23:12:00,4.54e-06,4.523928571428571e-06,4.523928571428571e-06,4.572142857142857e-06,LONG,-0.35399622404027753,-0.4239962240402775,3,SL,False
2025-11-20 23:37:00,2025-11-20 23:40:00,4.48e-06,4.463928571428572e-06,4.463928571428572e-06,4.5121428571428575e-06,LONG,-0.3587372448979598,-0.4287372448979598,3,SL,False
2025-11-21 02:12:00,2025-11-21 02:18:00,4.48e-06,4.461785714285715e-06,4.461785714285715e-06,4.516428571428572e-06,LONG,-0.40656887755100973,-0.47656887755100974,6,SL,False
2025-11-21 04:01:00,2025-11-21 04:14:00,4.46e-06,4.485714285714285e-06,4.4471428571428564e-06,4.485714285714285e-06,LONG,0.5765534913516949,0.5065534913516949,13,TP,True
2025-11-21 07:33:00,2025-11-21 07:34:00,4.26e-06,4.221428571428572e-06,4.221428571428572e-06,4.337142857142857e-06,LONG,-0.9054325955734263,-0.9754325955734262,1,SL,False
2025-11-21 07:35:00,2025-11-21 08:35:00,4.23e-06,4.25e-06,4.159285714285715e-06,4.371428571428571e-06,LONG,0.47281323877068104,0.40281323877068104,60,TIME,True
2025-11-21 09:29:00,2025-11-21 09:39:00,4.22e-06,4.1975e-06,4.1975e-06,4.265e-06,LONG,-0.5331753554502419,-0.6031753554502419,10,SL,False
2025-11-21 09:41:00,2025-11-21 10:10:00,4.18e-06,4.24e-06,4.149999999999999e-06,4.24e-06,LONG,1.4354066985646,1.3654066985646,29,TP,True
2025-11-21 12:23:00,2025-11-21 12:29:00,4.06e-06,4.032142857142857e-06,4.032142857142857e-06,4.115714285714286e-06,LONG,-0.6861365235749526,-0.7561365235749525,6,SL,False
2025-11-21 15:39:00,2025-11-21 16:02:00,4.17e-06,4.148571428571428e-06,4.148571428571428e-06,4.212857142857143e-06,LONG,-0.5138746145940399,-0.5838746145940399,23,SL,False
2025-11-21 16:06:00,2025-11-21 16:08:00,4.1e-06,4.153571428571428e-06,4.073214285714285e-06,4.153571428571428e-06,LONG,1.3066202090592358,1.2366202090592358,2,TP,True
2025-11-21 18:04:00,2025-11-21 18:05:00,4.21e-06,4.193928571428572e-06,4.193928571428572e-06,4.2421428571428575e-06,LONG,-0.3817441465897529,-0.4517441465897529,1,SL,False
2025-11-21 20:06:00,2025-11-21 20:09:00,4.13e-06,4.117142857142858e-06,4.117142857142858e-06,4.155714285714286e-06,LONG,-0.3113109650639799,-0.38131096506397993,3,SL,False
2025-11-21 22:24:00,2025-11-21 22:25:00,4.12e-06,4.103928571428572e-06,4.103928571428572e-06,4.1521428571428576e-06,LONG,-0.3900832177531213,-0.4600832177531213,1,SL,False
2025-11-21 22:30:00,2025-11-21 22:37:00,4.09e-06,4.068571428571428e-06,4.068571428571428e-06,4.132857142857143e-06,LONG,-0.5239259517988134,-0.5939259517988134,7,SL,False
2025-11-21 22:47:00,2025-11-21 22:52:00,4.01e-06,3.982142857142857e-06,3.982142857142857e-06,4.065714285714285e-06,LONG,-0.6946918418240169,-0.764691841824017,5,SL,False
2025-11-22 02:23:00,2025-11-22 02:24:00,4.12e-06,4.110357142857143e-06,4.110357142857143e-06,4.139285714285714e-06,LONG,-0.23404993065186866,-0.30404993065186864,1,SL,False
2025-11-22 04:07:00,2025-11-22 04:12:00,4.06e-06,4.048214285714286e-06,4.048214285714286e-06,4.083571428571428e-06,LONG,-0.29028852920479004,-0.36028852920479004,5,SL,False
2025-11-22 04:13:00,2025-11-22 04:14:00,4.04e-06,4.023928571428572e-06,4.023928571428572e-06,4.0721428571428575e-06,LONG,-0.39780763790664847,-0.4678076379066485,1,SL,False
2025-11-22 04:15:00,2025-11-22 04:35:00,4.02e-06,3.998571428571428e-06,3.998571428571428e-06,4.0628571428571426e-06,LONG,-0.5330490405117281,-0.603049040511728,20,SL,False
2025-11-22 08:18:00,2025-11-22 08:26:00,4.05e-06,4.038214285714286e-06,4.038214285714286e-06,4.073571428571428e-06,LONG,-0.2910052910052957,-0.3610052910052957,8,SL,False
2025-11-22 08:30:00,2025-11-22 08:32:00,4.02e-06,4.003928571428571e-06,4.003928571428571e-06,4.052142857142857e-06,LONG,-0.399786780383796,-0.469786780383796,2,SL,False
2025-11-22 12:49:00,2025-11-22 12:50:00,4.03e-06,4.021428571428572e-06,4.021428571428572e-06,4.047142857142858e-06,LONG,-0.21269053527117238,-0.2826905352711724,1,SL,False
2025-11-22 15:41:00,2025-11-22 15:56:00,4.04e-06,4.0250000000000004e-06,4.0250000000000004e-06,4.07e-06,LONG,-0.37128712871286773,-0.44128712871286774,15,SL,False
