entry_time,signal_price,exit_price,result,gross_pnl_pct,entry_fee_pct,exit_fee_pct,total_fee_pct,profit_after_fees_pct,profit_after_fees_dollar,running_balance
2025-11-07 06:30:00,3355.49,3349.6739285714284,STOP,-0.17333001822599312,0.02,0.05,0.06999999999999999,-0.2433300182259931,-24.333001822599307,9975.666998177401
2025-11-07 07:25:00,3340.99,3331.2292857142857,STOP,-0.2921503591963499,0.02,0.05,0.06999999999999999,-0.3621503591963499,-36.12691386613119,9939.54008431127
2025-11-07 14:36:00,3207.33,3241.7871428571425,TP,1.0743248389514821,0.02,0.05,0.06999999999999999,1.004324838951482,99.82526994427717,10039.365354255546
2025-11-07 22:13:00,3456.16,3448.3707142857143,STOP,-0.2253739906221239,0.02,0.05,0.06999999999999999,-0.2953739906221239,-29.653674079999533,10009.711680175546
2025-11-08 13:06:00,3394.56,3407.181428571428,TP,0.37181338881705345,0.02,0.05,0.06999999999999999,0.30181338881705344,30.210650032754234,10039.9223302083
2025-11-08 15:12:00,3393.49,3387.520357142857,STOP,-0.17591455572707873,0.02,0.05,0.06999999999999999,-0.2459145557270787,-24.689630393675507,10015.232699814624
2025-11-08 19:18:00,3392.45,3386.6964285714284,STOP,-0.16959929928433365,0.02,0.05,0.06999999999999999,-0.23959929928433366,-23.99642737045129,9991.236272444172
2025-11-09 01:32:00,3380.1,3390.3749999999995,TP,0.3039850891985336,0.02,0.05,0.06999999999999999,0.2339850891985336,23.37800310411474,10014.614275548287
2025-11-09 03:24:00,3362.48,3377.894285714285,TP,0.45842014567477407,0.02,0.05,0.06999999999999999,0.38842014567477406,38.898779357851375,10053.513054906138
2025-11-09 17:20:00,3510.62,3524.7807142857137,TP,0.403367903268191,0.02,0.05,0.06999999999999999,0.333367903268191,33.51518567593445,10087.028240582073
2025-11-10 14:03:00,3604.29,3597.306071428572,STOP,-0.19376711006683411,0.02,0.05,0.06999999999999999,-0.2637671100668341,-26.606262881808757,10060.421977700264
2025-11-11 04:11:00,3588.93,3578.921071428571,STOP,-0.27888335998274966,0.02,0.05,0.06999999999999999,-0.34888335998274966,-35.099138224243674,10025.32283947602
2025-11-11 07:38:00,3548.59,3566.825714285714,TP,0.5138861994683533,0.02,0.05,0.06999999999999999,0.44388619946835334,44.50102453658291,10069.823864012604
2025-11-11 09:44:00,3565.79,3558.341785714286,STOP,-0.20887977939570557,0.02,0.05,0.06999999999999999,-0.2788797793957056,-28.082702577494466,10041.74116143511
2025-11-11 10:34:00,3551.41,3566.3564285714283,TP,0.42085899886040873,0.02,0.05,0.06999999999999999,0.3508589988604087,35.232352507164805,10076.973513942274
2025-11-11 11:50:00,3568.39,3580.9364285714287,TP,0.3515991405487855,0.02,0.05,0.06999999999999999,0.2815991405487855,28.37667080859019,10105.350184750863
2025-11-12 02:20:00,3437.68,3428.255,STOP,-0.27416746177653906,0.02,0.05,0.06999999999999999,-0.34416746177653906,-34.779327234487845,10070.570857516375
2025-11-12 06:40:00,3446.16,3441.41,STOP,-0.13783457529540127,0.02,0.05,0.06999999999999999,-0.20783457529540128,-20.930128171541607,10049.640729344834
2025-11-12 14:48:00,3501.24,3480.279285714286,STOP,-0.5986654524029758,0.02,0.05,0.06999999999999999,-0.6686654524029757,-67.19847564774734,9982.442253697087
2025-11-12 19:28:00,3381.88,3406.7407142857146,TP,0.7351152106436211,0.02,0.05,0.06999999999999999,0.6651152106436211,66.39474182305521,10048.836995520141
2025-11-13 00:21:00,3408.19,3424.454285714285,TP,0.4772118254641041,0.02,0.05,0.06999999999999999,0.4072118254641041,40.9200525673698,10089.757048087511
2025-11-13 03:10:00,3410.5,3401.3250000000003,STOP,-0.2690221375164852,0.02,0.05,0.06999999999999999,-0.3390221375164852,-34.2065100146465,10055.550538072865
2025-11-13 03:15:00,3379.06,3413.499285714285,TP,1.0191972239109468,0.02,0.05,0.06999999999999999,0.9491972239109469,95.4470065563499,10150.997544629214
2025-11-13 14:35:00,3412.58,3443.1371428571424,TP,0.8954264180515176,0.02,0.05,0.06999999999999999,0.8254264180515176,83.78901542913043,10234.786560058345
2025-11-13 19:55:00,3180.53,3161.169285714286,STOP,-0.6087260389216275,0.02,0.05,0.06999999999999999,-0.6787260389216274,-69.46616141116709,10165.320398647178
2025-11-14 04:32:00,3192.55,3180.3625,STOP,-0.38174813237067545,0.02,0.05,0.06999999999999999,-0.45174813237067546,-45.92164505038393,10119.398753596794
2025-11-14 04:38:00,3134.23,3183.4121428571425,TP,1.569193800619051,0.02,0.05,0.06999999999999999,1.4991938006190508,151.7093987738446,10271.108152370638
2025-11-14 12:34:00,3091.75,3134.510714285714,TP,1.3830586006538086,0.02,0.05,0.06999999999999999,1.3130586006538085,134.86566897715716,10405.973821347796
2025-11-14 17:47:00,3191.43,3177.7710714285718,STOP,-0.4279877224763845,0.02,0.05,0.06999999999999999,-0.4979877224763845,-51.820472034418685,10354.153349313377
2025-11-14 22:14:00,3144.7,3169.274999999999,TP,0.7814735904855588,0.02,0.05,0.06999999999999999,0.7114735904855588,73.66706659874063,10427.820415912118
2025-11-15 05:12:00,3161.42,3172.7414285714285,TP,0.3581121322515971,0.02,0.05,0.06999999999999999,0.2881121322515971,30.043815747651763,10457.864231659769
2025-11-15 08:22:00,3159.95,3153.6142857142854,STOP,-0.20050045999824057,0.02,0.05,0.06999999999999999,-0.27050045999824057,-28.288570852631143,10429.575660807137
2025-11-15 12:43:00,3156.53,3167.812142857143,TP,0.3574223231568477,0.02,0.05,0.06999999999999999,0.2874223231568477,29.97692865969302,10459.55258946683
2025-11-15 16:06:00,3176.41,3169.452857142857,STOP,-0.21902534172676155,0.02,0.05,0.06999999999999999,-0.28902534172676153,-30.23075761479684,10429.321831852034
2025-11-15 16:07:00,3165.09,3182.8078571428573,TP,0.559789994687581,0.02,0.05,0.06999999999999999,0.48978999468758094,51.081774846178796,10480.403606698213
2025-11-15 20:16:00,3189.62,3184.464642857143,STOP,-0.16162919541690549,0.02,0.05,0.06999999999999999,-0.23162919541690546,-24.275674550639415,10456.127932147574
2025-11-16 01:00:00,3138.46,3153.820714285714,TP,0.4894347637285178,0.02,0.05,0.06999999999999999,0.4194347637285178,43.85663548735473,10499.984567634929
2025-11-16 01:33:00,3140.68,3159.908571428571,TP,0.6122422987560429,0.02,0.05,0.06999999999999999,0.5422422987560429,56.93535768857339,10556.919925323502
2025-11-16 06:57:00,3202.35,3212.4178571428565,TP,0.31438965581078304,0.02,0.05,0.06999999999999999,0.24438965581078304,25.800020269718082,10582.71994559322
2025-11-16 11:06:00,3228.4,3224.0017857142857,STOP,-0.1362351098288441,0.02,0.05,0.06999999999999999,-0.20623510982884408,-21.825284102673166,10560.894661490547
2025-11-16 11:10:00,3215.26,3208.1332142857145,STOP,-0.2216550361179403,0.02,0.05,0.06999999999999999,-0.2916550361179403,-30.801381139347885,10530.093280351199
2025-11-16 15:54:00,3128.05,3113.071428571429,STOP,-0.47884693110951826,0.02,0.05,0.06999999999999999,-0.5488469311095182,-57.794093812177145,10472.299186539021
2025-11-16 17:55:00,3035.09,3065.675714285714,TP,1.0077366498428035,0.02,0.05,0.06999999999999999,0.9377366498428036,98.2025875533662,10570.501774092387
2025-11-16 21:04:00,3080.32,3070.448571428572,STOP,-0.32046763230535036,0.02,0.05,0.06999999999999999,-0.39046763230535037,-41.2743880000936,10529.227386092292
2025-11-17 00:16:00,3082.65,3116.985714285714,TP,1.11383758408233,0.02,0.05,0.06999999999999999,1.04383758408233,109.90803276952084,10639.135418861813
2025-11-17 06:10:00,3176.55,3193.8749999999995,TP,0.5454030315908568,0.02,0.05,0.06999999999999999,0.4754030315908568,50.57877231632566,10689.714191178138
2025-11-17 09:01:00,3181.09,3194.29,TP,0.41495210761090756,0.02,0.05,0.06999999999999999,0.34495210761090755,36.87439440005127,10726.588585578189
2025-11-17 12:36:00,3186.89,3181.2828571428568,STOP,-0.17594403500412997,0.02,0.05,0.06999999999999999,-0.24594403500412998,-26.381404785663435,10700.207180792526
