entry_time,entry_idx,exit_idx,entry_price,exit_price,pnl_pct,winner,exit_reason,equity,drawdown,bars_held,regime_type,regime_favorable,price_vs_ema50,price_vs_ema100
2025-01-25 09:45:00,271,292,1.1969,1.2567450000000002,-5.010000000000012,False,SL,0.9498999999999999,5.010000000000014,21,Strong Downtrend,True,-3.772647751979144,-7.643614410870679
2025-01-25 23:30:00,326,330,1.3358,1.4025900000000002,-5.01000000000001,False,SL,0.9023100099999998,9.768999000000022,4,Strong Uptrend,True,0.6361510044280239,2.073201212656062
2025-01-26 01:45:00,335,364,1.3486,1.247455,7.490000000000002,True,TP,0.9698930297489997,3.0106970251000287,29,Strong Uptrend,True,0.44865527965087576,2.165561347110421
2025-01-26 16:45:00,395,399,1.2703,1.333815,-5.009999999999999,False,SL,0.9213013889585748,7.869861104142517,4,Weak Downtrend,True,-1.8564937170027007,-2.3424577498722186
2025-01-27 16:45:00,491,498,0.9465,0.8755125,7.489999999999998,True,TP,0.990306862991572,0.9693137008427999,7,Strong Downtrend,True,-4.3281176281766545,-10.055201829119827
2025-01-29 13:00:00,668,680,0.9907,0.9163975000000001,7.489999999999994,True,TP,1.0644808470296407,0.0,12,Strong Uptrend,True,2.1472323764162566,4.368732060969347
2025-01-29 19:00:00,692,694,0.9036,0.94878,-5.010000000000001,False,SL,1.0111503565934556,5.010000000000009,2,Weak Downtrend,True,-4.688134507815413,-4.2835296252494794
2025-01-30 18:15:00,785,818,1.1897,1.1004725,7.490000000000001,True,TP,1.0868855183023054,0.0,33,Strong Uptrend,True,2.477054997687106,8.216237727190798
2025-02-01 03:00:00,916,965,0.9031,0.8353675,7.489999999999997,True,TP,1.1682932436231481,0.0,49,Strong Downtrend,True,-4.675006728999194,-8.719244893138308
2025-02-02 07:30:00,1030,1042,0.6401,0.5920925,7.489999999999997,True,TP,1.255798407570522,0.0,12,Strong Downtrend,True,-6.839606476740764,-14.494147726328249
2025-02-02 16:00:00,1064,1067,0.594,0.54945,7.489999999999997,True,TP,1.349857708297554,0.0,3,Strong Downtrend,True,-4.939118681047681,-12.338295925654863
2025-02-02 21:45:00,1087,1088,0.5929,0.622545,-5.010000000000006,False,SL,1.2822298371118466,5.01,1,Strong Downtrend,True,-2.2076346041027994,-8.237934815147794
2025-02-03 23:45:00,1191,1211,0.8072,0.7466600000000001,7.489999999999991,True,TP,1.3782688519115238,0.0,20,Strong Uptrend,True,3.1116378417505453,9.072901853450732
2025-02-05 04:15:00,1305,1311,0.6581,0.6910050000000001,-5.010000000000011,False,SL,1.3092175824307564,5.010000000000008,6,Strong Downtrend,True,-2.9464865332955346,-5.743326987227972
2025-02-05 08:45:00,1323,1325,0.6736,0.70728,-5.010000000000007,False,SL,1.2436257815509755,9.768999000000008,2,Weak Downtrend,True,-0.8513801377189412,-2.779828919408022
2025-02-06 08:15:00,1417,1429,0.5089,0.47073250000000005,7.489999999999992,True,TP,1.3367733525891434,3.010697025100016,12,Strong Downtrend,True,-3.9690996668882326,-10.264985090465949
2025-02-06 21:15:00,1469,1487,0.4439,0.46609500000000004,-5.010000000000005,False,SL,1.2698010076244273,7.86986110414251,18,Strong Downtrend,True,-4.14068152555294,-10.644400442776547
2025-02-07 15:45:00,1543,1549,0.5197,0.48072250000000005,7.489999999999998,True,TP,1.3649091030954967,0.9693137008427943,6,Strong Uptrend,True,1.2754233693895618,3.8524271052503534
2025-02-09 01:00:00,1676,1678,0.5215,0.547575,-5.010000000000014,False,SL,1.2965271570304122,5.93075108443058,2,Strong Uptrend,True,1.117452370718768,4.769080882534064
2025-02-09 06:00:00,1696,1705,0.5341,0.560805,-5.009999999999996,False,SL,1.2315711464631887,10.643620455100601,9,Strong Uptrend,True,-1.4888862961892617,2.834670679621388
2025-02-10 03:00:00,1780,1782,0.4933,0.517965,-5.009999999999999,False,SL,1.1698694320253828,15.120375070300065,2,Weak Downtrend,True,-1.4285489597255965,-2.614848877494896
2025-02-10 21:45:00,1855,1859,0.6268,0.57979,7.489999999999999,True,TP,1.257492652484084,8.762891163065547,4,Strong Uptrend,True,1.178600508476475,6.478885791583318
2025-02-11 08:30:00,1898,1917,0.6579,0.6085575000000001,7.489999999999992,True,TP,1.3516788521551417,1.929231711179163,19,Strong Uptrend,True,1.9588879402135562,6.013282029072729
2025-02-12 01:00:00,1964,2003,0.5651,0.5227175000000001,7.489999999999997,True,TP,1.4529195981815617,0.0,39,Strong Downtrend,True,-3.407399032309687,-5.3545123024008285
2025-02-12 12:30:00,2010,2013,0.5361,0.5629050000000001,-5.010000000000014,False,SL,1.3801283263126651,5.010000000000022,3,Strong Downtrend,True,-2.6547335168482697,-5.307426769124011
