entry_time,entry_idx,exit_idx,entry_price,exit_price,pnl_pct,winner,exit_reason,equity,drawdown,bars_held,regime,regime_confidence
2025-01-25 09:45:00,271,292,1.1969,1.2567450000000002,-5.010000000000012,False,SL,0.9498999999999999,5.010000000000014,21,Favorable,Medium
2025-01-25 23:30:00,326,330,1.3358,1.4025900000000002,-5.01000000000001,False,SL,0.9023100099999998,9.768999000000022,4,Caution,Medium
2025-01-26 01:45:00,335,364,1.3486,1.247455,7.490000000000002,True,TP,0.9698930297489997,3.0106970251000287,29,Avoid,High
2025-01-26 16:45:00,395,399,1.2703,1.333815,-5.009999999999999,False,SL,0.9213013889585748,7.869861104142517,4,Favorable,Low
2025-01-26 19:45:00,407,409,1.2956,1.3603800000000001,-5.010000000000005,False,SL,0.8751441893717502,12.48558106282498,2,Favorable,Low
2025-01-26 21:30:00,414,420,1.2655,1.1705875000000001,7.489999999999995,True,TP,0.9406924891556943,5.930751084430574,6,Caution,Low
2025-01-27 16:45:00,491,498,0.9465,0.8755125,7.489999999999998,True,TP,1.0111503565934556,0.0,7,Favorable,Medium
2025-01-28 06:00:00,544,553,1.0124,0.93647,7.489999999999994,True,TP,1.0868855183023054,0.0,9,Caution,Medium
2025-01-29 13:00:00,668,680,0.9907,0.9163975000000001,7.489999999999994,True,TP,1.1682932436231481,0.0,12,Avoid,High
2025-01-29 19:00:00,692,694,0.9036,0.94878,-5.010000000000001,False,SL,1.1097617521176284,5.010000000000001,2,Highly Favorable,High
2025-01-30 00:00:00,712,734,0.988,1.0374,-5.010000000000011,False,SL,1.0541626883365351,9.768999000000006,22,Caution,Medium
2025-01-30 18:15:00,785,818,1.1897,1.1004725,7.490000000000001,True,TP,1.1331194736929415,3.010697025100016,33,Avoid,High
2025-01-31 17:00:00,876,880,1.0675,0.9874375,7.489999999999994,True,TP,1.2179901222725429,0.0,4,Caution,Medium
2025-02-01 03:00:00,916,965,0.9031,0.8353675,7.489999999999997,True,TP,1.3092175824307564,0.0,49,Highly Favorable,High
2025-02-02 07:30:00,1030,1042,0.6401,0.5920925,7.489999999999997,True,TP,1.40727797935482,0.0,12,Highly Favorable,High
2025-02-02 16:00:00,1064,1067,0.594,0.54945,7.489999999999997,True,TP,1.512683100008496,0.0,3,Highly Favorable,High
2025-02-02 21:45:00,1087,1088,0.5929,0.622545,-5.010000000000006,False,SL,1.4368976766980703,5.009999999999996,1,Favorable,Medium
2025-02-03 01:30:00,1102,1103,0.6061,0.5606425,7.489999999999989,True,TP,1.5445213126827557,0.0,1,Favorable,Medium
2025-02-03 05:00:00,1116,1117,0.617,0.64785,-5.010000000000008,False,SL,1.4671407949173496,5.010000000000003,1,Favorable,Medium
2025-02-03 08:30:00,1130,1132,0.6376,0.66948,-5.010000000000004,False,SL,1.3936370410919903,9.768999000000012,2,Caution,Medium
2025-02-03 12:30:00,1146,1154,0.6528,0.60384,7.489999999999999,True,TP,1.4980204554697802,3.0106970251000185,8,Caution,Medium
2025-02-03 23:45:00,1191,1211,0.8072,0.7466600000000001,7.489999999999991,True,TP,1.6102221875844667,0.0,20,Avoid,High
2025-02-04 17:45:00,1263,1268,0.7346,0.7713300000000001,-5.010000000000005,False,SL,1.5295500559864847,5.010000000000009,5,Favorable,Low
2025-02-04 19:45:00,1271,1277,0.6919,0.6400075,7.490000000000001,True,TP,1.6441133551798723,0.0,6,Favorable,Low
2025-02-05 04:15:00,1305,1311,0.6581,0.6910050000000001,-5.010000000000011,False,SL,1.5617432760853605,5.0100000000000176,6,Highly Favorable,High
2025-02-05 08:45:00,1323,1325,0.6736,0.70728,-5.010000000000007,False,SL,1.483499937953484,9.768999000000015,2,Favorable,Low
2025-02-05 10:00:00,1328,1346,0.6728,0.70644,-5.010000000000002,False,SL,1.4091765910620142,14.289572150100025,18,Favorable,Medium
2025-02-05 14:45:00,1347,1353,0.6667,0.6166975,7.489999999999992,True,TP,1.514723917732559,7.869861104142514,6,Favorable,Low
2025-02-06 08:15:00,1417,1429,0.5089,0.47073250000000005,7.489999999999992,True,TP,1.6281767391707278,0.9693137008427869,12,Highly Favorable,High
2025-02-06 21:15:00,1469,1487,0.4439,0.46609500000000004,-5.010000000000005,False,SL,1.5466050845382744,5.93075108443056,18,Highly Favorable,High
2025-02-07 05:45:00,1503,1512,0.4516,0.47418000000000005,-5.0100000000000104,False,SL,1.4691201698029066,10.643620455100605,9,Favorable,Medium
2025-02-07 15:45:00,1543,1549,0.5197,0.48072250000000005,7.489999999999998,True,TP,1.5791572705211443,3.95082762718764,6,Caution,Medium
2025-02-08 15:45:00,1639,1644,0.471,0.49455,-5.010000000000004,False,SL,1.5000414912680349,8.762891163065545,5,Caution,Medium
2025-02-09 01:00:00,1676,1678,0.5215,0.547575,-5.010000000000014,False,SL,1.424889412555506,13.333870315795979,2,Avoid,High
2025-02-09 06:00:00,1696,1705,0.5341,0.560805,-5.009999999999996,False,SL,1.3535024529864752,17.675843412974597,9,Caution,Medium
2025-02-09 11:30:00,1718,1735,0.5395,0.4990375,7.489999999999992,True,TP,1.4548797867151622,11.509764084606399,17,Favorable,Low
2025-02-10 03:00:00,1780,1782,0.4933,0.517965,-5.009999999999999,False,SL,1.3819903094007324,15.943124903967625,2,Favorable,Low
2025-02-10 21:45:00,1855,1859,0.6268,0.57979,7.489999999999999,True,TP,1.4855013835748472,9.647264959274807,4,Avoid,High
2025-02-11 08:30:00,1898,1917,0.6579,0.6085575000000001,7.489999999999992,True,TP,1.5967654372046032,2.879845104724492,19,Avoid,High
2025-02-12 01:00:00,1964,2003,0.5651,0.5227175000000001,7.489999999999997,True,TP,1.716363168451228,0.0,39,Highly Favorable,High
2025-02-12 12:30:00,2010,2013,0.5361,0.5629050000000001,-5.010000000000014,False,SL,1.6303733737118211,5.0100000000000176,3,Highly Favorable,High
2025-02-12 13:30:00,2014,2027,0.504,0.5292,-5.010000000000001,False,SL,1.548691667688859,9.768999000000015,13,Highly Favorable,High
2025-02-13 02:45:00,2067,2070,0.5608,0.58884,-5.010000000000012,False,SL,1.471102215137647,14.289572150100021,3,Caution,Medium
2025-02-13 04:45:00,2075,2098,0.5539,0.5123575,7.489999999999987,True,TP,1.5812877710514566,7.8698611041425215,23,Caution,Medium
2025-02-13 19:30:00,2134,2178,0.4787,0.502635,-5.010000000000008,False,SL,1.5020652537217785,12.48558106282499,44,Highly Favorable,High
2025-02-14 15:30:00,2214,2216,0.5348,0.56154,-5.009999999999997,False,SL,1.4268117845103174,16.87005345157745,2,Avoid,High
2025-02-14 16:30:00,2218,2219,0.5361,0.5629050000000001,-5.010000000000014,False,SL,1.3553285141063502,21.034863773653438,1,Avoid,High
2025-02-14 19:00:00,2228,2241,0.5384,0.49802,7.489999999999994,True,TP,1.4568426198129159,15.120375070300081,13,Caution,Medium
2025-02-15 14:15:00,2305,2360,0.4357,0.457485,-5.010000000000001,False,SL,1.3838548045602888,19.372844279278052,55,Highly Favorable,High
2025-02-16 07:15:00,2373,2427,0.4437,0.4104225,7.489999999999991,True,TP,1.4875055294218544,13.333870315795973,54,Favorable,Low
2025-02-16 22:30:00,2434,2444,0.4191,0.440055,-5.010000000000002,False,SL,1.4129815023978194,17.6758434129746,10,Highly Favorable,High
2025-02-17 05:00:00,2460,2481,0.4204,0.44142000000000003,-5.01000000000001,False,SL,1.3421911291276885,21.800283657984583,21,Favorable,Low
2025-02-17 15:15:00,2501,2509,0.4384,0.40552000000000005,7.489999999999991,True,TP,1.4427212446993523,15.943124903967634,8,Caution,Medium
2025-02-18 03:45:00,2551,2559,0.3609,0.33383250000000003,7.489999999999991,True,TP,1.5507810659273338,9.647264959274809,8,Favorable,Medium
2025-02-18 13:00:00,2588,2598,0.3304,0.30562000000000006,7.4899999999999896,True,TP,1.666934567765291,2.8798451047245006,10,Highly Favorable,High
2025-02-18 20:15:00,2617,2620,0.3022,0.31731000000000004,-5.010000000000004,False,SL,1.5834211459202499,7.745564864977802,3,Highly Favorable,High
2025-02-19 04:15:00,2649,2720,0.3187,0.2947975,7.489999999999998,True,TP,1.7020193897496765,0.8357076733646449,71,Favorable,Medium
2025-02-20 15:45:00,2791,2797,0.3301,0.346605,-5.009999999999998,False,SL,1.6167482183232176,5.803838718929082,6,Caution,Medium
2025-02-20 21:45:00,2815,2830,0.351,0.36855,-5.010000000000003,False,SL,1.5357491325852244,10.523066399110736,15,Avoid,High
2025-02-21 02:15:00,2833,2857,0.3515,0.369075,-5.0100000000000025,False,SL,1.4588081010427045,15.005860772515295,24,Caution,Medium
2025-02-21 14:15:00,2881,2886,0.3784,0.35002000000000005,7.4899999999999896,True,TP,1.5680728278108031,8.639799744376687,5,Avoid,High
2025-02-22 02:45:00,2931,2956,0.3189,0.33484500000000006,-5.010000000000013,False,SL,1.4895123791374816,13.216945777183433,25,Highly Favorable,High
2025-02-22 17:45:00,2991,3061,0.3634,0.336145,7.489999999999992,True,TP,1.601076856334879,6.7168950158944725,70,Avoid,High
2025-02-23 18:45:00,3091,3109,0.3235,0.339675,-5.009999999999999,False,SL,1.5208629058325014,11.390378575598167,18,Highly Favorable,High
2025-02-24 03:15:00,3125,3145,0.3275,0.3029375,7.489999999999995,True,TP,1.6347755374793558,4.753517930910468,20,Favorable,Low
2025-02-24 14:00:00,3168,3196,0.3102,0.286935,7.489999999999994,True,TP,1.7572202252365594,0.0,28,Favorable,Medium
