entry_time,exit_time,direction,entry_price,exit_price,pnl_pct,pnl_usd,exit_reason,strategy
2025-01-01 16:55:00,2025-01-01 17:35:00,LONG,0.90854,0.9358084999999999,3.0013538204151535,30.013538204151537,TARGET,BB_BOUNCE_LONG
2025-01-01 20:10:00,2025-01-01 20:55:00,SHORT,0.96493,0.9708884499313801,-0.6137110737903351,-6.155530378662868,STOP,MEAN_REV_SHORT
2025-01-01 21:05:00,2025-01-01 21:15:00,SHORT,0.978,0.9946324974087344,-1.672225415122286,-16.76215011826283,STOP,MEAN_REV_SHORT
2025-01-01 21:30:00,2025-01-01 21:45:00,SHORT,0.99789,0.972505,2.610269355941619,26.12121565934349,TARGET,MEAN_REV_SHORT
2025-01-01 21:50:00,2025-01-01 22:00:00,LONG,0.97336,0.9879604,1.4999999999999902,15.049825610049758,TARGET,EMA_PB_LONG
2025-01-01 23:45:00,2025-01-01 23:55:00,LONG,0.9832,0.9747355732173804,-0.8609058973372274,-8.650612231347427,STOP,EMA_PB_LONG
2025-01-02 00:00:00,2025-01-02 00:25:00,LONG,0.98722,1.0020282999999999,1.4999999999999902,15.05942443011781,TARGET,EMA_PB_LONG
2025-01-02 01:10:00,2025-01-02 01:15:00,SHORT,1.04553,1.0506445767894035,-0.48680371101640363,-4.894653449266677,STOP,MEAN_REV_SHORT
2025-01-02 01:20:00,2025-01-02 02:10:00,SHORT,1.04223,1.0646742415455928,-2.1080853344409234,-21.18579606213463,STOP,MEAN_REV_SHORT
2025-01-02 03:05:00,2025-01-02 03:50:00,SHORT,1.10061,1.1214213884636595,-1.8558044886383795,-18.611112101333614,STOP,MEAN_REV_SHORT
2025-01-02 04:20:00,2025-01-02 04:45:00,LONG,1.09985,1.1163477499999999,1.4999999999999902,15.014976224343886,TARGET,EMA_PB_LONG
2025-01-02 05:45:00,2025-01-02 06:00:00,SHORT,1.14598,1.158526950987989,-1.0830089863070436,-10.857164140947576,STOP,MEAN_REV_SHORT
2025-01-02 06:45:00,2025-01-02 07:05:00,SHORT,1.22001,1.23196493174119,-0.9703954579529772,-9.717677874877646,STOP,MEAN_REV_SHORT
2025-01-02 09:15:00,2025-01-02 09:20:00,SHORT,1.32662,1.338264002734105,-0.8700826376795701,-8.704675869289167,STOP,MEAN_REV_SHORT
2025-01-02 09:30:00,2025-01-02 09:35:00,SHORT,1.35,1.365875192921915,-1.1622725856785143,-11.61775087439355,STOP,MEAN_REV_SHORT
2025-01-02 09:40:00,2025-01-02 10:15:00,SHORT,1.35927,1.3792894698667875,-1.451433531840196,-14.491260220597674,STOP,MEAN_REV_SHORT
2025-01-02 10:20:00,2025-01-02 11:00:00,SHORT,1.389,1.3441225,3.3387953850932517,33.28648985179564,TARGET,MEAN_REV_SHORT
2025-01-02 13:30:00,2025-01-02 13:40:00,LONG,1.38874,1.4095711,1.4999999999999902,15.004345629987938,TARGET,EMA_PB_LONG
2025-01-02 13:40:00,2025-01-02 13:45:00,LONG,1.38348,1.3656324074171942,-1.290050639171214,-12.923600145878233,STOP,EMA_PB_LONG
2025-01-02 13:55:00,2025-01-02 14:00:00,LONG,1.38584,1.3486149019382978,-2.686103595054423,-26.874406923358592,STOP,BB_BOUNCE_LONG
