entry_time,entry_idx,exit_idx,entry_price,exit_price,pnl_pct,winner,exit_reason,equity,drawdown,bars_held,regime,regime_confidence
2025-04-18 08:45:00,8235,8310,0.7591,0.7970550000000001,-5.01000000000001,False,SL,0.7366113092686484,40.10860830587916,75,Highly Favorable,High
2025-05-07 10:45:00,10067,10089,1.0166,0.940355,7.4899999999999896,True,TP,0.7917834963328702,35.62274306798951,22,Highly Favorable,High
2025-05-07 19:15:00,10101,10111,0.9583,1.006215,-5.010000000000004,False,SL,0.7521151431665933,38.84804364028324,10,Highly Favorable,High
2025-05-17 05:00:00,11004,11100,1.1841,1.2433049999999999,-5.009999999999996,False,SL,0.7144341744939471,41.911756653905044,96,Highly Favorable,High
2025-05-28 22:00:00,12128,12235,1.2759,1.1802075,7.489999999999997,True,TP,0.7679452941635437,37.560947227282526,107,Highly Favorable,High
2025-06-04 05:45:00,12735,12792,1.0548,0.9756900000000001,7.489999999999991,True,TP,0.8254643966963932,32.884262174605986,57,Highly Favorable,High
2025-06-13 09:30:00,13614,13635,1.0982,1.15311,-5.010000000000002,False,SL,0.7841086304219038,36.246760639658234,21,Highly Favorable,High
2025-06-17 07:15:00,13989,14033,1.1714,1.083545,7.490000000000001,True,TP,0.8428383668405044,31.471643011568634,44,Highly Favorable,High
2025-06-20 22:15:00,14337,14410,0.9296,0.85988,7.490000000000001,True,TP,0.9059669605168581,26.33886907313513,73,Highly Favorable,High
2025-07-23 23:45:00,17511,17537,1.5218,1.4076650000000002,7.489999999999991,True,TP,0.9738238858595707,20.82165036671296,26,Highly Favorable,High
2025-07-29 19:45:00,18071,18164,1.1104,1.02712,7.490000000000001,True,TP,1.0467632949104526,14.891191979179752,93,Highly Favorable,High
2025-08-11 16:15:00,19305,19326,0.9991,0.9241675,7.489999999999995,True,TP,1.1251658656992454,8.516542258420328,21,Highly Favorable,High
2025-08-15 23:15:00,19717,19874,0.9327,0.9793350000000001,-5.0100000000000104,False,SL,1.068795055827713,13.099863491273478,157,Highly Favorable,High
2025-08-29 20:45:00,21051,21076,0.7511,0.788655,-5.010000000000002,False,SL,1.0152484235307446,17.45356033036068,25,Highly Favorable,High
2025-09-04 14:00:00,21600,21968,0.7521,0.789705,-5.010000000000001,False,SL,0.9643844775118543,21.58913695780961,368,Highly Favorable,High
2025-09-25 20:00:00,23640,23762,0.5664,0.59472,-5.010000000000002,False,SL,0.9160688151885104,25.517521196223353,122,Highly Favorable,High
2025-10-11 09:30:00,25134,25141,0.3696,0.34188,7.489999999999991,True,TP,0.9846823694461297,19.938783533820484,7,Highly Favorable,High
2025-10-11 19:00:00,25172,25175,0.3556,0.32893000000000006,7.489999999999991,True,TP,1.0584350789176449,13.942198420503637,3,Highly Favorable,High
2025-10-12 10:30:00,25234,25251,0.3487,0.36613500000000004,-5.01000000000001,False,SL,1.0054074814638707,18.253694279636417,17,Highly Favorable,High
2025-10-17 14:30:00,25730,25796,0.3552,0.37296,-5.009999999999999,False,SL,0.9550365666425308,22.349184196226634,66,Highly Favorable,High
2025-10-23 04:00:00,26264,26301,0.328,0.34440000000000004,-5.010000000000008,False,SL,0.9071892346537399,26.239490067995686,37,Highly Favorable,High
2025-11-03 09:15:00,27341,27365,0.3089,0.2857325,7.490000000000002,True,TP,0.975137708329305,20.714827874088563,24,Highly Favorable,High
2025-11-04 16:30:00,27466,27489,0.2448,0.25704,-5.010000000000001,False,SL,0.9262833091420068,24.687014997596727,23,Highly Favorable,High
2025-11-05 00:30:00,27498,27546,0.2492,0.26166,-5.01,False,SL,0.8798765153539923,28.460195546217133,48,Highly Favorable,High
2025-11-12 22:15:00,28257,28338,0.2808,0.25974,7.489999999999989,True,TP,0.9457792663540062,23.101864192628803,81,Highly Favorable,High
2025-11-14 01:00:00,28364,28378,0.2628,0.24309,7.489999999999991,True,TP,1.0166181334039213,17.3421938206567,14,Highly Favorable,High
