entry_time,exit_time,entry_price,exit_price,sl_price,tp_price,pnl_gross,fees_paid,pnl_net,exit_reason,hold_candles,hold_minutes
2025-11-09 11:24:00,2025-11-09 11:26:00,5.99e-06,6.005714285714286e-06,5.978214285714286e-06,6.005714285714286e-06,0.2623419985690431,0.1,0.16234199856904313,TP,2,2
2025-11-09 11:30:00,2025-11-09 11:33:00,5.99e-06,5.977142857142858e-06,5.977142857142858e-06,6.007142857142858e-06,-0.21464345337466392,0.1,-0.31464345337466393,SL,3,3
2025-11-09 11:35:00,2025-11-09 11:37:00,5.96e-06,5.982857142857143e-06,5.942857142857142e-06,5.982857142857143e-06,0.3835091083413276,0.1,0.2835091083413276,TP,2,2
2025-11-09 13:01:00,2025-11-09 13:05:00,6e-06,6.014285714285714e-06,5.989285714285714e-06,6.014285714285714e-06,0.23809523809523378,0.1,0.13809523809523377,TP,4,4
2025-11-09 14:50:00,2025-11-09 14:59:00,6.06e-06,6.0364285714285715e-06,6.0364285714285715e-06,6.091428571428571e-06,-0.3889674681753813,0.1,-0.48896746817538134,SL,9,9
2025-11-09 15:47:00,2025-11-09 15:55:00,6.09e-06,6.071785714285715e-06,6.071785714285715e-06,6.114285714285714e-06,-0.2990851513018922,0.1,-0.39908515130189226,SL,8,8
2025-11-09 17:15:00,2025-11-09 17:16:00,6.1e-06,6.090357142857143e-06,6.090357142857143e-06,6.112857142857142e-06,-0.15807962529273753,0.1,-0.25807962529273754,SL,1,1
2025-11-09 17:20:00,2025-11-09 17:20:00,6.09e-06,6.075e-06,6.075e-06,6.11e-06,-0.24630541871920944,0.1,-0.34630541871920945,SL,0,0
2025-11-09 17:22:00,2025-11-09 17:24:00,6.06e-06,6.084285714285714e-06,6.0417857142857135e-06,6.084285714285714e-06,0.4007543611504089,0.1,0.30075436115040893,TP,2,2
2025-11-09 17:41:00,2025-11-09 17:45:00,6.05e-06,6.068571428571428e-06,6.0360714285714286e-06,6.068571428571428e-06,0.30696576151120913,0.1,0.20696576151120913,TP,4,4
2025-11-09 18:07:00,2025-11-09 18:16:00,6.05e-06,6.038214285714285e-06,6.038214285714285e-06,6.065714285714285e-06,-0.19480519480519795,0.1,-0.29480519480519796,SL,9,9
2025-11-09 19:19:00,2025-11-09 19:21:00,6.09e-06,6.105714285714286e-06,6.078214285714286e-06,6.105714285714286e-06,0.25803424818203097,0.1,0.15803424818203096,TP,2,2
2025-11-09 20:11:00,2025-11-09 20:17:00,6.12e-06,6.148571428571428e-06,6.098571428571428e-06,6.148571428571428e-06,0.4668534080298702,0.1,0.3668534080298702,TP,6,6
2025-11-09 20:40:00,2025-11-09 21:06:00,6.12e-06,6.138571428571429e-06,6.106071428571428e-06,6.138571428571429e-06,0.3034547152194281,0.1,0.2034547152194281,TP,26,26
2025-11-09 21:14:00,2025-11-09 21:16:00,6.1e-06,6.114285714285714e-06,6.089285714285714e-06,6.114285714285714e-06,0.2341920374707218,0.1,0.13419203747072178,TP,2,2
2025-11-09 21:57:00,2025-11-09 21:58:00,6.1e-06,6.117142857142857e-06,6.087142857142858e-06,6.117142857142857e-06,0.28103044496487445,0.1,0.18103044496487444,TP,1,1
2025-11-09 22:37:00,2025-11-09 22:39:00,6.06e-06,6.078571428571428e-06,6.0460714285714285e-06,6.078571428571428e-06,0.3064592173502996,0.1,0.20645921735029954,TP,2,2
2025-11-09 23:22:00,2025-11-09 23:32:00,6.05e-06,6.072857142857143e-06,6.032857142857142e-06,6.072857142857143e-06,0.3778040141676549,0.1,0.27780401416765493,TP,10,10
2025-11-10 00:02:00,2025-11-10 00:10:00,6.03e-06,6.058571428571429e-06,6.008571428571428e-06,6.058571428571429e-06,0.4738213693437629,0.1,0.3738213693437629,TP,8,8
2025-11-10 01:07:00,2025-11-10 01:07:00,6.14e-06,6.1164285714285716e-06,6.1164285714285716e-06,6.171428571428571e-06,-0.3838994881340082,0.1,-0.4838994881340082,SL,0,0
2025-11-10 01:09:00,2025-11-10 01:11:00,6.12e-06,6.152857142857143e-06,6.095357142857143e-06,6.152857142857143e-06,0.5368814192343632,0.1,0.4368814192343632,TP,2,2
2025-11-10 02:30:00,2025-11-10 02:42:00,6.11e-06,6.0971428571428576e-06,6.0971428571428576e-06,6.127142857142857e-06,-0.21042787000233013,0.1,-0.31042787000233013,SL,12,12
2025-11-10 03:33:00,2025-11-10 03:33:00,6.13e-06,6.148571428571429e-06,6.116071428571428e-06,6.148571428571429e-06,0.3029596830575693,0.1,0.2029596830575693,TP,0,0
2025-11-10 03:54:00,2025-11-10 03:55:00,6.13e-06,6.154285714285714e-06,6.1117857142857145e-06,6.154285714285714e-06,0.39617804707526805,0.1,0.29617804707526807,TP,1,1
2025-11-10 04:19:00,2025-11-10 04:34:00,6.11e-06,6.127142857142857e-06,6.097142857142857e-06,6.127142857142857e-06,0.28057049333645406,0.1,0.18057049333645406,TP,15,15
2025-11-10 05:21:00,2025-11-10 05:21:00,6.16e-06,6.18e-06,6.1450000000000005e-06,6.18e-06,0.3246753246753215,0.1,0.22467532467532153,TP,0,0
2025-11-10 05:25:00,2025-11-10 05:34:00,6.13e-06,6.111785714285714e-06,6.111785714285714e-06,6.154285714285714e-06,-0.2971335353064614,0.1,-0.39713353530646145,SL,9,9
2025-11-10 05:36:00,2025-11-10 05:38:00,6.1e-06,6.127142857142857e-06,6.0796428571428565e-06,6.127142857142857e-06,0.4449648711943811,0.1,0.3449648711943811,TP,2,2
2025-11-10 06:18:00,2025-11-10 06:19:00,6.14e-06,6.1599999999999995e-06,6.125e-06,6.1599999999999995e-06,0.3257328990227982,0.1,0.2257328990227982,TP,1,1
2025-11-10 07:22:00,2025-11-10 07:35:00,6.12e-06,6.103928571428571e-06,6.103928571428571e-06,6.141428571428571e-06,-0.2626050420168072,0.1,-0.36260504201680716,SL,13,13
2025-11-10 08:06:00,2025-11-10 08:06:00,6.11e-06,6.12e-06,6.1025e-06,6.12e-06,0.16366612111292805,0.1,0.06366612111292805,TP,0,0
2025-11-10 08:10:00,2025-11-10 08:15:00,6.11e-06,6.0982142857142855e-06,6.0982142857142855e-06,6.125714285714286e-06,-0.19289221416881303,0.1,-0.29289221416881306,SL,5,5
2025-11-10 08:39:00,2025-11-10 08:40:00,6.08e-06,6.1e-06,6.065e-06,6.1e-06,0.3289473684210495,0.1,0.22894736842104949,TP,1,1
2025-11-10 10:13:00,2025-11-10 10:24:00,6.18e-06,6.205714285714286e-06,6.160714285714286e-06,6.205714285714286e-06,0.4160887656033267,0.1,0.3160887656033267,TP,11,11
2025-11-10 10:31:00,2025-11-10 10:38:00,6.16e-06,6.139642857142858e-06,6.139642857142858e-06,6.1871428571428576e-06,-0.33047309833023897,0.1,-0.43047309833023895,SL,7,7
2025-11-10 10:58:00,2025-11-10 10:58:00,6.13e-06,6.157142857142857e-06,6.109642857142857e-06,6.157142857142857e-06,0.4427872290841313,0.1,0.3427872290841313,TP,0,0
2025-11-10 12:01:00,2025-11-10 12:03:00,6.18e-06,6.162857142857143e-06,6.162857142857143e-06,6.202857142857142e-06,-0.27739251040222235,0.1,-0.3773925104022224,SL,2,2
2025-11-10 12:05:00,2025-11-10 12:11:00,6.15e-06,6.18e-06,6.1275e-06,6.18e-06,0.4878048780487758,0.1,0.3878048780487758,TP,6,6
2025-11-10 14:01:00,2025-11-10 14:03:00,6.21e-06,6.1928571428571425e-06,6.1928571428571425e-06,6.232857142857143e-06,-0.27605244996549666,0.1,-0.37605244996549664,SL,2,2
2025-11-10 14:05:00,2025-11-10 14:16:00,6.18e-06,6.156428571428571e-06,6.156428571428571e-06,6.2114285714285715e-06,-0.3814147018030574,0.1,-0.48141470180305745,SL,11,11
2025-11-10 14:38:00,2025-11-10 14:46:00,6.15e-06,6.1210714285714294e-06,6.1210714285714294e-06,6.188571428571428e-06,-0.4703832752613165,0.1,-0.5703832752613165,SL,8,8
2025-11-10 14:48:00,2025-11-10 14:53:00,6.09e-06,6.056785714285714e-06,6.056785714285714e-06,6.134285714285714e-06,-0.5453905700211156,0.1,-0.6453905700211156,SL,5,5
2025-11-10 16:37:00,2025-11-10 16:41:00,6.09e-06,6.069642857142857e-06,6.069642857142857e-06,6.117142857142857e-06,-0.33427163969035667,0.1,-0.4342716396903567,SL,4,4
2025-11-10 16:44:00,2025-11-10 16:50:00,6.06e-06,6.092857142857143e-06,6.035357142857143e-06,6.092857142857143e-06,0.542197076850545,0.1,0.442197076850545,TP,6,6
2025-11-10 18:14:00,2025-11-10 18:14:00,6.15e-06,6.138214285714286e-06,6.138214285714286e-06,6.165714285714286e-06,-0.191637630662024,0.1,-0.29163763066202397,SL,0,0
2025-11-10 18:17:00,2025-11-10 18:17:00,6.13e-06,6.152857142857143e-06,6.112857142857142e-06,6.152857142857143e-06,0.3728734560708503,0.1,0.2728734560708503,TP,0,0
2025-11-10 18:56:00,2025-11-10 18:59:00,6.16e-06,6.148214285714286e-06,6.148214285714286e-06,6.175714285714286e-06,-0.19132653061224797,0.1,-0.291326530612248,SL,3,3
2025-11-10 20:33:00,2025-11-10 20:36:00,6.21e-06,6.2257142857142855e-06,6.198214285714285e-06,6.2257142857142855e-06,0.2530480791350352,0.1,0.15304807913503518,TP,3,3
2025-11-10 20:55:00,2025-11-10 21:01:00,6.22e-06,6.198571428571428e-06,6.198571428571428e-06,6.248571428571429e-06,-0.344510794671567,0.1,-0.44451079467156696,SL,6,6
2025-11-10 21:50:00,2025-11-10 21:55:00,6.14e-06,6.168571428571428e-06,6.118571428571428e-06,6.168571428571428e-06,0.46533271288970773,0.1,0.36533271288970776,TP,5,5
2025-11-10 22:14:00,2025-11-10 22:16:00,6.14e-06,6.158571428571428e-06,6.1260714285714285e-06,6.158571428571428e-06,0.3024662633783087,0.1,0.20246626337830867,TP,2,2
2025-11-10 23:08:00,2025-11-10 23:11:00,6.26e-06,6.29e-06,6.237500000000001e-06,6.29e-06,0.4792332268370561,0.1,0.37923322683705607,TP,3,3
2025-11-10 23:24:00,2025-11-10 23:30:00,6.26e-06,6.274285714285714e-06,6.2492857142857145e-06,6.274285714285714e-06,0.2282062984938343,0.1,0.1282062984938343,TP,6,6
2025-11-10 23:37:00,2025-11-10 23:37:00,6.23e-06,6.2160714285714285e-06,6.2160714285714285e-06,6.248571428571428e-06,-0.22357257509744966,0.1,-0.3235725750974497,SL,0,0
2025-11-10 23:39:00,2025-11-10 23:49:00,6.22e-06,6.241428571428571e-06,6.203928571428571e-06,6.241428571428571e-06,0.344510794671567,0.1,0.244510794671567,TP,10,10
2025-11-11 00:37:00,2025-11-11 00:37:00,6.15e-06,6.132857142857143e-06,6.132857142857143e-06,6.1728571428571435e-06,-0.27874564459930634,0.1,-0.3787456445993064,SL,0,0
2025-11-11 00:42:00,2025-11-11 00:49:00,6.12e-06,6.147142857142857e-06,6.099642857142857e-06,6.147142857142857e-06,0.4435107376283864,0.1,0.3435107376283864,TP,7,7
2025-11-11 02:03:00,2025-11-11 02:09:00,6.15e-06,6.18e-06,6.1275e-06,6.18e-06,0.4878048780487758,0.1,0.3878048780487758,TP,6,6
2025-11-11 03:37:00,2025-11-11 03:40:00,6.28e-06,6.304285714285715e-06,6.261785714285714e-06,6.304285714285715e-06,0.3867151956324009,0.1,0.28671519563240094,TP,3,3
2025-11-11 04:12:00,2025-11-11 04:12:00,6.26e-06,6.250357142857143e-06,6.250357142857143e-06,6.2728571428571426e-06,-0.1540392514833385,0.1,-0.2540392514833385,SL,0,0
2025-11-11 04:27:00,2025-11-11 04:28:00,6.23e-06,6.212857142857142e-06,6.212857142857142e-06,6.252857142857143e-06,-0.2751662462737936,0.1,-0.37516624627379364,SL,1,1
2025-11-11 04:30:00,2025-11-11 04:33:00,6.2e-06,6.222857142857143e-06,6.182857142857143e-06,6.222857142857143e-06,0.36866359447005037,0.1,0.2686635944700504,TP,3,3
2025-11-11 05:04:00,2025-11-11 05:07:00,6.15e-06,6.138214285714286e-06,6.138214285714286e-06,6.165714285714286e-06,-0.191637630662024,0.1,-0.29163763066202397,SL,3,3
2025-11-11 05:24:00,2025-11-11 05:56:00,6.12e-06,6.15e-06,6.0975e-06,6.15e-06,0.49019607843138174,0.1,0.3901960784313817,TP,32,32
2025-11-11 06:06:00,2025-11-11 06:09:00,6.09e-06,6.071785714285715e-06,6.071785714285715e-06,6.114285714285714e-06,-0.2990851513018922,0.1,-0.39908515130189226,SL,3,3
2025-11-11 06:46:00,2025-11-11 06:46:00,6.07e-06,6.056071428571429e-06,6.056071428571429e-06,6.0885714285714285e-06,-0.22946575664861799,0.1,-0.329465756648618,SL,0,0
2025-11-11 06:48:00,2025-11-11 06:53:00,6.05e-06,6.0699999999999995e-06,6.035e-06,6.0699999999999995e-06,0.33057851239669106,0.1,0.23057851239669108,TP,5,5
2025-11-11 07:12:00,2025-11-11 07:12:00,6.02e-06,6.048571428571429e-06,5.9985714285714285e-06,6.048571428571429e-06,0.4746084480303805,0.1,0.37460844803038046,TP,0,0
2025-11-11 07:18:00,2025-11-11 07:22:00,6.01e-06,6.0414285714285714e-06,5.986428571428572e-06,6.0414285714285714e-06,0.5229379605419529,0.1,0.4229379605419529,TP,4,4
2025-11-11 07:39:00,2025-11-11 07:43:00,6.01e-06,6.03e-06,5.995e-06,6.03e-06,0.3327787021630584,0.1,0.23277870216305835,TP,4,4
2025-11-11 08:31:00,2025-11-11 08:34:00,6e-06,5.990357142857143e-06,5.990357142857143e-06,6.0128571428571425e-06,-0.16071428571428314,0.1,-0.2607142857142831,SL,3,3
2025-11-11 08:36:00,2025-11-11 08:36:00,5.98e-06,5.995714285714286e-06,5.968214285714286e-06,5.995714285714286e-06,0.26278069756330574,0.1,0.16278069756330574,TP,0,0
2025-11-11 09:43:00,2025-11-11 09:44:00,6.03e-06,6.023571428571428e-06,6.023571428571428e-06,6.038571428571428e-06,-0.10660980810234841,0.1,-0.2066098081023484,SL,1,1
2025-11-11 09:46:00,2025-11-11 09:46:00,6.02e-06,6.011428571428572e-06,6.011428571428572e-06,6.0314285714285715e-06,-0.14238253440910711,0.1,-0.2423825344091071,SL,0,0
2025-11-11 09:48:00,2025-11-11 09:49:00,6.01e-06,6.021428571428572e-06,6.001428571428572e-06,6.021428571428572e-06,0.19015925837889452,0.1,0.09015925837889452,TP,1,1
2025-11-11 10:23:00,2025-11-11 10:23:00,5.99e-06,6.01e-06,5.975e-06,6.01e-06,0.3338898163605978,0.1,0.2338898163605978,TP,0,0
2025-11-11 10:36:00,2025-11-11 10:36:00,5.99e-06,6.01e-06,5.975e-06,6.01e-06,0.3338898163605978,0.1,0.2338898163605978,TP,0,0
2025-11-11 11:38:00,2025-11-11 11:40:00,6.02e-06,6.028571428571428e-06,6.013571428571428e-06,6.028571428571428e-06,0.14238253440910711,0.1,0.0423825344091071,TP,2,2
2025-11-11 11:54:00,2025-11-11 11:57:00,6e-06,6.015714285714286e-06,5.988214285714286e-06,6.015714285714286e-06,0.2619047619047614,0.1,0.1619047619047614,TP,3,3
2025-11-11 12:38:00,2025-11-11 12:38:00,5.98e-06,5.960714285714286e-06,5.960714285714286e-06,6.005714285714286e-06,-0.3225035833731435,0.1,-0.4225035833731435,SL,0,0
2025-11-11 12:41:00,2025-11-11 12:49:00,5.96e-06,5.994285714285714e-06,5.934285714285714e-06,5.994285714285714e-06,0.5752636625119913,0.1,0.47526366251199137,TP,8,8
2025-11-11 13:29:00,2025-11-11 13:31:00,5.99e-06,6.007142857142858e-06,5.977142857142858e-06,6.007142857142858e-06,0.2861912711662328,0.1,0.18619127116623274,TP,2,2
2025-11-11 13:54:00,2025-11-11 13:54:00,5.97e-06,5.988571428571429e-06,5.9560714285714285e-06,5.988571428571429e-06,0.31107920555157453,0.1,0.21107920555157456,TP,0,0
2025-11-11 13:56:00,2025-11-11 14:01:00,5.97e-06,5.953928571428571e-06,5.953928571428571e-06,5.991428571428571e-06,-0.2692031586503953,0.1,-0.3692031586503953,SL,5,5
2025-11-11 14:03:00,2025-11-11 14:19:00,5.94e-06,5.977142857142858e-06,5.912142857142857e-06,5.977142857142858e-06,0.6253006253006397,0.1,0.5253006253006397,TP,16,16
2025-11-11 14:50:00,2025-11-11 14:56:00,5.93e-06,5.957142857142857e-06,5.909642857142857e-06,5.957142857142857e-06,0.45772103107685075,0.1,0.3577210310768507,TP,6,6
2025-11-11 15:31:00,2025-11-11 16:03:00,5.94e-06,5.971428571428571e-06,5.916428571428572e-06,5.971428571428571e-06,0.5291005291005281,0.1,0.4291005291005281,TP,32,32
2025-11-11 17:26:00,2025-11-11 17:32:00,5.97e-06,5.955e-06,5.955e-06,5.989999999999999e-06,-0.2512562814070328,0.1,-0.3512562814070328,SL,6,6
2025-11-11 17:40:00,2025-11-11 17:41:00,5.93e-06,5.912857142857143e-06,5.912857142857143e-06,5.952857142857143e-06,-0.28908696699590797,0.1,-0.38908696699590795,SL,1,1
2025-11-11 18:10:00,2025-11-11 18:13:00,5.92e-06,5.947142857142857e-06,5.899642857142857e-06,5.947142857142857e-06,0.45849420849421024,0.1,0.35849420849421026,TP,3,3
2025-11-11 19:09:00,2025-11-11 19:09:00,5.89e-06,5.9085714285714285e-06,5.876071428571429e-06,5.9085714285714285e-06,0.3153043900072691,0.1,0.21530439000726911,TP,0,0
2025-11-11 19:39:00,2025-11-11 19:42:00,5.92e-06,5.93e-06,5.9125e-06,5.93e-06,0.1689189189189173,0.1,0.0689189189189173,TP,3,3
2025-11-11 19:59:00,2025-11-11 20:07:00,5.91e-06,5.900357142857143e-06,5.900357142857143e-06,5.9228571428571425e-06,-0.16316171138505906,0.1,-0.26316171138505906,SL,8,8
2025-11-11 20:09:00,2025-11-11 20:15:00,5.9e-06,5.915714285714286e-06,5.888214285714286e-06,5.915714285714286e-06,0.266343825665859,0.1,0.16634382566585904,TP,6,6
2025-11-11 20:32:00,2025-11-11 20:34:00,5.88e-06,5.869285714285714e-06,5.869285714285714e-06,5.894285714285714e-06,-0.18221574344023356,0.1,-0.2822157434402336,SL,2,2
