entry_time,entry_idx,exit_idx,entry_price,exit_price,pnl_pct,winner,exit_reason,equity,drawdown,bars_held,regime_type,regime_favorable,price_vs_ema50,price_vs_ema100
2025-02-10 03:00:00,1780,1782,0.4933,0.517965,-5.009999999999999,False,SL,0.9511815458545659,16.870053451577444,2,Weak Downtrend,True,-1.4285489597255965,-2.614848877494896
2025-02-12 01:00:00,1964,2003,0.5651,0.5227175000000001,7.489999999999997,True,TP,1.022425043639073,10.643620455100592,39,Strong Downtrend,True,-3.407399032309687,-5.3545123024008285
2025-02-12 12:30:00,2010,2013,0.5361,0.5629050000000001,-5.010000000000014,False,SL,0.9712015489527552,15.120375070300065,3,Strong Downtrend,True,-2.6547335168482697,-5.307426769124011
2025-02-12 13:30:00,2014,2027,0.504,0.5292,-5.010000000000001,False,SL,0.9225443513502222,19.372844279278038,13,Strong Downtrend,True,-8.13808063827978,-10.62185459791617
2025-02-13 19:30:00,2134,2178,0.4787,0.502635,-5.010000000000008,False,SL,0.876324879347576,23.412264780886215,44,Strong Downtrend,True,-3.3630243752472464,-6.975141771819768
2025-02-15 14:15:00,2305,2360,0.4357,0.457485,-5.010000000000001,False,SL,0.8324210028922624,27.249310315363818,55,Strong Downtrend,True,-3.663474106300868,-7.593464274201786
2025-02-16 17:45:00,2415,2488,0.4324,0.45402000000000003,-5.010000000000007,False,SL,0.79071671064736,30.89411986856409,73,Weak Downtrend,True,-1.3561282229139142,-2.2695387996523695
2025-02-18 03:45:00,2551,2559,0.3609,0.33383250000000003,7.489999999999991,True,TP,0.8499413922748473,25.71808944671954,8,Strong Downtrend,True,-4.007948921815594,-8.373434186250023
2025-02-18 13:00:00,2588,2598,0.3304,0.30562000000000006,7.4899999999999896,True,TP,0.9136020025562334,20.154374346278832,10,Strong Downtrend,True,-3.5455763627289327,-8.791205805347646
2025-02-18 20:15:00,2617,2620,0.3022,0.31731000000000004,-5.010000000000004,False,SL,0.867830542228166,24.154640191530266,3,Strong Downtrend,True,-4.1086274264942375,-10.183419339378926
2025-02-19 12:45:00,2683,2768,0.3116,0.32718,-5.010000000000013,False,SL,0.8243522320625348,27.95449271793461,85,Weak Downtrend,True,-2.516659328952154,-3.986067791702097
2025-02-22 02:45:00,2931,2956,0.3189,0.33484500000000006,-5.010000000000013,False,SL,0.7830521852362017,31.563972632766095,25,Strong Downtrend,True,-4.5315729525521355,-6.89369928747898
2025-02-23 09:15:00,3053,3078,0.346,0.32005,7.489999999999992,True,TP,0.8417027939103932,26.43811418296028,25,Weak Downtrend,True,-1.6409377141342587,-1.886393870051562
2025-02-23 18:45:00,3091,3109,0.3235,0.339675,-5.009999999999999,False,SL,0.7995334839354824,30.123564662393974,18,Weak Downtrend,True,-2.572834805213169,-4.6646929257112895
2025-02-24 14:00:00,3168,3196,0.3102,0.286935,7.489999999999994,True,TP,0.85941854188225,24.88981965560729,28,Weak Downtrend,True,-1.857458416822512,-3.7215033892897793
2025-02-25 09:00:00,3244,3255,0.2736,0.28728000000000004,-5.01000000000001,False,SL,0.8163616729339491,28.652839690861377,11,Strong Downtrend,True,-2.4609337889119938,-5.902977246300622
2025-02-25 15:00:00,3268,3271,0.2753,0.289065,-5.0100000000000104,False,SL,0.7754619531199581,32.22733242234923,3,Weak Downtrend,True,-0.8255134586767734,-3.3676921092475305
2025-02-27 13:45:00,3455,3506,0.314,0.29045000000000004,7.489999999999987,True,TP,0.833544053408643,27.15115962078319,51,Weak Downtrend,True,-2.4206162432065756,-1.2592135382959044
2025-03-01 09:30:00,3630,3653,0.2962,0.27398500000000003,7.489999999999994,True,TP,0.8959765030089504,21.69478147637985,23,Weak Downtrend,True,-0.9081984858659633,-0.4577606917005302
2025-03-02 06:00:00,3712,3747,0.2577,0.2383725,7.489999999999999,True,TP,0.9630851430843207,15.829720608960706,35,Weak Downtrend,True,-1.501595380055276,-4.139326200001138
2025-03-07 08:30:00,4202,4205,0.2726,0.28623000000000004,-5.010000000000011,False,SL,0.9148345774157961,20.046651606451785,3,Strong Downtrend,True,-2.785203157271921,-5.630498350767772
2025-03-07 12:15:00,4217,4222,0.2772,0.29106000000000004,-5.010000000000014,False,SL,0.8690013650872646,24.052314360968566,5,Weak Downtrend,True,-1.4176315275343208,-3.4731670816300673
2025-03-07 14:15:00,4225,4227,0.274,0.2877,-5.009999999999996,False,SL,0.8254643966963927,27.85729341148403,2,Weak Downtrend,True,-2.195842181656571,-4.1005612210388325
2025-03-07 16:00:00,4232,4243,0.2759,0.289695,-5.010000000000002,False,SL,0.7841086304219034,31.471643011568684,11,Weak Downtrend,True,-1.68641320106707,-3.282795511094214
2025-03-07 20:30:00,4250,4251,0.2733,0.286965,-5.010000000000014,False,SL,0.7448247880377659,34.90491369668911,1,Weak Downtrend,True,-2.27278855668073,-3.4795245602730813
2025-03-08 11:30:00,4310,4352,0.2523,0.23337750000000004,7.489999999999991,True,TP,0.8006121646617945,30.029291732571124,42,Weak Downtrend,True,-1.9177737913899624,-4.512771530785244
2025-03-09 21:30:00,4446,4493,0.2351,0.24685500000000002,-5.010000000000007,False,SL,0.7605014952122386,33.5348242167693,47,Weak Downtrend,True,-2.2861106496051278,-3.849626466178805
2025-03-12 09:15:00,4685,4695,0.2399,0.25189500000000004,-5.010000000000014,False,SL,0.7224003703021054,36.864729523509176,10,Weak Downtrend,True,-3.5224963778933027,-2.5709356539981774
2025-03-14 02:00:00,4848,4875,0.2455,0.25777500000000003,-5.010000000000015,False,SL,0.6862081117499698,40.02780657438137,27,Strong Downtrend,True,-3.194971014083254,-5.926232518400689
2025-03-16 18:30:00,5106,5120,0.3305,0.30571250000000005,7.489999999999989,True,TP,0.7376050993200425,35.53588928680254,14,Weak Downtrend,True,-1.3214044785675563,-0.6006559720957437
2025-03-17 12:45:00,5179,5197,0.3064,0.32172,-5.010000000000001,False,SL,0.7006510838441083,38.76554123353373,18,Weak Downtrend,True,-1.6252110587219684,-2.7352578294783774
2025-03-18 20:30:00,5306,5313,0.2745,0.288225,-5.009999999999995,False,SL,0.6655484645435186,41.83338761773369,7,Weak Downtrend,True,-1.5007330087107447,-3.952580477754063
2025-03-21 01:15:00,5517,5550,0.3558,0.37359000000000003,-5.010000000000008,False,SL,0.6322044864698882,44.74753489808524,33,Weak Downtrend,True,-1.4829548692109806,-1.6736640698951126
2025-03-21 10:15:00,5553,5567,0.3526,0.37023000000000006,-5.01000000000001,False,SL,0.6005310416977467,47.51568339969118,14,Weak Downtrend,True,-2.356325382188884,-2.447691732797742
2025-03-21 15:30:00,5574,5583,0.3549,0.372645,-5.010000000000003,False,SL,0.5704444365086896,50.14514766136665,9,Weak Downtrend,True,-1.3205536313927244,-1.492632531975872
2025-03-25 12:00:00,5944,5949,0.5309,0.5574450000000001,-5.010000000000008,False,SL,0.5418651702396042,52.64287576353218,5,Weak Downtrend,True,-1.6578112641966347,-2.4083385333386893
2025-03-26 21:30:00,6078,6096,0.5441,0.5713050000000001,-5.010000000000006,False,SL,0.5147177252106,55.01546768777923,18,Weak Downtrend,True,-2.8745211508412716,-3.814161497632668
2025-03-27 15:30:00,6150,6212,0.5484,0.50727,7.489999999999999,True,TP,0.5532700828288739,51.64612621759389,62,Weak Downtrend,True,-2.596605912860064,-2.746340403992196
2025-03-28 12:45:00,6235,6257,0.4983,0.46092750000000005,7.489999999999994,True,TP,0.5947100120327565,48.02442107129168,22,Strong Downtrend,True,-2.7536162382642146,-5.301708569617735
2025-03-29 00:45:00,6283,6316,0.4619,0.4272575,7.489999999999992,True,TP,0.63925379193401,44.13145020953142,33,Strong Downtrend,True,-2.880681853100515,-6.202719492492474
2025-03-30 00:15:00,6377,6389,0.4129,0.433545,-5.010000000000006,False,SL,0.6072271769581161,46.9304645540339,12,Weak Downtrend,True,-1.4740990635975146,-4.30555996092694
2025-03-30 13:15:00,6429,6439,0.4174,0.43827,-5.010000000000001,False,SL,0.5768050953925145,49.5892482798768,10,Weak Downtrend,True,-1.22476728981654,-2.1199536308475
2025-04-06 16:00:00,7112,7123,0.4555,0.42133750000000003,7.489999999999997,True,TP,0.6200077970374138,45.81348297603957,11,Weak Downtrend,True,-2.232551186414502,-3.515603348102546
2025-04-06 20:45:00,7131,7136,0.4387,0.460635,-5.010000000000009,False,SL,0.5889454064058394,48.528227478939996,5,Weak Downtrend,True,-2.6191566156743447,-4.843357261838316
2025-04-06 23:00:00,7140,7149,0.4348,0.45654000000000006,-5.010000000000009,False,SL,0.5594392415449068,51.1069632822451,9,Strong Downtrend,True,-3.1613025089205755,-5.169838403309137
2025-04-13 13:15:00,7773,7804,0.8547,0.7905975000000001,7.489999999999994,True,TP,0.6013412407366202,47.44487483208527,31,Weak Downtrend,True,-1.8408181233823495,-2.4114394839762534
2025-04-17 19:15:00,8181,8204,0.8542,0.790135,7.489999999999991,True,TP,0.646381699667793,43.508495957008456,23,Weak Downtrend,True,-3.8504747136590396,-4.186631945159156
2025-04-18 08:45:00,8235,8310,0.7591,0.7970550000000001,-5.01000000000001,False,SL,0.6139979765144365,46.33872030956233,75,Strong Downtrend,True,-4.0016661325009535,-7.717257480865046
2025-04-23 18:30:00,8754,8790,1.1231,1.0388675,7.489999999999994,True,TP,0.6599864249553679,42.319490460748554,36,Weak Downtrend,True,-1.5371635250739002,-0.14999149057616837
2025-04-24 06:45:00,8803,8836,1.0622,1.11531,-5.009999999999999,False,SL,0.6269211050651039,45.20928398866506,33,Weak Downtrend,True,-1.8270035361743013,-2.910766093979331
2025-04-25 16:45:00,8939,9004,1.0775,0.9966875,7.489999999999997,True,TP,0.6738774958344802,41.105459359416066,65,Weak Downtrend,True,-1.529261902722761,-1.6996623152003156
2025-04-26 13:30:00,9022,9111,1.003,1.05315,-5.010000000000014,False,SL,0.6401162332931727,44.056075845509326,89,Weak Downtrend,True,-1.7703395994722722,-3.3730418934377235
2025-04-28 20:30:00,9242,9287,1.0929,1.147545,-5.010000000000005,False,SL,0.6080464100051847,46.85886644564932,45,Weak Downtrend,True,-3.1624096320779227,-2.368944319512465
2025-04-30 01:00:00,9356,9399,1.1118,1.16739,-5.010000000000003,False,SL,0.5775832848639249,49.52123723672229,43,Weak Downtrend,True,-0.982354574688723,-0.9400269322814221
2025-05-02 00:30:00,9546,9703,1.192,1.1026,7.489999999999994,True,TP,0.6208442729002328,45.740377905752794,157,Weak Downtrend,True,-1.3608755058867885,-1.5330254940313064
2025-05-03 21:00:00,9724,9956,1.0929,1.147545,-5.010000000000005,False,SL,0.5897399748279312,48.45878497267457,232,Weak Downtrend,True,-1.1860780500276673,-2.7984946368445787
2025-05-06 16:30:00,9994,10014,1.0888,1.0071400000000001,7.489999999999986,True,TP,0.6339114989425432,44.59834796712791,20,Weak Downtrend,True,-1.384297278123256,-1.7838777929329734
2025-05-07 02:30:00,10034,10051,1.0536,0.9745800000000001,7.489999999999997,True,TP,0.6813914702133397,40.44876422986578,17,Weak Downtrend,True,-2.3551038080059024,-3.1612499985016287
2025-05-07 10:45:00,10067,10089,1.0166,0.940355,7.4899999999999896,True,TP,0.7324276913323188,35.98837667068273,22,Weak Downtrend,True,-1.9153607645139594,-3.6964201962437007
2025-05-07 19:15:00,10101,10111,0.9583,1.006215,-5.010000000000004,False,SL,0.6957330639965695,39.195358999481535,10,Strong Downtrend,True,-3.7548707488492483,-6.072358328418431
2025-05-10 18:15:00,10385,10405,1.316,1.3818000000000001,-5.010000000000006,False,SL,0.6608768374903414,42.24167151360751,20,Weak Downtrend,True,-1.6323217583223606,-1.4376582135005138
2025-05-11 10:00:00,10448,10508,1.3167,1.382535,-5.010000000000007,False,SL,0.6277669079320753,45.13536377077577,60,Weak Downtrend,True,-1.3059286702550352,-1.5942997023136076
2025-05-13 07:45:00,10631,10650,1.2874,1.3517700000000001,-5.0100000000000025,False,SL,0.5963157858446784,47.884082045859905,19,Weak Downtrend,True,-2.0224344516236896,-3.299586573016014
2025-05-15 09:30:00,10830,10858,1.2674,1.3307700000000002,-5.010000000000011,False,SL,0.5664403649738599,50.49508953536234,28,Weak Downtrend,True,-2.8120478661781805,-4.612437446953426
2025-05-16 12:45:00,10939,10989,1.2643,1.1694775,7.490000000000002,True,TP,0.608866748310402,46.78717174156097,50,Weak Downtrend,True,-1.3459893596589185,-2.1225494039176973
2025-05-17 05:00:00,11004,11100,1.1841,1.2433049999999999,-5.009999999999996,False,SL,0.5783625242200509,49.45313443730876,96,Weak Downtrend,True,-2.5279222153785588,-4.457732177351426
2025-05-20 00:15:00,11273,11281,1.2003,1.260315,-5.010000000000013,False,SL,0.5493865617566263,51.9855324019996,8,Weak Downtrend,True,-1.0164490420920809,-1.9230477242887476
2025-05-20 15:00:00,11332,11342,1.206,1.2663,-5.010000000000002,False,SL,0.5218622950126193,54.39105722865942,10,Weak Downtrend,True,-0.8162067379340279,-1.1004774022539647
2025-05-23 15:45:00,11623,11687,1.5587,1.4417975,7.489999999999994,True,TP,0.5609497809090644,50.974947415086014,64,Weak Downtrend,True,-1.4456780459156746,-0.22228752315814623
2025-05-24 13:15:00,11709,11785,1.4715,1.3611375000000001,7.489999999999994,True,TP,0.6029649194991533,47.30297097647596,76,Weak Downtrend,True,-0.4383377994043509,-1.5283551408410085
2025-05-25 14:00:00,11808,11843,1.3764,1.4452200000000002,-5.010000000000008,False,SL,0.5727563770322457,49.94309213055452,35,Weak Downtrend,True,-1.0286365673468512,-2.688503048208355
2025-05-26 16:15:00,11913,12098,1.4089,1.3032325,7.490000000000001,True,TP,0.6156558296719609,46.19382973113305,185,Weak Downtrend,True,-1.5538638005682088,-1.3497488188128142
2025-05-28 22:00:00,12128,12235,1.2759,1.1802075,7.489999999999997,True,TP,0.6617684513143907,42.163747577994926,107,Weak Downtrend,True,-2.1329439304610043,-4.114018616798727
2025-05-30 12:00:00,12280,12298,1.1228,1.0385900000000001,7.4899999999999896,True,TP,0.7113349083178385,37.83181227158675,18,Strong Downtrend,True,-2.8103780154507834,-5.596901781221073
2025-06-01 03:15:00,12437,12486,1.0739,1.1275950000000001,-5.010000000000005,False,SL,0.6756970294111148,40.94643847678026,49,Weak Downtrend,True,-0.6654329542712011,-0.786176189721612
2025-06-02 08:30:00,12554,12617,1.1061,1.1614050000000002,-5.010000000000014,False,SL,0.6418446082376178,43.90502190909357,63,Weak Downtrend,True,-1.6001201686487818,-0.9778026946920484
2025-06-04 05:45:00,12735,12792,1.0548,0.9756900000000001,7.489999999999991,True,TP,0.6899187693946154,39.70350805008468,57,Weak Downtrend,True,-1.6970768092106827,-3.5303079860369366
2025-06-05 09:45:00,12847,12868,0.9018,0.9468900000000001,-5.010000000000008,False,SL,0.6553538390479451,42.72436229677544,21,Strong Downtrend,True,-2.797948218047501,-6.603031168854584
2025-06-07 02:00:00,13008,13021,0.9719,1.020495,-5.0099999999999945,False,SL,0.6225206117116431,45.593871745706984,13,Weak Downtrend,True,-1.4777127521800064,-2.490750965743905
2025-06-07 22:00:00,13088,13161,1.0112,1.0617600000000003,-5.010000000000016,False,SL,0.5913323290648896,48.31961877124708,73,Weak Downtrend,True,-0.8210785851761503,-0.7390726155853533
2025-06-12 07:30:00,13510,13570,1.3348,1.23469,7.489999999999994,True,TP,0.6356231205118499,44.44875821721349,60,Weak Downtrend,True,-1.6510707731562875,-1.6303582125193388
2025-06-13 09:30:00,13614,13635,1.0982,1.15311,-5.010000000000002,False,SL,0.6037784021742062,47.23187543053109,21,Strong Downtrend,True,-4.1514300751866635,-8.710480643301349
2025-06-16 00:30:00,13866,13872,1.2026,1.26273,-5.010000000000002,False,SL,0.5735291042252785,49.87555847146148,6,Weak Downtrend,True,-0.3992043409438162,-0.09900321988097656
2025-06-17 07:15:00,13989,14033,1.1714,1.083545,7.490000000000001,True,TP,0.6164864341317519,46.121237800973944,44,Weak Downtrend,True,-1.9798353258373278,-3.436097573578668
2025-06-17 22:15:00,14049,14211,1.1216,1.03748,7.489999999999998,True,TP,0.66266126804822,42.0857185122669,162,Weak Downtrend,True,-1.286819009816215,-3.0643248221796613
2025-06-20 04:15:00,14265,14305,1.0258,0.9488650000000001,7.489999999999997,True,TP,0.7122945970250316,37.7479388288357,40,Weak Downtrend,True,-1.0941686064553826,-2.4966387471097153
2025-06-20 22:15:00,14337,14410,0.9296,0.85988,7.490000000000001,True,TP,0.7656454623422064,33.0852594471155,73,Strong Downtrend,True,-3.3189528549303895,-6.122751878241008
2025-06-22 08:45:00,14475,14493,0.8744,0.80882,7.489999999999997,True,TP,0.8229923074716377,28.07334537970445,18,Weak Downtrend,True,-0.6146151986951566,-1.9448215720451179
2025-06-23 13:00:00,14588,14605,0.8999,0.944895,-5.010000000000001,False,SL,0.7817603928673086,31.67687077618126,17,Weak Downtrend,True,-1.0411104326528562,-0.3122049475583684
2025-06-25 22:15:00,14817,15048,1.0053,1.055565,-5.010000000000001,False,SL,0.7425941971846564,35.09985955029458,231,Weak Downtrend,True,-1.9358345055609054,-2.7299205464042324
2025-06-30 14:45:00,15267,15287,1.1205,1.176525,-5.009999999999999,False,SL,0.705390227905705,38.35135658682483,20,Weak Downtrend,True,-1.0875417963833174,-1.0140145139605639
2025-07-01 13:15:00,15357,15392,1.1118,1.0284149999999999,7.490000000000004,True,TP,0.7582239559758424,33.733873195178006,35,Weak Downtrend,True,-0.8435664161426425,-1.4363421964414018
2025-07-04 19:15:00,15669,15715,1.1538,1.21149,-5.010000000000002,False,SL,0.7202369357814526,37.05380614809959,46,Weak Downtrend,True,-1.1401497776247007,-1.9218748552141678
2025-07-07 02:45:00,15891,15960,1.1731,1.0851175000000002,7.489999999999987,True,TP,0.7741826822714835,32.339136228592245,69,Weak Downtrend,True,-0.7992604866513828,-0.7557041767297537
2025-07-08 12:30:00,16026,16185,1.0901,1.144605,-5.0100000000000025,False,SL,0.7353961298896821,35.728945503539784,159,Weak Downtrend,True,-0.692353217349762,-2.1924386586483564
2025-07-12 08:15:00,16393,16537,1.2627,1.325835,-5.010000000000014,False,SL,0.6985527837822089,38.948925333812454,144,Weak Downtrend,True,-1.0481241026802262,-1.469865642271237
2025-07-15 14:30:00,16706,16804,1.227,1.28835,-5.010000000000002,False,SL,0.6635552893147202,42.007584174588445,98,Weak Downtrend,True,-2.5014350161856567,-3.797131656327599
2025-07-18 14:15:00,16993,17017,1.4288,1.3216400000000001,7.489999999999994,True,TP,0.7132555804843927,37.66395222926512,24,Weak Downtrend,True,-3.027787295156931,-2.6599729316862604
2025-07-19 06:30:00,17058,17089,1.3638,1.4319899999999999,-5.009999999999999,False,SL,0.6775214759021246,40.78698822257894,31,Weak Downtrend,True,-1.0336772025661558,-2.3844550765842247
2025-07-22 19:45:00,17399,17408,1.5647,1.642935,-5.010000000000004,False,SL,0.6435776499594281,43.753560112627746,9,Weak Downtrend,True,-1.7518349660914134,-1.2208079785135182
2025-07-23 12:00:00,17464,17497,1.622,1.50035,7.490000000000001,True,TP,0.6917816159413893,39.54070176506356,33,Weak Downtrend,True,-0.938594898043011,-0.3020980870883673
2025-07-23 23:45:00,17511,17537,1.5218,1.4076650000000002,7.489999999999991,True,TP,0.7435960589753994,35.012300327266814,26,Weak Downtrend,True,-2.1389633416484326,-3.5877222048827715
2025-07-24 15:45:00,17575,17610,1.4035,1.2982375,7.490000000000002,True,TP,0.7992914037926567,30.14472162177911,35,Weak Downtrend,True,-2.1574921202623774,-4.864581514143472
2025-07-27 01:45:00,17807,17911,1.3308,1.39734,-5.010000000000003,False,SL,0.7592469044626446,33.64447106852798,104,Weak Downtrend,True,-0.8322726363711643,-1.3150015481811468
2025-07-29 10:15:00,18033,18058,1.16,1.073,7.489999999999997,True,TP,0.8161144976068967,28.67444195156072,25,Weak Downtrend,True,-1.5920959424017718,-4.674421730929666
2025-07-29 19:45:00,18071,18164,1.1104,1.02712,7.490000000000001,True,TP,0.8772414734776532,23.332157653732622,93,Weak Downtrend,True,-1.7535816972022726,-4.66769992632572
2025-07-31 19:00:00,18260,18335,1.0288,0.95164,7.4899999999999896,True,TP,0.9429468598411295,17.589736261997192,75,Weak Downtrend,True,-1.6559216806336714,-2.584251633644243
2025-08-02 06:30:00,18402,18580,0.933,0.9796500000000001,-5.010000000000009,False,SL,0.8957052221630889,21.718490475271132,178,Weak Downtrend,True,-1.7106745919600799,-3.4423073167049965
2025-08-06 01:00:00,18764,18822,0.927,0.97335,-5.010000000000001,False,SL,0.8508303905327181,25.64039410246005,58,Weak Downtrend,True,-2.4537040881799066,-3.574744920820815
2025-08-07 07:30:00,18886,18898,0.9239,0.9700950000000002,-5.0100000000000104,False,SL,0.8082037879670289,29.365810357926808,12,Weak Downtrend,True,-1.1284983799536183,-1.727123875045879
2025-08-11 00:00:00,19240,19287,1.0756,0.99493,7.489999999999992,True,TP,0.8687382516857592,24.075309553735536,47,Weak Downtrend,True,-0.6635123923551822,-0.7965367391072379
2025-08-11 16:15:00,19305,19326,0.9991,0.9241675,7.489999999999995,True,TP,0.9338067467370226,18.38855023931033,21,Weak Downtrend,True,-2.237785498924187,-4.302674883338545
2025-08-15 23:15:00,19717,19874,0.9327,0.9793350000000001,-5.0100000000000104,False,SL,0.8870230287254977,22.477283872320893,157,Strong Downtrend,True,-2.9246754204641188,-5.432281514855057
2025-08-18 00:15:00,19913,20022,0.9509,0.8795825,7.489999999999992,True,TP,0.9534610535770374,16.67083243435773,109,Weak Downtrend,True,-1.4076189361042006,-1.0728637265616965
2025-08-19 07:00:00,20036,20344,0.9,0.8325,7.489999999999999,True,TP,1.0248752864899575,10.42947778369112,308,Weak Downtrend,True,-1.046086500524307,-1.713574952601386
2025-08-26 09:30:00,20718,20759,0.7846,0.82383,-5.009999999999999,False,SL,0.9735290346368106,14.916960946728198,41,Weak Downtrend,True,-1.4703054172660566,-4.653616747444394
2025-08-27 12:15:00,20825,20840,0.7976,0.83748,-5.010000000000004,False,SL,0.9247552300015064,19.179621203297113,15,Weak Downtrend,True,-0.8478413111666173,-1.0270810280962943
2025-08-29 13:15:00,21021,21032,0.8037,0.7434225,7.489999999999998,True,TP,0.9940193967286192,13.126174831424075,11,Weak Downtrend,True,-1.4664298499145119,-2.2683046602081576
2025-08-29 20:45:00,21051,21076,0.7511,0.788655,-5.010000000000002,False,SL,0.9442190249525153,17.478553472369732,25,Weak Downtrend,True,-2.5300244156704803,-4.989232037967602
2025-08-31 12:30:00,21210,21276,0.7858,0.7268650000000001,7.489999999999994,True,TP,1.0149410299214587,11.29769712745022,66,Weak Downtrend,True,-0.6500122172720103,-0.5140200292076036
2025-09-01 10:45:00,21299,21342,0.7476,0.6915300000000001,7.489999999999992,True,TP,1.090960113062576,4.653894642296252,43,Weak Downtrend,True,-0.996540622265101,-2.1564134793062677
2025-09-04 00:30:00,21546,21698,0.7908,0.73149,7.489999999999997,True,TP,1.1726730255309628,0.0,152,Weak Downtrend,True,-0.6415356334570557,-0.19239797335603026
2025-09-05 22:15:00,21729,21964,0.7452,0.78246,-5.0100000000000104,False,SL,1.1139221069518614,5.010000000000006,235,Weak Downtrend,True,-0.31422880133035874,-0.8272026209744331
2025-09-14 10:00:00,22544,22630,0.9177,0.8488725,7.489999999999992,True,TP,1.1973548727625558,0.0,86,Weak Downtrend,True,-0.8707012068636187,-0.8342245436454685
2025-09-16 06:45:00,22723,22870,0.8193,0.8602650000000001,-5.010000000000003,False,SL,1.1373673936371518,5.009999999999999,147,Weak Downtrend,True,-0.23516422184662447,-1.3368711888778748
2025-09-20 17:00:00,23148,23241,0.7661,0.7086425000000001,7.489999999999991,True,TP,1.2225562114205744,0.0,93,Weak Downtrend,True,-1.8050039253175987,-4.328272468116003
2025-09-22 19:00:00,23348,23478,0.6091,0.5634175,7.489999999999994,True,TP,1.3141256716559753,0.0,130,Strong Downtrend,True,-2.416669816963975,-6.794434748526723
2025-09-25 20:00:00,23640,23762,0.5664,0.59472,-5.010000000000002,False,SL,1.2482879755060108,5.01000000000001,122,Weak Downtrend,True,-2.0384806415984036,-3.833019312914248
2025-09-29 16:30:00,24010,24024,0.6002,0.6302099999999999,-5.009999999999998,False,SL,1.1857487479331597,9.768999000000008,14,Weak Downtrend,True,-0.9401938529355144,-0.74763964803057
2025-10-04 07:45:00,24455,24532,0.6494,0.68187,-5.010000000000001,False,SL,1.1263427356617084,14.289572150100005,77,Weak Downtrend,True,-0.9548275308197889,-1.4514284089974476
2025-10-06 11:45:00,24663,24691,0.6735,0.707175,-5.010000000000002,False,SL,1.0699129646050567,18.583664585380003,28,Weak Downtrend,True,-0.4227238944570558,-0.6963916094952479
2025-10-09 13:30:00,24958,25071,0.6391,0.5911675000000001,7.4899999999999896,True,TP,1.1500494456539754,12.48558106282497,113,Weak Downtrend,True,-1.8561186455661842,-2.4670635396020364
2025-10-11 09:30:00,25134,25141,0.3696,0.34188,7.489999999999991,True,TP,1.236188149133458,5.930751084430563,7,Strong Downtrend,True,-8.492328257379192,-20.15757322121192
2025-10-11 19:00:00,25172,25175,0.3556,0.32893000000000006,7.489999999999991,True,TP,1.328778641503554,0.0,3,Strong Downtrend,True,-3.9121844684150546,-12.869914159984663
2025-10-15 03:00:00,25492,25514,0.4178,0.43869,-5.010000000000005,False,SL,1.2622068315642259,5.010000000000011,22,Weak Downtrend,True,-1.1275153839326064,-1.2788493010623891
2025-10-15 14:45:00,25539,25614,0.4153,0.3841525,7.489999999999998,True,TP,1.3567461232483864,0.0,75,Weak Downtrend,True,-1.2163386456967924,-1.499376256759295
