total_return,num_trades,win_rate,profit_factor,max_drawdown,avg_win,avg_loss,sharpe,token,data_file,price_change
234.5379485717062,223,48.4304932735426,1.3934332277569816,23.111960758466566,4.4809199999999985,-3.0200000000000005,2.440916477922461,MELANIA,melania_30m_jan2025.csv,-99.03520782396087
178.1093628693031,161,49.68944099378882,1.4654304635761575,21.06000007376132,4.4809199999999985,-3.020000000000002,2.3925315246281613,PI,pi_30m_jan2025.csv,-84.5344604594728
-1.4051550073226338,309,41.10032362459547,1.035362855687358,65.61881998959035,4.480919999999996,-3.0200000000000005,0.2996075900766426,PENGU,pengu_30m_jan2025.csv,-64.49064449064448
-72.4434447372698,353,36.26062322946176,0.844087947019867,76.2977879009909,4.4809199999999985,-3.020000000000001,-1.5636722411124293,FARTCOIN,fartcoin_30m_jan2025.csv,-60.610375975801176
